2026-04-17T00:00:36.583164+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-17T18:31:13.086672+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-17T18:31:50.374737+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-17T18:32:36.528240+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-17T18:33:22.998848+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-17T18:34:00.232139+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-17T18:34:39.061475+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-17T18:35:24.604038+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-17T18:36:11.826309+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-17T18:36:51.181986+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-17T18:37:31.871419+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-17T18:38:20.809052+00:00 | Paint The Town Red | Doja Cat | source:amperwave-api
2026-04-17T18:38:59.961570+00:00 | Paint The Town Red | Doja Cat | source:amperwave-api
2026-04-17T18:39:39.120383+00:00 | Paint The Town Red | Doja Cat | source:amperwave-api
2026-04-17T18:40:17.959509+00:00 | Paint The Town Red | Doja Cat | source:amperwave-api
2026-04-17T18:40:56.770575+00:00 | Paint The Town Red | Doja Cat | source:amperwave-api
2026-04-17T18:41:35.664520+00:00 | Swim | Bts | source:amperwave-api
2026-04-17T18:42:16.496590+00:00 | Swim | Bts | source:amperwave-api
2026-04-17T18:42:57.873354+00:00 | Swim | Bts | source:amperwave-api
2026-04-17T18:43:38.908319+00:00 | Swim | Bts | source:amperwave-api
2026-04-17T18:44:18.920884+00:00 | Swim | Bts | source:amperwave-api
2026-04-17T18:44:59.828925+00:00 | Swim | Bts | source:amperwave-api
2026-04-17T18:45:39.911637+00:00 | Swim | Bts | source:amperwave-api
2026-04-17T18:46:37.506704+00:00 | Swim | Bts | source:amperwave-api
2026-04-17T18:47:26.326006+00:00 | Swim | Bts | source:amperwave-api
2026-04-17T18:48:06.139318+00:00 | Swim | Bts | source:amperwave-api
2026-04-17T18:48:46.466403+00:00 | Swim | Bts | source:amperwave-api
2026-04-17T18:49:26.159241+00:00 | Swim | Bts | source:amperwave-api
2026-04-17T18:50:10.356960+00:00 | Swim | Bts | source:amperwave-api
2026-04-17T18:50:52.393235+00:00 | Swim | Bts | source:amperwave-api
2026-04-17T18:51:34.340888+00:00 | Swim | Bts | source:amperwave-api
2026-04-17T18:52:15.454772+00:00 | Swim | Bts | source:amperwave-api
2026-04-17T18:52:55.037319+00:00 | Swim | Bts | source:amperwave-api
2026-04-17T18:53:36.019044+00:00 | Swim | Bts | source:amperwave-api
2026-04-17T18:54:16.286926+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-17T18:54:58.625851+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-17T18:55:38.888348+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-17T18:56:19.422722+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-17T18:56:58.889979+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-17T18:58:53.756882+00:00 | Psycho (Feat. Ty Dolla $Ign) | Post Malone | source:amperwave-api
2026-04-17T18:59:32.568716+00:00 | Psycho (Feat. Ty Dolla $Ign) | Post Malone | source:amperwave-api
2026-04-17T19:00:12.203065+00:00 | Psycho (Feat. Ty Dolla $Ign) | Post Malone | source:amperwave-api
2026-04-17T19:01:16.487116+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-17T19:02:03.712156+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-17T19:02:45.339580+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-17T19:04:34.803112+00:00 | Problem (Feat. Iggy Azalea) | Ariana Grande | source:amperwave-api
2026-04-17T19:05:14.003806+00:00 | Problem (Feat. Iggy Azalea) | Ariana Grande | source:amperwave-api
2026-04-17T19:05:54.868061+00:00 | Problem (Feat. Iggy Azalea) | Ariana Grande | source:amperwave-api
2026-04-17T19:06:39.350264+00:00 | Problem (Feat. Iggy Azalea) | Ariana Grande | source:amperwave-api
2026-04-17T19:07:25.966095+00:00 | Problem (Feat. Iggy Azalea) | Ariana Grande | source:amperwave-api
2026-04-17T19:08:05.740893+00:00 | Daisies | Justin Bieber | source:amperwave-api
2026-04-17T19:08:45.763200+00:00 | Daisies | Justin Bieber | source:amperwave-api
2026-04-17T19:09:35.205512+00:00 | Daisies | Justin Bieber | source:amperwave-api
2026-04-17T19:10:24.741178+00:00 | Daisies | Justin Bieber | source:amperwave-api
2026-04-17T19:11:04.361319+00:00 | Creepin F/The Weeknd, 21 Savage | Metro Boomin | source:amperwave-api
2026-04-17T19:11:46.585410+00:00 | Creepin F/The Weeknd, 21 Savage | Metro Boomin | source:amperwave-api
2026-04-17T19:12:26.697707+00:00 | Creepin F/The Weeknd, 21 Savage | Metro Boomin | source:amperwave-api
2026-04-17T19:13:04.723667+00:00 | Creepin F/The Weeknd, 21 Savage | Metro Boomin | source:amperwave-api
2026-04-17T19:13:44.628291+00:00 | Creepin F/The Weeknd, 21 Savage | Metro Boomin | source:amperwave-api
2026-04-17T19:14:24.509072+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-17T19:15:06.186288+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-17T19:15:46.368698+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-17T19:16:25.560949+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-17T19:17:04.518681+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-17T19:17:44.066585+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-17T19:18:23.868290+00:00 | Unwritten | Natasha Bedingfield | source:amperwave-api
2026-04-17T19:19:04.596286+00:00 | Unwritten | Natasha Bedingfield | source:amperwave-api
2026-04-17T19:19:43.792035+00:00 | Unwritten | Natasha Bedingfield | source:amperwave-api
2026-04-17T19:21:25.867269+00:00 | Unwritten | Natasha Bedingfield | source:amperwave-api
2026-04-17T19:22:03.592580+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-17T19:22:42.295195+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-17T19:23:20.271946+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-17T19:23:58.973112+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-17T19:24:38.170031+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-17T19:25:16.596154+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-17T19:25:56.313943+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-17T19:26:36.164498+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-17T19:28:27.865811+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-17T19:29:06.113629+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-17T19:29:44.816953+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-17T19:31:41.878759+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-17T19:32:23.221691+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-17T19:33:01.623498+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-17T19:34:45.391051+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-17T19:35:22.129200+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-17T19:35:59.780124+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-17T19:36:52.251416+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-17T19:37:39.048792+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-17T19:38:18.482255+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-17T19:38:57.269700+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-17T19:39:48.572831+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-17T19:40:33.226272+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-17T19:41:10.530489+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-17T19:41:47.442244+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-17T19:42:24.904670+00:00 | Kill Bill | Sza | source:amperwave-api
2026-04-17T19:43:01.583953+00:00 | Kill Bill | Sza | source:amperwave-api
2026-04-17T19:43:40.375818+00:00 | Kill Bill | Sza | source:amperwave-api
2026-04-17T19:44:19.003094+00:00 | Kill Bill | Sza | source:amperwave-api
2026-04-17T19:44:56.186405+00:00 | American Girls | Harry Styles | source:amperwave-api
2026-04-17T19:45:34.319667+00:00 | American Girls | Harry Styles | source:amperwave-api
2026-04-17T19:46:12.405043+00:00 | American Girls | Harry Styles | source:amperwave-api
2026-04-17T19:46:49.456773+00:00 | American Girls | Harry Styles | source:amperwave-api
2026-04-17T19:47:26.157667+00:00 | American Girls | Harry Styles | source:amperwave-api
2026-04-17T19:48:02.823778+00:00 | American Girls | Harry Styles | source:amperwave-api
2026-04-17T19:48:39.530216+00:00 | American Girls | Harry Styles | source:amperwave-api
2026-04-17T19:49:16.815400+00:00 | American Girls | Harry Styles | source:amperwave-api
2026-04-17T19:49:54.214732+00:00 | American Girls | Harry Styles | source:amperwave-api
2026-04-17T19:50:33.743147+00:00 | American Girls | Harry Styles | source:amperwave-api
2026-04-17T19:51:16.157167+00:00 | American Girls | Harry Styles | source:amperwave-api
2026-04-17T19:51:52.744835+00:00 | American Girls | Harry Styles | source:amperwave-api
2026-04-17T19:52:28.897599+00:00 | American Girls | Harry Styles | source:amperwave-api
2026-04-17T19:54:07.640194+00:00 | American Girls | Harry Styles | source:amperwave-api
2026-04-17T19:54:44.499841+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-17T19:55:20.625102+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-17T19:57:04.419989+00:00 | Sunflower (Feat. Swae Lee) | Post Malone | source:amperwave-api
2026-04-17T19:57:41.139940+00:00 | Sunflower (Feat. Swae Lee) | Post Malone | source:amperwave-api
2026-04-17T19:58:18.235628+00:00 | Sunflower (Feat. Swae Lee) | Post Malone | source:amperwave-api
2026-04-17T19:59:14.421645+00:00 | Sunflower (Feat. Swae Lee) | Post Malone | source:amperwave-api
2026-04-17T19:59:53.839443+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-17T20:00:31.002961+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-17T20:01:08.147126+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-17T20:01:45.340927+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-17T20:02:21.852998+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-17T20:03:15.124087+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-17T20:03:58.092596+00:00 | When Did You Get Hot | Sabrina Carpenter | source:amperwave-api
2026-04-17T20:04:36.709254+00:00 | When Did You Get Hot | Sabrina Carpenter | source:amperwave-api
2026-04-17T20:05:13.879878+00:00 | When Did You Get Hot | Sabrina Carpenter | source:amperwave-api
2026-04-17T20:05:57.763869+00:00 | When Did You Get Hot | Sabrina Carpenter | source:amperwave-api
2026-04-17T20:06:47.038831+00:00 | See You Again (Feat. Charlie Puth) | Wiz Khalifa | source:amperwave-api
2026-04-17T20:07:24.616398+00:00 | See You Again (Feat. Charlie Puth) | Wiz Khalifa | source:amperwave-api
2026-04-17T20:08:01.256576+00:00 | See You Again (Feat. Charlie Puth) | Wiz Khalifa | source:amperwave-api
2026-04-17T20:08:37.519671+00:00 | See You Again (Feat. Charlie Puth) | Wiz Khalifa | source:amperwave-api
2026-04-17T20:09:14.704807+00:00 | See You Again (Feat. Charlie Puth) | Wiz Khalifa | source:amperwave-api
2026-04-17T20:09:51.003741+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-17T20:10:27.520911+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-17T20:11:04.304620+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-17T20:11:40.734543+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-17T20:12:16.989586+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-17T20:12:54.804974+00:00 | Greedy | Tate Mcrae | source:amperwave-api
2026-04-17T20:13:31.336038+00:00 | Greedy | Tate Mcrae | source:amperwave-api
2026-04-17T20:14:08.136376+00:00 | Greedy | Tate Mcrae | source:amperwave-api
2026-04-17T20:14:47.397075+00:00 | Greedy | Tate Mcrae | source:amperwave-api
2026-04-17T20:15:24.011585+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-17T20:16:00.880933+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-17T20:17:21.498695+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-17T20:17:58.366133+00:00 | My Own Worst Enemy | Lit | source:amperwave-api
2026-04-17T20:18:34.792417+00:00 | My Own Worst Enemy | Lit | source:amperwave-api
2026-04-17T20:20:20.874905+00:00 | My Own Worst Enemy | Lit | source:amperwave-api
2026-04-17T20:20:59.178651+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-17T20:21:35.426925+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-17T20:22:11.713592+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-17T20:23:59.074528+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-17T20:24:35.066446+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-17T20:25:11.313079+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-17T20:26:02.820628+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-17T20:26:47.602100+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-17T20:27:23.820696+00:00 | Eastside | Benny Blanco, Halsey And Khalid | source:amperwave-api
2026-04-17T20:29:14.779946+00:00 | Eastside | Benny Blanco, Halsey And Khalid | source:amperwave-api
2026-04-17T20:29:53.136250+00:00 | Eastside | Benny Blanco, Halsey And Khalid | source:amperwave-api
2026-04-17T20:30:29.288365+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-17T20:31:06.680451+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-17T20:32:01.082804+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-17T20:32:48.288674+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-17T20:33:25.714657+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-17T20:34:02.953979+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-17T20:34:39.442809+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-17T20:35:15.406758+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-17T20:35:51.791577+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-17T20:36:27.855564+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-17T20:37:04.259683+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-17T20:37:40.961268+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-17T20:38:16.352393+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-17T20:38:52.132371+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-17T20:39:28.474093+00:00 | Sorry Im Here For Someone Else | Benson Boone | source:amperwave-api
2026-04-17T20:40:06.628739+00:00 | Sorry Im Here For Someone Else | Benson Boone | source:amperwave-api
2026-04-17T20:40:43.150038+00:00 | Sorry Im Here For Someone Else | Benson Boone | source:amperwave-api
2026-04-17T20:41:19.761538+00:00 | Sorry Im Here For Someone Else | Benson Boone | source:amperwave-api
2026-04-17T20:41:55.665937+00:00 | Roommates | Hilary Duff | source:amperwave-api
2026-04-17T20:42:35.929787+00:00 | Roommates | Hilary Duff | source:amperwave-api
2026-04-17T20:43:15.996381+00:00 | Roommates | Hilary Duff | source:amperwave-api
2026-04-17T20:43:52.633577+00:00 | Roommates | Hilary Duff | source:amperwave-api
2026-04-17T20:44:30.526052+00:00 | Roommates | Hilary Duff | source:amperwave-api
2026-04-17T20:45:51.430344+00:00 | Just A Dream | Nelly | source:amperwave-api
2026-04-17T20:46:28.640088+00:00 | Just A Dream | Nelly | source:amperwave-api
2026-04-17T20:47:05.024925+00:00 | Just A Dream | Nelly | source:amperwave-api
2026-04-17T20:47:55.495440+00:00 | Just A Dream | Nelly | source:amperwave-api
2026-04-17T20:48:41.949783+00:00 | As It Was | Harry Styles | source:amperwave-api
2026-04-17T20:49:18.668767+00:00 | As It Was | Harry Styles | source:amperwave-api
2026-04-17T20:49:54.702749+00:00 | As It Was | Harry Styles | source:amperwave-api
2026-04-17T20:50:43.898793+00:00 | As It Was | Harry Styles | source:amperwave-api
2026-04-17T20:51:30.066269+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-17T20:52:06.569107+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-17T20:52:42.605426+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-17T20:53:22.601463+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-17T20:54:13.229778+00:00 | Big Energy (Remix) | Latto And Mariah Carey Feat. Dj Khaled | source:amperwave-api
2026-04-17T20:54:49.570662+00:00 | Big Energy (Remix) | Latto And Mariah Carey Feat. Dj Khaled | source:amperwave-api
2026-04-17T20:55:25.001711+00:00 | Big Energy (Remix) | Latto And Mariah Carey Feat. Dj Khaled | source:amperwave-api
2026-04-17T20:56:04.931776+00:00 | Big Energy (Remix) | Latto And Mariah Carey Feat. Dj Khaled | source:amperwave-api
2026-04-17T20:56:56.716279+00:00 | Not At This Party | Dasha | source:amperwave-api
2026-04-17T20:57:33.611443+00:00 | Not At This Party | Dasha | source:amperwave-api
2026-04-17T20:58:11.640187+00:00 | Not At This Party | Dasha | source:amperwave-api
2026-04-17T20:58:48.950333+00:00 | Not At This Party | Dasha | source:amperwave-api
2026-04-17T20:59:25.054513+00:00 | Not At This Party | Dasha | source:amperwave-api
2026-04-17T21:00:01.261679+00:00 | Not At This Party | Dasha | source:amperwave-api
2026-04-17T21:00:37.475944+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-17T21:01:14.964412+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-17T21:01:52.598167+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-17T21:02:29.313205+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-17T21:03:05.894173+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-17T21:03:42.115561+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-17T21:04:19.010879+00:00 | Bittersweet | Madison Beer | source:amperwave-api
2026-04-17T21:04:56.129877+00:00 | Bittersweet | Madison Beer | source:amperwave-api
2026-04-17T21:05:33.666923+00:00 | Bittersweet | Madison Beer | source:amperwave-api
2026-04-17T21:07:19.589444+00:00 | Bittersweet | Madison Beer | source:amperwave-api
2026-04-17T21:07:56.184808+00:00 | Dont Start Now | Dua Lipa | source:amperwave-api
2026-04-17T21:08:33.188007+00:00 | Dont Start Now | Dua Lipa | source:amperwave-api
2026-04-17T21:09:48.801546+00:00 | Dont Start Now | Dua Lipa | source:amperwave-api
2026-04-17T21:10:25.422487+00:00 | Dont Start Now | Dua Lipa | source:amperwave-api
2026-04-17T21:11:01.698126+00:00 | Pink Pony Club | Chappell Roan | source:amperwave-api
2026-04-17T21:12:17.024291+00:00 | Pink Pony Club | Chappell Roan | source:amperwave-api
2026-04-17T21:12:52.916241+00:00 | Pink Pony Club | Chappell Roan | source:amperwave-api
2026-04-17T21:13:30.439978+00:00 | Pink Pony Club | Chappell Roan | source:amperwave-api
2026-04-17T21:14:38.544776+00:00 | Pink Pony Club | Chappell Roan | source:amperwave-api
2026-04-17T21:15:14.761960+00:00 | I Like You (A Happier Song) | Post Malone Ft Doja Cat | source:amperwave-api
2026-04-17T21:15:51.913466+00:00 | I Like You (A Happier Song) | Post Malone Ft Doja Cat | source:amperwave-api
2026-04-17T21:16:35.144675+00:00 | I Like You (A Happier Song) | Post Malone Ft Doja Cat | source:amperwave-api
2026-04-17T21:17:18.579463+00:00 | I Like You (A Happier Song) | Post Malone Ft Doja Cat | source:amperwave-api
2026-04-17T21:17:54.808248+00:00 | I Like You (A Happier Song) | Post Malone Ft Doja Cat | source:amperwave-api
2026-04-17T21:18:30.875696+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-17T21:19:27.611894+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-17T21:20:04.764275+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-17T21:20:42.503531+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-17T21:21:18.095080+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-17T21:21:54.362901+00:00 | Umbrella (Feat. Jay Z) | Rihanna | source:amperwave-api
2026-04-17T21:22:30.010555+00:00 | Umbrella (Feat. Jay Z) | Rihanna | source:amperwave-api
2026-04-17T21:23:06.220276+00:00 | Umbrella (Feat. Jay Z) | Rihanna | source:amperwave-api
2026-04-17T21:23:47.096768+00:00 | Umbrella (Feat. Jay Z) | Rihanna | source:amperwave-api
2026-04-17T21:24:23.747201+00:00 | Umbrella (Feat. Jay Z) | Rihanna | source:amperwave-api
2026-04-17T21:24:59.739714+00:00 | Umbrella (Feat. Jay Z) | Rihanna | source:amperwave-api
2026-04-17T21:25:35.033687+00:00 | Umbrella (Feat. Jay Z) | Rihanna | source:amperwave-api
2026-04-17T21:26:11.696471+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-17T21:26:47.682734+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-17T21:27:25.238063+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-17T21:28:01.625552+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-17T21:28:38.673809+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-17T21:30:19.617111+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-17T21:30:55.875644+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-17T21:31:32.708918+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-17T21:32:46.961285+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-17T21:33:23.074240+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-17T21:33:59.118914+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-17T21:34:54.345867+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-17T21:35:30.078026+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-17T21:36:06.219788+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-17T21:37:50.450216+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-17T21:38:26.182026+00:00 | Dancing With A Stranger (Feat. Normani) | Sam Smith | source:amperwave-api
2026-04-17T21:39:02.086546+00:00 | Dancing With A Stranger (Feat. Normani) | Sam Smith | source:amperwave-api
2026-04-17T21:39:46.503676+00:00 | Dancing With A Stranger (Feat. Normani) | Sam Smith | source:amperwave-api
2026-04-17T21:40:31.371907+00:00 | Dancing With A Stranger (Feat. Normani) | Sam Smith | source:amperwave-api
2026-04-17T21:41:07.016831+00:00 | Choosin Texas | Ella Langley | source:amperwave-api
2026-04-17T21:41:43.248747+00:00 | Choosin Texas | Ella Langley | source:amperwave-api
2026-04-17T21:42:27.248188+00:00 | Choosin Texas | Ella Langley | source:amperwave-api
2026-04-17T21:43:07.445916+00:00 | Choosin Texas | Ella Langley | source:amperwave-api
2026-04-17T21:43:44.904002+00:00 | Choosin Texas | Ella Langley | source:amperwave-api
2026-04-17T21:44:21.306270+00:00 | Choosin Texas | Ella Langley | source:amperwave-api
2026-04-17T21:44:57.704813+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-17T21:45:34.513871+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-17T21:46:10.653690+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-17T21:46:45.973855+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-17T21:47:21.708903+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-17T21:47:59.618513+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-17T21:48:35.683737+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-17T21:49:11.370376+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-17T21:49:46.736718+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-17T21:50:23.835699+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-17T21:51:02.257844+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-17T21:51:39.190077+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-17T21:53:22.737489+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-17T21:53:59.272039+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-17T21:54:35.310741+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-17T21:55:48.748990+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-17T21:56:25.239345+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-17T21:57:02.038486+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-17T21:57:43.751676+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-17T21:58:24.431863+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-17T21:59:01.130199+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-17T21:59:37.148675+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-17T22:00:20.969465+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-17T22:01:07.347294+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-17T22:01:43.770025+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-17T22:03:24.842309+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-17T22:04:00.890642+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-17T22:04:37.129155+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-17T22:05:49.588800+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-17T22:06:26.817718+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-17T22:07:03.206023+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-17T22:07:39.526925+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-17T22:08:15.296423+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-17T22:08:50.552009+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-17T22:09:25.932647+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-17T22:10:01.890286+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-17T22:10:38.926367+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-17T22:11:16.544765+00:00 | Folded | Kehlani | source:amperwave-api
