2026-04-13T00:00:33.602257+00:00 | Rockabye | Clean Bandit Ft Sean Paul | source:amperwave-api
2026-04-13T12:35:18.433902+00:00 | My Neck, My Back | Khia | source:amperwave-api
2026-04-13T12:35:52.913886+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-13T12:36:52.349064+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-13T12:37:27.384672+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-13T12:38:01.653509+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-13T12:39:21.416289+00:00 | I Like You (A Happier Song) | Post Malone Ft Doja Cat | source:amperwave-api
2026-04-13T12:40:12.194220+00:00 | I Like You (A Happier Song) | Post Malone Ft Doja Cat | source:amperwave-api
2026-04-13T12:40:47.361073+00:00 | I Like You (A Happier Song) | Post Malone Ft Doja Cat | source:amperwave-api
2026-04-13T12:41:48.862347+00:00 | I Like You (A Happier Song) | Post Malone Ft Doja Cat | source:amperwave-api
2026-04-13T12:42:23.866748+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-13T12:42:58.436506+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-13T12:43:34.127871+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-13T12:44:09.707591+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-13T12:44:44.699696+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-13T12:45:19.689191+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-13T12:45:54.409137+00:00 | Messy | Lola Young | source:amperwave-api
2026-04-13T12:46:29.139793+00:00 | Messy | Lola Young | source:amperwave-api
2026-04-13T12:47:03.917694+00:00 | Messy | Lola Young | source:amperwave-api
2026-04-13T12:47:38.285384+00:00 | Messy | Lola Young | source:amperwave-api
2026-04-13T12:48:13.865080+00:00 | Messy | Lola Young | source:amperwave-api
2026-04-13T12:48:49.974947+00:00 | Messy | Lola Young | source:amperwave-api
2026-04-13T12:49:32.584128+00:00 | Messy | Lola Young | source:amperwave-api
2026-04-13T12:50:08.951892+00:00 | Messy | Lola Young | source:amperwave-api
2026-04-13T12:51:11.043464+00:00 | Dont Cha | Pussycat Dolls/Busta Ryhmes | source:amperwave-api
2026-04-13T12:51:45.823203+00:00 | Dont Cha | Pussycat Dolls/Busta Ryhmes | source:amperwave-api
2026-04-13T12:52:20.770592+00:00 | Dont Cha | Pussycat Dolls/Busta Ryhmes | source:amperwave-api
2026-04-13T12:52:58.126913+00:00 | Dont Cha | Pussycat Dolls/Busta Ryhmes | source:amperwave-api
2026-04-13T12:53:32.761949+00:00 | Dont Cha | Pussycat Dolls/Busta Ryhmes | source:amperwave-api
2026-04-13T12:54:08.117547+00:00 | Dont Cha | Pussycat Dolls/Busta Ryhmes | source:amperwave-api
2026-04-13T12:55:03.117899+00:00 | Dont Cha | Pussycat Dolls/Busta Ryhmes | source:amperwave-api
2026-04-13T12:55:38.004892+00:00 | Dont Cha | Pussycat Dolls/Busta Ryhmes | source:amperwave-api
2026-04-13T12:56:19.793645+00:00 | Dont Cha | Pussycat Dolls/Busta Ryhmes | source:amperwave-api
2026-04-13T12:56:54.652017+00:00 | Dont Cha | Pussycat Dolls/Busta Ryhmes | source:amperwave-api
2026-04-13T12:57:29.428638+00:00 | Clarity (Feat. Foxes) | Zedd | source:amperwave-api
2026-04-13T12:58:30.127097+00:00 | Clarity (Feat. Foxes) | Zedd | source:amperwave-api
2026-04-13T12:59:05.681278+00:00 | Clarity (Feat. Foxes) | Zedd | source:amperwave-api
2026-04-13T12:59:40.699402+00:00 | Clarity (Feat. Foxes) | Zedd | source:amperwave-api
2026-04-13T13:00:15.904466+00:00 | Clarity (Feat. Foxes) | Zedd | source:amperwave-api
2026-04-13T13:00:50.862181+00:00 | Clarity (Feat. Foxes) | Zedd | source:amperwave-api
2026-04-13T13:01:26.060250+00:00 | Clarity (Feat. Foxes) | Zedd | source:amperwave-api
2026-04-13T13:02:00.795834+00:00 | The Monster | Eminem Ft Rihanna | source:amperwave-api
2026-04-13T13:02:36.629505+00:00 | The Monster | Eminem Ft Rihanna | source:amperwave-api
2026-04-13T13:03:12.521962+00:00 | The Monster | Eminem Ft Rihanna | source:amperwave-api
2026-04-13T13:03:49.328884+00:00 | The Monster | Eminem Ft Rihanna | source:amperwave-api
2026-04-13T13:04:24.574345+00:00 | The Monster | Eminem Ft Rihanna | source:amperwave-api
2026-04-13T13:04:59.270645+00:00 | The Monster | Eminem Ft Rihanna | source:amperwave-api
2026-04-13T13:05:39.037034+00:00 | The Monster | Eminem Ft Rihanna | source:amperwave-api
2026-04-13T13:06:15.163872+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-13T13:07:20.114334+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-13T13:07:56.092316+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-13T13:08:54.281559+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-13T13:09:32.480785+00:00 | Adore You | Harry Styles | source:amperwave-api
2026-04-13T13:10:07.754949+00:00 | Adore You | Harry Styles | source:amperwave-api
2026-04-13T13:10:48.736156+00:00 | Adore You | Harry Styles | source:amperwave-api
2026-04-13T13:11:24.230343+00:00 | Adore You | Harry Styles | source:amperwave-api
2026-04-13T13:12:21.431413+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-13T13:13:00.095395+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-13T13:13:34.905153+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-13T13:14:20.707599+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-13T13:14:57.005450+00:00 | Kill Bill | Sza | source:amperwave-api
2026-04-13T13:15:32.706801+00:00 | Kill Bill | Sza | source:amperwave-api
2026-04-13T13:16:07.849687+00:00 | Kill Bill | Sza | source:amperwave-api
2026-04-13T13:16:43.277122+00:00 | Kill Bill | Sza | source:amperwave-api
2026-04-13T13:17:18.319246+00:00 | Kill Bill | Sza | source:amperwave-api
2026-04-13T13:17:53.874232+00:00 | Beautiful Things | Benson Boone | source:amperwave-api
2026-04-13T13:18:28.555744+00:00 | Beautiful Things | Benson Boone | source:amperwave-api
2026-04-13T13:19:03.505135+00:00 | Beautiful Things | Benson Boone | source:amperwave-api
2026-04-13T13:19:38.814761+00:00 | Beautiful Things | Benson Boone | source:amperwave-api
2026-04-13T13:20:14.523915+00:00 | Beautiful Things | Benson Boone | source:amperwave-api
2026-04-13T13:20:50.254197+00:00 | Just Dance (Feat. Colby Odonnis) | Lady Gaga | source:amperwave-api
2026-04-13T13:21:35.272323+00:00 | Just Dance (Feat. Colby Odonnis) | Lady Gaga | source:amperwave-api
2026-04-13T13:22:10.611936+00:00 | Just Dance (Feat. Colby Odonnis) | Lady Gaga | source:amperwave-api
2026-04-13T13:22:45.480490+00:00 | Just Dance (Feat. Colby Odonnis) | Lady Gaga | source:amperwave-api
2026-04-13T13:23:22.814360+00:00 | Just Dance (Feat. Colby Odonnis) | Lady Gaga | source:amperwave-api
2026-04-13T13:23:58.092777+00:00 | Just Dance (Feat. Colby Odonnis) | Lady Gaga | source:amperwave-api
2026-04-13T13:24:32.901609+00:00 | Just Dance (Feat. Colby Odonnis) | Lady Gaga | source:amperwave-api
2026-04-13T13:25:09.914507+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-13T13:25:44.746557+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-13T13:26:46.367152+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-13T13:27:21.378531+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-13T13:27:56.553279+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-13T13:28:37.450069+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-13T13:29:12.950612+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-13T13:30:16.820033+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-13T13:30:51.621677+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-13T13:31:26.418611+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-13T13:32:01.237943+00:00 | Espresso | Sabrina Carpenter | source:amperwave-api
2026-04-13T13:32:36.559283+00:00 | Espresso | Sabrina Carpenter | source:amperwave-api
2026-04-13T13:33:11.217350+00:00 | Espresso | Sabrina Carpenter | source:amperwave-api
2026-04-13T13:33:46.378799+00:00 | Espresso | Sabrina Carpenter | source:amperwave-api
2026-04-13T13:34:21.185523+00:00 | A Bar Song (Tipsy) | Shaboozey | source:amperwave-api
2026-04-13T13:34:55.997588+00:00 | A Bar Song (Tipsy) | Shaboozey | source:amperwave-api
2026-04-13T13:35:31.596327+00:00 | A Bar Song (Tipsy) | Shaboozey | source:amperwave-api
2026-04-13T13:36:07.437081+00:00 | A Bar Song (Tipsy) | Shaboozey | source:amperwave-api
2026-04-13T13:36:44.191093+00:00 | A Bar Song (Tipsy) | Shaboozey | source:amperwave-api
2026-04-13T13:37:19.894941+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-13T13:37:55.297202+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-13T13:38:30.877353+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-13T13:39:05.987508+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-13T13:39:40.738738+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-13T13:40:33.642412+00:00 | Sorry | Justin Bieber | source:amperwave-api
2026-04-13T13:41:08.869827+00:00 | Sorry | Justin Bieber | source:amperwave-api
2026-04-13T13:41:55.207883+00:00 | Sorry | Justin Bieber | source:amperwave-api
2026-04-13T13:42:30.079234+00:00 | Sorry | Justin Bieber | source:amperwave-api
2026-04-13T13:43:05.601388+00:00 | Sorry | Justin Bieber | source:amperwave-api
2026-04-13T13:43:47.884321+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-13T13:44:23.078224+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-13T13:44:57.321560+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-13T13:45:34.736356+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-13T13:46:10.014455+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-13T13:46:45.337996+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-13T13:47:22.726470+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-13T13:47:57.756056+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-13T13:48:32.670848+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-13T13:49:07.747559+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-13T13:49:43.732019+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-13T13:50:18.813531+00:00 | Flowers | Miley Cyrus | source:amperwave-api
2026-04-13T13:51:14.240894+00:00 | Flowers | Miley Cyrus | source:amperwave-api
2026-04-13T13:52:09.843608+00:00 | Flowers | Miley Cyrus | source:amperwave-api
2026-04-13T13:52:45.419181+00:00 | Flowers | Miley Cyrus | source:amperwave-api
2026-04-13T13:53:20.191595+00:00 | My Own Worst Enemy | Lit | source:amperwave-api
2026-04-13T13:53:55.348967+00:00 | My Own Worst Enemy | Lit | source:amperwave-api
2026-04-13T13:54:31.113139+00:00 | My Own Worst Enemy | Lit | source:amperwave-api
2026-04-13T13:55:37.742670+00:00 | My Own Worst Enemy | Lit | source:amperwave-api
2026-04-13T13:56:18.360230+00:00 | Timber | Pitbul Ft Kesha | source:amperwave-api
2026-04-13T13:57:23.508652+00:00 | Timber | Pitbul Ft Kesha | source:amperwave-api
2026-04-13T13:58:21.058597+00:00 | Timber | Pitbul Ft Kesha | source:amperwave-api
2026-04-13T13:59:43.758176+00:00 | When Did You Get Hot | Sabrina Carpenter | source:amperwave-api
2026-04-13T14:00:19.286357+00:00 | When Did You Get Hot | Sabrina Carpenter | source:amperwave-api
2026-04-13T14:01:21.558498+00:00 | When Did You Get Hot | Sabrina Carpenter | source:amperwave-api
2026-04-13T14:01:57.756974+00:00 | When Did You Get Hot | Sabrina Carpenter | source:amperwave-api
2026-04-13T14:02:34.199279+00:00 | Dark Horse | Katy Perry Ft Juicy J. | source:amperwave-api
2026-04-13T14:03:11.739877+00:00 | Dark Horse | Katy Perry Ft Juicy J. | source:amperwave-api
2026-04-13T14:03:48.019395+00:00 | Dark Horse | Katy Perry Ft Juicy J. | source:amperwave-api
2026-04-13T14:04:50.580641+00:00 | Dark Horse | Katy Perry Ft Juicy J. | source:amperwave-api
2026-04-13T14:05:27.146282+00:00 | Dark Horse | Katy Perry Ft Juicy J. | source:amperwave-api
2026-04-13T14:06:03.530322+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-13T14:06:39.126529+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-13T14:07:15.385812+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-13T14:07:51.820504+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-13T14:08:27.518071+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-13T14:09:02.980337+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-13T14:09:38.632785+00:00 | Lil Boo Thang | Paul Russell | source:amperwave-api
2026-04-13T14:10:14.300505+00:00 | Lil Boo Thang | Paul Russell | source:amperwave-api
2026-04-13T14:10:50.033434+00:00 | Lil Boo Thang | Paul Russell | source:amperwave-api
2026-04-13T14:11:27.069363+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-13T14:12:27.717678+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-13T14:13:06.894444+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-13T14:13:43.498375+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-13T14:14:26.361628+00:00 | Just A Dream | Nelly | source:amperwave-api
2026-04-13T14:15:04.450637+00:00 | Just A Dream | Nelly | source:amperwave-api
2026-04-13T14:16:08.885280+00:00 | Just A Dream | Nelly | source:amperwave-api
2026-04-13T14:16:43.846481+00:00 | Just A Dream | Nelly | source:amperwave-api
2026-04-13T14:17:19.319730+00:00 | Just A Dream | Nelly | source:amperwave-api
2026-04-13T14:18:06.684377+00:00 | Just A Dream | Nelly | source:amperwave-api
2026-04-13T14:18:42.203204+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-13T14:19:17.213099+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-13T14:20:01.188232+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-13T14:20:37.068956+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-13T14:21:12.166563+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-13T14:21:53.815400+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-13T14:22:29.432346+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-13T14:23:07.242208+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-13T14:23:42.316875+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-13T14:24:19.730897+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-13T14:24:55.224559+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-13T14:25:30.597213+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-13T14:26:06.421621+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-13T14:26:42.406747+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-13T14:27:17.761273+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-13T14:27:53.730949+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-13T14:28:30.656461+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-13T14:29:34.023338+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-13T14:30:12.136905+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-13T14:30:48.197717+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-13T14:31:25.545128+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-13T14:32:00.635522+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-13T14:32:54.312960+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-13T14:33:35.209465+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-13T14:34:10.242424+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-13T14:34:54.374897+00:00 | What It Is (Block Boy) | Doechii | source:amperwave-api
2026-04-13T14:35:29.885774+00:00 | What It Is (Block Boy) | Doechii | source:amperwave-api
2026-04-13T14:36:05.384800+00:00 | What It Is (Block Boy) | Doechii | source:amperwave-api
2026-04-13T14:36:45.111203+00:00 | What It Is (Block Boy) | Doechii | source:amperwave-api
2026-04-13T14:37:20.305673+00:00 | What It Is (Block Boy) | Doechii | source:amperwave-api
2026-04-13T14:38:26.397564+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-13T14:39:02.023714+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-13T14:39:36.618649+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-13T14:40:14.574293+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-13T14:40:50.637587+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-13T14:41:25.411823+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-13T14:42:03.260503+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-13T14:42:38.579186+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-13T14:43:16.108813+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-13T14:43:51.525324+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-13T14:44:28.340064+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-13T14:45:03.447246+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-13T14:45:44.546401+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-13T14:46:55.657844+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-13T14:47:30.931965+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-13T14:48:42.114531+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-13T14:50:03.901123+00:00 | Side To Side | Ariana Grande | source:amperwave-api
2026-04-13T14:50:41.772292+00:00 | Side To Side | Ariana Grande | source:amperwave-api
2026-04-13T14:51:16.645053+00:00 | Side To Side | Ariana Grande | source:amperwave-api
2026-04-13T14:52:28.089650+00:00 | Side To Side | Ariana Grande | source:amperwave-api
2026-04-13T14:53:23.714175+00:00 | Side To Side | Ariana Grande | source:amperwave-api
2026-04-13T14:54:21.372128+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-13T14:54:57.359717+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-13T14:55:43.018891+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-13T14:56:18.468807+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-13T14:56:53.719919+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-13T14:57:29.144196+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-13T14:58:05.215327+00:00 | Stargazing | Myles Smith | source:amperwave-api
2026-04-13T14:58:40.221240+00:00 | Stargazing | Myles Smith | source:amperwave-api
2026-04-13T14:59:16.037650+00:00 | Stargazing | Myles Smith | source:amperwave-api
2026-04-13T14:59:51.002769+00:00 | Stargazing | Myles Smith | source:amperwave-api
2026-04-13T15:00:26.359840+00:00 | Bittersweet | Madison Beer | source:amperwave-api
2026-04-13T15:01:02.487895+00:00 | Bittersweet | Madison Beer | source:amperwave-api
2026-04-13T15:01:38.204828+00:00 | Bittersweet | Madison Beer | source:amperwave-api
2026-04-13T15:02:13.476557+00:00 | Bittersweet | Madison Beer | source:amperwave-api
2026-04-13T15:02:48.629008+00:00 | Bittersweet | Madison Beer | source:amperwave-api
2026-04-13T15:03:34.580165+00:00 | Bittersweet | Madison Beer | source:amperwave-api
2026-04-13T15:04:10.126463+00:00 | Better Now | Post Malone | source:amperwave-api
2026-04-13T15:04:45.972384+00:00 | Better Now | Post Malone | source:amperwave-api
2026-04-13T15:05:24.910965+00:00 | Better Now | Post Malone | source:amperwave-api
2026-04-13T15:06:01.178537+00:00 | Better Now | Post Malone | source:amperwave-api
2026-04-13T15:07:03.044763+00:00 | Better Now | Post Malone | source:amperwave-api
2026-04-13T15:07:40.085899+00:00 | Die With A Smile | Lady Gaga And Bruno Mars | source:amperwave-api
2026-04-13T15:08:15.633017+00:00 | Die With A Smile | Lady Gaga And Bruno Mars | source:amperwave-api
2026-04-13T15:08:55.692407+00:00 | Die With A Smile | Lady Gaga And Bruno Mars | source:amperwave-api
2026-04-13T15:09:30.833646+00:00 | Die With A Smile | Lady Gaga And Bruno Mars | source:amperwave-api
2026-04-13T15:10:05.728877+00:00 | Die With A Smile | Lady Gaga And Bruno Mars | source:amperwave-api
2026-04-13T15:11:00.050031+00:00 | Die With A Smile | Lady Gaga And Bruno Mars | source:amperwave-api
2026-04-13T15:11:35.427295+00:00 | Thats So True | Gracie Abrams | source:amperwave-api
2026-04-13T15:12:24.018315+00:00 | Thats So True | Gracie Abrams | source:amperwave-api
2026-04-13T15:12:58.781783+00:00 | Thats So True | Gracie Abrams | source:amperwave-api
2026-04-13T15:13:34.777237+00:00 | Thats So True | Gracie Abrams | source:amperwave-api
2026-04-13T15:14:10.116976+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-13T15:14:46.444236+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-13T15:15:22.019724+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-13T15:15:58.073418+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-13T15:16:33.142817+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-13T15:17:08.900391+00:00 | Buy U A Drank | T-Pain | source:amperwave-api
2026-04-13T15:17:44.028904+00:00 | Buy U A Drank | T-Pain | source:amperwave-api
2026-04-13T15:18:19.665441+00:00 | Buy U A Drank | T-Pain | source:amperwave-api
2026-04-13T15:18:57.254263+00:00 | Buy U A Drank | T-Pain | source:amperwave-api
2026-04-13T15:19:32.487549+00:00 | Buy U A Drank | T-Pain | source:amperwave-api
2026-04-13T15:20:33.273540+00:00 | Buy U A Drank | T-Pain | source:amperwave-api
2026-04-13T15:21:08.152181+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-13T15:21:43.226126+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-13T15:22:19.475446+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-13T15:22:57.251514+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-13T15:23:57.380863+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-13T15:24:33.058409+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-13T15:25:08.345605+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-13T15:25:46.512858+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-13T15:26:22.497732+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-13T15:27:16.161657+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-13T15:27:59.297130+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-13T15:28:34.184916+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-13T15:29:11.606042+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-13T15:29:46.586347+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-13T15:30:21.791234+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-13T15:30:56.287923+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-13T15:31:31.716693+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-13T15:32:06.765318+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-13T15:32:41.592049+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-13T15:33:16.764612+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-13T15:33:52.043133+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-13T15:34:27.087856+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-13T15:35:02.085758+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-13T15:35:37.328497+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-13T15:36:33.364084+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-13T15:37:08.490746+00:00 | Dance The Night | Dua Lipa | source:amperwave-api
2026-04-13T15:37:42.896902+00:00 | Dance The Night | Dua Lipa | source:amperwave-api
2026-04-13T15:38:17.890971+00:00 | Dance The Night | Dua Lipa | source:amperwave-api
2026-04-13T15:38:53.025560+00:00 | Dance The Night | Dua Lipa | source:amperwave-api
2026-04-13T15:40:28.766710+00:00 | Choosin Texas | Ella Langley | source:amperwave-api
2026-04-13T15:41:04.173064+00:00 | Choosin Texas | Ella Langley | source:amperwave-api
2026-04-13T15:41:41.234848+00:00 | Choosin Texas | Ella Langley | source:amperwave-api
2026-04-13T15:42:17.606166+00:00 | Choosin Texas | Ella Langley | source:amperwave-api
2026-04-13T15:42:52.396149+00:00 | Choosin Texas | Ella Langley | source:amperwave-api
2026-04-13T15:43:27.838375+00:00 | Choosin Texas | Ella Langley | source:amperwave-api
2026-04-13T15:44:04.619026+00:00 | Choosin Texas | Ella Langley | source:amperwave-api
2026-04-13T15:44:39.859703+00:00 | Choosin Texas | Ella Langley | source:amperwave-api
2026-04-13T15:45:18.356402+00:00 | Choosin Texas | Ella Langley | source:amperwave-api
2026-04-13T15:45:55.371985+00:00 | Choosin Texas | Ella Langley | source:amperwave-api
2026-04-13T15:46:31.197768+00:00 | Choosin Texas | Ella Langley | source:amperwave-api
2026-04-13T15:47:06.026972+00:00 | Choosin Texas | Ella Langley | source:amperwave-api
2026-04-13T15:47:41.286074+00:00 | Choosin Texas | Ella Langley | source:amperwave-api
2026-04-13T15:48:17.155284+00:00 | Choosin Texas | Ella Langley | source:amperwave-api
2026-04-13T15:48:51.816718+00:00 | Choosin Texas | Ella Langley | source:amperwave-api
2026-04-13T15:49:27.003564+00:00 | Choosin Texas | Ella Langley | source:amperwave-api
2026-04-13T15:50:01.747735+00:00 | Choosin Texas | Ella Langley | source:amperwave-api
2026-04-13T15:50:37.185665+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-13T15:51:12.952576+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-13T15:51:48.155888+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-13T15:52:22.921802+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-13T15:52:57.582048+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-13T15:53:34.054812+00:00 | The Hills | The Weeknd | source:amperwave-api
2026-04-13T15:54:09.275809+00:00 | The Hills | The Weeknd | source:amperwave-api
2026-04-13T15:54:44.269694+00:00 | The Hills | The Weeknd | source:amperwave-api
2026-04-13T15:55:19.545049+00:00 | The Hills | The Weeknd | source:amperwave-api
2026-04-13T15:55:55.133324+00:00 | The Hills | The Weeknd | source:amperwave-api
2026-04-13T15:56:30.015239+00:00 | The Hills | The Weeknd | source:amperwave-api
