2026-04-17T00:00:01.811179+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-17T17:44:58.047194+00:00 | Swim | Bts | source:amperwave-api
2026-04-17T17:45:38.327642+00:00 | Swim | Bts | source:amperwave-api
2026-04-17T17:46:17.191778+00:00 | Swim | Bts | source:amperwave-api
2026-04-17T17:46:55.626056+00:00 | Swim | Bts | source:amperwave-api
2026-04-17T17:47:34.118449+00:00 | Swim | Bts | source:amperwave-api
2026-04-17T17:48:12.240140+00:00 | Swim | Bts | source:amperwave-api
2026-04-17T17:48:51.519794+00:00 | Swim | Bts | source:amperwave-api
2026-04-17T17:49:31.549716+00:00 | Swim | Bts | source:amperwave-api
2026-04-17T17:50:43.508505+00:00 | Swim | Bts | source:amperwave-api
2026-04-17T17:51:24.035503+00:00 | Swim | Bts | source:amperwave-api
2026-04-17T17:52:07.987744+00:00 | Swim | Bts | source:amperwave-api
2026-04-17T17:52:46.421849+00:00 | Swim | Bts | source:amperwave-api
2026-04-17T17:53:25.342797+00:00 | Swim | Bts | source:amperwave-api
2026-04-17T17:54:03.768291+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-17T17:55:13.446071+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-17T17:55:52.306350+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-17T17:56:30.892461+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-17T17:57:11.484097+00:00 | Psycho | Post Malone Ft Ty Dolla Sign | source:amperwave-api
2026-04-17T17:58:26.041566+00:00 | Psycho | Post Malone Ft Ty Dolla Sign | source:amperwave-api
2026-04-17T17:59:05.043794+00:00 | Psycho | Post Malone Ft Ty Dolla Sign | source:amperwave-api
2026-04-17T17:59:44.635348+00:00 | Psycho | Post Malone Ft Ty Dolla Sign | source:amperwave-api
2026-04-17T18:00:22.589639+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-17T18:01:34.375171+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-17T18:02:13.058311+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-17T18:02:53.375256+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-17T18:03:32.433222+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-17T18:04:26.085221+00:00 | Problem | Ariana Grande Ft Iggy Azalea | source:amperwave-api
2026-04-17T18:05:03.743376+00:00 | Problem | Ariana Grande Ft Iggy Azalea | source:amperwave-api
2026-04-17T18:05:42.312283+00:00 | Problem | Ariana Grande Ft Iggy Azalea | source:amperwave-api
2026-04-17T18:06:19.771720+00:00 | Problem | Ariana Grande Ft Iggy Azalea | source:amperwave-api
2026-04-17T18:07:26.602436+00:00 | Daisies | Justin Bieber | source:amperwave-api
2026-04-17T18:08:07.782431+00:00 | Daisies | Justin Bieber | source:amperwave-api
2026-04-17T18:08:44.919177+00:00 | Daisies | Justin Bieber | source:amperwave-api
2026-04-17T18:09:23.571401+00:00 | Daisies | Justin Bieber | source:amperwave-api
2026-04-17T18:10:01.756089+00:00 | Creepin F/The Weeknd, 21 Savage | Metro Boomin | source:amperwave-api
2026-04-17T18:10:41.120011+00:00 | Creepin F/The Weeknd, 21 Savage | Metro Boomin | source:amperwave-api
2026-04-17T18:11:20.344378+00:00 | Creepin F/The Weeknd, 21 Savage | Metro Boomin | source:amperwave-api
2026-04-17T18:12:01.499683+00:00 | Creepin F/The Weeknd, 21 Savage | Metro Boomin | source:amperwave-api
2026-04-17T18:12:40.911453+00:00 | Creepin F/The Weeknd, 21 Savage | Metro Boomin | source:amperwave-api
2026-04-17T18:13:20.996289+00:00 | Creepin F/The Weeknd, 21 Savage | Metro Boomin | source:amperwave-api
2026-04-17T18:14:00.086893+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-17T18:14:38.811887+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-17T18:15:19.406923+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-17T18:15:57.625371+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-17T18:16:40.068364+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-17T18:17:19.122748+00:00 | Unwritten | Natasha Bedingfield | source:amperwave-api
2026-04-17T18:17:57.206790+00:00 | Unwritten | Natasha Bedingfield | source:amperwave-api
2026-04-17T18:18:49.336326+00:00 | Unwritten | Natasha Bedingfield | source:amperwave-api
2026-04-17T18:19:29.479108+00:00 | Unwritten | Natasha Bedingfield | source:amperwave-api
2026-04-17T18:20:07.964664+00:00 | Unwritten | Natasha Bedingfield | source:amperwave-api
2026-04-17T18:20:47.591065+00:00 | Unwritten | Natasha Bedingfield | source:amperwave-api
2026-04-17T18:21:25.771025+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-17T18:22:04.392514+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-17T18:22:44.702636+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-17T18:23:22.067801+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-17T18:24:11.930402+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-17T18:24:50.178753+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-17T18:25:27.476372+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-17T18:26:05.148390+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-17T18:27:21.045945+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-17T18:27:58.033311+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-17T18:28:34.720873+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-17T18:29:12.059732+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-17T18:30:01.310216+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-17T18:30:39.055460+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-17T18:31:16.866574+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-17T18:31:54.015449+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-17T18:32:47.993070+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-17T18:33:26.670742+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-17T18:34:04.606418+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-17T18:34:42.413184+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-17T18:35:38.615516+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-17T18:36:16.440474+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-17T18:36:56.917091+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-17T18:37:46.493435+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-17T18:38:25.546415+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-17T18:39:04.508895+00:00 | Kill Bill | Sza | source:amperwave-api
2026-04-17T18:39:44.196021+00:00 | Kill Bill | Sza | source:amperwave-api
2026-04-17T18:40:22.302747+00:00 | Kill Bill | Sza | source:amperwave-api
2026-04-17T18:41:01.200222+00:00 | Kill Bill | Sza | source:amperwave-api
2026-04-17T18:41:41.999856+00:00 | American Girls | Harry Styles | source:amperwave-api
2026-04-17T18:42:21.146494+00:00 | American Girls | Harry Styles | source:amperwave-api
2026-04-17T18:43:03.099935+00:00 | American Girls | Harry Styles | source:amperwave-api
2026-04-17T18:43:45.053220+00:00 | American Girls | Harry Styles | source:amperwave-api
2026-04-17T18:44:24.297314+00:00 | American Girls | Harry Styles | source:amperwave-api
2026-04-17T18:45:04.826853+00:00 | American Girls | Harry Styles | source:amperwave-api
2026-04-17T18:45:45.164029+00:00 | American Girls | Harry Styles | source:amperwave-api
2026-04-17T18:46:51.443862+00:00 | American Girls | Harry Styles | source:amperwave-api
2026-04-17T18:47:30.903647+00:00 | American Girls | Harry Styles | source:amperwave-api
2026-04-17T18:48:11.514222+00:00 | American Girls | Harry Styles | source:amperwave-api
2026-04-17T18:48:51.421178+00:00 | American Girls | Harry Styles | source:amperwave-api
2026-04-17T18:49:30.615176+00:00 | American Girls | Harry Styles | source:amperwave-api
2026-04-17T18:50:15.648147+00:00 | American Girls | Harry Styles | source:amperwave-api
2026-04-17T18:50:58.442396+00:00 | American Girls | Harry Styles | source:amperwave-api
2026-04-17T18:51:40.113028+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-17T18:52:21.243084+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-17T18:53:01.912817+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-17T18:53:41.055130+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-17T18:54:21.546891+00:00 | Sunflower | Post Malone | source:amperwave-api
2026-04-17T18:55:04.846756+00:00 | Sunflower | Post Malone | source:amperwave-api
2026-04-17T18:55:44.620834+00:00 | Sunflower | Post Malone | source:amperwave-api
2026-04-17T18:56:25.120499+00:00 | Die With A Smile | Lady Gaga And Bruno Mars | source:amperwave-api
2026-04-17T18:57:04.172570+00:00 | Die With A Smile | Lady Gaga And Bruno Mars | source:amperwave-api
2026-04-17T18:58:17.953429+00:00 | Die With A Smile | Lady Gaga And Bruno Mars | source:amperwave-api
2026-04-17T18:58:57.874063+00:00 | Die With A Smile | Lady Gaga And Bruno Mars | source:amperwave-api
2026-04-17T18:59:37.713218+00:00 | Die With A Smile | Lady Gaga And Bruno Mars | source:amperwave-api
2026-04-17T19:00:18.241769+00:00 | Die With A Smile | Lady Gaga And Bruno Mars | source:amperwave-api
2026-04-17T19:01:28.415136+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-17T19:02:09.818532+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-17T19:02:49.797795+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-17T19:03:58.796079+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-17T19:04:40.110812+00:00 | When Did You Get Hot | Sabrina Carpenter | source:amperwave-api
2026-04-17T19:05:19.974441+00:00 | When Did You Get Hot | Sabrina Carpenter | source:amperwave-api
2026-04-17T19:05:59.622432+00:00 | When Did You Get Hot | Sabrina Carpenter | source:amperwave-api
2026-04-17T19:06:51.282619+00:00 | See You Again | Wiz Khalifa Ft Charlie Puth | source:amperwave-api
2026-04-17T19:07:30.816143+00:00 | See You Again | Wiz Khalifa Ft Charlie Puth | source:amperwave-api
2026-04-17T19:08:11.360930+00:00 | See You Again | Wiz Khalifa Ft Charlie Puth | source:amperwave-api
2026-04-17T19:08:51.067118+00:00 | See You Again | Wiz Khalifa Ft Charlie Puth | source:amperwave-api
2026-04-17T19:09:48.630006+00:00 | See You Again | Wiz Khalifa Ft Charlie Puth | source:amperwave-api
2026-04-17T19:10:29.442056+00:00 | See You Again | Wiz Khalifa Ft Charlie Puth | source:amperwave-api
2026-04-17T19:11:11.019674+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-17T19:11:51.552937+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-17T19:12:31.260330+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-17T19:13:10.705639+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-17T19:13:50.066949+00:00 | Greedy | Tate Mcrae | source:amperwave-api
2026-04-17T19:14:31.976833+00:00 | Greedy | Tate Mcrae | source:amperwave-api
2026-04-17T19:15:11.715942+00:00 | Greedy | Tate Mcrae | source:amperwave-api
2026-04-17T19:15:51.857756+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-17T19:16:30.308617+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-17T19:17:09.539270+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-17T19:17:50.055170+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-17T19:18:30.729166+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-17T19:19:09.038141+00:00 | My Own Worst Enemy | Lit | source:amperwave-api
2026-04-17T19:19:48.478675+00:00 | My Own Worst Enemy | Lit | source:amperwave-api
2026-04-17T19:20:51.740271+00:00 | My Own Worst Enemy | Lit | source:amperwave-api
2026-04-17T19:21:29.941489+00:00 | My Own Worst Enemy | Lit | source:amperwave-api
2026-04-17T19:22:08.385015+00:00 | My Own Worst Enemy | Lit | source:amperwave-api
2026-04-17T19:22:46.426745+00:00 | My Own Worst Enemy | Lit | source:amperwave-api
2026-04-17T19:23:24.515445+00:00 | My Own Worst Enemy | Lit | source:amperwave-api
2026-04-17T19:24:03.580736+00:00 | My Own Worst Enemy | Lit | source:amperwave-api
2026-04-17T19:24:42.766407+00:00 | My Own Worst Enemy | Lit | source:amperwave-api
2026-04-17T19:25:21.724332+00:00 | My Own Worst Enemy | Lit | source:amperwave-api
2026-04-17T19:26:01.316266+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-17T19:26:40.783803+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-17T19:27:53.589707+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-17T19:28:31.415778+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-17T19:29:11.576059+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-17T19:29:49.244946+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-17T19:31:06.549035+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-17T19:31:49.313361+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-17T19:32:27.495521+00:00 | Eastside | Benny Blanco Ft Halsey Ft Khalid | source:amperwave-api
2026-04-17T19:33:05.865932+00:00 | Eastside | Benny Blanco Ft Halsey Ft Khalid | source:amperwave-api
2026-04-17T19:34:11.222276+00:00 | Eastside | Benny Blanco Ft Halsey Ft Khalid | source:amperwave-api
2026-04-17T19:34:48.608079+00:00 | Eastside | Benny Blanco Ft Halsey Ft Khalid | source:amperwave-api
2026-04-17T19:35:26.076801+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-17T19:36:03.582386+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-17T19:37:05.227245+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-17T19:37:43.972319+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-17T19:38:23.251086+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-17T19:39:01.559928+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-17T19:39:59.449818+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-17T19:40:37.089151+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-17T19:41:14.277687+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-17T19:41:51.366554+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-17T19:42:28.617514+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-17T19:43:06.788335+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-17T19:43:44.260425+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-17T19:44:22.429496+00:00 | Sorry Im Here For Someone Else | Benson Boone | source:amperwave-api
2026-04-17T19:44:59.541906+00:00 | Sorry Im Here For Someone Else | Benson Boone | source:amperwave-api
2026-04-17T19:45:38.076338+00:00 | Sorry Im Here For Someone Else | Benson Boone | source:amperwave-api
2026-04-17T19:46:15.947254+00:00 | Sorry Im Here For Someone Else | Benson Boone | source:amperwave-api
2026-04-17T19:46:52.684096+00:00 | Roommates | Hilary Duff | source:amperwave-api
2026-04-17T19:47:29.675110+00:00 | Roommates | Hilary Duff | source:amperwave-api
2026-04-17T19:48:06.028630+00:00 | Roommates | Hilary Duff | source:amperwave-api
2026-04-17T19:48:42.987920+00:00 | Roommates | Hilary Duff | source:amperwave-api
2026-04-17T19:49:20.397342+00:00 | Just A Dream | Nelly | source:amperwave-api
2026-04-17T19:49:57.115081+00:00 | Just A Dream | Nelly | source:amperwave-api
2026-04-17T19:50:42.843503+00:00 | Just A Dream | Nelly | source:amperwave-api
2026-04-17T19:51:19.339475+00:00 | Just A Dream | Nelly | source:amperwave-api
2026-04-17T19:51:55.749005+00:00 | Just A Dream | Nelly | source:amperwave-api
2026-04-17T19:52:32.708929+00:00 | Just A Dream | Nelly | source:amperwave-api
2026-04-17T19:53:34.070518+00:00 | As It Was | Harry Styles | source:amperwave-api
2026-04-17T19:54:11.072769+00:00 | As It Was | Harry Styles | source:amperwave-api
2026-04-17T19:54:47.466644+00:00 | As It Was | Harry Styles | source:amperwave-api
2026-04-17T19:55:24.224462+00:00 | As It Was | Harry Styles | source:amperwave-api
2026-04-17T19:56:30.945906+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-17T19:57:07.639196+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-17T19:57:45.026557+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-17T19:58:21.847534+00:00 | Thunder | Imagine Dragons | source:amperwave-api
2026-04-17T19:59:20.437424+00:00 | Thunder | Imagine Dragons | source:amperwave-api
2026-04-17T19:59:57.985890+00:00 | Thunder | Imagine Dragons | source:amperwave-api
2026-04-17T20:00:33.988377+00:00 | Thunder | Imagine Dragons | source:amperwave-api
2026-04-17T20:01:12.043536+00:00 | Thunder | Imagine Dragons | source:amperwave-api
2026-04-17T20:01:48.456858+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-17T20:02:25.500638+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-17T20:03:23.785278+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-17T20:04:02.341053+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-17T20:04:40.444308+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-17T20:05:20.012518+00:00 | Bittersweet | Madison Beer | source:amperwave-api
2026-04-17T20:06:10.959256+00:00 | Bittersweet | Madison Beer | source:amperwave-api
2026-04-17T20:06:51.253722+00:00 | Bittersweet | Madison Beer | source:amperwave-api
2026-04-17T20:07:28.292508+00:00 | Bittersweet | Madison Beer | source:amperwave-api
2026-04-17T20:08:04.263054+00:00 | Bittersweet | Madison Beer | source:amperwave-api
2026-04-17T20:08:41.542725+00:00 | Dont Start Now | Dua Lipa | source:amperwave-api
2026-04-17T20:09:17.705412+00:00 | Dont Start Now | Dua Lipa | source:amperwave-api
2026-04-17T20:09:54.674250+00:00 | Dont Start Now | Dua Lipa | source:amperwave-api
2026-04-17T20:10:31.091467+00:00 | Dont Start Now | Dua Lipa | source:amperwave-api
2026-04-17T20:11:07.581168+00:00 | Dont Start Now | Dua Lipa | source:amperwave-api
2026-04-17T20:11:43.923748+00:00 | Dont Start Now | Dua Lipa | source:amperwave-api
2026-04-17T20:12:21.127646+00:00 | Pink Pony Club | Chappel Roan | source:amperwave-api
2026-04-17T20:12:57.786683+00:00 | Pink Pony Club | Chappel Roan | source:amperwave-api
2026-04-17T20:13:34.661974+00:00 | Pink Pony Club | Chappel Roan | source:amperwave-api
2026-04-17T20:14:14.002810+00:00 | Pink Pony Club | Chappel Roan | source:amperwave-api
2026-04-17T20:14:50.508407+00:00 | Pink Pony Club | Chappel Roan | source:amperwave-api
2026-04-17T20:15:27.590386+00:00 | Pink Pony Club | Chappel Roan | source:amperwave-api
2026-04-17T20:16:48.156169+00:00 | I Like You (A Happier Song) | Post Malone Ft Doja Cat | source:amperwave-api
2026-04-17T20:17:25.008850+00:00 | I Like You (A Happier Song) | Post Malone Ft Doja Cat | source:amperwave-api
2026-04-17T20:18:01.658680+00:00 | I Like You (A Happier Song) | Post Malone Ft Doja Cat | source:amperwave-api
2026-04-17T20:18:38.533881+00:00 | I Like You (A Happier Song) | Post Malone Ft Doja Cat | source:amperwave-api
2026-04-17T20:19:46.650285+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-17T20:20:25.999863+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-17T20:21:02.194329+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-17T20:21:38.727759+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-17T20:22:14.866943+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-17T20:23:25.996549+00:00 | Umbrella - Radio | Rihanna_Feat._Jay-Z | source:amperwave-api
2026-04-17T20:24:02.052004+00:00 | Umbrella - Radio | Rihanna_Feat._Jay-Z | source:amperwave-api
2026-04-17T20:24:38.002883+00:00 | Umbrella - Radio | Rihanna_Feat._Jay-Z | source:amperwave-api
2026-04-17T20:25:14.038686+00:00 | Umbrella - Radio | Rihanna_Feat._Jay-Z | source:amperwave-api
2026-04-17T20:26:14.249204+00:00 | Umbrella - Radio | Rihanna_Feat._Jay-Z | source:amperwave-api
2026-04-17T20:26:50.743198+00:00 | Umbrella - Radio | Rihanna_Feat._Jay-Z | source:amperwave-api
2026-04-17T20:27:27.088264+00:00 | Umbrella - Radio | Rihanna_Feat._Jay-Z | source:amperwave-api
2026-04-17T20:28:41.948120+00:00 | Umbrella - Radio | Rihanna_Feat._Jay-Z | source:amperwave-api
2026-04-17T20:29:18.374540+00:00 | Umbrella - Radio | Rihanna_Feat._Jay-Z | source:amperwave-api
2026-04-17T20:29:56.462376+00:00 | Umbrella - Radio | Rihanna_Feat._Jay-Z | source:amperwave-api
2026-04-17T20:30:33.180013+00:00 | Umbrella - Radio | Rihanna_Feat._Jay-Z | source:amperwave-api
2026-04-17T20:31:09.668537+00:00 | Umbrella - Radio | Rihanna_Feat._Jay-Z | source:amperwave-api
2026-04-17T20:32:14.011291+00:00 | Umbrella - Radio | Rihanna_Feat._Jay-Z | source:amperwave-api
2026-04-17T20:32:52.197853+00:00 | Umbrella - Radio | Rihanna_Feat._Jay-Z | source:amperwave-api
2026-04-17T20:33:29.499688+00:00 | Umbrella - Radio | Rihanna_Feat._Jay-Z | source:amperwave-api
2026-04-17T20:34:06.340354+00:00 | Umbrella - Radio | Rihanna_Feat._Jay-Z | source:amperwave-api
2026-04-17T20:34:42.509212+00:00 | Umbrella - Radio | Rihanna_Feat._Jay-Z | source:amperwave-api
2026-04-17T20:35:18.454158+00:00 | Umbrella - Radio | Rihanna_Feat._Jay-Z | source:amperwave-api
2026-04-17T20:35:55.060058+00:00 | Umbrella - Radio | Rihanna_Feat._Jay-Z | source:amperwave-api
2026-04-17T20:36:31.042500+00:00 | Umbrella - Radio | Rihanna_Feat._Jay-Z | source:amperwave-api
2026-04-17T20:37:07.574419+00:00 | Umbrella - Radio | Rihanna_Feat._Jay-Z | source:amperwave-api
2026-04-17T20:37:43.606555+00:00 | Umbrella - Radio | Rihanna_Feat._Jay-Z | source:amperwave-api
2026-04-17T20:38:19.343721+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-17T20:38:55.121318+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-17T20:39:33.514825+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-17T20:40:09.898367+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-17T20:40:46.478723+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-17T20:41:22.781687+00:00 | Dancing With A Stranger | Sam Smith Ft. Normani | source:amperwave-api
2026-04-17T20:41:59.145548+00:00 | Dancing With A Stranger | Sam Smith Ft. Normani | source:amperwave-api
2026-04-17T20:42:42.275714+00:00 | Dancing With A Stranger | Sam Smith Ft. Normani | source:amperwave-api
2026-04-17T20:43:19.137109+00:00 | Dancing With A Stranger | Sam Smith Ft. Normani | source:amperwave-api
2026-04-17T20:43:56.594239+00:00 | Choosin Texas | Ella Langley | source:amperwave-api
2026-04-17T20:44:35.261512+00:00 | Choosin Texas | Ella Langley | source:amperwave-api
2026-04-17T20:45:55.319117+00:00 | Choosin Texas | Ella Langley | source:amperwave-api
2026-04-17T20:46:32.094636+00:00 | Choosin Texas | Ella Langley | source:amperwave-api
2026-04-17T20:47:08.183810+00:00 | Choosin Texas | Ella Langley | source:amperwave-api
2026-04-17T20:48:07.819326+00:00 | Choosin Texas | Ella Langley | source:amperwave-api
2026-04-17T20:48:45.640533+00:00 | Choosin Texas | Ella Langley | source:amperwave-api
2026-04-17T20:49:21.959832+00:00 | Choosin Texas | Ella Langley | source:amperwave-api
2026-04-17T20:49:57.559634+00:00 | Choosin Texas | Ella Langley | source:amperwave-api
2026-04-17T20:50:56.848740+00:00 | Choosin Texas | Ella Langley | source:amperwave-api
2026-04-17T20:51:33.634295+00:00 | Choosin Texas | Ella Langley | source:amperwave-api
2026-04-17T20:52:09.565810+00:00 | Choosin Texas | Ella Langley | source:amperwave-api
2026-04-17T20:52:45.243606+00:00 | Choosin Texas | Ella Langley | source:amperwave-api
2026-04-17T20:53:35.311877+00:00 | Choosin Texas | Ella Langley | source:amperwave-api
2026-04-17T20:54:16.557724+00:00 | Choosin Texas | Ella Langley | source:amperwave-api
2026-04-17T20:54:52.331612+00:00 | Choosin Texas | Ella Langley | source:amperwave-api
2026-04-17T20:55:28.004376+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-17T20:56:22.788925+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-17T20:56:59.916165+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-17T20:57:37.274582+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-17T20:58:15.687257+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-17T20:58:52.432237+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-17T20:59:28.096613+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-17T21:00:04.356688+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-17T21:00:41.397834+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-17T21:01:19.099977+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-17T21:01:56.335478+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-17T21:02:32.434063+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-17T21:03:09.111650+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-17T21:03:46.034732+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-17T21:04:22.884614+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-17T21:05:00.274926+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-17T21:05:37.340039+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-17T21:06:46.369179+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-17T21:07:22.769800+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-17T21:07:59.505388+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-17T21:09:15.112417+00:00 | Side To Side | Ariana Grande | source:amperwave-api
2026-04-17T21:09:51.750702+00:00 | Side To Side | Ariana Grande | source:amperwave-api
2026-04-17T21:10:28.615614+00:00 | Side To Side | Ariana Grande | source:amperwave-api
2026-04-17T21:11:42.652942+00:00 | Side To Side | Ariana Grande | source:amperwave-api
2026-04-17T21:12:19.971510+00:00 | Die With A Smile | Lady Gaga And Bruno Mars | source:amperwave-api
2026-04-17T21:12:57.343137+00:00 | Die With A Smile | Lady Gaga And Bruno Mars | source:amperwave-api
2026-04-17T21:13:34.045496+00:00 | Die With A Smile | Lady Gaga And Bruno Mars | source:amperwave-api
2026-04-17T21:14:41.761438+00:00 | Die With A Smile | Lady Gaga And Bruno Mars | source:amperwave-api
2026-04-17T21:15:19.143286+00:00 | Die With A Smile | Lady Gaga And Bruno Mars | source:amperwave-api
2026-04-17T21:15:55.873723+00:00 | Die With A Smile | Lady Gaga And Bruno Mars | source:amperwave-api
