2026-04-18T00:00:02.293474+00:00 | Hips Dont Lie (Feat. Wyclef Jean) | Shakira | source:amperwave-api
2026-04-18T02:44:07.753890+00:00 | Hips Dont Lie (Feat. Wyclef Jean) | Shakira | source:amperwave-api
2026-04-18T02:44:43.619134+00:00 | Hips Dont Lie (Feat. Wyclef Jean) | Shakira | source:amperwave-api
2026-04-18T02:45:19.103613+00:00 | Hips Dont Lie (Feat. Wyclef Jean) | Shakira | source:amperwave-api
2026-04-18T02:45:54.565605+00:00 | Hips Dont Lie (Feat. Wyclef Jean) | Shakira | source:amperwave-api
2026-04-18T02:46:30.480101+00:00 | Hips Dont Lie (Feat. Wyclef Jean) | Shakira | source:amperwave-api
2026-04-18T02:47:05.831181+00:00 | Hips Dont Lie (Feat. Wyclef Jean) | Shakira | source:amperwave-api
2026-04-18T02:47:41.750874+00:00 | Hips Dont Lie (Feat. Wyclef Jean) | Shakira | source:amperwave-api
2026-04-18T02:48:17.674175+00:00 | Hips Dont Lie (Feat. Wyclef Jean) | Shakira | source:amperwave-api
2026-04-18T02:48:53.538258+00:00 | Hips Dont Lie (Feat. Wyclef Jean) | Shakira | source:amperwave-api
2026-04-18T02:49:29.242899+00:00 | Hips Dont Lie (Feat. Wyclef Jean) | Shakira | source:amperwave-api
2026-04-18T02:50:05.399961+00:00 | Hips Dont Lie (Feat. Wyclef Jean) | Shakira | source:amperwave-api
2026-04-18T02:50:41.995375+00:00 | Hips Dont Lie (Feat. Wyclef Jean) | Shakira | source:amperwave-api
2026-04-18T02:51:37.245123+00:00 | Hips Dont Lie (Feat. Wyclef Jean) | Shakira | source:amperwave-api
2026-04-18T02:52:13.532978+00:00 | Hips Dont Lie (Feat. Wyclef Jean) | Shakira | source:amperwave-api
2026-04-18T02:52:49.281916+00:00 | Hips Dont Lie (Feat. Wyclef Jean) | Shakira | source:amperwave-api
2026-04-18T02:53:56.258948+00:00 | Hips Dont Lie (Feat. Wyclef Jean) | Shakira | source:amperwave-api
2026-04-18T02:54:32.991102+00:00 | Hips Dont Lie (Feat. Wyclef Jean) | Shakira | source:amperwave-api
2026-04-18T02:55:08.938123+00:00 | Hips Dont Lie (Feat. Wyclef Jean) | Shakira | source:amperwave-api
2026-04-18T02:56:14.927033+00:00 | Hips Dont Lie (Feat. Wyclef Jean) | Shakira | source:amperwave-api
2026-04-18T02:56:50.661991+00:00 | Hips Dont Lie (Feat. Wyclef Jean) | Shakira | source:amperwave-api
2026-04-18T02:57:26.776289+00:00 | Hips Dont Lie (Feat. Wyclef Jean) | Shakira | source:amperwave-api
2026-04-18T02:58:31.663493+00:00 | Hips Dont Lie (Feat. Wyclef Jean) | Shakira | source:amperwave-api
2026-04-18T02:59:07.637526+00:00 | Hips Dont Lie (Feat. Wyclef Jean) | Shakira | source:amperwave-api
2026-04-18T02:59:43.247574+00:00 | Hips Dont Lie (Feat. Wyclef Jean) | Shakira | source:amperwave-api
2026-04-18T03:00:48.566024+00:00 | Hips Dont Lie (Feat. Wyclef Jean) | Shakira | source:amperwave-api
2026-04-18T03:01:24.608450+00:00 | Hips Dont Lie (Feat. Wyclef Jean) | Shakira | source:amperwave-api
2026-04-18T03:01:59.835434+00:00 | Hips Dont Lie (Feat. Wyclef Jean) | Shakira | source:amperwave-api
2026-04-18T03:03:05.626433+00:00 | Hips Dont Lie (Feat. Wyclef Jean) | Shakira | source:amperwave-api
2026-04-18T03:03:40.953003+00:00 | Hips Dont Lie (Feat. Wyclef Jean) | Shakira | source:amperwave-api
2026-04-18T03:04:16.971801+00:00 | Hips Dont Lie (Feat. Wyclef Jean) | Shakira | source:amperwave-api
2026-04-18T03:04:52.806873+00:00 | Hips Dont Lie (Feat. Wyclef Jean) | Shakira | source:amperwave-api
2026-04-18T03:05:28.696776+00:00 | Hips Dont Lie (Feat. Wyclef Jean) | Shakira | source:amperwave-api
2026-04-18T03:06:04.484052+00:00 | Hips Dont Lie (Feat. Wyclef Jean) | Shakira | source:amperwave-api
2026-04-18T03:06:40.527091+00:00 | Hips Dont Lie (Feat. Wyclef Jean) | Shakira | source:amperwave-api
2026-04-18T03:07:15.654533+00:00 | Hips Dont Lie (Feat. Wyclef Jean) | Shakira | source:amperwave-api
2026-04-18T03:07:50.278645+00:00 | Hips Dont Lie (Feat. Wyclef Jean) | Shakira | source:amperwave-api
2026-04-18T03:08:25.692525+00:00 | Hips Dont Lie (Feat. Wyclef Jean) | Shakira | source:amperwave-api
2026-04-18T03:09:01.316528+00:00 | Hips Dont Lie (Feat. Wyclef Jean) | Shakira | source:amperwave-api
2026-04-18T03:09:36.850693+00:00 | Hips Dont Lie (Feat. Wyclef Jean) | Shakira | source:amperwave-api
2026-04-18T03:10:13.641467+00:00 | Hips Dont Lie (Feat. Wyclef Jean) | Shakira | source:amperwave-api
2026-04-18T03:10:50.142229+00:00 | Hips Dont Lie (Feat. Wyclef Jean) | Shakira | source:amperwave-api
2026-04-18T03:11:25.631603+00:00 | Hips Dont Lie (Feat. Wyclef Jean) | Shakira | source:amperwave-api
2026-04-18T03:12:01.196185+00:00 | Hips Dont Lie (Feat. Wyclef Jean) | Shakira | source:amperwave-api
2026-04-18T03:13:08.663762+00:00 | Hips Dont Lie (Feat. Wyclef Jean) | Shakira | source:amperwave-api
2026-04-18T03:13:45.389535+00:00 | Hips Dont Lie (Feat. Wyclef Jean) | Shakira | source:amperwave-api
2026-04-18T03:14:51.038207+00:00 | Hips Dont Lie (Feat. Wyclef Jean) | Shakira | source:amperwave-api
2026-04-18T03:15:27.786188+00:00 | Hips Dont Lie (Feat. Wyclef Jean) | Shakira | source:amperwave-api
2026-04-18T03:16:02.919780+00:00 | Hips Dont Lie (Feat. Wyclef Jean) | Shakira | source:amperwave-api
2026-04-18T03:17:11.394713+00:00 | Hips Dont Lie (Feat. Wyclef Jean) | Shakira | source:amperwave-api
2026-04-18T03:17:46.946383+00:00 | Hips Dont Lie (Feat. Wyclef Jean) | Shakira | source:amperwave-api
2026-04-18T03:18:22.300794+00:00 | Hips Dont Lie (Feat. Wyclef Jean) | Shakira | source:amperwave-api
2026-04-18T03:19:26.713898+00:00 | Hips Dont Lie (Feat. Wyclef Jean) | Shakira | source:amperwave-api
2026-04-18T03:20:02.830616+00:00 | Hips Dont Lie (Feat. Wyclef Jean) | Shakira | source:amperwave-api
2026-04-18T03:20:38.401383+00:00 | Hips Dont Lie (Feat. Wyclef Jean) | Shakira | source:amperwave-api
2026-04-18T03:21:41.807657+00:00 | Hips Dont Lie (Feat. Wyclef Jean) | Shakira | source:amperwave-api
2026-04-18T03:22:17.904904+00:00 | Hips Dont Lie (Feat. Wyclef Jean) | Shakira | source:amperwave-api
2026-04-18T03:22:54.635123+00:00 | Hips Dont Lie (Feat. Wyclef Jean) | Shakira | source:amperwave-api
2026-04-18T03:24:03.031431+00:00 | Hips Dont Lie (Feat. Wyclef Jean) | Shakira | source:amperwave-api
2026-04-18T03:24:39.325522+00:00 | Hips Dont Lie (Feat. Wyclef Jean) | Shakira | source:amperwave-api
2026-04-18T03:25:14.800996+00:00 | Hips Dont Lie (Feat. Wyclef Jean) | Shakira | source:amperwave-api
2026-04-18T03:25:50.369481+00:00 | Hips Dont Lie (Feat. Wyclef Jean) | Shakira | source:amperwave-api
2026-04-18T03:26:27.205692+00:00 | Hips Dont Lie (Feat. Wyclef Jean) | Shakira | source:amperwave-api
2026-04-18T03:27:02.417658+00:00 | Hips Dont Lie (Feat. Wyclef Jean) | Shakira | source:amperwave-api
2026-04-18T03:27:38.461386+00:00 | Hips Dont Lie (Feat. Wyclef Jean) | Shakira | source:amperwave-api
2026-04-18T03:28:14.377729+00:00 | Hips Dont Lie (Feat. Wyclef Jean) | Shakira | source:amperwave-api
2026-04-18T03:28:50.843238+00:00 | Hips Dont Lie (Feat. Wyclef Jean) | Shakira | source:amperwave-api
2026-04-18T03:29:26.607534+00:00 | Hips Dont Lie (Feat. Wyclef Jean) | Shakira | source:amperwave-api
2026-04-18T03:30:04.271797+00:00 | Hips Dont Lie (Feat. Wyclef Jean) | Shakira | source:amperwave-api
2026-04-18T03:30:41.517893+00:00 | Hips Dont Lie (Feat. Wyclef Jean) | Shakira | source:amperwave-api
2026-04-18T03:31:17.727356+00:00 | Hips Dont Lie (Feat. Wyclef Jean) | Shakira | source:amperwave-api
2026-04-18T03:31:53.554846+00:00 | Hips Dont Lie (Feat. Wyclef Jean) | Shakira | source:amperwave-api
2026-04-18T03:32:30.584130+00:00 | Hips Dont Lie (Feat. Wyclef Jean) | Shakira | source:amperwave-api
2026-04-18T03:33:36.477325+00:00 | Hips Dont Lie (Feat. Wyclef Jean) | Shakira | source:amperwave-api
2026-04-18T03:34:13.406778+00:00 | Hips Dont Lie (Feat. Wyclef Jean) | Shakira | source:amperwave-api
2026-04-18T03:34:50.003619+00:00 | Hips Dont Lie (Feat. Wyclef Jean) | Shakira | source:amperwave-api
2026-04-18T03:35:55.522504+00:00 | Hips Dont Lie (Feat. Wyclef Jean) | Shakira | source:amperwave-api
2026-04-18T03:36:31.006479+00:00 | Hips Dont Lie (Feat. Wyclef Jean) | Shakira | source:amperwave-api
2026-04-18T03:37:06.622456+00:00 | Hips Dont Lie (Feat. Wyclef Jean) | Shakira | source:amperwave-api
2026-04-18T03:38:11.571532+00:00 | Hips Dont Lie (Feat. Wyclef Jean) | Shakira | source:amperwave-api
2026-04-18T03:38:47.492578+00:00 | Hips Dont Lie (Feat. Wyclef Jean) | Shakira | source:amperwave-api
2026-04-18T03:39:23.321305+00:00 | Hips Dont Lie (Feat. Wyclef Jean) | Shakira | source:amperwave-api
2026-04-18T03:40:27.664753+00:00 | Hips Dont Lie (Feat. Wyclef Jean) | Shakira | source:amperwave-api
2026-04-18T03:41:04.370396+00:00 | Hips Dont Lie (Feat. Wyclef Jean) | Shakira | source:amperwave-api
2026-04-18T03:41:40.563732+00:00 | Hips Dont Lie (Feat. Wyclef Jean) | Shakira | source:amperwave-api
2026-04-18T03:42:35.300260+00:00 | Hips Dont Lie (Feat. Wyclef Jean) | Shakira | source:amperwave-api
2026-04-18T03:43:11.100008+00:00 | Hips Dont Lie (Feat. Wyclef Jean) | Shakira | source:amperwave-api
2026-04-18T03:43:47.249613+00:00 | Hips Dont Lie (Feat. Wyclef Jean) | Shakira | source:amperwave-api
2026-04-18T03:44:47.611194+00:00 | Hips Dont Lie (Feat. Wyclef Jean) | Shakira | source:amperwave-api
2026-04-18T03:45:23.625521+00:00 | Hips Dont Lie (Feat. Wyclef Jean) | Shakira | source:amperwave-api
2026-04-18T03:45:59.725140+00:00 | Hips Dont Lie (Feat. Wyclef Jean) | Shakira | source:amperwave-api
2026-04-18T03:46:35.764923+00:00 | Hips Dont Lie (Feat. Wyclef Jean) | Shakira | source:amperwave-api
2026-04-18T03:47:11.685709+00:00 | Hips Dont Lie (Feat. Wyclef Jean) | Shakira | source:amperwave-api
2026-04-18T03:47:48.402155+00:00 | Hips Dont Lie (Feat. Wyclef Jean) | Shakira | source:amperwave-api
2026-04-18T03:48:24.744191+00:00 | Hips Dont Lie (Feat. Wyclef Jean) | Shakira | source:amperwave-api
2026-04-18T03:49:01.303141+00:00 | Hips Dont Lie (Feat. Wyclef Jean) | Shakira | source:amperwave-api
2026-04-18T03:49:38.064218+00:00 | Hips Dont Lie (Feat. Wyclef Jean) | Shakira | source:amperwave-api
2026-04-18T03:50:16.091801+00:00 | Hips Dont Lie (Feat. Wyclef Jean) | Shakira | source:amperwave-api
2026-04-18T03:50:51.790847+00:00 | Hips Dont Lie (Feat. Wyclef Jean) | Shakira | source:amperwave-api
2026-04-18T03:51:28.068294+00:00 | Hips Dont Lie (Feat. Wyclef Jean) | Shakira | source:amperwave-api
2026-04-18T03:52:03.593259+00:00 | Hips Dont Lie (Feat. Wyclef Jean) | Shakira | source:amperwave-api
2026-04-18T03:52:39.688390+00:00 | Hips Dont Lie (Feat. Wyclef Jean) | Shakira | source:amperwave-api
2026-04-18T03:53:37.389001+00:00 | Hips Dont Lie (Feat. Wyclef Jean) | Shakira | source:amperwave-api
2026-04-18T03:54:13.270614+00:00 | Hips Dont Lie (Feat. Wyclef Jean) | Shakira | source:amperwave-api
2026-04-18T03:54:50.237915+00:00 | Hips Dont Lie (Feat. Wyclef Jean) | Shakira | source:amperwave-api
2026-04-18T03:55:52.030921+00:00 | Hips Dont Lie (Feat. Wyclef Jean) | Shakira | source:amperwave-api
2026-04-18T03:56:28.296900+00:00 | Hips Dont Lie (Feat. Wyclef Jean) | Shakira | source:amperwave-api
2026-04-18T03:57:04.077715+00:00 | Hips Dont Lie (Feat. Wyclef Jean) | Shakira | source:amperwave-api
2026-04-18T03:57:40.121639+00:00 | Hips Dont Lie (Feat. Wyclef Jean) | Shakira | source:amperwave-api
2026-04-18T03:58:20.949099+00:00 | Hips Dont Lie (Feat. Wyclef Jean) | Shakira | source:amperwave-api
2026-04-18T03:58:57.141285+00:00 | Hips Dont Lie (Feat. Wyclef Jean) | Shakira | source:amperwave-api
2026-04-18T03:59:33.060351+00:00 | Hips Dont Lie (Feat. Wyclef Jean) | Shakira | source:amperwave-api
2026-04-18T04:00:41.241680+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-18T04:01:22.256730+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-18T04:01:59.216906+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-18T04:02:41.631166+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-18T04:03:18.583635+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-18T04:03:54.691785+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-18T04:05:01.706333+00:00 | Runway | Lady Gaga And Doechi | source:amperwave-api
2026-04-18T04:05:38.107184+00:00 | Runway | Lady Gaga And Doechi | source:amperwave-api
2026-04-18T04:06:14.071208+00:00 | Runway | Lady Gaga And Doechi | source:amperwave-api
2026-04-18T04:06:49.788147+00:00 | Runway | Lady Gaga And Doechi | source:amperwave-api
2026-04-18T04:07:25.846588+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-18T04:08:01.283503+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-18T04:08:37.723797+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-18T04:09:13.325435+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-18T04:09:48.749819+00:00 | Choosin Texas | Ella Langley | source:amperwave-api
2026-04-18T04:10:25.012886+00:00 | Choosin Texas | Ella Langley | source:amperwave-api
2026-04-18T04:11:00.520629+00:00 | Choosin Texas | Ella Langley | source:amperwave-api
2026-04-18T04:11:36.222454+00:00 | Choosin Texas | Ella Langley | source:amperwave-api
2026-04-18T04:12:12.319058+00:00 | Choosin Texas | Ella Langley | source:amperwave-api
2026-04-18T04:12:47.871197+00:00 | Choosin Texas | Ella Langley | source:amperwave-api
2026-04-18T04:13:23.917228+00:00 | Choosin Texas | Ella Langley | source:amperwave-api
2026-04-18T04:13:59.609169+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-18T04:14:37.292877+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-18T04:15:13.317325+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-18T04:15:49.203134+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-18T04:16:53.604895+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-18T04:17:34.190479+00:00 | Drop Dead | Olivia Rodrigo | source:amperwave-api
2026-04-18T04:18:09.221724+00:00 | Drop Dead | Olivia Rodrigo | source:amperwave-api
2026-04-18T04:19:14.538935+00:00 | Drop Dead | Olivia Rodrigo | source:amperwave-api
2026-04-18T04:19:51.742010+00:00 | Drop Dead | Olivia Rodrigo | source:amperwave-api
2026-04-18T04:20:28.246306+00:00 | Drop Dead | Olivia Rodrigo | source:amperwave-api
2026-04-18T04:21:35.104993+00:00 | Swim | Bts | source:amperwave-api
2026-04-18T04:22:10.793140+00:00 | Swim | Bts | source:amperwave-api
2026-04-18T04:22:47.200606+00:00 | Swim | Bts | source:amperwave-api
2026-04-18T04:23:52.053224+00:00 | Die On This Hill | Sienna Spiro | source:amperwave-api
2026-04-18T04:24:28.152924+00:00 | Die On This Hill | Sienna Spiro | source:amperwave-api
2026-04-18T04:25:04.439239+00:00 | Die On This Hill | Sienna Spiro | source:amperwave-api
2026-04-18T04:26:13.540451+00:00 | Die On This Hill | Sienna Spiro | source:amperwave-api
2026-04-18T04:26:50.057427+00:00 | Die On This Hill | Sienna Spiro | source:amperwave-api
2026-04-18T04:27:25.871265+00:00 | Die On This Hill | Sienna Spiro | source:amperwave-api
2026-04-18T04:28:02.177442+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-18T04:28:39.209927+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-18T04:29:15.522022+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-18T04:29:51.247149+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-18T04:30:27.415296+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-18T04:31:03.947731+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-18T04:31:40.703315+00:00 | Pretty Faces | Paper Money | source:amperwave-api
2026-04-18T04:32:31.066260+00:00 | Pretty Faces | Paper Money | source:amperwave-api
2026-04-18T04:33:06.888571+00:00 | Pretty Faces | Paper Money | source:amperwave-api
2026-04-18T04:33:43.090089+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-18T04:34:19.124442+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-18T04:34:55.400804+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-18T04:35:45.180595+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-18T04:36:22.223217+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-18T04:36:58.256497+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-18T04:38:03.617478+00:00 | Dracula Ft Jennie | Tame Impala | source:amperwave-api
2026-04-18T04:38:43.971445+00:00 | Dracula Ft Jennie | Tame Impala | source:amperwave-api
2026-04-18T04:39:28.243889+00:00 | Dracula Ft Jennie | Tame Impala | source:amperwave-api
2026-04-18T04:40:32.450193+00:00 | Dracula Ft Jennie | Tame Impala | source:amperwave-api
2026-04-18T04:41:09.339190+00:00 | Dracula Ft Jennie | Tame Impala | source:amperwave-api
2026-04-18T04:41:45.419618+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-18T04:42:54.697588+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-18T04:43:30.504951+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-18T04:44:06.138208+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-18T04:45:13.398191+00:00 | Stateside Ft Zara Larsson | Pink Pantheress | source:amperwave-api
2026-04-18T04:45:49.581028+00:00 | Stateside Ft Zara Larsson | Pink Pantheress | source:amperwave-api
2026-04-18T04:46:25.928637+00:00 | Stateside Ft Zara Larsson | Pink Pantheress | source:amperwave-api
2026-04-18T04:47:02.571726+00:00 | Stateside Ft Zara Larsson | Pink Pantheress | source:amperwave-api
2026-04-18T04:47:41.769922+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-18T04:48:17.488008+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-18T04:48:53.086949+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-18T04:49:27.985771+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-18T04:50:03.783663+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-18T04:50:39.745913+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-18T04:51:16.084304+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-18T04:51:52.190571+00:00 | Die With A Smile | Lady Gaga And Bruno Mars | source:amperwave-api
2026-04-18T04:52:28.590955+00:00 | Die With A Smile | Lady Gaga And Bruno Mars | source:amperwave-api
2026-04-18T04:53:05.054967+00:00 | Die With A Smile | Lady Gaga And Bruno Mars | source:amperwave-api
2026-04-18T04:53:41.164367+00:00 | Die With A Smile | Lady Gaga And Bruno Mars | source:amperwave-api
2026-04-18T04:54:16.310473+00:00 | Die With A Smile | Lady Gaga And Bruno Mars | source:amperwave-api
2026-04-18T04:54:51.486443+00:00 | Die With A Smile | Lady Gaga And Bruno Mars | source:amperwave-api
2026-04-18T04:55:27.499932+00:00 | Die With A Smile | Lady Gaga And Bruno Mars | source:amperwave-api
2026-04-18T04:56:36.266150+00:00 | Better Now | Post Malone | source:amperwave-api
2026-04-18T04:57:13.322925+00:00 | Better Now | Post Malone | source:amperwave-api
2026-04-18T04:57:49.287576+00:00 | Better Now | Post Malone | source:amperwave-api
2026-04-18T04:58:25.186436+00:00 | Better Now | Post Malone | source:amperwave-api
2026-04-18T04:59:21.263543+00:00 | What It Is (Block Boy) | Doechii | source:amperwave-api
2026-04-18T04:59:57.176193+00:00 | What It Is (Block Boy) | Doechii | source:amperwave-api
2026-04-18T05:00:33.355046+00:00 | What It Is (Block Boy) | Doechii | source:amperwave-api
2026-04-18T05:01:38.575719+00:00 | What It Is (Block Boy) | Doechii | source:amperwave-api
2026-04-18T05:02:14.891586+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-18T05:02:51.089053+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-18T05:04:07.906502+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-18T05:04:43.367453+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-18T05:05:18.718350+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-18T05:06:21.052437+00:00 | Hit The Road | Mattie Pruitt | source:amperwave-api
2026-04-18T05:06:56.397978+00:00 | Hit The Road | Mattie Pruitt | source:amperwave-api
2026-04-18T05:07:32.693609+00:00 | Hit The Road | Mattie Pruitt | source:amperwave-api
2026-04-18T05:08:35.725686+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-18T05:09:12.903767+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-18T05:09:49.121350+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-18T05:10:25.216838+00:00 | Tokyo Drifting | One Or Eight | source:amperwave-api
2026-04-18T05:11:01.612301+00:00 | Tokyo Drifting | One Or Eight | source:amperwave-api
2026-04-18T05:11:37.350810+00:00 | Tokyo Drifting | One Or Eight | source:amperwave-api
2026-04-18T05:12:13.290493+00:00 | Tokyo Drifting | One Or Eight | source:amperwave-api
2026-04-18T05:12:48.979662+00:00 | Tokyo Drifting | One Or Eight | source:amperwave-api
2026-04-18T05:13:24.758348+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-18T05:14:00.438890+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-18T05:14:35.818880+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-18T05:15:11.484869+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-18T05:15:47.768633+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
