2026-04-16T00:00:00.908056+00:00 | Smells Like Teen Spirit | Nirvana | source:amperwave-api
2026-04-16T14:44:07.234117+00:00 | Dani California | Red Hot Chili Peppers | source:amperwave-api
2026-04-16T14:44:43.025813+00:00 | Dani California | Red Hot Chili Peppers | source:amperwave-api
2026-04-16T14:45:18.288723+00:00 | Dani California | Red Hot Chili Peppers | source:amperwave-api
2026-04-16T14:45:57.813659+00:00 | Dani California | Red Hot Chili Peppers | source:amperwave-api
2026-04-16T14:46:34.661262+00:00 | Dani California | Red Hot Chili Peppers | source:amperwave-api
2026-04-16T14:48:12.057097+00:00 | Free Fallin | Tom Petty | source:amperwave-api
2026-04-16T14:48:47.461071+00:00 | Free Fallin | Tom Petty | source:amperwave-api
2026-04-16T14:49:24.797584+00:00 | Free Fallin | Tom Petty | source:amperwave-api
2026-04-16T14:50:01.805872+00:00 | Free Fallin | Tom Petty | source:amperwave-api
2026-04-16T14:50:37.841986+00:00 | Free Fallin | Tom Petty | source:amperwave-api
2026-04-16T14:51:16.138026+00:00 | Free Fallin | Tom Petty | source:amperwave-api
2026-04-16T14:51:52.664180+00:00 | Brain Stew/Jaded | Green Day | source:amperwave-api
2026-04-16T14:53:07.697662+00:00 | Brain Stew/Jaded | Green Day | source:amperwave-api
2026-04-16T14:54:05.324926+00:00 | Brain Stew/Jaded | Green Day | source:amperwave-api
2026-04-16T14:54:43.795894+00:00 | Brain Stew/Jaded | Green Day | source:amperwave-api
2026-04-16T14:55:20.491320+00:00 | Brain Stew/Jaded | Green Day | source:amperwave-api
2026-04-16T14:55:57.469501+00:00 | Brain Stew/Jaded | Green Day | source:amperwave-api
2026-04-16T14:56:34.539138+00:00 | Brain Stew/Jaded | Green Day | source:amperwave-api
2026-04-16T14:57:11.466593+00:00 | Pain | Three Days Grace | source:amperwave-api
2026-04-16T14:57:48.073299+00:00 | Pain | Three Days Grace | source:amperwave-api
2026-04-16T14:58:53.964759+00:00 | Pain | Three Days Grace | source:amperwave-api
2026-04-16T15:00:07.587457+00:00 | Pain | Three Days Grace | source:amperwave-api
2026-04-16T15:00:43.910785+00:00 | Pain | Three Days Grace | source:amperwave-api
2026-04-16T15:01:21.469652+00:00 | Pain | Three Days Grace | source:amperwave-api
2026-04-16T15:01:59.369485+00:00 | Pain | Three Days Grace | source:amperwave-api
2026-04-16T15:02:36.019234+00:00 | Pain | Three Days Grace | source:amperwave-api
2026-04-16T15:03:13.261968+00:00 | Pain | Three Days Grace | source:amperwave-api
2026-04-16T15:04:20.421837+00:00 | Pain | Three Days Grace | source:amperwave-api
2026-04-16T15:05:08.497400+00:00 | Pain | Three Days Grace | source:amperwave-api
2026-04-16T15:05:44.816665+00:00 | Heart-Shaped Box | Nirvana | source:amperwave-api
2026-04-16T15:06:20.989578+00:00 | Heart-Shaped Box | Nirvana | source:amperwave-api
2026-04-16T15:06:57.889885+00:00 | Heart-Shaped Box | Nirvana | source:amperwave-api
2026-04-16T15:07:34.551071+00:00 | Heart-Shaped Box | Nirvana | source:amperwave-api
2026-04-16T15:08:10.926883+00:00 | Heart-Shaped Box | Nirvana | source:amperwave-api
2026-04-16T15:10:39.332616+00:00 | You Shook Me All Night Long | Ac/Dc | source:amperwave-api
2026-04-16T15:11:15.966367+00:00 | You Shook Me All Night Long | Ac/Dc | source:amperwave-api
2026-04-16T15:11:52.288082+00:00 | You Shook Me All Night Long | Ac/Dc | source:amperwave-api
2026-04-16T15:12:29.194043+00:00 | You Shook Me All Night Long | Ac/Dc | source:amperwave-api
2026-04-16T15:13:05.560253+00:00 | You Shook Me All Night Long | Ac/Dc | source:amperwave-api
2026-04-16T15:13:42.320620+00:00 | You Shook Me All Night Long | Ac/Dc | source:amperwave-api
2026-04-16T15:14:17.673296+00:00 | Fine Again | Seether | source:amperwave-api
2026-04-16T15:14:55.259269+00:00 | Fine Again | Seether | source:amperwave-api
2026-04-16T15:15:32.809704+00:00 | Fine Again | Seether | source:amperwave-api
2026-04-16T15:16:11.177446+00:00 | Fine Again | Seether | source:amperwave-api
2026-04-16T15:16:46.471041+00:00 | Fine Again | Seether | source:amperwave-api
2026-04-16T15:17:22.852004+00:00 | Fine Again | Seether | source:amperwave-api
2026-04-16T15:17:58.778011+00:00 | Fine Again | Seether | source:amperwave-api
2026-04-16T15:18:35.162695+00:00 | Fine Again | Seether | source:amperwave-api
2026-04-16T15:19:11.299602+00:00 | Fine Again | Seether | source:amperwave-api
2026-04-16T15:19:47.924604+00:00 | Fine Again | Seether | source:amperwave-api
2026-04-16T15:20:24.002264+00:00 | Fine Again | Seether | source:amperwave-api
2026-04-16T15:21:01.149146+00:00 | Fine Again | Seether | source:amperwave-api
2026-04-16T15:21:38.322797+00:00 | Fine Again | Seether | source:amperwave-api
2026-04-16T15:22:15.071691+00:00 | Fine Again | Seether | source:amperwave-api
2026-04-16T15:22:51.672279+00:00 | Fine Again | Seether | source:amperwave-api
2026-04-16T15:23:27.654380+00:00 | Fine Again | Seether | source:amperwave-api
2026-04-16T15:24:04.543566+00:00 | Fine Again | Seether | source:amperwave-api
2026-04-16T15:24:40.985831+00:00 | Rooster | Alice In Chains | source:amperwave-api
2026-04-16T15:25:47.668136+00:00 | Rooster | Alice In Chains | source:amperwave-api
2026-04-16T15:26:41.748568+00:00 | Rooster | Alice In Chains | source:amperwave-api
2026-04-16T15:27:20.099204+00:00 | Rooster | Alice In Chains | source:amperwave-api
2026-04-16T15:27:56.587713+00:00 | Rooster | Alice In Chains | source:amperwave-api
2026-04-16T15:28:34.199658+00:00 | Rooster | Alice In Chains | source:amperwave-api
2026-04-16T15:29:11.696606+00:00 | Rooster | Alice In Chains | source:amperwave-api
2026-04-16T15:29:48.433107+00:00 | Rooster | Alice In Chains | source:amperwave-api
2026-04-16T15:30:24.195601+00:00 | Rooster | Alice In Chains | source:amperwave-api
2026-04-16T15:32:37.346513+00:00 | The Happiest Days Of Our Lives/Another Brick In The Wall | Pink Floyd | source:amperwave-api
2026-04-16T15:33:15.569138+00:00 | The Happiest Days Of Our Lives/Another Brick In The Wall | Pink Floyd | source:amperwave-api
2026-04-16T15:33:53.687474+00:00 | The Happiest Days Of Our Lives/Another Brick In The Wall | Pink Floyd | source:amperwave-api
2026-04-16T15:34:29.578036+00:00 | The Happiest Days Of Our Lives/Another Brick In The Wall | Pink Floyd | source:amperwave-api
2026-04-16T15:35:05.367564+00:00 | The Happiest Days Of Our Lives/Another Brick In The Wall | Pink Floyd | source:amperwave-api
2026-04-16T15:35:42.672239+00:00 | Profane Prophecy | The Black Crowes | source:amperwave-api
2026-04-16T15:38:12.697487+00:00 | Profane Prophecy | The Black Crowes | source:amperwave-api
2026-04-16T15:38:49.390642+00:00 | Profane Prophecy | The Black Crowes | source:amperwave-api
2026-04-16T15:39:25.747581+00:00 | Profane Prophecy | The Black Crowes | source:amperwave-api
2026-04-16T15:40:02.583950+00:00 | Profane Prophecy | The Black Crowes | source:amperwave-api
2026-04-16T15:40:38.914282+00:00 | Profane Prophecy | The Black Crowes | source:amperwave-api
2026-04-16T15:41:15.860674+00:00 | Profane Prophecy | The Black Crowes | source:amperwave-api
2026-04-16T15:41:53.462577+00:00 | Profane Prophecy | The Black Crowes | source:amperwave-api
2026-04-16T15:42:30.315044+00:00 | Profane Prophecy | The Black Crowes | source:amperwave-api
2026-04-16T15:44:41.275021+00:00 | Profane Prophecy | The Black Crowes | source:amperwave-api
2026-04-16T15:45:17.736208+00:00 | Profane Prophecy | The Black Crowes | source:amperwave-api
2026-04-16T15:45:56.577036+00:00 | Profane Prophecy | The Black Crowes | source:amperwave-api
2026-04-16T15:46:36.527763+00:00 | Living Dead Girl | Rob Zombie | source:amperwave-api
2026-04-16T15:47:13.364420+00:00 | Living Dead Girl | Rob Zombie | source:amperwave-api
2026-04-16T15:47:52.619273+00:00 | Living Dead Girl | Rob Zombie | source:amperwave-api
2026-04-16T15:50:10.373084+00:00 | Like A Stone | Audioslave | source:amperwave-api
2026-04-16T15:50:51.332197+00:00 | Like A Stone | Audioslave | source:amperwave-api
2026-04-16T15:51:30.156302+00:00 | Like A Stone | Audioslave | source:amperwave-api
2026-04-16T15:52:06.506177+00:00 | Like A Stone | Audioslave | source:amperwave-api
2026-04-16T15:52:43.083097+00:00 | Like A Stone | Audioslave | source:amperwave-api
2026-04-16T15:53:19.287381+00:00 | Like A Stone | Audioslave | source:amperwave-api
2026-04-16T15:53:56.064382+00:00 | Like A Stone | Audioslave | source:amperwave-api
2026-04-16T15:56:11.857324+00:00 | No More Tears | Ozzy Osbourne | source:amperwave-api
2026-04-16T15:56:48.291558+00:00 | No More Tears | Ozzy Osbourne | source:amperwave-api
2026-04-16T15:57:24.608656+00:00 | No More Tears | Ozzy Osbourne | source:amperwave-api
2026-04-16T15:58:01.325146+00:00 | No More Tears | Ozzy Osbourne | source:amperwave-api
2026-04-16T15:58:40.282853+00:00 | No More Tears | Ozzy Osbourne | source:amperwave-api
2026-04-16T15:59:17.650879+00:00 | No More Tears | Ozzy Osbourne | source:amperwave-api
2026-04-16T15:59:53.637523+00:00 | No More Tears | Ozzy Osbourne | source:amperwave-api
2026-04-16T16:00:33.098301+00:00 | No More Tears | Ozzy Osbourne | source:amperwave-api
2026-04-16T16:01:09.666573+00:00 | Black | Pearl Jam | source:amperwave-api
2026-04-16T16:01:45.001014+00:00 | Black | Pearl Jam | source:amperwave-api
2026-04-16T16:02:22.367550+00:00 | Black | Pearl Jam | source:amperwave-api
2026-04-16T16:03:01.079045+00:00 | Black | Pearl Jam | source:amperwave-api
2026-04-16T16:03:41.194481+00:00 | Black | Pearl Jam | source:amperwave-api
2026-04-16T16:04:19.698775+00:00 | Black | Pearl Jam | source:amperwave-api
2026-04-16T16:04:56.509120+00:00 | Black | Pearl Jam | source:amperwave-api
2026-04-16T16:05:34.943567+00:00 | Black | Pearl Jam | source:amperwave-api
2026-04-16T16:06:11.153164+00:00 | Black | Pearl Jam | source:amperwave-api
2026-04-16T16:06:50.280809+00:00 | Photograph | Def Leppard | source:amperwave-api
2026-04-16T16:07:30.137127+00:00 | Photograph | Def Leppard | source:amperwave-api
2026-04-16T16:08:07.200848+00:00 | Photograph | Def Leppard | source:amperwave-api
2026-04-16T16:08:44.651116+00:00 | Photograph | Def Leppard | source:amperwave-api
2026-04-16T16:09:20.977233+00:00 | Photograph | Def Leppard | source:amperwave-api
2026-04-16T16:09:58.092532+00:00 | Photograph | Def Leppard | source:amperwave-api
2026-04-16T16:10:34.298423+00:00 | Photograph | Def Leppard | source:amperwave-api
2026-04-16T16:11:13.333227+00:00 | I Believe | Killswitch Engage | source:amperwave-api
2026-04-16T16:11:49.813217+00:00 | I Believe | Killswitch Engage | source:amperwave-api
2026-04-16T16:12:54.569955+00:00 | I Believe | Killswitch Engage | source:amperwave-api
2026-04-16T16:13:46.144548+00:00 | I Believe | Killswitch Engage | source:amperwave-api
2026-04-16T16:14:24.622563+00:00 | I Believe | Killswitch Engage | source:amperwave-api
2026-04-16T16:15:02.009766+00:00 | I Believe | Killswitch Engage | source:amperwave-api
2026-04-16T16:15:39.973972+00:00 | I Believe | Killswitch Engage | source:amperwave-api
2026-04-16T16:16:19.299699+00:00 | I Believe | Killswitch Engage | source:amperwave-api
2026-04-16T16:17:14.734122+00:00 | I Believe | Killswitch Engage | source:amperwave-api
2026-04-16T16:17:50.660022+00:00 | I Believe | Killswitch Engage | source:amperwave-api
2026-04-16T16:18:29.647385+00:00 | I Believe | Killswitch Engage | source:amperwave-api
2026-04-16T16:20:27.317113+00:00 | I Believe | Killswitch Engage | source:amperwave-api
2026-04-16T16:21:03.462540+00:00 | I Believe | Killswitch Engage | source:amperwave-api
2026-04-16T16:21:41.022432+00:00 | Soul To Squeeze | Red Hot Chili Peppers | source:amperwave-api
2026-04-16T16:22:19.586872+00:00 | Soul To Squeeze | Red Hot Chili Peppers | source:amperwave-api
2026-04-16T16:22:57.966586+00:00 | Soul To Squeeze | Red Hot Chili Peppers | source:amperwave-api
2026-04-16T16:23:35.520698+00:00 | Soul To Squeeze | Red Hot Chili Peppers | source:amperwave-api
2026-04-16T16:24:11.409070+00:00 | Soul To Squeeze | Red Hot Chili Peppers | source:amperwave-api
2026-04-16T16:24:48.615686+00:00 | Soul To Squeeze | Red Hot Chili Peppers | source:amperwave-api
2026-04-16T16:27:09.581672+00:00 | Cult Of Personality | Living Colour | source:amperwave-api
2026-04-16T16:27:46.722637+00:00 | Cult Of Personality | Living Colour | source:amperwave-api
2026-04-16T16:28:23.731223+00:00 | Cult Of Personality | Living Colour | source:amperwave-api
2026-04-16T16:29:03.867796+00:00 | Cult Of Personality | Living Colour | source:amperwave-api
2026-04-16T16:29:41.734585+00:00 | Cult Of Personality | Living Colour | source:amperwave-api
2026-04-16T16:30:22.910444+00:00 | Cult Of Personality | Living Colour | source:amperwave-api
2026-04-16T16:31:01.018139+00:00 | Cult Of Personality | Living Colour | source:amperwave-api
2026-04-16T16:31:37.430065+00:00 | Your Favorite Toy | Foo Fighters | source:amperwave-api
2026-04-16T16:32:46.407209+00:00 | Your Favorite Toy | Foo Fighters | source:amperwave-api
2026-04-16T16:33:43.315130+00:00 | Your Favorite Toy | Foo Fighters | source:amperwave-api
2026-04-16T16:34:20.478096+00:00 | Your Favorite Toy | Foo Fighters | source:amperwave-api
2026-04-16T16:35:16.213631+00:00 | Your Favorite Toy | Foo Fighters | source:amperwave-api
2026-04-16T16:35:53.017704+00:00 | Your Favorite Toy | Foo Fighters | source:amperwave-api
2026-04-16T16:36:32.719341+00:00 | Your Favorite Toy | Foo Fighters | source:amperwave-api
2026-04-16T16:38:48.533500+00:00 | Your Favorite Toy | Foo Fighters | source:amperwave-api
2026-04-16T16:39:26.057093+00:00 | Your Favorite Toy | Foo Fighters | source:amperwave-api
2026-04-16T16:40:03.972648+00:00 | Your Favorite Toy | Foo Fighters | source:amperwave-api
2026-04-16T16:40:43.001753+00:00 | Freak On A Leash | Korn | source:amperwave-api
2026-04-16T16:41:21.295400+00:00 | Freak On A Leash | Korn | source:amperwave-api
2026-04-16T16:41:58.813584+00:00 | Freak On A Leash | Korn | source:amperwave-api
2026-04-16T16:44:34.540132+00:00 | Broken Mirror | Architects | source:amperwave-api
2026-04-16T16:45:10.764628+00:00 | Broken Mirror | Architects | source:amperwave-api
2026-04-16T16:45:49.838026+00:00 | Broken Mirror | Architects | source:amperwave-api
2026-04-16T16:46:27.588988+00:00 | Broken Mirror | Architects | source:amperwave-api
2026-04-16T16:47:05.348563+00:00 | Broken Mirror | Architects | source:amperwave-api
2026-04-16T16:47:41.697368+00:00 | Wild Side | Motley Crue | source:amperwave-api
2026-04-16T16:48:18.127499+00:00 | Wild Side | Motley Crue | source:amperwave-api
2026-04-16T16:48:55.284183+00:00 | Wild Side | Motley Crue | source:amperwave-api
2026-04-16T16:49:32.985132+00:00 | Wild Side | Motley Crue | source:amperwave-api
2026-04-16T16:50:10.452255+00:00 | Wild Side | Motley Crue | source:amperwave-api
2026-04-16T16:50:49.873994+00:00 | Wild Side | Motley Crue | source:amperwave-api
2026-04-16T16:51:27.613197+00:00 | Wild Side | Motley Crue | source:amperwave-api
2026-04-16T16:52:04.157939+00:00 | Wild Side | Motley Crue | source:amperwave-api
2026-04-16T16:52:42.156688+00:00 | Just Like You | Three Days Grace | source:amperwave-api
2026-04-16T16:53:18.884771+00:00 | Just Like You | Three Days Grace | source:amperwave-api
2026-04-16T16:53:57.996626+00:00 | Just Like You | Three Days Grace | source:amperwave-api
2026-04-16T16:54:34.925062+00:00 | Just Like You | Three Days Grace | source:amperwave-api
2026-04-16T16:55:13.456773+00:00 | Just Like You | Three Days Grace | source:amperwave-api
2026-04-16T16:55:54.911687+00:00 | Santeria | Sublime | source:amperwave-api
2026-04-16T16:56:32.242119+00:00 | Santeria | Sublime | source:amperwave-api
2026-04-16T16:57:08.062454+00:00 | Santeria | Sublime | source:amperwave-api
2026-04-16T16:57:46.504141+00:00 | Santeria | Sublime | source:amperwave-api
2026-04-16T16:58:23.782485+00:00 | Santeria | Sublime | source:amperwave-api
2026-04-16T17:00:43.867269+00:00 | I Stand Alone | Godsmack | source:amperwave-api
2026-04-16T17:01:23.099033+00:00 | I Stand Alone | Godsmack | source:amperwave-api
2026-04-16T17:02:01.081872+00:00 | I Stand Alone | Godsmack | source:amperwave-api
2026-04-16T17:02:38.416424+00:00 | I Stand Alone | Godsmack | source:amperwave-api
2026-04-16T17:03:15.715831+00:00 | Big Empty | Stone Temple Pilots | source:amperwave-api
2026-04-16T17:03:53.450386+00:00 | Big Empty | Stone Temple Pilots | source:amperwave-api
2026-04-16T17:04:29.469394+00:00 | Big Empty | Stone Temple Pilots | source:amperwave-api
2026-04-16T17:06:52.921889+00:00 | Big Empty | Stone Temple Pilots | source:amperwave-api
2026-04-16T17:07:29.978931+00:00 | Big Empty | Stone Temple Pilots | source:amperwave-api
2026-04-16T17:08:05.903677+00:00 | Big Empty | Stone Temple Pilots | source:amperwave-api
2026-04-16T17:08:43.869770+00:00 | Dark Thoughts | The Funeral Portrait | source:amperwave-api
2026-04-16T17:09:21.575491+00:00 | Dark Thoughts | The Funeral Portrait | source:amperwave-api
2026-04-16T17:09:58.451853+00:00 | Dark Thoughts | The Funeral Portrait | source:amperwave-api
2026-04-16T17:10:35.557958+00:00 | Dark Thoughts | The Funeral Portrait | source:amperwave-api
2026-04-16T17:11:12.520525+00:00 | Dark Thoughts | The Funeral Portrait | source:amperwave-api
2026-04-16T17:13:10.817134+00:00 | Highway To Hell | Ac/Dc | source:amperwave-api
2026-04-16T17:13:50.538402+00:00 | Highway To Hell | Ac/Dc | source:amperwave-api
2026-04-16T17:14:32.665708+00:00 | Highway To Hell | Ac/Dc | source:amperwave-api
2026-04-16T17:15:09.772547+00:00 | Highway To Hell | Ac/Dc | source:amperwave-api
2026-04-16T17:15:46.673272+00:00 | Highway To Hell | Ac/Dc | source:amperwave-api
2026-04-16T17:16:22.635094+00:00 | Highway To Hell | Ac/Dc | source:amperwave-api
2026-04-16T17:17:03.926318+00:00 | Highway To Hell | Ac/Dc | source:amperwave-api
2026-04-16T17:17:58.511615+00:00 | Highway To Hell | Ac/Dc | source:amperwave-api
2026-04-16T17:18:40.657587+00:00 | Highway To Hell | Ac/Dc | source:amperwave-api
2026-04-16T17:20:58.448665+00:00 | Highway To Hell | Ac/Dc | source:amperwave-api
2026-04-16T17:21:38.404374+00:00 | Highway To Hell | Ac/Dc | source:amperwave-api
2026-04-16T17:22:16.689819+00:00 | Last Resort | Papa Roach | source:amperwave-api
2026-04-16T17:22:54.159645+00:00 | Last Resort | Papa Roach | source:amperwave-api
2026-04-16T17:23:31.173043+00:00 | Last Resort | Papa Roach | source:amperwave-api
2026-04-16T17:24:08.694768+00:00 | Last Resort | Papa Roach | source:amperwave-api
2026-04-16T17:24:45.319174+00:00 | Last Resort | Papa Roach | source:amperwave-api
2026-04-16T17:25:55.320276+00:00 | Come Out And Play | The Offspring | source:amperwave-api
2026-04-16T17:26:49.694887+00:00 | Come Out And Play | The Offspring | source:amperwave-api
2026-04-16T17:27:26.352991+00:00 | Come Out And Play | The Offspring | source:amperwave-api
2026-04-16T17:28:03.050290+00:00 | Come Out And Play | The Offspring | source:amperwave-api
2026-04-16T17:28:39.548618+00:00 | Come Out And Play | The Offspring | source:amperwave-api
2026-04-16T17:29:16.745586+00:00 | Here I Go Again | Whitesnake | source:amperwave-api
2026-04-16T17:29:55.684120+00:00 | Here I Go Again | Whitesnake | source:amperwave-api
2026-04-16T17:31:08.490140+00:00 | Here I Go Again | Whitesnake | source:amperwave-api
2026-04-16T17:32:00.427694+00:00 | Here I Go Again | Whitesnake | source:amperwave-api
2026-04-16T17:32:39.182960+00:00 | Here I Go Again | Whitesnake | source:amperwave-api
2026-04-16T17:33:16.730661+00:00 | Here I Go Again | Whitesnake | source:amperwave-api
2026-04-16T17:33:54.781523+00:00 | Here I Go Again | Whitesnake | source:amperwave-api
2026-04-16T17:34:32.643380+00:00 | Here I Go Again | Whitesnake | source:amperwave-api
2026-04-16T17:35:11.755472+00:00 | Here I Go Again | Whitesnake | source:amperwave-api
2026-04-16T17:35:48.421960+00:00 | Here I Go Again | Whitesnake | source:amperwave-api
2026-04-16T17:36:25.535930+00:00 | Here I Go Again | Whitesnake | source:amperwave-api
2026-04-16T17:37:03.066533+00:00 | Here I Go Again | Whitesnake | source:amperwave-api
2026-04-16T17:37:39.425804+00:00 | Here I Go Again | Whitesnake | source:amperwave-api
2026-04-16T17:38:15.904507+00:00 | Here I Go Again | Whitesnake | source:amperwave-api
2026-04-16T17:38:52.875815+00:00 | Here I Go Again | Whitesnake | source:amperwave-api
2026-04-16T17:39:31.433739+00:00 | Here I Go Again | Whitesnake | source:amperwave-api
2026-04-16T17:40:11.681825+00:00 | Here I Go Again | Whitesnake | source:amperwave-api
2026-04-16T17:40:49.208296+00:00 | Here I Go Again | Whitesnake | source:amperwave-api
2026-04-16T17:41:25.706634+00:00 | Here I Go Again | Whitesnake | source:amperwave-api
2026-04-16T17:42:02.990587+00:00 | In The End | Linkin Park | source:amperwave-api
2026-04-16T17:42:40.053779+00:00 | In The End | Linkin Park | source:amperwave-api
2026-04-16T17:43:17.983151+00:00 | In The End | Linkin Park | source:amperwave-api
2026-04-16T17:43:56.573339+00:00 | In The End | Linkin Park | source:amperwave-api
2026-04-16T17:44:39.103267+00:00 | In The End | Linkin Park | source:amperwave-api
2026-04-16T17:45:20.999468+00:00 | In The End | Linkin Park | source:amperwave-api
2026-04-16T17:46:00.741192+00:00 | Who Will You Follow | Evanescence | source:amperwave-api
2026-04-16T17:46:38.337550+00:00 | Who Will You Follow | Evanescence | source:amperwave-api
2026-04-16T17:48:53.461807+00:00 | Who Will You Follow | Evanescence | source:amperwave-api
2026-04-16T17:49:32.190602+00:00 | Who Will You Follow | Evanescence | source:amperwave-api
2026-04-16T17:50:09.666006+00:00 | Sad But True | Metallica | source:amperwave-api
2026-04-16T17:50:53.466899+00:00 | Sad But True | Metallica | source:amperwave-api
2026-04-16T17:51:30.914879+00:00 | Sad But True | Metallica | source:amperwave-api
2026-04-16T17:52:07.586641+00:00 | Sad But True | Metallica | source:amperwave-api
2026-04-16T17:52:45.625685+00:00 | Sad But True | Metallica | source:amperwave-api
2026-04-16T17:53:22.397178+00:00 | Sad But True | Metallica | source:amperwave-api
2026-04-16T17:55:48.218755+00:00 | So Far So Fake | Pierce The Veil | source:amperwave-api
2026-04-16T17:56:45.299524+00:00 | So Far So Fake | Pierce The Veil | source:amperwave-api
2026-04-16T17:57:22.702506+00:00 | So Far So Fake | Pierce The Veil | source:amperwave-api
2026-04-16T17:57:58.508251+00:00 | So Far So Fake | Pierce The Veil | source:amperwave-api
2026-04-16T17:58:36.730446+00:00 | Black Dog | Led Zeppelin | source:amperwave-api
2026-04-16T18:01:11.052884+00:00 | Black Dog | Led Zeppelin | source:amperwave-api
2026-04-16T18:01:47.866533+00:00 | Black Dog | Led Zeppelin | source:amperwave-api
2026-04-16T18:02:25.135338+00:00 | Black Dog | Led Zeppelin | source:amperwave-api
2026-04-16T18:03:01.998236+00:00 | Black Dog | Led Zeppelin | source:amperwave-api
2026-04-16T18:03:38.150529+00:00 | Learn To Fly | Foo Fighters | source:amperwave-api
2026-04-16T18:04:15.748846+00:00 | Learn To Fly | Foo Fighters | source:amperwave-api
2026-04-16T18:06:35.728164+00:00 | Learn To Fly | Foo Fighters | source:amperwave-api
2026-04-16T18:07:11.835055+00:00 | Learn To Fly | Foo Fighters | source:amperwave-api
2026-04-16T18:07:49.843976+00:00 | Bark At The Moon | Ozzy Osbourne | source:amperwave-api
2026-04-16T18:08:25.979455+00:00 | Bark At The Moon | Ozzy Osbourne | source:amperwave-api
2026-04-16T18:09:01.619412+00:00 | Bark At The Moon | Ozzy Osbourne | source:amperwave-api
2026-04-16T18:10:17.215669+00:00 | Bark At The Moon | Ozzy Osbourne | source:amperwave-api
2026-04-16T18:11:30.522489+00:00 | Bark At The Moon | Ozzy Osbourne | source:amperwave-api
2026-04-16T18:12:06.761814+00:00 | Bark At The Moon | Ozzy Osbourne | source:amperwave-api
2026-04-16T18:12:43.182941+00:00 | Hey You | Disturbed | source:amperwave-api
2026-04-16T18:13:19.248036+00:00 | Hey You | Disturbed | source:amperwave-api
2026-04-16T18:13:57.714727+00:00 | Hey You | Disturbed | source:amperwave-api
2026-04-16T18:16:21.157610+00:00 | Hey You | Disturbed | source:amperwave-api
2026-04-16T18:16:58.800974+00:00 | Hey You | Disturbed | source:amperwave-api
2026-04-16T18:17:36.074166+00:00 | Hey You | Disturbed | source:amperwave-api
2026-04-16T18:18:12.244442+00:00 | Hey You | Disturbed | source:amperwave-api
2026-04-16T18:18:49.909767+00:00 | Hey You | Disturbed | source:amperwave-api
2026-04-16T18:19:26.935606+00:00 | Hey You | Disturbed | source:amperwave-api
2026-04-16T18:20:04.823579+00:00 | Hey You | Disturbed | source:amperwave-api
2026-04-16T18:20:45.547731+00:00 | Hey You | Disturbed | source:amperwave-api
2026-04-16T18:21:24.910277+00:00 | Hey You | Disturbed | source:amperwave-api
2026-04-16T18:22:03.344436+00:00 | Hey You | Disturbed | source:amperwave-api
2026-04-16T18:22:39.720581+00:00 | Hey You | Disturbed | source:amperwave-api
2026-04-16T18:23:17.766910+00:00 | Hey You | Disturbed | source:amperwave-api
2026-04-16T18:23:54.239867+00:00 | Smells Like Teen Spirit | Nirvana | source:amperwave-api
2026-04-16T18:24:31.347874+00:00 | Smells Like Teen Spirit | Nirvana | source:amperwave-api
2026-04-16T18:25:10.108255+00:00 | Smells Like Teen Spirit | Nirvana | source:amperwave-api
2026-04-16T18:25:49.793327+00:00 | Smells Like Teen Spirit | Nirvana | source:amperwave-api
2026-04-16T18:26:26.590413+00:00 | Smells Like Teen Spirit | Nirvana | source:amperwave-api
2026-04-16T18:27:07.809717+00:00 | Smells Like Teen Spirit | Nirvana | source:amperwave-api
2026-04-16T18:27:47.899577+00:00 | Smells Like Teen Spirit | Nirvana | source:amperwave-api
2026-04-16T18:28:27.449778+00:00 | Tom Sawyer | Rush | source:amperwave-api
2026-04-16T18:29:05.662180+00:00 | Tom Sawyer | Rush | source:amperwave-api
2026-04-16T18:29:43.428523+00:00 | Tom Sawyer | Rush | source:amperwave-api
2026-04-16T18:32:31.979207+00:00 | Tom Sawyer | Rush | source:amperwave-api
2026-04-16T18:33:08.550563+00:00 | Safe And Sound | Shinedown | source:amperwave-api
2026-04-16T18:33:45.429510+00:00 | Safe And Sound | Shinedown | source:amperwave-api
2026-04-16T18:34:22.985982+00:00 | Safe And Sound | Shinedown | source:amperwave-api
2026-04-16T18:34:59.097378+00:00 | Safe And Sound | Shinedown | source:amperwave-api
2026-04-16T18:35:35.179233+00:00 | Safe And Sound | Shinedown | source:amperwave-api
2026-04-16T18:37:30.140010+00:00 | Safe And Sound | Shinedown | source:amperwave-api
2026-04-16T18:38:06.672742+00:00 | Safe And Sound | Shinedown | source:amperwave-api
2026-04-16T18:38:44.689161+00:00 | Safe And Sound | Shinedown | source:amperwave-api
2026-04-16T18:39:21.755652+00:00 | Safe And Sound | Shinedown | source:amperwave-api
2026-04-16T18:39:58.537389+00:00 | Safe And Sound | Shinedown | source:amperwave-api
2026-04-16T18:40:37.297748+00:00 | Safe And Sound | Shinedown | source:amperwave-api
2026-04-16T18:43:12.569958+00:00 | Black Hole Sun | Soundgarden | source:amperwave-api
2026-04-16T18:43:51.607051+00:00 | Black Hole Sun | Soundgarden | source:amperwave-api
2026-04-16T18:44:29.610691+00:00 | Black Hole Sun | Soundgarden | source:amperwave-api
2026-04-16T18:45:06.218505+00:00 | Black Hole Sun | Soundgarden | source:amperwave-api
