2026-04-18T00:00:03.541546+00:00 | --Fever Dream | Alex Warren | source:amperwave-api
2026-04-18T03:35:56.889480+00:00 | --Fever Dream | Alex Warren | source:amperwave-api
2026-04-18T03:36:32.161169+00:00 | --Fever Dream | Alex Warren | source:amperwave-api
2026-04-18T03:37:07.882949+00:00 | --Fever Dream | Alex Warren | source:amperwave-api
2026-04-18T03:38:12.959215+00:00 | --Fever Dream | Alex Warren | source:amperwave-api
2026-04-18T03:38:48.706577+00:00 | --Fever Dream | Alex Warren | source:amperwave-api
2026-04-18T03:39:24.662286+00:00 | --Fever Dream | Alex Warren | source:amperwave-api
2026-04-18T03:40:29.387051+00:00 | --Fever Dream | Alex Warren | source:amperwave-api
2026-04-18T03:41:05.770668+00:00 | --Fever Dream | Alex Warren | source:amperwave-api
2026-04-18T03:41:41.874966+00:00 | --Fever Dream | Alex Warren | source:amperwave-api
2026-04-18T03:42:36.351255+00:00 | --Fever Dream | Alex Warren | source:amperwave-api
2026-04-18T03:43:12.256932+00:00 | --Fever Dream | Alex Warren | source:amperwave-api
2026-04-18T03:43:48.334012+00:00 | --Fever Dream | Alex Warren | source:amperwave-api
2026-04-18T03:44:49.211727+00:00 | --Fever Dream | Alex Warren | source:amperwave-api
2026-04-18T03:45:24.832088+00:00 | --Fever Dream | Alex Warren | source:amperwave-api
2026-04-18T03:46:00.815236+00:00 | --Fever Dream | Alex Warren | source:amperwave-api
2026-04-18T03:46:37.016857+00:00 | --Fever Dream | Alex Warren | source:amperwave-api
2026-04-18T03:47:13.193758+00:00 | --Fever Dream | Alex Warren | source:amperwave-api
2026-04-18T03:47:49.814706+00:00 | --Fever Dream | Alex Warren | source:amperwave-api
2026-04-18T03:48:26.178607+00:00 | --Fever Dream | Alex Warren | source:amperwave-api
2026-04-18T03:49:02.738515+00:00 | --Fever Dream | Alex Warren | source:amperwave-api
2026-04-18T03:49:39.752367+00:00 | --Fever Dream | Alex Warren | source:amperwave-api
2026-04-18T03:50:17.281223+00:00 | --Fever Dream | Alex Warren | source:amperwave-api
2026-04-18T03:50:53.279051+00:00 | --Fever Dream | Alex Warren | source:amperwave-api
2026-04-18T03:51:29.259843+00:00 | --Fever Dream | Alex Warren | source:amperwave-api
2026-04-18T03:52:04.887234+00:00 | --Fever Dream | Alex Warren | source:amperwave-api
2026-04-18T03:52:40.869577+00:00 | --Fever Dream | Alex Warren | source:amperwave-api
2026-04-18T03:53:38.679414+00:00 | --Fever Dream | Alex Warren | source:amperwave-api
2026-04-18T03:54:14.682228+00:00 | --Fever Dream | Alex Warren | source:amperwave-api
2026-04-18T03:54:51.966542+00:00 | --Fever Dream | Alex Warren | source:amperwave-api
2026-04-18T03:55:53.883783+00:00 | --Fever Dream | Alex Warren | source:amperwave-api
2026-04-18T03:56:29.442488+00:00 | --Fever Dream | Alex Warren | source:amperwave-api
2026-04-18T03:57:05.129740+00:00 | --Fever Dream | Alex Warren | source:amperwave-api
2026-04-18T03:57:41.931314+00:00 | --Fever Dream | Alex Warren | source:amperwave-api
2026-04-18T03:58:22.370827+00:00 | --Fever Dream | Alex Warren | source:amperwave-api
2026-04-18T03:58:58.389233+00:00 | --Fever Dream | Alex Warren | source:amperwave-api
2026-04-18T03:59:34.321304+00:00 | --Fever Dream | Alex Warren | source:amperwave-api
2026-04-18T04:00:44.797269+00:00 | --Fever Dream | Alex Warren | source:amperwave-api
2026-04-18T04:01:24.344475+00:00 | --Fever Dream | Alex Warren | source:amperwave-api
2026-04-18T04:02:00.451717+00:00 | --Fever Dream | Alex Warren | source:amperwave-api
2026-04-18T04:02:44.078463+00:00 | --Fever Dream | Alex Warren | source:amperwave-api
2026-04-18T04:03:19.851190+00:00 | --Fever Dream | Alex Warren | source:amperwave-api
2026-04-18T04:03:56.013207+00:00 | --Fever Dream | Alex Warren | source:amperwave-api
2026-04-18T04:05:03.380795+00:00 | --Fever Dream | Alex Warren | source:amperwave-api
2026-04-18T04:05:39.455578+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-18T04:06:15.367352+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-18T04:06:51.143621+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-18T04:07:26.981527+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-18T04:08:02.671674+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-18T04:08:38.833039+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-18T04:09:14.378881+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-18T04:09:50.268607+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-18T04:10:26.229946+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-18T04:11:01.631324+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-18T04:11:37.315823+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-18T04:12:13.358169+00:00 | Flowers | Miley Cyrus | source:amperwave-api
2026-04-18T04:12:49.011338+00:00 | Flowers | Miley Cyrus | source:amperwave-api
2026-04-18T04:13:25.124365+00:00 | Flowers | Miley Cyrus | source:amperwave-api
2026-04-18T04:14:00.811266+00:00 | Flowers | Miley Cyrus | source:amperwave-api
2026-04-18T04:14:38.536651+00:00 | Flowers | Miley Cyrus | source:amperwave-api
2026-04-18T04:15:14.573605+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-18T04:15:50.315274+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-18T04:16:59.297873+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-18T04:17:35.210205+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-18T04:18:10.819256+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-18T04:19:18.020585+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-18T04:19:52.798117+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-18T04:20:29.752860+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-18T04:21:36.446820+00:00 | Choosin Texas | Ella Langley | source:amperwave-api
2026-04-18T04:22:12.153652+00:00 | Choosin Texas | Ella Langley | source:amperwave-api
2026-04-18T04:22:48.470301+00:00 | Choosin Texas | Ella Langley | source:amperwave-api
2026-04-18T04:23:53.324263+00:00 | Choosin Texas | Ella Langley | source:amperwave-api
2026-04-18T04:24:29.302267+00:00 | Choosin Texas | Ella Langley | source:amperwave-api
2026-04-18T04:25:05.646311+00:00 | Choosin Texas | Ella Langley | source:amperwave-api
2026-04-18T04:26:14.996827+00:00 | Want To Want Me | Jason Derulo | source:amperwave-api
2026-04-18T04:26:51.380030+00:00 | Want To Want Me | Jason Derulo | source:amperwave-api
2026-04-18T04:27:27.368821+00:00 | Want To Want Me | Jason Derulo | source:amperwave-api
2026-04-18T04:28:04.119869+00:00 | Want To Want Me | Jason Derulo | source:amperwave-api
2026-04-18T04:28:40.318009+00:00 | Swim | Bts | source:amperwave-api
2026-04-18T04:29:17.078168+00:00 | Swim | Bts | source:amperwave-api
2026-04-18T04:29:52.541647+00:00 | Swim | Bts | source:amperwave-api
2026-04-18T04:30:28.753581+00:00 | Swim | Bts | source:amperwave-api
2026-04-18T04:31:05.418393+00:00 | Swim | Bts | source:amperwave-api
2026-04-18T04:31:55.846955+00:00 | Swim | Bts | source:amperwave-api
2026-04-18T04:32:32.309152+00:00 | Swim | Bts | source:amperwave-api
2026-04-18T04:33:08.132764+00:00 | Swim | Bts | source:amperwave-api
2026-04-18T04:33:44.247311+00:00 | Drop Dead | Olivia Rodrigo | source:amperwave-api
2026-04-18T04:34:20.474906+00:00 | Drop Dead | Olivia Rodrigo | source:amperwave-api
2026-04-18T04:34:56.639160+00:00 | Drop Dead | Olivia Rodrigo | source:amperwave-api
2026-04-18T04:35:46.818613+00:00 | Drop Dead | Olivia Rodrigo | source:amperwave-api
2026-04-18T04:36:23.381909+00:00 | Drop Dead | Olivia Rodrigo | source:amperwave-api
2026-04-18T04:36:59.563954+00:00 | Drop Dead | Olivia Rodrigo | source:amperwave-api
2026-04-18T04:38:09.101909+00:00 | Wake Up Calling | Papa Roach | source:amperwave-api
2026-04-18T04:38:45.452751+00:00 | Wake Up Calling | Papa Roach | source:amperwave-api
2026-04-18T04:39:29.846499+00:00 | Wake Up Calling | Papa Roach | source:amperwave-api
2026-04-18T04:40:33.908662+00:00 | Lose Control | Teddy Swims | source:amperwave-api
2026-04-18T04:41:10.589143+00:00 | Lose Control | Teddy Swims | source:amperwave-api
2026-04-18T04:41:49.623921+00:00 | Lose Control | Teddy Swims | source:amperwave-api
2026-04-18T04:42:56.228111+00:00 | Roommates | Hilary Duff | source:amperwave-api
2026-04-18T04:43:31.767155+00:00 | Roommates | Hilary Duff | source:amperwave-api
2026-04-18T04:44:07.413258+00:00 | Roommates | Hilary Duff | source:amperwave-api
2026-04-18T04:45:15.020262+00:00 | Roommates | Hilary Duff | source:amperwave-api
2026-04-18T04:45:50.832173+00:00 | Roommates | Hilary Duff | source:amperwave-api
2026-04-18T04:46:27.630254+00:00 | Roommates | Hilary Duff | source:amperwave-api
2026-04-18T04:47:03.986032+00:00 | Roommates | Hilary Duff | source:amperwave-api
2026-04-18T04:47:43.081953+00:00 | Espresso | Sabrina Carpenter | source:amperwave-api
2026-04-18T04:48:18.640526+00:00 | Espresso | Sabrina Carpenter | source:amperwave-api
2026-04-18T04:48:54.139192+00:00 | Espresso | Sabrina Carpenter | source:amperwave-api
2026-04-18T04:49:29.016750+00:00 | Espresso | Sabrina Carpenter | source:amperwave-api
2026-04-18T04:50:04.882477+00:00 | Espresso | Sabrina Carpenter | source:amperwave-api
2026-04-18T04:50:40.899987+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-18T04:51:17.502325+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-18T04:51:53.587823+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-18T04:52:29.905301+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-18T04:53:06.178364+00:00 | Sexyback | Justin Timberlake | source:amperwave-api
2026-04-18T04:53:42.134756+00:00 | Sexyback | Justin Timberlake | source:amperwave-api
2026-04-18T04:54:17.308165+00:00 | Sexyback | Justin Timberlake | source:amperwave-api
2026-04-18T04:54:52.967257+00:00 | Sexyback | Justin Timberlake | source:amperwave-api
2026-04-18T04:55:28.797133+00:00 | Sexyback | Justin Timberlake | source:amperwave-api
2026-04-18T04:56:37.702564+00:00 | Dracula Ft Jennie | Tame Impala | source:amperwave-api
2026-04-18T04:57:14.671934+00:00 | Dracula Ft Jennie | Tame Impala | source:amperwave-api
2026-04-18T04:57:50.404642+00:00 | Dracula Ft Jennie | Tame Impala | source:amperwave-api
2026-04-18T04:58:26.663401+00:00 | Dracula Ft Jennie | Tame Impala | source:amperwave-api
2026-04-18T04:59:22.554677+00:00 | Dracula Ft Jennie | Tame Impala | source:amperwave-api
2026-04-18T04:59:58.396436+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-18T05:00:34.572153+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-18T05:01:40.138786+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-18T05:02:16.174785+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-18T05:02:52.195995+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-18T05:04:09.060930+00:00 | Titanium | David Guetta Feat. Sia | source:amperwave-api
2026-04-18T05:04:44.378948+00:00 | Titanium | David Guetta Feat. Sia | source:amperwave-api
2026-04-18T05:05:20.467026+00:00 | Titanium | David Guetta Feat. Sia | source:amperwave-api
2026-04-18T05:06:22.165399+00:00 | Titanium | David Guetta Feat. Sia | source:amperwave-api
2026-04-18T05:06:57.813150+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-18T05:07:33.830704+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-18T05:08:37.368118+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-18T05:09:14.383466+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-18T05:09:50.312160+00:00 | Risk It All | Bruno Mars | source:amperwave-api
2026-04-18T05:10:26.816450+00:00 | Risk It All | Bruno Mars | source:amperwave-api
2026-04-18T05:11:02.736448+00:00 | Risk It All | Bruno Mars | source:amperwave-api
2026-04-18T05:11:38.570610+00:00 | Risk It All | Bruno Mars | source:amperwave-api
2026-04-18T05:12:14.384017+00:00 | Risk It All | Bruno Mars | source:amperwave-api
2026-04-18T05:12:50.181776+00:00 | Too Sweet | Hozier | source:amperwave-api
2026-04-18T05:13:26.021725+00:00 | Too Sweet | Hozier | source:amperwave-api
2026-04-18T05:14:01.405327+00:00 | Too Sweet | Hozier | source:amperwave-api
2026-04-18T05:14:36.988385+00:00 | Too Sweet | Hozier | source:amperwave-api
2026-04-18T05:15:12.802952+00:00 | Too Sweet | Hozier | source:amperwave-api
2026-04-18T05:15:48.938559+00:00 | Too Sweet | Hozier | source:amperwave-api
2026-04-18T05:16:26.354449+00:00 | World On Fire | King And Country | source:amperwave-api
2026-04-18T05:17:33.333319+00:00 | World On Fire | King And Country | source:amperwave-api
2026-04-18T05:18:10.244430+00:00 | World On Fire | King And Country | source:amperwave-api
2026-04-18T05:18:45.792662+00:00 | World On Fire | King And Country | source:amperwave-api
2026-04-18T05:19:52.072356+00:00 | Let Me Love You | Dj Snake Feat. Justin Bieber | source:amperwave-api
2026-04-18T05:20:27.325906+00:00 | Let Me Love You | Dj Snake Feat. Justin Bieber | source:amperwave-api
2026-04-18T05:21:03.329135+00:00 | Let Me Love You | Dj Snake Feat. Justin Bieber | source:amperwave-api
2026-04-18T05:22:14.240017+00:00 | Let Me Love You | Dj Snake Feat. Justin Bieber | source:amperwave-api
2026-04-18T05:22:49.744120+00:00 | The Great Divide | Noah Kahan | source:amperwave-api
2026-04-18T05:23:25.823489+00:00 | The Great Divide | Noah Kahan | source:amperwave-api
2026-04-18T05:24:27.914931+00:00 | The Great Divide | Noah Kahan | source:amperwave-api
2026-04-18T05:25:03.782901+00:00 | The Great Divide | Noah Kahan | source:amperwave-api
2026-04-18T05:25:42.241825+00:00 | The Great Divide | Noah Kahan | source:amperwave-api
2026-04-18T05:26:34.966937+00:00 | The Great Divide | Noah Kahan | source:amperwave-api
2026-04-18T05:27:10.710875+00:00 | The Great Divide | Noah Kahan | source:amperwave-api
2026-04-18T05:27:46.082075+00:00 | The Great Divide | Noah Kahan | source:amperwave-api
2026-04-18T05:28:52.382195+00:00 | The Great Divide | Noah Kahan | source:amperwave-api
2026-04-18T05:29:28.661093+00:00 | The Great Divide | Noah Kahan | source:amperwave-api
2026-04-18T05:30:10.754046+00:00 | Firework | Katy Perry | source:amperwave-api
2026-04-18T05:30:46.684681+00:00 | Firework | Katy Perry | source:amperwave-api
2026-04-18T05:31:23.302160+00:00 | Firework | Katy Perry | source:amperwave-api
2026-04-18T05:31:59.031879+00:00 | Firework | Katy Perry | source:amperwave-api
2026-04-18T05:32:36.029305+00:00 | Firework | Katy Perry | source:amperwave-api
2026-04-18T05:33:12.817767+00:00 | Firework | Katy Perry | source:amperwave-api
2026-04-18T05:34:08.657170+00:00 | Drop Dead | Olivia Rodrigo | source:amperwave-api
2026-04-18T05:34:44.344363+00:00 | Drop Dead | Olivia Rodrigo | source:amperwave-api
2026-04-18T05:35:27.972870+00:00 | Drop Dead | Olivia Rodrigo | source:amperwave-api
2026-04-18T05:36:04.102035+00:00 | Drop Dead | Olivia Rodrigo | source:amperwave-api
2026-04-18T05:36:41.617979+00:00 | Drop Dead | Olivia Rodrigo | source:amperwave-api
2026-04-18T05:37:25.359879+00:00 | Poker Face | Lady Gaga | source:amperwave-api
2026-04-18T05:38:35.588019+00:00 | Poker Face | Lady Gaga | source:amperwave-api
2026-04-18T05:39:11.420995+00:00 | Poker Face | Lady Gaga | source:amperwave-api
2026-04-18T05:39:46.856111+00:00 | Poker Face | Lady Gaga | source:amperwave-api
2026-04-18T05:40:48.489389+00:00 | Poker Face | Lady Gaga | source:amperwave-api
2026-04-18T05:41:27.547812+00:00 | Need Your Love | One Republic | source:amperwave-api
2026-04-18T05:42:03.800694+00:00 | Need Your Love | One Republic | source:amperwave-api
2026-04-18T05:43:06.598645+00:00 | Need Your Love | One Republic | source:amperwave-api
2026-04-18T05:43:42.008147+00:00 | Need Your Love | One Republic | source:amperwave-api
2026-04-18T05:44:18.282192+00:00 | Need Your Love | One Republic | source:amperwave-api
2026-04-18T05:45:25.951767+00:00 | Need Your Love | One Republic | source:amperwave-api
2026-04-18T05:46:03.112327+00:00 | Need Your Love | One Republic | source:amperwave-api
2026-04-18T05:46:39.408584+00:00 | Beautiful Things | Benson Boone | source:amperwave-api
2026-04-18T05:47:40.536137+00:00 | Beautiful Things | Benson Boone | source:amperwave-api
2026-04-18T05:48:16.119541+00:00 | Beautiful Things | Benson Boone | source:amperwave-api
2026-04-18T05:48:51.191543+00:00 | Beautiful Things | Benson Boone | source:amperwave-api
2026-04-18T05:49:58.304298+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-18T05:50:35.324007+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-18T05:51:11.838627+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-18T05:51:48.288660+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-18T05:52:25.090824+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-18T05:53:01.675841+00:00 | Die On This Hill | Sienna Spiro | source:amperwave-api
2026-04-18T05:53:37.770414+00:00 | Die On This Hill | Sienna Spiro | source:amperwave-api
2026-04-18T05:54:13.605981+00:00 | Die On This Hill | Sienna Spiro | source:amperwave-api
2026-04-18T05:54:49.585557+00:00 | Die On This Hill | Sienna Spiro | source:amperwave-api
2026-04-18T05:55:27.192426+00:00 | Die On This Hill | Sienna Spiro | source:amperwave-api
2026-04-18T05:56:03.622335+00:00 | Die On This Hill | Sienna Spiro | source:amperwave-api
2026-04-18T05:56:40.349142+00:00 | Calm Down | Rema Ft/Selena Gomez | source:amperwave-api
2026-04-18T05:57:16.014246+00:00 | Calm Down | Rema Ft/Selena Gomez | source:amperwave-api
2026-04-18T05:57:52.198911+00:00 | Calm Down | Rema Ft/Selena Gomez | source:amperwave-api
2026-04-18T05:58:28.038777+00:00 | Calm Down | Rema Ft/Selena Gomez | source:amperwave-api
2026-04-18T05:59:32.545536+00:00 | Calm Down | Rema Ft/Selena Gomez | source:amperwave-api
2026-04-18T06:00:10.977969+00:00 | Calm Down | Rema Ft/Selena Gomez | source:amperwave-api
2026-04-18T06:00:46.345904+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-18T06:01:56.196130+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-18T06:02:33.984856+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-18T06:03:10.082841+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-18T06:04:08.787725+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-18T06:04:44.063715+00:00 | Ordinary | Alex Warren | source:amperwave-api
