2026-04-13T00:00:34.218275+00:00 | Manchild | Sabrina Carpenter | source:amperwave-api
2026-04-13T13:14:57.869001+00:00 | Daisies | Justin Bieber | source:amperwave-api
2026-04-13T13:15:33.603598+00:00 | Daisies | Justin Bieber | source:amperwave-api
2026-04-13T13:16:08.656883+00:00 | Daisies | Justin Bieber | source:amperwave-api
2026-04-13T13:16:44.025873+00:00 | Daisies | Justin Bieber | source:amperwave-api
2026-04-13T13:17:18.971991+00:00 | Daisies | Justin Bieber | source:amperwave-api
2026-04-13T13:17:54.596006+00:00 | Daisies | Justin Bieber | source:amperwave-api
2026-04-13T13:18:29.294500+00:00 | Daisies | Justin Bieber | source:amperwave-api
2026-04-13T13:19:04.332989+00:00 | Daisies | Justin Bieber | source:amperwave-api
2026-04-13T13:19:39.708668+00:00 | Daisies | Justin Bieber | source:amperwave-api
2026-04-13T13:20:15.360861+00:00 | Daisies | Justin Bieber | source:amperwave-api
2026-04-13T13:20:50.839701+00:00 | Daisies | Justin Bieber | source:amperwave-api
2026-04-13T13:21:35.977968+00:00 | Daisies | Justin Bieber | source:amperwave-api
2026-04-13T13:22:11.392414+00:00 | Daisies | Justin Bieber | source:amperwave-api
2026-04-13T13:22:46.273560+00:00 | Daisies | Justin Bieber | source:amperwave-api
2026-04-13T13:23:23.581342+00:00 | Daisies | Justin Bieber | source:amperwave-api
2026-04-13T13:23:58.801443+00:00 | Daisies | Justin Bieber | source:amperwave-api
2026-04-13T13:24:33.682677+00:00 | Daisies | Justin Bieber | source:amperwave-api
2026-04-13T13:25:10.900760+00:00 | Daisies | Justin Bieber | source:amperwave-api
2026-04-13T13:25:45.528551+00:00 | Daisies | Justin Bieber | source:amperwave-api
2026-04-13T13:26:47.263299+00:00 | Daisies | Justin Bieber | source:amperwave-api
2026-04-13T13:27:22.104684+00:00 | Daisies | Justin Bieber | source:amperwave-api
2026-04-13T13:27:57.269750+00:00 | Daisies | Justin Bieber | source:amperwave-api
2026-04-13T13:28:38.505959+00:00 | Daisies | Justin Bieber | source:amperwave-api
2026-04-13T13:29:14.526254+00:00 | Daisies | Justin Bieber | source:amperwave-api
2026-04-13T13:30:17.566012+00:00 | Daisies | Justin Bieber | source:amperwave-api
2026-04-13T13:30:52.347338+00:00 | Daisies | Justin Bieber | source:amperwave-api
2026-04-13T13:31:26.959959+00:00 | Daisies | Justin Bieber | source:amperwave-api
2026-04-13T13:32:01.899333+00:00 | Daisies | Justin Bieber | source:amperwave-api
2026-04-13T13:32:37.269341+00:00 | Daisies | Justin Bieber | source:amperwave-api
2026-04-13T13:33:11.902195+00:00 | Daisies | Justin Bieber | source:amperwave-api
2026-04-13T13:33:46.974602+00:00 | Daisies | Justin Bieber | source:amperwave-api
2026-04-13T13:34:21.968753+00:00 | Daisies | Justin Bieber | source:amperwave-api
2026-04-13T13:34:56.664249+00:00 | Daisies | Justin Bieber | source:amperwave-api
2026-04-13T13:35:32.354173+00:00 | Daisies | Justin Bieber | source:amperwave-api
2026-04-13T13:36:08.285439+00:00 | Daisies | Justin Bieber | source:amperwave-api
2026-04-13T13:36:44.940291+00:00 | Daisies | Justin Bieber | source:amperwave-api
2026-04-13T13:37:20.642558+00:00 | Daisies | Justin Bieber | source:amperwave-api
2026-04-13T13:37:55.949152+00:00 | Daisies | Justin Bieber | source:amperwave-api
2026-04-13T13:38:31.579368+00:00 | Daisies | Justin Bieber | source:amperwave-api
2026-04-13T13:39:06.583226+00:00 | Daisies | Justin Bieber | source:amperwave-api
2026-04-13T13:39:59.792619+00:00 | Daisies | Justin Bieber | source:amperwave-api
2026-04-13T13:40:34.491463+00:00 | Daisies | Justin Bieber | source:amperwave-api
2026-04-13T13:41:09.465382+00:00 | Daisies | Justin Bieber | source:amperwave-api
2026-04-13T13:41:55.929245+00:00 | Daisies | Justin Bieber | source:amperwave-api
2026-04-13T13:42:30.820009+00:00 | Daisies | Justin Bieber | source:amperwave-api
2026-04-13T13:43:06.360756+00:00 | Daisies | Justin Bieber | source:amperwave-api
2026-04-13T13:43:48.675679+00:00 | Daisies | Justin Bieber | source:amperwave-api
2026-04-13T13:44:23.602185+00:00 | Daisies | Justin Bieber | source:amperwave-api
2026-04-13T13:44:57.943114+00:00 | Daisies | Justin Bieber | source:amperwave-api
2026-04-13T13:45:35.508648+00:00 | Daisies | Justin Bieber | source:amperwave-api
2026-04-13T13:46:10.680525+00:00 | Daisies | Justin Bieber | source:amperwave-api
2026-04-13T13:46:46.428880+00:00 | Daisies | Justin Bieber | source:amperwave-api
2026-04-13T13:47:23.527236+00:00 | Daisies | Justin Bieber | source:amperwave-api
2026-04-13T13:47:58.370553+00:00 | Daisies | Justin Bieber | source:amperwave-api
2026-04-13T13:48:33.314079+00:00 | Daisies | Justin Bieber | source:amperwave-api
2026-04-13T13:49:08.449904+00:00 | Daisies | Justin Bieber | source:amperwave-api
2026-04-13T13:49:44.410814+00:00 | Daisies | Justin Bieber | source:amperwave-api
2026-04-13T13:50:19.442275+00:00 | Daisies | Justin Bieber | source:amperwave-api
2026-04-13T13:51:15.023821+00:00 | Daisies | Justin Bieber | source:amperwave-api
2026-04-13T13:52:10.691716+00:00 | Daisies | Justin Bieber | source:amperwave-api
2026-04-13T13:52:46.225912+00:00 | Daisies | Justin Bieber | source:amperwave-api
2026-04-13T13:53:21.184737+00:00 | Daisies | Justin Bieber | source:amperwave-api
2026-04-13T13:53:56.244081+00:00 | Daisies | Justin Bieber | source:amperwave-api
2026-04-13T13:54:31.769036+00:00 | Daisies | Justin Bieber | source:amperwave-api
2026-04-13T13:55:39.053444+00:00 | Daisies | Justin Bieber | source:amperwave-api
2026-04-13T13:56:19.226909+00:00 | Daisies | Justin Bieber | source:amperwave-api
2026-04-13T13:57:26.959290+00:00 | Apologize | Onerepublic | source:amperwave-api
2026-04-13T13:58:21.596667+00:00 | Apologize | Onerepublic | source:amperwave-api
2026-04-13T13:59:44.490362+00:00 | Apologize | Onerepublic | source:amperwave-api
2026-04-13T14:00:21.993365+00:00 | Apologize | Onerepublic | source:amperwave-api
2026-04-13T14:01:22.427708+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-13T14:01:59.045273+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-13T14:02:34.828107+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-13T14:03:13.082450+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-13T14:03:48.919836+00:00 | Believer | Imagine Dragons | source:amperwave-api
2026-04-13T14:04:52.271684+00:00 | Believer | Imagine Dragons | source:amperwave-api
2026-04-13T14:05:28.268645+00:00 | Believer | Imagine Dragons | source:amperwave-api
2026-04-13T14:06:04.514374+00:00 | Believer | Imagine Dragons | source:amperwave-api
2026-04-13T14:06:40.186797+00:00 | Believer | Imagine Dragons | source:amperwave-api
2026-04-13T14:07:16.202360+00:00 | Saturn | Sza | source:amperwave-api
2026-04-13T14:07:52.634774+00:00 | Saturn | Sza | source:amperwave-api
2026-04-13T14:08:28.240595+00:00 | Saturn | Sza | source:amperwave-api
2026-04-13T14:09:04.374779+00:00 | Saturn | Sza | source:amperwave-api
2026-04-13T14:09:39.499655+00:00 | Saturn | Sza | source:amperwave-api
2026-04-13T14:10:15.150575+00:00 | Toxic | Britney Spears | source:amperwave-api
2026-04-13T14:10:50.781861+00:00 | Toxic | Britney Spears | source:amperwave-api
2026-04-13T14:11:27.833119+00:00 | Toxic | Britney Spears | source:amperwave-api
2026-04-13T14:12:30.966686+00:00 | Toxic | Britney Spears | source:amperwave-api
2026-04-13T14:13:07.555043+00:00 | Toxic | Britney Spears | source:amperwave-api
2026-04-13T14:13:44.337954+00:00 | A Bar Song (Tipsy) | Shaboozey | source:amperwave-api
2026-04-13T14:14:27.022485+00:00 | A Bar Song (Tipsy) | Shaboozey | source:amperwave-api
2026-04-13T14:15:05.329815+00:00 | A Bar Song (Tipsy) | Shaboozey | source:amperwave-api
2026-04-13T14:16:09.752131+00:00 | Genie In A Bottle | Christina Aguilera | source:amperwave-api
2026-04-13T14:16:44.488262+00:00 | Genie In A Bottle | Christina Aguilera | source:amperwave-api
2026-04-13T14:17:19.936927+00:00 | Genie In A Bottle | Christina Aguilera | source:amperwave-api
2026-04-13T14:18:07.429980+00:00 | Genie In A Bottle | Christina Aguilera | source:amperwave-api
2026-04-13T14:18:42.926397+00:00 | Genie In A Bottle | Christina Aguilera | source:amperwave-api
2026-04-13T14:19:18.089590+00:00 | Genie In A Bottle | Christina Aguilera | source:amperwave-api
2026-04-13T14:20:02.573581+00:00 | --Risk It All | Bruno Mars | source:amperwave-api
2026-04-13T14:20:37.745121+00:00 | --Risk It All | Bruno Mars | source:amperwave-api
2026-04-13T14:21:12.956481+00:00 | --Risk It All | Bruno Mars | source:amperwave-api
2026-04-13T14:21:55.221025+00:00 | --Risk It All | Bruno Mars | source:amperwave-api
2026-04-13T14:22:30.172528+00:00 | --Risk It All | Bruno Mars | source:amperwave-api
2026-04-13T14:23:08.032597+00:00 | --Risk It All | Bruno Mars | source:amperwave-api
2026-04-13T14:23:45.597571+00:00 | --Risk It All | Bruno Mars | source:amperwave-api
2026-04-13T14:24:20.432314+00:00 | --Risk It All | Bruno Mars | source:amperwave-api
2026-04-13T14:24:55.952381+00:00 | --Risk It All | Bruno Mars | source:amperwave-api
2026-04-13T14:25:31.472031+00:00 | --Risk It All | Bruno Mars | source:amperwave-api
2026-04-13T14:26:07.329048+00:00 | --Risk It All | Bruno Mars | source:amperwave-api
2026-04-13T14:26:43.167906+00:00 | --Risk It All | Bruno Mars | source:amperwave-api
2026-04-13T14:27:18.732628+00:00 | --Risk It All | Bruno Mars | source:amperwave-api
2026-04-13T14:27:54.545613+00:00 | --Risk It All | Bruno Mars | source:amperwave-api
2026-04-13T14:28:31.680618+00:00 | --Risk It All | Bruno Mars | source:amperwave-api
2026-04-13T14:29:34.807603+00:00 | --Risk It All | Bruno Mars | source:amperwave-api
2026-04-13T14:30:13.357949+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-13T14:30:49.592262+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-13T14:31:26.370704+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-13T14:32:01.781878+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-13T14:33:01.255932+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-13T14:33:35.922492+00:00 | Firework | Katy Perry | source:amperwave-api
2026-04-13T14:34:11.607472+00:00 | Firework | Katy Perry | source:amperwave-api
2026-04-13T14:34:55.251643+00:00 | Firework | Katy Perry | source:amperwave-api
2026-04-13T14:35:30.588223+00:00 | Firework | Katy Perry | source:amperwave-api
2026-04-13T14:36:06.109463+00:00 | Firework | Katy Perry | source:amperwave-api
2026-04-13T14:36:45.913969+00:00 | Firework | Katy Perry | source:amperwave-api
2026-04-13T14:37:21.021348+00:00 | Creepin | Metro Boomin Ft. The Weekend | source:amperwave-api
2026-04-13T14:38:27.303615+00:00 | Creepin | Metro Boomin Ft. The Weekend | source:amperwave-api
2026-04-13T14:39:02.730041+00:00 | Creepin | Metro Boomin Ft. The Weekend | source:amperwave-api
2026-04-13T14:39:37.396816+00:00 | Creepin | Metro Boomin Ft. The Weekend | source:amperwave-api
2026-04-13T14:40:15.286665+00:00 | Creepin | Metro Boomin Ft. The Weekend | source:amperwave-api
2026-04-13T14:40:51.307958+00:00 | --Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-13T14:41:27.373039+00:00 | --Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-13T14:42:04.146006+00:00 | --Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-13T14:42:39.360296+00:00 | --Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-13T14:43:17.007459+00:00 | --Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-13T14:43:52.808522+00:00 | --Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-13T14:44:29.062368+00:00 | --Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-13T14:45:04.274361+00:00 | --Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-13T14:45:45.255392+00:00 | --Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-13T14:46:56.311165+00:00 | --Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-13T14:47:31.687094+00:00 | --Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-13T14:48:42.963957+00:00 | --Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-13T14:50:06.191693+00:00 | --Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-13T14:50:42.537251+00:00 | --Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-13T14:51:17.276332+00:00 | --Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-13T14:52:28.864344+00:00 | Titanium | David Guetta Feat. Sia | source:amperwave-api
2026-04-13T14:53:47.172628+00:00 | Titanium | David Guetta Feat. Sia | source:amperwave-api
2026-04-13T14:54:22.144361+00:00 | Titanium | David Guetta Feat. Sia | source:amperwave-api
2026-04-13T14:54:58.367418+00:00 | Titanium | David Guetta Feat. Sia | source:amperwave-api
2026-04-13T14:55:43.682352+00:00 | Die With A Smile | Lady Gaga And Bruno Mars | source:amperwave-api
2026-04-13T14:56:19.447776+00:00 | Die With A Smile | Lady Gaga And Bruno Mars | source:amperwave-api
2026-04-13T14:56:54.510218+00:00 | Die With A Smile | Lady Gaga And Bruno Mars | source:amperwave-api
2026-04-13T14:57:30.050248+00:00 | Die With A Smile | Lady Gaga And Bruno Mars | source:amperwave-api
2026-04-13T14:58:05.922686+00:00 | Die With A Smile | Lady Gaga And Bruno Mars | source:amperwave-api
2026-04-13T14:58:41.234125+00:00 | Die With A Smile | Lady Gaga And Bruno Mars | source:amperwave-api
2026-04-13T14:59:16.874575+00:00 | Die With A Smile | Lady Gaga And Bruno Mars | source:amperwave-api
2026-04-13T14:59:51.649596+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-13T15:00:27.257032+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-13T15:01:03.807944+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-13T15:01:39.521399+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-13T15:02:14.135825+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-13T15:02:49.193545+00:00 | Sucker | Jonas Brothers | source:amperwave-api
2026-04-13T15:03:35.461414+00:00 | Sucker | Jonas Brothers | source:amperwave-api
2026-04-13T15:04:11.005099+00:00 | Sucker | Jonas Brothers | source:amperwave-api
2026-04-13T15:04:46.624626+00:00 | Sucker | Jonas Brothers | source:amperwave-api
2026-04-13T15:05:25.763873+00:00 | Sucker | Jonas Brothers | source:amperwave-api
2026-04-13T15:06:02.506117+00:00 | --Homewrecker | Sombr | source:amperwave-api
2026-04-13T15:07:05.632950+00:00 | --Homewrecker | Sombr | source:amperwave-api
2026-04-13T15:07:40.685818+00:00 | --Homewrecker | Sombr | source:amperwave-api
2026-04-13T15:08:16.603471+00:00 | --Homewrecker | Sombr | source:amperwave-api
2026-04-13T15:08:56.514748+00:00 | --Homewrecker | Sombr | source:amperwave-api
2026-04-13T15:09:31.551146+00:00 | Bad Habits | Ed Sheeran | source:amperwave-api
2026-04-13T15:10:25.594102+00:00 | Bad Habits | Ed Sheeran | source:amperwave-api
2026-04-13T15:11:00.637859+00:00 | Bad Habits | Ed Sheeran | source:amperwave-api
2026-04-13T15:11:36.116456+00:00 | Bad Habits | Ed Sheeran | source:amperwave-api
2026-04-13T15:12:24.697863+00:00 | Bad Habits | Ed Sheeran | source:amperwave-api
2026-04-13T15:13:00.043670+00:00 | Bad Habits | Ed Sheeran | source:amperwave-api
2026-04-13T15:13:35.584344+00:00 | Daisies | Justin Bieber | source:amperwave-api
2026-04-13T15:14:10.955542+00:00 | Daisies | Justin Bieber | source:amperwave-api
2026-04-13T15:14:47.690812+00:00 | Daisies | Justin Bieber | source:amperwave-api
2026-04-13T15:15:22.894457+00:00 | Daisies | Justin Bieber | source:amperwave-api
2026-04-13T15:15:58.829069+00:00 | Calm Down | Rema Ft/Selena Gomez | source:amperwave-api
2026-04-13T15:16:33.920083+00:00 | Calm Down | Rema Ft/Selena Gomez | source:amperwave-api
2026-04-13T15:17:09.865978+00:00 | Calm Down | Rema Ft/Selena Gomez | source:amperwave-api
2026-04-13T15:17:44.643307+00:00 | Calm Down | Rema Ft/Selena Gomez | source:amperwave-api
2026-04-13T15:18:20.308528+00:00 | Calm Down | Rema Ft/Selena Gomez | source:amperwave-api
2026-04-13T15:18:57.875665+00:00 | Calm Down | Rema Ft/Selena Gomez | source:amperwave-api
2026-04-13T15:19:33.620353+00:00 | Calm Down | Rema Ft/Selena Gomez | source:amperwave-api
2026-04-13T15:20:34.084223+00:00 | Good 4 U | Olivia Rodrigo | source:amperwave-api
2026-04-13T15:21:08.949454+00:00 | Good 4 U | Olivia Rodrigo | source:amperwave-api
2026-04-13T15:21:44.080857+00:00 | Good 4 U | Olivia Rodrigo | source:amperwave-api
2026-04-13T15:22:20.862320+00:00 | Good 4 U | Olivia Rodrigo | source:amperwave-api
2026-04-13T15:22:58.036274+00:00 | Good 4 U | Olivia Rodrigo | source:amperwave-api
2026-04-13T15:23:58.258812+00:00 | Good 4 U | Olivia Rodrigo | source:amperwave-api
2026-04-13T15:24:33.661144+00:00 | Good 4 U | Olivia Rodrigo | source:amperwave-api
2026-04-13T15:25:08.972684+00:00 | Good 4 U | Olivia Rodrigo | source:amperwave-api
2026-04-13T15:25:47.786638+00:00 | Good 4 U | Olivia Rodrigo | source:amperwave-api
2026-04-13T15:26:23.471890+00:00 | Good 4 U | Olivia Rodrigo | source:amperwave-api
2026-04-13T15:27:25.232824+00:00 | Good 4 U | Olivia Rodrigo | source:amperwave-api
2026-04-13T15:28:00.011973+00:00 | Good 4 U | Olivia Rodrigo | source:amperwave-api
2026-04-13T15:28:34.865685+00:00 | Good 4 U | Olivia Rodrigo | source:amperwave-api
2026-04-13T15:29:12.474216+00:00 | Good 4 U | Olivia Rodrigo | source:amperwave-api
2026-04-13T15:29:47.460715+00:00 | Good 4 U | Olivia Rodrigo | source:amperwave-api
2026-04-13T15:30:22.387302+00:00 | /I Just Might | Bruno Mars | source:amperwave-api
2026-04-13T15:30:56.875714+00:00 | /I Just Might | Bruno Mars | source:amperwave-api
2026-04-13T15:31:32.554431+00:00 | /I Just Might | Bruno Mars | source:amperwave-api
2026-04-13T15:32:07.567722+00:00 | /I Just Might | Bruno Mars | source:amperwave-api
2026-04-13T15:32:42.208092+00:00 | /I Just Might | Bruno Mars | source:amperwave-api
2026-04-13T15:33:17.310429+00:00 | /I Just Might | Bruno Mars | source:amperwave-api
2026-04-13T15:33:52.794613+00:00 | Shut Up And Dance | Walk The Moon | source:amperwave-api
2026-04-13T15:34:27.713669+00:00 | Shut Up And Dance | Walk The Moon | source:amperwave-api
2026-04-13T15:35:03.021608+00:00 | Shut Up And Dance | Walk The Moon | source:amperwave-api
2026-04-13T15:35:38.089616+00:00 | Shut Up And Dance | Walk The Moon | source:amperwave-api
2026-04-13T15:36:34.195945+00:00 | Shut Up And Dance | Walk The Moon | source:amperwave-api
2026-04-13T15:37:09.044444+00:00 | We Cant Be Friends | Ariana Grande | source:amperwave-api
2026-04-13T15:37:43.605890+00:00 | We Cant Be Friends | Ariana Grande | source:amperwave-api
2026-04-13T15:38:18.732105+00:00 | We Cant Be Friends | Ariana Grande | source:amperwave-api
2026-04-13T15:38:53.712662+00:00 | We Cant Be Friends | Ariana Grande | source:amperwave-api
2026-04-13T15:39:54.155860+00:00 | We Cant Be Friends | Ariana Grande | source:amperwave-api
2026-04-13T15:40:29.646753+00:00 | We Cant Be Friends | Ariana Grande | source:amperwave-api
2026-04-13T15:41:04.845371+00:00 | --Where Is My Husband! | Raye | source:amperwave-api
2026-04-13T15:41:41.960031+00:00 | --Where Is My Husband! | Raye | source:amperwave-api
2026-04-13T15:42:18.538091+00:00 | --Where Is My Husband! | Raye | source:amperwave-api
2026-04-13T15:42:53.178932+00:00 | --Where Is My Husband! | Raye | source:amperwave-api
2026-04-13T15:43:29.209851+00:00 | --Where Is My Husband! | Raye | source:amperwave-api
2026-04-13T15:44:05.713336+00:00 | --Where Is My Husband! | Raye | source:amperwave-api
2026-04-13T15:44:40.627993+00:00 | --Where Is My Husband! | Raye | source:amperwave-api
2026-04-13T15:45:19.175088+00:00 | --Where Is My Husband! | Raye | source:amperwave-api
2026-04-13T15:45:56.195495+00:00 | --Where Is My Husband! | Raye | source:amperwave-api
2026-04-13T15:46:31.799087+00:00 | --Where Is My Husband! | Raye | source:amperwave-api
2026-04-13T15:47:06.691268+00:00 | --Where Is My Husband! | Raye | source:amperwave-api
2026-04-13T15:47:42.472236+00:00 | --Where Is My Husband! | Raye | source:amperwave-api
2026-04-13T15:48:17.752353+00:00 | --Where Is My Husband! | Raye | source:amperwave-api
2026-04-13T15:48:52.421792+00:00 | --Where Is My Husband! | Raye | source:amperwave-api
2026-04-13T15:49:27.676653+00:00 | --Where Is My Husband! | Raye | source:amperwave-api
2026-04-13T15:50:02.437937+00:00 | --Where Is My Husband! | Raye | source:amperwave-api
2026-04-13T15:50:37.918838+00:00 | --Where Is My Husband! | Raye | source:amperwave-api
2026-04-13T15:51:13.860956+00:00 | --Where Is My Husband! | Raye | source:amperwave-api
2026-04-13T15:51:48.795451+00:00 | Mirrors | Justin Timberlake | source:amperwave-api
2026-04-13T15:52:23.589414+00:00 | Mirrors | Justin Timberlake | source:amperwave-api
2026-04-13T15:52:58.225308+00:00 | Mirrors | Justin Timberlake | source:amperwave-api
2026-04-13T15:53:35.065670+00:00 | Mirrors | Justin Timberlake | source:amperwave-api
2026-04-13T15:54:09.894920+00:00 | Mirrors | Justin Timberlake | source:amperwave-api
2026-04-13T15:54:45.029187+00:00 | Mirrors | Justin Timberlake | source:amperwave-api
2026-04-13T15:55:20.287115+00:00 | Mirrors | Justin Timberlake | source:amperwave-api
2026-04-13T15:55:55.962759+00:00 | Mirrors | Justin Timberlake | source:amperwave-api
2026-04-13T15:57:26.049543+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-13T15:58:00.781718+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-13T15:58:48.377584+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-13T15:59:24.336464+00:00 | Break Your Heart | Taio Cruz / Ludacris | source:amperwave-api
2026-04-13T15:59:59.289237+00:00 | Break Your Heart | Taio Cruz / Ludacris | source:amperwave-api
2026-04-13T16:00:35.977947+00:00 | Break Your Heart | Taio Cruz / Ludacris | source:amperwave-api
2026-04-13T16:01:10.589345+00:00 | Break Your Heart | Taio Cruz / Ludacris | source:amperwave-api
2026-04-13T16:02:15.823442+00:00 | Break Your Heart | Taio Cruz / Ludacris | source:amperwave-api
2026-04-13T16:02:51.470181+00:00 | Butterfly | Crazy Town | source:amperwave-api
2026-04-13T16:03:26.089265+00:00 | Butterfly | Crazy Town | source:amperwave-api
2026-04-13T16:04:01.014113+00:00 | Butterfly | Crazy Town | source:amperwave-api
2026-04-13T16:04:37.276260+00:00 | Butterfly | Crazy Town | source:amperwave-api
2026-04-13T16:05:12.261698+00:00 | Butterfly | Crazy Town | source:amperwave-api
2026-04-13T16:05:47.919974+00:00 | Butterfly | Crazy Town | source:amperwave-api
2026-04-13T16:06:23.097160+00:00 | Nothin On You (Feat. Bruno Mars) | B.O.B. | source:amperwave-api
2026-04-13T16:06:57.764902+00:00 | Nothin On You (Feat. Bruno Mars) | B.O.B. | source:amperwave-api
2026-04-13T16:07:32.695716+00:00 | Nothin On You (Feat. Bruno Mars) | B.O.B. | source:amperwave-api
2026-04-13T16:08:07.965840+00:00 | Nothin On You (Feat. Bruno Mars) | B.O.B. | source:amperwave-api
2026-04-13T16:08:43.149318+00:00 | Nothin On You (Feat. Bruno Mars) | B.O.B. | source:amperwave-api
2026-04-13T16:09:35.710918+00:00 | Nothin On You (Feat. Bruno Mars) | B.O.B. | source:amperwave-api
2026-04-13T16:10:12.602070+00:00 | You Make Me Feel... | Cobra Starship | source:amperwave-api
2026-04-13T16:10:48.172651+00:00 | You Make Me Feel... | Cobra Starship | source:amperwave-api
2026-04-13T16:11:23.426291+00:00 | You Make Me Feel... | Cobra Starship | source:amperwave-api
2026-04-13T16:11:58.183592+00:00 | You Make Me Feel... | Cobra Starship | source:amperwave-api
2026-04-13T16:12:58.954159+00:00 | You Make Me Feel... | Cobra Starship | source:amperwave-api
2026-04-13T16:13:33.214005+00:00 | Dilemma | Nelly Ft. Kelly Rowland | source:amperwave-api
2026-04-13T16:14:08.125509+00:00 | Dilemma | Nelly Ft. Kelly Rowland | source:amperwave-api
2026-04-13T16:14:46.923752+00:00 | Dilemma | Nelly Ft. Kelly Rowland | source:amperwave-api
2026-04-13T16:15:21.647856+00:00 | Dilemma | Nelly Ft. Kelly Rowland | source:amperwave-api
2026-04-13T16:15:56.597316+00:00 | Dilemma | Nelly Ft. Kelly Rowland | source:amperwave-api
2026-04-13T16:16:32.644891+00:00 | Dilemma | Nelly Ft. Kelly Rowland | source:amperwave-api
2026-04-13T16:17:07.610428+00:00 | Dilemma | Nelly Ft. Kelly Rowland | source:amperwave-api
2026-04-13T16:18:09.746729+00:00 | Somebody That I Used To Know | Gotye | source:amperwave-api
2026-04-13T16:18:44.865084+00:00 | Somebody That I Used To Know | Gotye | source:amperwave-api
2026-04-13T16:19:20.426504+00:00 | Somebody That I Used To Know | Gotye | source:amperwave-api
2026-04-13T16:19:55.660964+00:00 | Somebody That I Used To Know | Gotye | source:amperwave-api
2026-04-13T16:20:30.843249+00:00 | Somebody That I Used To Know | Gotye | source:amperwave-api
2026-04-13T16:21:05.668244+00:00 | Somebody That I Used To Know | Gotye | source:amperwave-api
2026-04-13T16:21:42.345451+00:00 | Somebody That I Used To Know | Gotye | source:amperwave-api
2026-04-13T16:22:16.620598+00:00 | I Love It | Icona Pop | source:amperwave-api
2026-04-13T16:22:51.249368+00:00 | I Love It | Icona Pop | source:amperwave-api
2026-04-13T16:23:26.718318+00:00 | I Love It | Icona Pop | source:amperwave-api
2026-04-13T16:24:01.917889+00:00 | I Love It | Icona Pop | source:amperwave-api
2026-04-13T16:24:36.848721+00:00 | I Love It | Icona Pop | source:amperwave-api
2026-04-13T16:25:30.588233+00:00 | I Love It | Icona Pop | source:amperwave-api
2026-04-13T16:26:06.076763+00:00 | I Love It | Icona Pop | source:amperwave-api
2026-04-13T16:26:41.573670+00:00 | I Love It | Icona Pop | source:amperwave-api
2026-04-13T16:27:16.776804+00:00 | I Love It | Icona Pop | source:amperwave-api
2026-04-13T16:27:52.655028+00:00 | I Love It | Icona Pop | source:amperwave-api
2026-04-13T16:28:27.397711+00:00 | I Love It | Icona Pop | source:amperwave-api
2026-04-13T16:29:07.873180+00:00 | I Love It | Icona Pop | source:amperwave-api
2026-04-13T16:29:42.750574+00:00 | I Love It | Icona Pop | source:amperwave-api
2026-04-13T16:30:17.411878+00:00 | I Love It | Icona Pop | source:amperwave-api
2026-04-13T16:30:59.166390+00:00 | I Love It | Icona Pop | source:amperwave-api
2026-04-13T16:31:35.284842+00:00 | I Love It | Icona Pop | source:amperwave-api
2026-04-13T16:32:37.487488+00:00 | I Love It | Icona Pop | source:amperwave-api
2026-04-13T16:33:13.875809+00:00 | Diamonds | Rihanna | source:amperwave-api
2026-04-13T16:34:14.001147+00:00 | Diamonds | Rihanna | source:amperwave-api
2026-04-13T16:34:49.084331+00:00 | Diamonds | Rihanna | source:amperwave-api
