2026-04-16T00:00:07.054542+00:00 | Daisies | Justin Bieber | source:amperwave-api
2026-04-16T15:02:03.314235+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-16T15:02:41.108260+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-16T15:03:17.286073+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-16T15:04:36.357217+00:00 | We Found Love (Feat. Calvin Harris) | Rihanna | source:amperwave-api
2026-04-16T15:05:12.875191+00:00 | We Found Love (Feat. Calvin Harris) | Rihanna | source:amperwave-api
2026-04-16T15:05:48.681832+00:00 | We Found Love (Feat. Calvin Harris) | Rihanna | source:amperwave-api
2026-04-16T15:06:25.337528+00:00 | We Found Love (Feat. Calvin Harris) | Rihanna | source:amperwave-api
2026-04-16T15:07:01.464720+00:00 | Bittersweet | Madison Beer | source:amperwave-api
2026-04-16T15:07:38.988617+00:00 | Bittersweet | Madison Beer | source:amperwave-api
2026-04-16T15:08:14.304866+00:00 | Bittersweet | Madison Beer | source:amperwave-api
2026-04-16T15:10:06.693499+00:00 | Bittersweet | Madison Beer | source:amperwave-api
2026-04-16T15:10:44.160795+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-16T15:11:19.591122+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-16T15:11:57.340709+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-16T15:12:33.243790+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-16T15:13:09.810680+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-16T15:13:45.806783+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-16T15:14:22.145329+00:00 | It Depends | Chris Brown | source:amperwave-api
2026-04-16T15:15:00.361787+00:00 | It Depends | Chris Brown | source:amperwave-api
2026-04-16T15:15:39.071839+00:00 | It Depends | Chris Brown | source:amperwave-api
2026-04-16T15:16:14.409750+00:00 | It Depends | Chris Brown | source:amperwave-api
2026-04-16T15:16:50.175442+00:00 | It Depends | Chris Brown | source:amperwave-api
2026-04-16T15:17:26.519208+00:00 | It Depends | Chris Brown | source:amperwave-api
2026-04-16T15:18:02.573247+00:00 | It Depends | Chris Brown | source:amperwave-api
2026-04-16T15:18:38.982737+00:00 | It Depends | Chris Brown | source:amperwave-api
2026-04-16T15:19:15.580260+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-16T15:19:52.032197+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-16T15:20:28.236426+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-16T15:21:05.478740+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-16T15:21:42.137734+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-16T15:22:19.384674+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-16T15:22:55.332818+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-16T15:23:32.159685+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-16T15:24:08.462606+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-16T15:24:48.308986+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-16T15:26:09.120474+00:00 | Sure Thing | Miguel | source:amperwave-api
2026-04-16T15:26:46.168646+00:00 | Sure Thing | Miguel | source:amperwave-api
2026-04-16T15:27:24.662378+00:00 | Sure Thing | Miguel | source:amperwave-api
2026-04-16T15:28:00.518087+00:00 | Sure Thing | Miguel | source:amperwave-api
2026-04-16T15:28:39.795818+00:00 | Sorry Im Here For Someone Else | Benson Boone | source:amperwave-api
2026-04-16T15:29:16.038512+00:00 | Sorry Im Here For Someone Else | Benson Boone | source:amperwave-api
2026-04-16T15:29:52.061388+00:00 | Sorry Im Here For Someone Else | Benson Boone | source:amperwave-api
2026-04-16T15:30:27.487589+00:00 | Sorry Im Here For Someone Else | Benson Boone | source:amperwave-api
2026-04-16T15:32:05.385388+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-16T15:32:42.886165+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-16T15:33:21.078708+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-16T15:33:57.379063+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-16T15:34:33.169362+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-16T15:35:10.267441+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-16T15:35:46.741846+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-16T15:37:40.494068+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-16T15:38:17.050742+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-16T15:38:53.370059+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-16T15:39:30.332657+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-16T15:40:06.571217+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-16T15:40:43.641931+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-16T15:41:19.979064+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-16T15:41:57.841839+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-16T15:42:36.256279+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-16T15:44:08.671342+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-16T15:44:45.051329+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-16T15:45:23.156041+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-16T15:46:00.851122+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-16T15:46:41.185331+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-16T15:47:19.644983+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-16T15:47:57.458399+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-16T15:49:37.184464+00:00 | Pink Pony Club | Chappell Roan | source:amperwave-api
2026-04-16T15:50:17.901140+00:00 | Pink Pony Club | Chappell Roan | source:amperwave-api
2026-04-16T15:50:57.248434+00:00 | Pink Pony Club | Chappell Roan | source:amperwave-api
2026-04-16T15:51:33.945790+00:00 | Pink Pony Club | Chappell Roan | source:amperwave-api
2026-04-16T15:52:10.780806+00:00 | Pink Pony Club | Chappell Roan | source:amperwave-api
2026-04-16T15:52:46.838866+00:00 | Pink Pony Club | Chappell Roan | source:amperwave-api
2026-04-16T15:53:23.489989+00:00 | Pink Pony Club | Chappell Roan | source:amperwave-api
2026-04-16T15:54:00.824376+00:00 | Pink Pony Club | Chappell Roan | source:amperwave-api
2026-04-16T15:55:39.515334+00:00 | Pink Pony Club | Chappell Roan | source:amperwave-api
2026-04-16T15:56:16.506401+00:00 | Pink Pony Club | Chappell Roan | source:amperwave-api
2026-04-16T15:56:52.837916+00:00 | Pink Pony Club | Chappell Roan | source:amperwave-api
2026-04-16T15:57:29.174467+00:00 | Pink Pony Club | Chappell Roan | source:amperwave-api
2026-04-16T15:58:07.402169+00:00 | Pink Pony Club | Chappell Roan | source:amperwave-api
2026-04-16T15:58:44.682623+00:00 | Pink Pony Club | Chappell Roan | source:amperwave-api
2026-04-16T15:59:21.429044+00:00 | Pink Pony Club | Chappell Roan | source:amperwave-api
2026-04-16T15:59:59.296161+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-16T16:00:37.608246+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-16T16:01:13.163780+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-16T16:01:50.377153+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-16T16:02:28.241716+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-16T16:03:08.179604+00:00 | Without You (Feat. Usher) | David Guetta | source:amperwave-api
2026-04-16T16:03:47.292292+00:00 | Without You (Feat. Usher) | David Guetta | source:amperwave-api
2026-04-16T16:04:24.747937+00:00 | Without You (Feat. Usher) | David Guetta | source:amperwave-api
2026-04-16T16:05:02.365051+00:00 | Without You (Feat. Usher) | David Guetta | source:amperwave-api
2026-04-16T16:05:39.281716+00:00 | Without You (Feat. Usher) | David Guetta | source:amperwave-api
2026-04-16T16:06:18.099783+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-16T16:06:56.522463+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-16T16:07:34.871185+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-16T16:08:12.025121+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-16T16:08:48.638304+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-16T16:09:25.232355+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-16T16:10:01.973966+00:00 | Good 4 U | Olivia Rodrigo | source:amperwave-api
2026-04-16T16:10:41.149075+00:00 | Good 4 U | Olivia Rodrigo | source:amperwave-api
2026-04-16T16:11:17.421909+00:00 | Good 4 U | Olivia Rodrigo | source:amperwave-api
2026-04-16T16:11:53.531287+00:00 | Good 4 U | Olivia Rodrigo | source:amperwave-api
2026-04-16T16:13:14.058690+00:00 | I Write Sins Not Tragedies | Panic! At The Disco | source:amperwave-api
2026-04-16T16:13:52.590683+00:00 | I Write Sins Not Tragedies | Panic! At The Disco | source:amperwave-api
2026-04-16T16:14:29.417952+00:00 | I Write Sins Not Tragedies | Panic! At The Disco | source:amperwave-api
2026-04-16T16:15:07.715138+00:00 | I Write Sins Not Tragedies | Panic! At The Disco | source:amperwave-api
2026-04-16T16:15:46.098320+00:00 | I Write Sins Not Tragedies | Panic! At The Disco | source:amperwave-api
2026-04-16T16:16:23.028407+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-16T16:17:18.474918+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-16T16:17:56.459767+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-16T16:18:35.829063+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-16T16:19:55.228593+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-16T16:20:31.028884+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-16T16:21:08.604220+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-16T16:21:47.027275+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-16T16:22:25.794604+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-16T16:23:02.940048+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-16T16:23:39.254754+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-16T16:24:16.392393+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-16T16:24:54.785039+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-16T16:26:36.693545+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-16T16:27:14.079264+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-16T16:27:51.798374+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-16T16:28:30.920781+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-16T16:29:08.802531+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-16T16:29:47.384954+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-16T16:30:28.750072+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-16T16:31:05.435355+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-16T16:31:42.745560+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-16T16:33:11.101436+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-16T16:33:48.027023+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-16T16:34:24.375429+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-16T16:35:20.933027+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-16T16:35:59.716114+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-16T16:36:37.689065+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-16T16:38:15.347834+00:00 | Daisies | Justin Bieber | source:amperwave-api
2026-04-16T16:38:53.708017+00:00 | Daisies | Justin Bieber | source:amperwave-api
2026-04-16T16:39:31.457424+00:00 | Daisies | Justin Bieber | source:amperwave-api
2026-04-16T16:40:10.553989+00:00 | Daisies | Justin Bieber | source:amperwave-api
2026-04-16T16:40:48.545445+00:00 | Daisies | Justin Bieber | source:amperwave-api
2026-04-16T16:41:26.371981+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-16T16:42:04.289543+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-16T16:44:02.485062+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-16T16:44:38.476481+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-16T16:45:17.566091+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-16T16:45:55.203672+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-16T16:46:32.805901+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-16T16:47:09.435140+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-16T16:47:45.747506+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-16T16:48:22.941042+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-16T16:49:00.582956+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-16T16:49:37.867204+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-16T16:50:15.420983+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-16T16:50:55.096745+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-16T16:51:31.826939+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-16T16:52:09.927163+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-16T16:52:46.220771+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-16T16:53:24.445570+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-16T16:54:02.672621+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-16T16:54:41.086637+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-16T16:55:22.837816+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-16T16:56:00.129021+00:00 | Hollaback Girl | Gwen Stefani | source:amperwave-api
2026-04-16T16:56:35.929414+00:00 | Hollaback Girl | Gwen Stefani | source:amperwave-api
2026-04-16T16:57:14.505379+00:00 | Hollaback Girl | Gwen Stefani | source:amperwave-api
2026-04-16T16:57:50.876281+00:00 | Hollaback Girl | Gwen Stefani | source:amperwave-api
2026-04-16T16:58:31.970375+00:00 | Hollaback Girl | Gwen Stefani | source:amperwave-api
2026-04-16T17:00:11.509235+00:00 | Saturn | Sza | source:amperwave-api
2026-04-16T17:00:49.222820+00:00 | Saturn | Sza | source:amperwave-api
2026-04-16T17:01:28.229235+00:00 | Saturn | Sza | source:amperwave-api
2026-04-16T17:02:06.595496+00:00 | Saturn | Sza | source:amperwave-api
2026-04-16T17:02:43.073578+00:00 | Die With A Smile | Lady Gaga And Bruno Mars | source:amperwave-api
2026-04-16T17:03:20.934651+00:00 | Die With A Smile | Lady Gaga And Bruno Mars | source:amperwave-api
2026-04-16T17:03:57.214264+00:00 | Die With A Smile | Lady Gaga And Bruno Mars | source:amperwave-api
2026-04-16T17:04:35.346722+00:00 | Die With A Smile | Lady Gaga And Bruno Mars | source:amperwave-api
2026-04-16T17:06:20.909101+00:00 | My Own Worst Enemy | Lit | source:amperwave-api
2026-04-16T17:06:57.832470+00:00 | My Own Worst Enemy | Lit | source:amperwave-api
2026-04-16T17:07:34.199282+00:00 | My Own Worst Enemy | Lit | source:amperwave-api
2026-04-16T17:08:10.603170+00:00 | My Own Worst Enemy | Lit | source:amperwave-api
2026-04-16T17:08:49.489480+00:00 | My Own Worst Enemy | Lit | source:amperwave-api
2026-04-16T17:09:25.556532+00:00 | When Did You Get Hot | Sabrina Carpenter | source:amperwave-api
2026-04-16T17:10:02.919382+00:00 | When Did You Get Hot | Sabrina Carpenter | source:amperwave-api
2026-04-16T17:10:40.386121+00:00 | When Did You Get Hot | Sabrina Carpenter | source:amperwave-api
2026-04-16T17:12:36.558786+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-16T17:13:17.329777+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-16T17:14:00.007518+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-16T17:14:36.785750+00:00 | Side To Side (Feat. Nicki Minaj) | Ariana Grande | source:amperwave-api
2026-04-16T17:15:14.285089+00:00 | Side To Side (Feat. Nicki Minaj) | Ariana Grande | source:amperwave-api
2026-04-16T17:15:50.661300+00:00 | Side To Side (Feat. Nicki Minaj) | Ariana Grande | source:amperwave-api
2026-04-16T17:16:30.239605+00:00 | Side To Side (Feat. Nicki Minaj) | Ariana Grande | source:amperwave-api
2026-04-16T17:17:22.551041+00:00 | Side To Side (Feat. Nicki Minaj) | Ariana Grande | source:amperwave-api
2026-04-16T17:18:08.264996+00:00 | Side To Side (Feat. Nicki Minaj) | Ariana Grande | source:amperwave-api
2026-04-16T17:18:45.860351+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-16T17:20:26.323818+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-16T17:21:04.572747+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-16T17:21:44.561155+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-16T17:22:21.545294+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-16T17:22:58.543681+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-16T17:23:35.769125+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-16T17:24:13.167931+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-16T17:24:50.905071+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-16T17:26:17.802158+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-16T17:26:54.202142+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-16T17:27:30.975687+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-16T17:28:07.168926+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-16T17:28:43.686540+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-16T17:29:22.177857+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-16T17:30:00.640987+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-16T17:31:28.241959+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-16T17:32:07.090822+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-16T17:32:44.459766+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-16T17:33:22.382686+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-16T17:33:59.568250+00:00 | Im Good | Bebe Rexha And David Guetta | source:amperwave-api
2026-04-16T17:34:38.136613+00:00 | Im Good | Bebe Rexha And David Guetta | source:amperwave-api
2026-04-16T17:35:16.699260+00:00 | Im Good | Bebe Rexha And David Guetta | source:amperwave-api
2026-04-16T17:35:52.875073+00:00 | Im Good | Bebe Rexha And David Guetta | source:amperwave-api
2026-04-16T17:36:30.505500+00:00 | Im Good | Bebe Rexha And David Guetta | source:amperwave-api
2026-04-16T17:37:07.058550+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-16T17:37:43.724970+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-16T17:38:20.237502+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-16T17:38:58.463614+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-16T17:39:37.705848+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-16T17:40:16.956778+00:00 | Die On This Hill | Sienna Spiro | source:amperwave-api
2026-04-16T17:40:53.070931+00:00 | Die On This Hill | Sienna Spiro | source:amperwave-api
2026-04-16T17:41:30.316216+00:00 | Die On This Hill | Sienna Spiro | source:amperwave-api
2026-04-16T17:42:07.268275+00:00 | Die On This Hill | Sienna Spiro | source:amperwave-api
2026-04-16T17:42:44.451228+00:00 | Die On This Hill | Sienna Spiro | source:amperwave-api
2026-04-16T17:43:22.285489+00:00 | Die On This Hill | Sienna Spiro | source:amperwave-api
2026-04-16T17:44:04.226658+00:00 | Die On This Hill | Sienna Spiro | source:amperwave-api
2026-04-16T17:44:47.307326+00:00 | Die On This Hill | Sienna Spiro | source:amperwave-api
2026-04-16T17:45:27.984356+00:00 | Die On This Hill | Sienna Spiro | source:amperwave-api
2026-04-16T17:46:05.774084+00:00 | Die On This Hill | Sienna Spiro | source:amperwave-api
2026-04-16T17:46:41.763316+00:00 | Die On This Hill | Sienna Spiro | source:amperwave-api
2026-04-16T17:48:20.178132+00:00 | Die On This Hill | Sienna Spiro | source:amperwave-api
2026-04-16T17:48:59.633852+00:00 | Die On This Hill | Sienna Spiro | source:amperwave-api
2026-04-16T17:49:36.689528+00:00 | Die On This Hill | Sienna Spiro | source:amperwave-api
2026-04-16T17:50:20.183110+00:00 | Die On This Hill | Sienna Spiro | source:amperwave-api
2026-04-16T17:50:58.912039+00:00 | Die On This Hill | Sienna Spiro | source:amperwave-api
2026-04-16T17:51:35.463398+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-16T17:52:13.010402+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-16T17:52:50.417273+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-16T17:53:25.589042+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-16T17:55:13.390131+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-16T17:55:53.043817+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-16T17:56:50.104522+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-16T17:57:26.490297+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-16T17:58:04.236764+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-16T17:58:41.372755+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-16T18:00:38.911106+00:00 | Apt | Ros??? And Bruno Mars | source:amperwave-api
2026-04-16T18:01:15.497070+00:00 | Apt | Ros??? And Bruno Mars | source:amperwave-api
2026-04-16T18:01:51.981617+00:00 | Apt | Ros??? And Bruno Mars | source:amperwave-api
2026-04-16T18:02:29.167917+00:00 | Apt | Ros??? And Bruno Mars | source:amperwave-api
2026-04-16T18:03:06.374105+00:00 | Apt | Ros??? And Bruno Mars | source:amperwave-api
2026-04-16T18:03:43.745197+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-16T18:04:19.337792+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-16T18:06:03.421390+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-16T18:06:39.539576+00:00 | Just Dance (Feat. Colby Odonnis) | Lady Gaga | source:amperwave-api
2026-04-16T18:07:17.262253+00:00 | Just Dance (Feat. Colby Odonnis) | Lady Gaga | source:amperwave-api
2026-04-16T18:07:53.852106+00:00 | Just Dance (Feat. Colby Odonnis) | Lady Gaga | source:amperwave-api
2026-04-16T18:08:29.629025+00:00 | Just Dance (Feat. Colby Odonnis) | Lady Gaga | source:amperwave-api
2026-04-16T18:09:07.357208+00:00 | Just Dance (Feat. Colby Odonnis) | Lady Gaga | source:amperwave-api
2026-04-16T18:10:57.947282+00:00 | Bittersweet | Madison Beer | source:amperwave-api
2026-04-16T18:11:34.729547+00:00 | Bittersweet | Madison Beer | source:amperwave-api
2026-04-16T18:12:10.980349+00:00 | Bittersweet | Madison Beer | source:amperwave-api
2026-04-16T18:12:46.903202+00:00 | Bittersweet | Madison Beer | source:amperwave-api
2026-04-16T18:13:25.924331+00:00 | Bittersweet | Madison Beer | source:amperwave-api
2026-04-16T18:14:01.783082+00:00 | Beautiful Things | Benson Boone | source:amperwave-api
2026-04-16T18:15:48.857357+00:00 | Beautiful Things | Benson Boone | source:amperwave-api
2026-04-16T18:16:25.216759+00:00 | Beautiful Things | Benson Boone | source:amperwave-api
2026-04-16T18:17:03.528863+00:00 | Iloveitiloveitiloveit | Bella Kay | source:amperwave-api
2026-04-16T18:17:39.614240+00:00 | Iloveitiloveitiloveit | Bella Kay | source:amperwave-api
2026-04-16T18:18:17.391202+00:00 | Iloveitiloveitiloveit | Bella Kay | source:amperwave-api
2026-04-16T18:18:54.964555+00:00 | Iloveitiloveitiloveit | Bella Kay | source:amperwave-api
2026-04-16T18:19:31.619848+00:00 | Iloveitiloveitiloveit | Bella Kay | source:amperwave-api
2026-04-16T18:20:10.669159+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-16T18:20:52.961551+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-16T18:21:31.200482+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-16T18:22:07.288317+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-16T18:22:45.469653+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-16T18:23:22.091328+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-16T18:23:58.229318+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-16T18:24:35.886452+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-16T18:25:16.297129+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-16T18:25:54.426851+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-16T18:26:30.571287+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-16T18:27:13.862387+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-16T18:27:54.988716+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-16T18:28:32.881861+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-16T18:29:10.495059+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-16T18:29:47.630950+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-16T18:31:59.641576+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-16T18:32:36.241000+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-16T18:33:13.018130+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-16T18:33:50.678573+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-16T18:34:26.370214+00:00 | First Class | Jack Harlow | source:amperwave-api
2026-04-16T18:35:02.953065+00:00 | First Class | Jack Harlow | source:amperwave-api
2026-04-16T18:36:53.713704+00:00 | First Class | Jack Harlow | source:amperwave-api
2026-04-16T18:37:34.523187+00:00 | Espresso | Sabrina Carpenter | source:amperwave-api
2026-04-16T18:38:12.440552+00:00 | Espresso | Sabrina Carpenter | source:amperwave-api
2026-04-16T18:38:49.271869+00:00 | Espresso | Sabrina Carpenter | source:amperwave-api
2026-04-16T18:39:26.619947+00:00 | Espresso | Sabrina Carpenter | source:amperwave-api
2026-04-16T18:40:05.384406+00:00 | Swim | Bts | source:amperwave-api
2026-04-16T18:40:42.118521+00:00 | Swim | Bts | source:amperwave-api
2026-04-16T18:42:40.100522+00:00 | Swim | Bts | source:amperwave-api
