2026-04-13T00:00:31.165500+00:00 | A Bar Song (Tipsy) | Shaboozey | source:amperwave-api
2026-04-13T12:37:24.957089+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-13T12:37:59.421326+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-13T12:39:19.412103+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-13T12:40:09.327660+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-13T12:40:44.680682+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-13T12:41:45.316366+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-13T12:42:21.788183+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-13T12:42:56.165028+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-13T12:43:31.079584+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-13T12:44:06.782155+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-13T12:44:42.084140+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-13T12:45:17.119334+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-13T12:45:52.178018+00:00 | Swim | Bts | source:amperwave-api
2026-04-13T12:46:26.667344+00:00 | Swim | Bts | source:amperwave-api
2026-04-13T12:47:01.429816+00:00 | Swim | Bts | source:amperwave-api
2026-04-13T12:47:36.079760+00:00 | Swim | Bts | source:amperwave-api
2026-04-13T12:48:11.061532+00:00 | Swim | Bts | source:amperwave-api
2026-04-13T12:48:47.257007+00:00 | Swim | Bts | source:amperwave-api
2026-04-13T12:49:30.033895+00:00 | Swim | Bts | source:amperwave-api
2026-04-13T12:50:05.197280+00:00 | Swim | Bts | source:amperwave-api
2026-04-13T12:51:43.756599+00:00 | Swim | Bts | source:amperwave-api
2026-04-13T12:52:17.855097+00:00 | Swim | Bts | source:amperwave-api
2026-04-13T12:52:55.239707+00:00 | Swim | Bts | source:amperwave-api
2026-04-13T12:53:30.545162+00:00 | Swim | Bts | source:amperwave-api
2026-04-13T12:54:05.531345+00:00 | Swim | Bts | source:amperwave-api
2026-04-13T12:55:00.830844+00:00 | Swim | Bts | source:amperwave-api
2026-04-13T12:55:35.845690+00:00 | Swim | Bts | source:amperwave-api
2026-04-13T12:56:16.453616+00:00 | Swim | Bts | source:amperwave-api
2026-04-13T12:56:52.509914+00:00 | Die On This Hill | Sienna Spiro | source:amperwave-api
2026-04-13T12:57:27.085075+00:00 | Die On This Hill | Sienna Spiro | source:amperwave-api
2026-04-13T12:58:27.767450+00:00 | Die On This Hill | Sienna Spiro | source:amperwave-api
2026-04-13T12:59:03.031335+00:00 | Die On This Hill | Sienna Spiro | source:amperwave-api
2026-04-13T12:59:38.256471+00:00 | Die On This Hill | Sienna Spiro | source:amperwave-api
2026-04-13T13:00:13.356792+00:00 | Die On This Hill | Sienna Spiro | source:amperwave-api
2026-04-13T13:00:48.525648+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-13T13:01:23.516616+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-13T13:01:58.392534+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-13T13:02:33.680791+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-13T13:03:09.471740+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-13T13:03:45.615819+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-13T13:04:22.018344+00:00 | Risk It All | Bruno Mars | source:amperwave-api
2026-04-13T13:04:56.863492+00:00 | Risk It All | Bruno Mars | source:amperwave-api
2026-04-13T13:05:36.342857+00:00 | Risk It All | Bruno Mars | source:amperwave-api
2026-04-13T13:06:12.299318+00:00 | Risk It All | Bruno Mars | source:amperwave-api
2026-04-13T13:07:14.131963+00:00 | Just Dance (Feat. Colby Odonnis) | Lady Gaga | source:amperwave-api
2026-04-13T13:07:53.078887+00:00 | Just Dance (Feat. Colby Odonnis) | Lady Gaga | source:amperwave-api
2026-04-13T13:08:28.481241+00:00 | Just Dance (Feat. Colby Odonnis) | Lady Gaga | source:amperwave-api
2026-04-13T13:09:30.124900+00:00 | Just Dance (Feat. Colby Odonnis) | Lady Gaga | source:amperwave-api
2026-04-13T13:10:05.123497+00:00 | Just Dance (Feat. Colby Odonnis) | Lady Gaga | source:amperwave-api
2026-04-13T13:10:45.624756+00:00 | Just Dance (Feat. Colby Odonnis) | Lady Gaga | source:amperwave-api
2026-04-13T13:11:21.607399+00:00 | Just Dance (Feat. Colby Odonnis) | Lady Gaga | source:amperwave-api
2026-04-13T13:11:56.435897+00:00 | Just Dance (Feat. Colby Odonnis) | Lady Gaga | source:amperwave-api
2026-04-13T13:12:57.709132+00:00 | Just Dance (Feat. Colby Odonnis) | Lady Gaga | source:amperwave-api
2026-04-13T13:13:32.430589+00:00 | Just Dance (Feat. Colby Odonnis) | Lady Gaga | source:amperwave-api
2026-04-13T13:14:17.043801+00:00 | Just Dance (Feat. Colby Odonnis) | Lady Gaga | source:amperwave-api
2026-04-13T13:14:53.943053+00:00 | Just Dance (Feat. Colby Odonnis) | Lady Gaga | source:amperwave-api
2026-04-13T13:15:29.816573+00:00 | Just Dance (Feat. Colby Odonnis) | Lady Gaga | source:amperwave-api
2026-04-13T13:16:05.641360+00:00 | Just Dance (Feat. Colby Odonnis) | Lady Gaga | source:amperwave-api
2026-04-13T13:16:40.447343+00:00 | Just Dance (Feat. Colby Odonnis) | Lady Gaga | source:amperwave-api
2026-04-13T13:17:15.820048+00:00 | Just Dance (Feat. Colby Odonnis) | Lady Gaga | source:amperwave-api
2026-04-13T13:17:51.361112+00:00 | Just Dance (Feat. Colby Odonnis) | Lady Gaga | source:amperwave-api
2026-04-13T13:18:26.078830+00:00 | Just Dance (Feat. Colby Odonnis) | Lady Gaga | source:amperwave-api
2026-04-13T13:19:01.243458+00:00 | Just Dance (Feat. Colby Odonnis) | Lady Gaga | source:amperwave-api
2026-04-13T13:19:36.649055+00:00 | Just Dance (Feat. Colby Odonnis) | Lady Gaga | source:amperwave-api
2026-04-13T13:20:11.775094+00:00 | Just Dance (Feat. Colby Odonnis) | Lady Gaga | source:amperwave-api
2026-04-13T13:20:47.400268+00:00 | Just Dance (Feat. Colby Odonnis) | Lady Gaga | source:amperwave-api
2026-04-13T13:21:31.494478+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-13T13:22:07.861472+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-13T13:22:43.223187+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-13T13:23:19.478006+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-13T13:23:55.430472+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-13T13:24:30.379811+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-13T13:25:06.939851+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-13T13:25:42.623602+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-13T13:27:19.092336+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-13T13:27:53.904460+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-13T13:28:34.535106+00:00 | Espresso | Sabrina Carpenter | source:amperwave-api
2026-04-13T13:29:10.520023+00:00 | Espresso | Sabrina Carpenter | source:amperwave-api
2026-04-13T13:30:13.947064+00:00 | Espresso | Sabrina Carpenter | source:amperwave-api
2026-04-13T13:30:49.359468+00:00 | Espresso | Sabrina Carpenter | source:amperwave-api
2026-04-13T13:31:23.921285+00:00 | A Bar Song (Tipsy) | Shaboozey | source:amperwave-api
2026-04-13T13:31:58.983977+00:00 | A Bar Song (Tipsy) | Shaboozey | source:amperwave-api
2026-04-13T13:32:33.621285+00:00 | A Bar Song (Tipsy) | Shaboozey | source:amperwave-api
2026-04-13T13:33:08.930345+00:00 | A Bar Song (Tipsy) | Shaboozey | source:amperwave-api
2026-04-13T13:33:44.072600+00:00 | A Bar Song (Tipsy) | Shaboozey | source:amperwave-api
2026-04-13T13:34:18.719540+00:00 | A Bar Song (Tipsy) | Shaboozey | source:amperwave-api
2026-04-13T13:34:53.608147+00:00 | A Bar Song (Tipsy) | Shaboozey | source:amperwave-api
2026-04-13T13:35:28.960539+00:00 | A Bar Song (Tipsy) | Shaboozey | source:amperwave-api
2026-04-13T13:36:04.626196+00:00 | A Bar Song (Tipsy) | Shaboozey | source:amperwave-api
2026-04-13T13:36:40.618531+00:00 | A Bar Song (Tipsy) | Shaboozey | source:amperwave-api
2026-04-13T13:37:16.900115+00:00 | A Bar Song (Tipsy) | Shaboozey | source:amperwave-api
2026-04-13T13:37:52.841291+00:00 | A Bar Song (Tipsy) | Shaboozey | source:amperwave-api
2026-04-13T13:38:28.580827+00:00 | A Bar Song (Tipsy) | Shaboozey | source:amperwave-api
2026-04-13T13:39:03.553959+00:00 | A Bar Song (Tipsy) | Shaboozey | source:amperwave-api
2026-04-13T13:39:38.547319+00:00 | A Bar Song (Tipsy) | Shaboozey | source:amperwave-api
2026-04-13T13:40:31.543598+00:00 | A Bar Song (Tipsy) | Shaboozey | source:amperwave-api
2026-04-13T13:41:06.303989+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-13T13:41:52.467724+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-13T13:42:27.763282+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-13T13:43:02.940611+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-13T13:43:43.374909+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-13T13:44:20.447499+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-13T13:44:55.217380+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-13T13:45:31.830380+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-13T13:46:07.353800+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-13T13:46:42.779395+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-13T13:47:19.979339+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-13T13:47:55.491168+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-13T13:48:30.096978+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-13T13:49:05.260496+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-13T13:49:41.500929+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-13T13:50:16.532745+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-13T13:50:51.197163+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-13T13:51:46.954602+00:00 | Younger You | Miley Cyrus | source:amperwave-api
2026-04-13T13:52:42.808720+00:00 | Younger You | Miley Cyrus | source:amperwave-api
2026-04-13T13:53:17.817507+00:00 | Younger You | Miley Cyrus | source:amperwave-api
2026-04-13T13:53:52.967747+00:00 | Younger You | Miley Cyrus | source:amperwave-api
2026-04-13T13:54:28.153097+00:00 | Younger You | Miley Cyrus | source:amperwave-api
2026-04-13T13:55:32.908733+00:00 | Younger You | Miley Cyrus | source:amperwave-api
2026-04-13T13:56:11.359995+00:00 | Younger You | Miley Cyrus | source:amperwave-api
2026-04-13T13:56:51.335861+00:00 | Younger You | Miley Cyrus | source:amperwave-api
2026-04-13T13:57:58.807329+00:00 | Younger You | Miley Cyrus | source:amperwave-api
2026-04-13T13:59:20.582120+00:00 | Younger You | Miley Cyrus | source:amperwave-api
2026-04-13T14:00:16.561917+00:00 | Younger You | Miley Cyrus | source:amperwave-api
2026-04-13T14:01:17.972478+00:00 | When Did You Get Hot | Sabrina Carpenter | source:amperwave-api
2026-04-13T14:01:54.970767+00:00 | When Did You Get Hot | Sabrina Carpenter | source:amperwave-api
2026-04-13T14:02:31.068497+00:00 | When Did You Get Hot | Sabrina Carpenter | source:amperwave-api
2026-04-13T14:03:07.722265+00:00 | Swim | Bts | source:amperwave-api
2026-04-13T14:03:45.143922+00:00 | Swim | Bts | source:amperwave-api
2026-04-13T14:04:20.623487+00:00 | Swim | Bts | source:amperwave-api
2026-04-13T14:05:24.549103+00:00 | Swim | Bts | source:amperwave-api
2026-04-13T14:06:00.441717+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-13T14:06:36.299429+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-13T14:07:12.426018+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-13T14:07:48.510648+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-13T14:08:24.670304+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-13T14:09:00.400005+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-13T14:09:36.347739+00:00 | Lil Boo Thang | Paul Russell | source:amperwave-api
2026-04-13T14:10:11.309872+00:00 | Lil Boo Thang | Paul Russell | source:amperwave-api
2026-04-13T14:10:47.424334+00:00 | Lil Boo Thang | Paul Russell | source:amperwave-api
2026-04-13T14:11:24.403062+00:00 | Lil Boo Thang | Paul Russell | source:amperwave-api
2026-04-13T14:12:00.201213+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-13T14:13:03.120383+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-13T14:13:40.113694+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-13T14:14:23.175933+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-13T14:15:00.564234+00:00 | Just A Dream | Nelly | source:amperwave-api
2026-04-13T14:15:37.403834+00:00 | Just A Dream | Nelly | source:amperwave-api
2026-04-13T14:16:41.399184+00:00 | Just A Dream | Nelly | source:amperwave-api
2026-04-13T14:17:16.573157+00:00 | Just A Dream | Nelly | source:amperwave-api
2026-04-13T14:18:03.356744+00:00 | Just A Dream | Nelly | source:amperwave-api
2026-04-13T14:18:39.438729+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-13T14:19:14.771775+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-13T14:19:57.255181+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-13T14:20:34.629712+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-13T14:21:09.702896+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-13T14:21:50.367606+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-13T14:22:27.140384+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-13T14:23:04.910561+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-13T14:23:39.965963+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-13T14:24:17.293835+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-13T14:24:52.249511+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-13T14:25:28.097843+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-13T14:26:03.357643+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-13T14:26:39.825285+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-13T14:27:15.413412+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-13T14:27:51.272197+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-13T14:28:26.861115+00:00 | What It Is (Block Boy) | Doechii | source:amperwave-api
2026-04-13T14:29:31.200742+00:00 | What It Is (Block Boy) | Doechii | source:amperwave-api
2026-04-13T14:30:06.916761+00:00 | What It Is (Block Boy) | Doechii | source:amperwave-api
2026-04-13T14:30:45.338383+00:00 | What It Is (Block Boy) | Doechii | source:amperwave-api
2026-04-13T14:31:21.805796+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-13T14:31:58.296807+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-13T14:32:33.798292+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-13T14:33:32.844978+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-13T14:34:07.931059+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-13T14:34:51.247577+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-13T14:35:27.564820+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-13T14:36:03.116761+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-13T14:36:41.920994+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-13T14:37:17.702271+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-13T14:37:53.052358+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-13T14:38:59.330777+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-13T14:39:34.432652+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-13T14:40:11.214136+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-13T14:40:47.282323+00:00 | Stargazing | Myles Smith | source:amperwave-api
2026-04-13T14:41:22.984646+00:00 | Stargazing | Myles Smith | source:amperwave-api
2026-04-13T14:41:59.681661+00:00 | Stargazing | Myles Smith | source:amperwave-api
2026-04-13T14:42:36.105347+00:00 | Stargazing | Myles Smith | source:amperwave-api
2026-04-13T14:43:11.617817+00:00 | Stargazing | Myles Smith | source:amperwave-api
2026-04-13T14:43:49.453579+00:00 | Dj Got Us Fallin In Love (Ft. Pitbull) | Usher / Pitbull | source:amperwave-api
2026-04-13T14:44:24.895194+00:00 | Dj Got Us Fallin In Love (Ft. Pitbull) | Usher / Pitbull | source:amperwave-api
2026-04-13T14:45:00.990079+00:00 | Dj Got Us Fallin In Love (Ft. Pitbull) | Usher / Pitbull | source:amperwave-api
2026-04-13T14:45:36.847332+00:00 | Dj Got Us Fallin In Love (Ft. Pitbull) | Usher / Pitbull | source:amperwave-api
2026-04-13T14:46:32.418796+00:00 | Dj Got Us Fallin In Love (Ft. Pitbull) | Usher / Pitbull | source:amperwave-api
2026-04-13T14:47:28.670801+00:00 | Dracula Ft Jennie | Tame Impala | source:amperwave-api
2026-04-13T14:48:18.594946+00:00 | Dracula Ft Jennie | Tame Impala | source:amperwave-api
2026-04-13T14:49:15.622579+00:00 | Dracula Ft Jennie | Tame Impala | source:amperwave-api
2026-04-13T14:50:38.499779+00:00 | Unholy | Sam Smith Ft. Kim Petras | source:amperwave-api
2026-04-13T14:51:14.429893+00:00 | Unholy | Sam Smith Ft. Kim Petras | source:amperwave-api
2026-04-13T14:52:05.587439+00:00 | Unholy | Sam Smith Ft. Kim Petras | source:amperwave-api
2026-04-13T14:53:00.636454+00:00 | Let Me Love You (Feat. Justin Bieber) | Dj Snake | source:amperwave-api
2026-04-13T14:54:19.081496+00:00 | Let Me Love You (Feat. Justin Bieber) | Dj Snake | source:amperwave-api
2026-04-13T14:54:54.009540+00:00 | Let Me Love You (Feat. Justin Bieber) | Dj Snake | source:amperwave-api
2026-04-13T14:55:38.641662+00:00 | Let Me Love You (Feat. Justin Bieber) | Dj Snake | source:amperwave-api
2026-04-13T14:56:15.686014+00:00 | Shut Up And Dance | Walk The Moon | source:amperwave-api
2026-04-13T14:56:51.397909+00:00 | Shut Up And Dance | Walk The Moon | source:amperwave-api
2026-04-13T14:57:26.532974+00:00 | Shut Up And Dance | Walk The Moon | source:amperwave-api
2026-04-13T14:58:02.510531+00:00 | Shut Up And Dance | Walk The Moon | source:amperwave-api
2026-04-13T14:58:37.953896+00:00 | Shut Up And Dance | Walk The Moon | source:amperwave-api
2026-04-13T14:59:13.193480+00:00 | Shut Up And Dance | Walk The Moon | source:amperwave-api
2026-04-13T14:59:48.576076+00:00 | Bittersweet | Madison Beer | source:amperwave-api
2026-04-13T15:00:23.490659+00:00 | Bittersweet | Madison Beer | source:amperwave-api
2026-04-13T15:00:59.311035+00:00 | Bittersweet | Madison Beer | source:amperwave-api
2026-04-13T15:01:35.452805+00:00 | Bittersweet | Madison Beer | source:amperwave-api
2026-04-13T15:02:11.219648+00:00 | Bittersweet | Madison Beer | source:amperwave-api
2026-04-13T15:02:46.226264+00:00 | Bittersweet | Madison Beer | source:amperwave-api
2026-04-13T15:03:30.292631+00:00 | Better Now | Post Malone | source:amperwave-api
2026-04-13T15:04:07.411177+00:00 | Better Now | Post Malone | source:amperwave-api
2026-04-13T15:04:43.050044+00:00 | Better Now | Post Malone | source:amperwave-api
2026-04-13T15:05:21.104927+00:00 | Better Now | Post Malone | source:amperwave-api
2026-04-13T15:05:58.118736+00:00 | Better Now | Post Malone | source:amperwave-api
2026-04-13T15:06:34.325922+00:00 | Runway | Lady Gaga And Doechii | source:amperwave-api
2026-04-13T15:07:37.443207+00:00 | Runway | Lady Gaga And Doechii | source:amperwave-api
2026-04-13T15:08:12.876163+00:00 | Runway | Lady Gaga And Doechii | source:amperwave-api
2026-04-13T15:08:52.227828+00:00 | Runway | Lady Gaga And Doechii | source:amperwave-api
2026-04-13T15:09:28.577131+00:00 | Thats So True | Gracie Abrams | source:amperwave-api
2026-04-13T15:10:03.538652+00:00 | Thats So True | Gracie Abrams | source:amperwave-api
2026-04-13T15:10:57.496272+00:00 | Thats So True | Gracie Abrams | source:amperwave-api
2026-04-13T15:11:32.684941+00:00 | Thats So True | Gracie Abrams | source:amperwave-api
2026-04-13T15:12:20.179716+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-13T15:12:56.377456+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-13T15:13:32.258752+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-13T15:14:07.244192+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-13T15:14:43.122532+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-13T15:15:19.270165+00:00 | Buy U A Drank | T-Pain | source:amperwave-api
2026-04-13T15:15:55.123210+00:00 | Buy U A Drank | T-Pain | source:amperwave-api
2026-04-13T15:16:30.775051+00:00 | Buy U A Drank | T-Pain | source:amperwave-api
2026-04-13T15:17:05.880343+00:00 | Buy U A Drank | T-Pain | source:amperwave-api
2026-04-13T15:17:41.608636+00:00 | Buy U A Drank | T-Pain | source:amperwave-api
2026-04-13T15:18:16.898885+00:00 | Buy U A Drank | T-Pain | source:amperwave-api
2026-04-13T15:18:52.393696+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-13T15:19:29.997696+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-13T15:20:29.836208+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-13T15:21:05.931962+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-13T15:21:40.937111+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-13T15:22:16.496127+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-13T15:22:54.362876+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-13T15:23:51.910702+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-13T15:24:30.153711+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-13T15:25:05.743326+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-13T15:25:43.794117+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-13T15:26:19.694600+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-13T15:26:55.252622+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-13T15:27:56.879276+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-13T15:28:31.656334+00:00 | Dance The Night | Dua Lipa | source:amperwave-api
2026-04-13T15:29:08.831660+00:00 | Dance The Night | Dua Lipa | source:amperwave-api
2026-04-13T15:29:44.228277+00:00 | Dance The Night | Dua Lipa | source:amperwave-api
2026-04-13T15:30:19.513137+00:00 | Dance The Night | Dua Lipa | source:amperwave-api
2026-04-13T15:30:53.893964+00:00 | Dance The Night | Dua Lipa | source:amperwave-api
2026-04-13T15:31:29.206424+00:00 | Iloveitiloveitiloveit | Bella Kay | source:amperwave-api
2026-04-13T15:32:04.413223+00:00 | Iloveitiloveitiloveit | Bella Kay | source:amperwave-api
2026-04-13T15:32:39.462357+00:00 | Iloveitiloveitiloveit | Bella Kay | source:amperwave-api
2026-04-13T15:33:13.827175+00:00 | Iloveitiloveitiloveit | Bella Kay | source:amperwave-api
2026-04-13T15:33:49.589658+00:00 | Iloveitiloveitiloveit | Bella Kay | source:amperwave-api
2026-04-13T15:34:24.445851+00:00 | Iloveitiloveitiloveit | Bella Kay | source:amperwave-api
2026-04-13T15:34:59.748065+00:00 | Iloveitiloveitiloveit | Bella Kay | source:amperwave-api
2026-04-13T15:35:34.748612+00:00 | Iloveitiloveitiloveit | Bella Kay | source:amperwave-api
2026-04-13T15:36:28.283705+00:00 | Iloveitiloveitiloveit | Bella Kay | source:amperwave-api
2026-04-13T15:37:05.929293+00:00 | Iloveitiloveitiloveit | Bella Kay | source:amperwave-api
2026-04-13T15:37:40.753642+00:00 | Iloveitiloveitiloveit | Bella Kay | source:amperwave-api
2026-04-13T15:38:15.560580+00:00 | Iloveitiloveitiloveit | Bella Kay | source:amperwave-api
2026-04-13T15:38:50.596153+00:00 | Iloveitiloveitiloveit | Bella Kay | source:amperwave-api
2026-04-13T15:39:25.686190+00:00 | Iloveitiloveitiloveit | Bella Kay | source:amperwave-api
2026-04-13T15:40:25.950506+00:00 | Iloveitiloveitiloveit | Bella Kay | source:amperwave-api
2026-04-13T15:41:01.446196+00:00 | Iloveitiloveitiloveit | Bella Kay | source:amperwave-api
2026-04-13T15:41:38.544384+00:00 | Iloveitiloveitiloveit | Bella Kay | source:amperwave-api
2026-04-13T15:42:14.102128+00:00 | Iloveitiloveitiloveit | Bella Kay | source:amperwave-api
2026-04-13T15:42:50.259554+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-13T15:43:25.216955+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-13T15:44:02.091028+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-13T15:44:37.550961+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-13T15:45:15.167534+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-13T15:45:51.777388+00:00 | The Hills | The Weeknd | source:amperwave-api
2026-04-13T15:46:28.237951+00:00 | The Hills | The Weeknd | source:amperwave-api
2026-04-13T15:47:03.501497+00:00 | The Hills | The Weeknd | source:amperwave-api
2026-04-13T15:47:38.684340+00:00 | The Hills | The Weeknd | source:amperwave-api
2026-04-13T15:48:14.212019+00:00 | The Hills | The Weeknd | source:amperwave-api
2026-04-13T15:48:49.549263+00:00 | The Hills | The Weeknd | source:amperwave-api
2026-04-13T15:49:24.405145+00:00 | Daisies | Justin Bieber | source:amperwave-api
2026-04-13T15:49:59.525477+00:00 | Daisies | Justin Bieber | source:amperwave-api
2026-04-13T15:50:34.082605+00:00 | Daisies | Justin Bieber | source:amperwave-api
2026-04-13T15:51:10.337940+00:00 | Daisies | Justin Bieber | source:amperwave-api
2026-04-13T15:51:45.419948+00:00 | Daisies | Justin Bieber | source:amperwave-api
2026-04-13T15:52:20.382306+00:00 | Daisies | Justin Bieber | source:amperwave-api
2026-04-13T15:52:55.337224+00:00 | Daisies | Justin Bieber | source:amperwave-api
2026-04-13T15:53:31.401612+00:00 | Daisies | Justin Bieber | source:amperwave-api
2026-04-13T15:54:06.992793+00:00 | Daisies | Justin Bieber | source:amperwave-api
2026-04-13T15:54:41.844271+00:00 | Daisies | Justin Bieber | source:amperwave-api
2026-04-13T15:55:16.935653+00:00 | Daisies | Justin Bieber | source:amperwave-api
2026-04-13T15:55:52.248174+00:00 | Daisies | Justin Bieber | source:amperwave-api
