2026-04-15T00:00:18.463396+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-15T03:32:14.673751+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-15T03:32:50.102014+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-15T03:33:27.521013+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-15T03:34:02.811164+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-15T03:35:01.598313+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-15T03:35:36.577791+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-15T03:36:36.750754+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-15T03:37:12.835839+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-15T03:37:48.312200+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-15T03:38:42.594138+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-15T03:39:17.796831+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-15T03:39:53.012675+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-15T03:40:28.162248+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-15T03:41:25.405491+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-15T03:42:00.659160+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-15T03:42:36.052355+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-15T03:43:11.188437+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-15T03:43:46.107322+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-15T03:44:21.661094+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-15T03:44:56.630695+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-15T03:45:31.398608+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-15T03:46:06.715384+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-15T03:46:41.386184+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-15T03:47:16.783826+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-15T03:47:52.454508+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-15T03:48:29.786086+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-15T03:49:05.019462+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-15T03:49:59.910545+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-15T03:50:35.693098+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-15T03:51:33.193904+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-15T03:52:07.840730+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-15T03:52:42.404731+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-15T03:53:17.662036+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-15T03:53:53.175268+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-15T03:54:42.597998+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-15T03:55:18.003910+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-15T03:56:15.863618+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-15T03:56:51.039391+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-15T03:57:26.351905+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-15T03:58:01.677350+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-15T03:58:38.905166+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-15T03:59:14.484828+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-15T03:59:51.634766+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-15T04:00:29.273119+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-15T04:01:06.130918+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-15T04:01:42.362530+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-15T04:02:17.289237+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-15T04:02:52.524728+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-15T04:03:31.495162+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-15T04:04:07.855913+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-15T04:05:03.219510+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-15T04:05:37.820530+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-15T04:06:12.266167+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-15T04:06:47.718257+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-15T04:07:22.260448+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-15T04:08:12.863785+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-15T04:08:47.657174+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-15T04:09:43.056786+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-15T04:10:18.489390+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-15T04:11:17.162420+00:00 | Risk It All | Bruno Mars | source:amperwave-api
2026-04-15T04:11:52.805057+00:00 | Risk It All | Bruno Mars | source:amperwave-api
2026-04-15T04:12:27.855912+00:00 | Risk It All | Bruno Mars | source:amperwave-api
2026-04-15T04:13:03.310139+00:00 | Risk It All | Bruno Mars | source:amperwave-api
2026-04-15T04:13:39.288429+00:00 | Risk It All | Bruno Mars | source:amperwave-api
2026-04-15T04:14:14.948091+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-15T04:14:50.497446+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-15T04:15:25.725366+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-15T04:16:01.090283+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-15T04:16:35.793225+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-15T04:17:11.289565+00:00 | Blink | Corbyn Besson | source:amperwave-api
2026-04-15T04:17:46.392983+00:00 | Blink | Corbyn Besson | source:amperwave-api
2026-04-15T04:18:27.995302+00:00 | Blink | Corbyn Besson | source:amperwave-api
2026-04-15T04:19:03.251914+00:00 | Blink | Corbyn Besson | source:amperwave-api
2026-04-15T04:20:02.299948+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-15T04:20:38.691525+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-15T04:21:36.239791+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-15T04:22:11.681275+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-15T04:23:08.946473+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-15T04:23:44.421188+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-15T04:24:41.452554+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-15T04:25:22.042339+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-15T04:26:16.201575+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-15T04:26:50.956834+00:00 | Clarity (Feat. Foxes) | Zedd | source:amperwave-api
2026-04-15T04:27:27.625586+00:00 | Clarity (Feat. Foxes) | Zedd | source:amperwave-api
2026-04-15T04:28:02.651530+00:00 | Clarity (Feat. Foxes) | Zedd | source:amperwave-api
2026-04-15T04:28:37.961463+00:00 | Clarity (Feat. Foxes) | Zedd | source:amperwave-api
2026-04-15T04:29:12.832493+00:00 | Clarity (Feat. Foxes) | Zedd | source:amperwave-api
2026-04-15T04:29:47.772098+00:00 | Clarity (Feat. Foxes) | Zedd | source:amperwave-api
2026-04-15T04:30:23.506350+00:00 | Clarity (Feat. Foxes) | Zedd | source:amperwave-api
2026-04-15T04:30:59.431941+00:00 | Dracula Ft Jennie | Tame Impala | source:amperwave-api
2026-04-15T04:31:34.559801+00:00 | Dracula Ft Jennie | Tame Impala | source:amperwave-api
2026-04-15T04:32:10.309927+00:00 | Dracula Ft Jennie | Tame Impala | source:amperwave-api
2026-04-15T04:32:45.265211+00:00 | Dracula Ft Jennie | Tame Impala | source:amperwave-api
2026-04-15T04:33:28.381194+00:00 | Dracula Ft Jennie | Tame Impala | source:amperwave-api
2026-04-15T04:34:03.497922+00:00 | Dracula Ft Jennie | Tame Impala | source:amperwave-api
2026-04-15T04:34:56.697662+00:00 | Dracula Ft Jennie | Tame Impala | source:amperwave-api
2026-04-15T04:35:36.421668+00:00 | Dracula Ft Jennie | Tame Impala | source:amperwave-api
2026-04-15T04:36:12.505507+00:00 | Dracula Ft Jennie | Tame Impala | source:amperwave-api
2026-04-15T04:36:47.919821+00:00 | Dracula Ft Jennie | Tame Impala | source:amperwave-api
2026-04-15T04:37:22.621563+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-15T04:37:58.003829+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-15T04:38:50.629318+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-15T04:39:26.444134+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-15T04:40:06.133764+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-15T04:40:40.965265+00:00 | Go | Blackpink | source:amperwave-api
2026-04-15T04:41:16.440302+00:00 | Go | Blackpink | source:amperwave-api
2026-04-15T04:41:51.809742+00:00 | Go | Blackpink | source:amperwave-api
2026-04-15T04:42:26.584734+00:00 | Go | Blackpink | source:amperwave-api
2026-04-15T04:43:01.565702+00:00 | Go | Blackpink | source:amperwave-api
2026-04-15T04:43:36.448871+00:00 | Go | Blackpink | source:amperwave-api
2026-04-15T04:44:11.679787+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-15T04:44:46.725264+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-15T04:45:24.134809+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-15T04:45:59.187173+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-15T04:46:34.237475+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-15T04:47:09.347595+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-15T04:47:45.777750+00:00 | Midnight Sun | Zara Larsson | source:amperwave-api
2026-04-15T04:48:20.844128+00:00 | Midnight Sun | Zara Larsson | source:amperwave-api
2026-04-15T04:48:56.064454+00:00 | Midnight Sun | Zara Larsson | source:amperwave-api
2026-04-15T04:49:31.175089+00:00 | Midnight Sun | Zara Larsson | source:amperwave-api
2026-04-15T04:50:07.417185+00:00 | Midnight Sun | Zara Larsson | source:amperwave-api
2026-04-15T04:51:04.909860+00:00 | Midnight Sun | Zara Larsson | source:amperwave-api
2026-04-15T04:51:39.884261+00:00 | Midnight Sun | Zara Larsson | source:amperwave-api
2026-04-15T04:52:15.457846+00:00 | Midnight Sun | Zara Larsson | source:amperwave-api
2026-04-15T04:52:50.494515+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-15T04:53:26.282650+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-15T04:54:25.812875+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-15T04:55:00.941911+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-15T04:55:36.320512+00:00 | When Did You Get Hot | Sabrina Carpenter | source:amperwave-api
2026-04-15T04:56:30.612463+00:00 | When Did You Get Hot | Sabrina Carpenter | source:amperwave-api
2026-04-15T04:57:05.019610+00:00 | When Did You Get Hot | Sabrina Carpenter | source:amperwave-api
2026-04-15T04:57:42.970834+00:00 | When Did You Get Hot | Sabrina Carpenter | source:amperwave-api
2026-04-15T04:58:18.001955+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-15T04:58:52.746394+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-15T04:59:28.415951+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-15T05:00:04.045969+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-15T05:00:39.707966+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-15T05:01:14.838016+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-15T05:01:49.687259+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-15T05:02:24.274202+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-15T05:02:59.703898+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-15T05:03:35.076420+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-15T05:04:10.240439+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-15T05:04:45.141891+00:00 | Hit The Road | Mattie Pruitt | source:amperwave-api
2026-04-15T05:05:30.055109+00:00 | Hit The Road | Mattie Pruitt | source:amperwave-api
2026-04-15T05:06:05.505737+00:00 | Hit The Road | Mattie Pruitt | source:amperwave-api
2026-04-15T05:06:40.414042+00:00 | Hit The Road | Mattie Pruitt | source:amperwave-api
2026-04-15T05:07:16.181974+00:00 | Sorry Im Here For Someone Else | Benson Boone | source:amperwave-api
2026-04-15T05:07:51.743099+00:00 | Sorry Im Here For Someone Else | Benson Boone | source:amperwave-api
2026-04-15T05:08:52.846069+00:00 | Sorry Im Here For Someone Else | Benson Boone | source:amperwave-api
2026-04-15T05:09:28.065963+00:00 | Sorry Im Here For Someone Else | Benson Boone | source:amperwave-api
2026-04-15T05:10:03.478522+00:00 | Roommates | Hilary Duff | source:amperwave-api
2026-04-15T05:10:39.150573+00:00 | Roommates | Hilary Duff | source:amperwave-api
2026-04-15T05:11:14.732603+00:00 | Roommates | Hilary Duff | source:amperwave-api
2026-04-15T05:12:12.923672+00:00 | Roommates | Hilary Duff | source:amperwave-api
2026-04-15T05:12:47.934728+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-15T05:13:46.409664+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-15T05:14:21.831292+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-15T05:14:57.909600+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-15T05:15:33.181078+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-15T05:16:08.337299+00:00 | Bittersweet | Madison Beer | source:amperwave-api
2026-04-15T05:16:44.193904+00:00 | Bittersweet | Madison Beer | source:amperwave-api
2026-04-15T05:17:19.765909+00:00 | Bittersweet | Madison Beer | source:amperwave-api
2026-04-15T05:17:55.473477+00:00 | Bittersweet | Madison Beer | source:amperwave-api
2026-04-15T05:18:30.778439+00:00 | Bittersweet | Madison Beer | source:amperwave-api
2026-04-15T05:19:08.751799+00:00 | Rockstar (Feat. 21 Savage) | Post Malone | source:amperwave-api
2026-04-15T05:19:43.653986+00:00 | Rockstar (Feat. 21 Savage) | Post Malone | source:amperwave-api
2026-04-15T05:20:19.595136+00:00 | Rockstar (Feat. 21 Savage) | Post Malone | source:amperwave-api
2026-04-15T05:20:55.654409+00:00 | Rockstar (Feat. 21 Savage) | Post Malone | source:amperwave-api
2026-04-15T05:21:31.616778+00:00 | Rockstar (Feat. 21 Savage) | Post Malone | source:amperwave-api
2026-04-15T05:22:06.501451+00:00 | Dracula Ft Jennie | Tame Impala | source:amperwave-api
2026-04-15T05:23:04.449566+00:00 | Dracula Ft Jennie | Tame Impala | source:amperwave-api
2026-04-15T05:23:39.741140+00:00 | Dracula Ft Jennie | Tame Impala | source:amperwave-api
2026-04-15T05:24:37.569097+00:00 | Dracula Ft Jennie | Tame Impala | source:amperwave-api
2026-04-15T05:25:12.770229+00:00 | Dracula Ft Jennie | Tame Impala | source:amperwave-api
2026-04-15T05:26:13.354626+00:00 | Dracula Ft Jennie | Tame Impala | source:amperwave-api
2026-04-15T05:26:49.460670+00:00 | Dracula Ft Jennie | Tame Impala | source:amperwave-api
2026-04-15T05:27:47.448901+00:00 | Dracula Ft Jennie | Tame Impala | source:amperwave-api
2026-04-15T05:28:22.305579+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-15T05:29:19.980820+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-15T05:29:55.021462+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-15T05:30:29.656981+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-15T05:31:05.899650+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-15T05:31:40.793016+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-15T05:32:16.138374+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-15T05:32:50.993072+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-15T05:33:25.590516+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-15T05:34:00.388194+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-15T05:34:35.319542+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-15T05:35:12.307992+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-15T05:35:47.431078+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-15T05:36:29.078177+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-15T05:37:03.919552+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-15T05:37:39.210331+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-15T05:38:15.856296+00:00 | Tokyo Drifting | One Or Eight | source:amperwave-api
2026-04-15T05:38:50.865200+00:00 | Tokyo Drifting | One Or Eight | source:amperwave-api
2026-04-15T05:39:47.912291+00:00 | Tokyo Drifting | One Or Eight | source:amperwave-api
2026-04-15T05:40:22.833609+00:00 | Tokyo Drifting | One Or Eight | source:amperwave-api
2026-04-15T05:41:21.270232+00:00 | Tokyo Drifting | One Or Eight | source:amperwave-api
2026-04-15T05:41:55.889186+00:00 | Tokyo Drifting | One Or Eight | source:amperwave-api
2026-04-15T05:42:49.981911+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-15T05:43:26.479987+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-15T05:44:01.221129+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-15T05:44:36.340306+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-15T05:45:11.421785+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-15T05:45:46.700837+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-15T05:46:21.963055+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-15T05:46:57.109645+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-15T05:47:31.921781+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-15T05:48:07.076185+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-15T05:48:42.217590+00:00 | Pink Pony Club | Chappell Roan | source:amperwave-api
2026-04-15T05:49:17.432003+00:00 | Pink Pony Club | Chappell Roan | source:amperwave-api
2026-04-15T05:49:52.170454+00:00 | Pink Pony Club | Chappell Roan | source:amperwave-api
2026-04-15T05:50:27.169761+00:00 | Pink Pony Club | Chappell Roan | source:amperwave-api
2026-04-15T05:51:02.057583+00:00 | Pink Pony Club | Chappell Roan | source:amperwave-api
