2026-04-15T00:00:18.577933+00:00 | Twilight Zone | Ariana Grande | source:amperwave-api
2026-04-15T03:27:30.740538+00:00 | Midnight Sun | Zara Larsson | source:amperwave-api
2026-04-15T03:28:06.025902+00:00 | Midnight Sun | Zara Larsson | source:amperwave-api
2026-04-15T03:28:40.841451+00:00 | Go | Blackpink | source:amperwave-api
2026-04-15T03:29:16.701998+00:00 | Go | Blackpink | source:amperwave-api
2026-04-15T03:29:53.289865+00:00 | Go | Blackpink | source:amperwave-api
2026-04-15T03:30:28.916203+00:00 | Go | Blackpink | source:amperwave-api
2026-04-15T03:31:03.999055+00:00 | Go | Blackpink | source:amperwave-api
2026-04-15T03:31:39.225013+00:00 | Pretty Face | Paper Money | source:amperwave-api
2026-04-15T03:32:14.827394+00:00 | Pretty Face | Paper Money | source:amperwave-api
2026-04-15T03:32:50.246368+00:00 | Pretty Face | Paper Money | source:amperwave-api
2026-04-15T03:33:27.645586+00:00 | Pretty Face | Paper Money | source:amperwave-api
2026-04-15T03:34:02.971142+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-15T03:35:01.747675+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-15T03:35:36.732805+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-15T03:36:37.053933+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-15T03:37:13.014108+00:00 | Swim | Bts | source:amperwave-api
2026-04-15T03:37:48.475973+00:00 | Swim | Bts | source:amperwave-api
2026-04-15T03:38:42.720853+00:00 | Swim | Bts | source:amperwave-api
2026-04-15T03:39:18.004666+00:00 | Swim | Bts | source:amperwave-api
2026-04-15T03:39:53.146489+00:00 | Good Luck, Babe! | Chappell Roan | source:amperwave-api
2026-04-15T03:40:28.388765+00:00 | Good Luck, Babe! | Chappell Roan | source:amperwave-api
2026-04-15T03:41:25.546048+00:00 | Good Luck, Babe! | Chappell Roan | source:amperwave-api
2026-04-15T03:42:00.853094+00:00 | Good Luck, Babe! | Chappell Roan | source:amperwave-api
2026-04-15T03:42:36.198249+00:00 | Good Luck, Babe! | Chappell Roan | source:amperwave-api
2026-04-15T03:43:11.329738+00:00 | Good Luck, Babe! | Chappell Roan | source:amperwave-api
2026-04-15T03:43:46.342158+00:00 | Tokyo Drift | One Or Eight | source:amperwave-api
2026-04-15T03:44:21.811833+00:00 | Tokyo Drift | One Or Eight | source:amperwave-api
2026-04-15T03:44:56.780022+00:00 | Tokyo Drift | One Or Eight | source:amperwave-api
2026-04-15T03:45:31.546413+00:00 | Tokyo Drift | One Or Eight | source:amperwave-api
2026-04-15T03:46:06.854408+00:00 | Tokyo Drift | One Or Eight | source:amperwave-api
2026-04-15T03:46:41.605473+00:00 | Tokyo Drift | One Or Eight | source:amperwave-api
2026-04-15T03:47:17.004017+00:00 | Tokyo Drift | One Or Eight | source:amperwave-api
2026-04-15T03:47:52.673197+00:00 | Tokyo Drift | One Or Eight | source:amperwave-api
2026-04-15T03:48:30.021821+00:00 | Love Me Not | Ravyn Lenae | source:amperwave-api
2026-04-15T03:49:05.167257+00:00 | Love Me Not | Ravyn Lenae | source:amperwave-api
2026-04-15T03:50:00.057391+00:00 | Love Me Not | Ravyn Lenae | source:amperwave-api
2026-04-15T03:50:35.918805+00:00 | Love Me Not | Ravyn Lenae | source:amperwave-api
2026-04-15T03:51:33.386733+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-15T03:52:08.001101+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-15T03:52:42.691703+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-15T03:53:17.813340+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-15T03:53:53.308860+00:00 | Heal | Monsta X | source:amperwave-api
2026-04-15T03:54:43.105818+00:00 | Heal | Monsta X | source:amperwave-api
2026-04-15T03:55:18.151921+00:00 | Heal | Monsta X | source:amperwave-api
2026-04-15T03:56:16.098493+00:00 | Heal | Monsta X | source:amperwave-api
2026-04-15T03:56:51.261239+00:00 | Heal | Monsta X | source:amperwave-api
2026-04-15T03:57:26.498285+00:00 | Only Girl (In The World) | Rihanna | source:amperwave-api
2026-04-15T03:58:01.800766+00:00 | Only Girl (In The World) | Rihanna | source:amperwave-api
2026-04-15T03:58:39.147954+00:00 | Only Girl (In The World) | Rihanna | source:amperwave-api
2026-04-15T03:59:14.717609+00:00 | Only Girl (In The World) | Rihanna | source:amperwave-api
2026-04-15T03:59:51.813736+00:00 | Only Girl (In The World) | Rihanna | source:amperwave-api
2026-04-15T04:00:29.434919+00:00 | Only Girl (In The World) | Rihanna | source:amperwave-api
2026-04-15T04:01:06.275552+00:00 | Only Girl (In The World) | Rihanna | source:amperwave-api
2026-04-15T04:01:42.499338+00:00 | When Did You Get Hot? | Sabrina Carpenter | source:amperwave-api
2026-04-15T04:02:17.518678+00:00 | When Did You Get Hot? | Sabrina Carpenter | source:amperwave-api
2026-04-15T04:02:52.668211+00:00 | When Did You Get Hot? | Sabrina Carpenter | source:amperwave-api
2026-04-15T04:03:31.623371+00:00 | When Did You Get Hot? | Sabrina Carpenter | source:amperwave-api
2026-04-15T04:04:08.001225+00:00 | Dont Call | Kun | source:amperwave-api
2026-04-15T04:05:03.526698+00:00 | Dont Call | Kun | source:amperwave-api
2026-04-15T04:05:37.964381+00:00 | Dont Call | Kun | source:amperwave-api
2026-04-15T04:06:12.387510+00:00 | Dont Call | Kun | source:amperwave-api
2026-04-15T04:06:47.864942+00:00 | Dont Call | Kun | source:amperwave-api
2026-04-15T04:07:22.413009+00:00 | Dont Call | Kun | source:amperwave-api
2026-04-15T04:08:13.018123+00:00 | Choosin Texas | Ella Langley | source:amperwave-api
2026-04-15T04:08:47.897417+00:00 | Choosin Texas | Ella Langley | source:amperwave-api
2026-04-15T04:09:43.196642+00:00 | Choosin Texas | Ella Langley | source:amperwave-api
2026-04-15T04:10:18.724136+00:00 | Choosin Texas | Ella Langley | source:amperwave-api
2026-04-15T04:11:17.333391+00:00 | Choosin Texas | Ella Langley | source:amperwave-api
2026-04-15T04:11:53.025987+00:00 | Million Dollar Baby | Tommy Richman | source:amperwave-api
2026-04-15T04:12:28.077744+00:00 | Million Dollar Baby | Tommy Richman | source:amperwave-api
2026-04-15T04:13:03.454827+00:00 | Million Dollar Baby | Tommy Richman | source:amperwave-api
2026-04-15T04:13:39.539064+00:00 | So Easy | Olivia Dean | source:amperwave-api
2026-04-15T04:14:15.107498+00:00 | So Easy | Olivia Dean | source:amperwave-api
2026-04-15T04:14:50.689197+00:00 | So Easy | Olivia Dean | source:amperwave-api
2026-04-15T04:15:25.869425+00:00 | So Easy | Olivia Dean | source:amperwave-api
2026-04-15T04:16:01.314114+00:00 | So Easy | Olivia Dean | source:amperwave-api
2026-04-15T04:16:35.944691+00:00 | Iloveitiloveitiloveit | Bella Kay | source:amperwave-api
2026-04-15T04:17:11.509651+00:00 | Iloveitiloveitiloveit | Bella Kay | source:amperwave-api
2026-04-15T04:17:46.538061+00:00 | Iloveitiloveitiloveit | Bella Kay | source:amperwave-api
2026-04-15T04:18:28.136770+00:00 | Iloveitiloveitiloveit | Bella Kay | source:amperwave-api
2026-04-15T04:19:03.374583+00:00 | Iloveitiloveitiloveit | Bella Kay | source:amperwave-api
2026-04-15T04:20:02.850907+00:00 | Iloveitiloveitiloveit | Bella Kay | source:amperwave-api
2026-04-15T04:20:38.824844+00:00 | Iloveitiloveitiloveit | Bella Kay | source:amperwave-api
2026-04-15T04:21:36.450075+00:00 | Dracula | Tame Impala | source:amperwave-api
2026-04-15T04:22:11.821358+00:00 | Dracula | Tame Impala | source:amperwave-api
2026-04-15T04:23:09.107193+00:00 | Dracula | Tame Impala | source:amperwave-api
2026-04-15T04:23:44.579265+00:00 | Dracula | Tame Impala | source:amperwave-api
2026-04-15T04:24:41.677143+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-15T04:25:22.186244+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-15T04:26:16.352873+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-15T04:26:51.091627+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-15T04:27:27.942223+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-15T04:28:02.803504+00:00 | Younger You | Miley Cyrus | source:amperwave-api
2026-04-15T04:28:38.152827+00:00 | Younger You | Miley Cyrus | source:amperwave-api
2026-04-15T04:29:12.969167+00:00 | Younger You | Miley Cyrus | source:amperwave-api
2026-04-15T04:29:47.992657+00:00 | Younger You | Miley Cyrus | source:amperwave-api
2026-04-15T04:30:23.951611+00:00 | Need Your Love | One Republic | source:amperwave-api
2026-04-15T04:30:59.602424+00:00 | Need Your Love | One Republic | source:amperwave-api
2026-04-15T04:31:34.697851+00:00 | Need Your Love | One Republic | source:amperwave-api
2026-04-15T04:32:10.537077+00:00 | Need Your Love | One Republic | source:amperwave-api
2026-04-15T04:32:45.400961+00:00 | Need Your Love | One Republic | source:amperwave-api
2026-04-15T04:33:28.524530+00:00 | Need Your Love | One Republic | source:amperwave-api
2026-04-15T04:34:03.720816+00:00 | Risk It All | Bruno Mars | source:amperwave-api
2026-04-15T04:34:56.862732+00:00 | Risk It All | Bruno Mars | source:amperwave-api
2026-04-15T04:35:36.577911+00:00 | Risk It All | Bruno Mars | source:amperwave-api
2026-04-15T04:36:12.747776+00:00 | Risk It All | Bruno Mars | source:amperwave-api
2026-04-15T04:36:48.062809+00:00 | Risk It All | Bruno Mars | source:amperwave-api
2026-04-15T04:37:22.766785+00:00 | Runway | Lady Gaga Ft. Doechii | source:amperwave-api
2026-04-15T04:37:58.144562+00:00 | Runway | Lady Gaga Ft. Doechii | source:amperwave-api
2026-04-15T04:38:50.849933+00:00 | Runway | Lady Gaga Ft. Doechii | source:amperwave-api
2026-04-15T04:39:26.684640+00:00 | Runway | Lady Gaga Ft. Doechii | source:amperwave-api
2026-04-15T04:40:06.248131+00:00 | Runway | Lady Gaga Ft. Doechii | source:amperwave-api
2026-04-15T04:40:41.101763+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-15T04:41:16.603337+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-15T04:41:51.945342+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-15T04:42:26.729542+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-15T04:43:01.786780+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-15T04:43:36.590244+00:00 | Roommates | Hillary Duff | source:amperwave-api
2026-04-15T04:44:11.817048+00:00 | Roommates | Hillary Duff | source:amperwave-api
2026-04-15T04:44:46.916847+00:00 | Roommates | Hillary Duff | source:amperwave-api
2026-04-15T04:45:24.327424+00:00 | Roommates | Hillary Duff | source:amperwave-api
2026-04-15T04:45:59.487697+00:00 | Roommates | Hillary Duff | source:amperwave-api
2026-04-15T04:46:34.475892+00:00 | Roommates | Hillary Duff | source:amperwave-api
2026-04-15T04:47:09.513367+00:00 | Roommates | Hillary Duff | source:amperwave-api
2026-04-15T04:47:45.917519+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-15T04:48:20.994147+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-15T04:48:56.289007+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-15T04:49:31.386266+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-15T04:50:07.553933+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-15T04:51:05.133609+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-15T04:51:40.103674+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-15T04:52:15.599700+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-15T04:52:50.643636+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-15T04:53:26.578668+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-15T04:54:26.027284+00:00 | Stateside | Pinkpatheress | source:amperwave-api
2026-04-15T04:55:01.153917+00:00 | Stateside | Pinkpatheress | source:amperwave-api
2026-04-15T04:55:36.463243+00:00 | Stateside | Pinkpatheress | source:amperwave-api
2026-04-15T04:56:30.748915+00:00 | Stateside | Pinkpatheress | source:amperwave-api
2026-04-15T04:57:05.160066+00:00 | Stateside | Pinkpatheress | source:amperwave-api
2026-04-15T04:57:43.267290+00:00 | I Write Sins Not Tragedies | Panic At The Disco | source:amperwave-api
2026-04-15T04:58:18.138003+00:00 | I Write Sins Not Tragedies | Panic At The Disco | source:amperwave-api
2026-04-15T04:58:52.889626+00:00 | I Write Sins Not Tragedies | Panic At The Disco | source:amperwave-api
2026-04-15T04:59:28.557553+00:00 | I Write Sins Not Tragedies | Panic At The Disco | source:amperwave-api
2026-04-15T05:00:04.267737+00:00 | I Write Sins Not Tragedies | Panic At The Disco | source:amperwave-api
2026-04-15T05:00:39.861051+00:00 | Midnight Sun | Zara Larsson | source:amperwave-api
2026-04-15T05:01:14.980046+00:00 | Midnight Sun | Zara Larsson | source:amperwave-api
2026-04-15T05:01:49.826624+00:00 | Midnight Sun | Zara Larsson | source:amperwave-api
2026-04-15T05:02:24.485698+00:00 | Midnight Sun | Zara Larsson | source:amperwave-api
2026-04-15T05:02:59.821385+00:00 | Midnight Sun | Zara Larsson | source:amperwave-api
2026-04-15T05:03:35.372243+00:00 | New Religion | Bebe Rexha | source:amperwave-api
2026-04-15T05:04:10.380250+00:00 | New Religion | Bebe Rexha | source:amperwave-api
2026-04-15T05:04:45.363990+00:00 | New Religion | Bebe Rexha | source:amperwave-api
2026-04-15T05:05:30.238079+00:00 | New Religion | Bebe Rexha | source:amperwave-api
2026-04-15T05:06:05.719117+00:00 | New Religion | Bebe Rexha | source:amperwave-api
2026-04-15T05:06:40.549085+00:00 | Damn I Love Miami | Pitbull Feat. Lil Jon | source:amperwave-api
2026-04-15T05:07:16.325188+00:00 | Damn I Love Miami | Pitbull Feat. Lil Jon | source:amperwave-api
2026-04-15T05:07:51.887136+00:00 | Damn I Love Miami | Pitbull Feat. Lil Jon | source:amperwave-api
2026-04-15T05:08:53.063219+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-15T05:09:28.277726+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-15T05:10:03.701551+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-15T05:10:39.286021+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-15T05:11:14.872890+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-15T05:12:13.061180+00:00 | Greedy | Tate Mcrae | source:amperwave-api
2026-04-15T05:12:48.171709+00:00 | Greedy | Tate Mcrae | source:amperwave-api
2026-04-15T05:13:46.642093+00:00 | Greedy | Tate Mcrae | source:amperwave-api
2026-04-15T05:14:22.025009+00:00 | Earrings | Malcom Todd | source:amperwave-api
2026-04-15T05:14:58.052663+00:00 | Earrings | Malcom Todd | source:amperwave-api
2026-04-15T05:15:33.395131+00:00 | Earrings | Malcom Todd | source:amperwave-api
2026-04-15T05:16:08.486062+00:00 | Earrings | Malcom Todd | source:amperwave-api
2026-04-15T05:16:44.345639+00:00 | Earrings | Malcom Todd | source:amperwave-api
2026-04-15T05:17:19.906094+00:00 | Earrings | Malcom Todd | source:amperwave-api
2026-04-15T05:17:55.620992+00:00 | Die On This Hill | Sienna Spiro | source:amperwave-api
2026-04-15T05:18:30.905362+00:00 | Die On This Hill | Sienna Spiro | source:amperwave-api
2026-04-15T05:19:08.966805+00:00 | Die On This Hill | Sienna Spiro | source:amperwave-api
2026-04-15T05:19:43.787739+00:00 | Die On This Hill | Sienna Spiro | source:amperwave-api
2026-04-15T05:20:19.759569+00:00 | Die On This Hill | Sienna Spiro | source:amperwave-api
2026-04-15T05:20:55.817093+00:00 | Die On This Hill | Sienna Spiro | source:amperwave-api
2026-04-15T05:21:31.822440+00:00 | When Did You Get Hot? | Sabrina Carpenter | source:amperwave-api
2026-04-15T05:22:06.641319+00:00 | When Did You Get Hot? | Sabrina Carpenter | source:amperwave-api
2026-04-15T05:23:04.673337+00:00 | When Did You Get Hot? | Sabrina Carpenter | source:amperwave-api
2026-04-15T05:23:39.881546+00:00 | Sexy For Me | Jason Derulo | source:amperwave-api
2026-04-15T05:24:37.760609+00:00 | Sexy For Me | Jason Derulo | source:amperwave-api
2026-04-15T05:25:12.917985+00:00 | Sexy For Me | Jason Derulo | source:amperwave-api
2026-04-15T05:26:13.573915+00:00 | Good 4 U | Olivia Rodrigo | source:amperwave-api
2026-04-15T05:26:49.615886+00:00 | Good 4 U | Olivia Rodrigo | source:amperwave-api
2026-04-15T05:27:47.611707+00:00 | Good 4 U | Olivia Rodrigo | source:amperwave-api
2026-04-15T05:28:22.444631+00:00 | Good 4 U | Olivia Rodrigo | source:amperwave-api
2026-04-15T05:29:20.189778+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-15T05:29:55.137718+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-15T05:30:29.873545+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-15T05:31:06.126345+00:00 | The Great Divide | Noah Kahan | source:amperwave-api
2026-04-15T05:31:40.948339+00:00 | The Great Divide | Noah Kahan | source:amperwave-api
2026-04-15T05:32:16.275478+00:00 | The Great Divide | Noah Kahan | source:amperwave-api
2026-04-15T05:32:51.215266+00:00 | The Great Divide | Noah Kahan | source:amperwave-api
2026-04-15T05:33:25.733923+00:00 | The Great Divide | Noah Kahan | source:amperwave-api
2026-04-15T05:34:00.611533+00:00 | The Great Divide | Noah Kahan | source:amperwave-api
2026-04-15T05:34:35.440926+00:00 | The Great Divide | Noah Kahan | source:amperwave-api
2026-04-15T05:35:12.524414+00:00 | The Great Divide | Noah Kahan | source:amperwave-api
2026-04-15T05:35:47.566425+00:00 | So Easy | Olivia Dean | source:amperwave-api
2026-04-15T05:36:29.222819+00:00 | So Easy | Olivia Dean | source:amperwave-api
2026-04-15T05:37:04.069461+00:00 | So Easy | Olivia Dean | source:amperwave-api
2026-04-15T05:37:39.435254+00:00 | So Easy | Olivia Dean | source:amperwave-api
2026-04-15T05:38:16.089806+00:00 | Heal | Monsta X | source:amperwave-api
2026-04-15T05:38:51.059684+00:00 | Heal | Monsta X | source:amperwave-api
2026-04-15T05:39:48.121324+00:00 | Heal | Monsta X | source:amperwave-api
2026-04-15T05:40:22.982395+00:00 | Heal | Monsta X | source:amperwave-api
2026-04-15T05:41:21.409698+00:00 | Heal | Monsta X | source:amperwave-api
2026-04-15T05:41:56.041037+00:00 | Heal | Monsta X | source:amperwave-api
2026-04-15T05:42:50.117650+00:00 | Heal | Monsta X | source:amperwave-api
2026-04-15T05:43:26.703155+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-15T05:44:01.359397+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-15T05:44:36.547374+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-15T05:45:11.566450+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-15T05:45:46.848531+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-15T05:46:22.110438+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-15T05:46:57.263971+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-15T05:47:32.069922+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-15T05:48:07.288999+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-15T05:48:42.358434+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-15T05:49:17.649261+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-15T05:49:52.313993+00:00 | Iloveitiloveitiloveit | Bella Kay | source:amperwave-api
2026-04-15T05:50:27.404570+00:00 | Iloveitiloveitiloveit | Bella Kay | source:amperwave-api
