2026-04-13T00:00:32.164655+00:00 | A Bar Song (Tipsy) | Shaboozey | source:amperwave-api
2026-04-13T13:03:10.474633+00:00 | Die With A Smile | Lady Gaga And Bruno Mars | source:amperwave-api
2026-04-13T13:03:46.833590+00:00 | Die With A Smile | Lady Gaga And Bruno Mars | source:amperwave-api
2026-04-13T13:04:23.210570+00:00 | Die With A Smile | Lady Gaga And Bruno Mars | source:amperwave-api
2026-04-13T13:04:57.929291+00:00 | Die With A Smile | Lady Gaga And Bruno Mars | source:amperwave-api
2026-04-13T13:05:37.685036+00:00 | Die With A Smile | Lady Gaga And Bruno Mars | source:amperwave-api
2026-04-13T13:06:13.360959+00:00 | We Found Love (Feat. Calvin Harris) | Rihanna | source:amperwave-api
2026-04-13T13:07:16.198323+00:00 | We Found Love (Feat. Calvin Harris) | Rihanna | source:amperwave-api
2026-04-13T13:07:54.304135+00:00 | We Found Love (Feat. Calvin Harris) | Rihanna | source:amperwave-api
2026-04-13T13:08:29.537160+00:00 | We Found Love (Feat. Calvin Harris) | Rihanna | source:amperwave-api
2026-04-13T13:09:31.317097+00:00 | We Found Love (Feat. Calvin Harris) | Rihanna | source:amperwave-api
2026-04-13T13:10:06.356335+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-13T13:10:46.817159+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-13T13:11:22.860111+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-13T13:11:57.512065+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-13T13:12:58.849071+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-13T13:13:33.473491+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-13T13:14:18.683820+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-13T13:14:55.222420+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-13T13:15:31.080222+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-13T13:16:06.474529+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-13T13:16:41.823829+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-13T13:17:16.794039+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-13T13:17:52.381107+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-13T13:18:27.279209+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-13T13:19:02.279856+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-13T13:19:37.525204+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-13T13:20:12.820313+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-13T13:20:48.704611+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-13T13:21:33.084771+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-13T13:22:09.158671+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-13T13:22:44.225348+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-13T13:23:20.484644+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-13T13:23:56.420817+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-13T13:24:31.446950+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-13T13:25:08.216380+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-13T13:25:43.527126+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-13T13:26:44.709620+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-13T13:27:19.978401+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-13T13:27:55.180740+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-13T13:28:35.745168+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-13T13:29:11.471859+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-13T13:30:15.059787+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-13T13:30:50.267232+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-13T13:31:25.035518+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-13T13:31:59.807665+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-13T13:32:35.192145+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-13T13:33:09.835906+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-13T13:33:45.171141+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-13T13:34:19.732788+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-13T13:34:54.651146+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-13T13:35:29.849441+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-13T13:36:05.806617+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-13T13:36:42.617502+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-13T13:37:17.981234+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-13T13:37:53.986002+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-13T13:38:29.599853+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-13T13:39:04.552740+00:00 | I Like You (A Happier Song) | Post Malone Ft Doja Cat | source:amperwave-api
2026-04-13T13:39:39.456702+00:00 | I Like You (A Happier Song) | Post Malone Ft Doja Cat | source:amperwave-api
2026-04-13T13:40:32.438411+00:00 | I Like You (A Happier Song) | Post Malone Ft Doja Cat | source:amperwave-api
2026-04-13T13:41:07.436932+00:00 | I Like You (A Happier Song) | Post Malone Ft Doja Cat | source:amperwave-api
2026-04-13T13:41:53.475424+00:00 | I Like You (A Happier Song) | Post Malone Ft Doja Cat | source:amperwave-api
2026-04-13T13:42:28.683373+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-13T13:43:04.197221+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-13T13:43:46.408852+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-13T13:44:21.450115+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-13T13:44:56.054102+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-13T13:45:33.277024+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-13T13:46:08.411920+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-13T13:46:43.747360+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-13T13:47:21.322200+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-13T13:47:56.420535+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-13T13:48:31.310320+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-13T13:49:06.226379+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-13T13:49:42.562459+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-13T13:50:17.485085+00:00 | Clarity (Feat. Foxes) | Zedd | source:amperwave-api
2026-04-13T13:52:44.129504+00:00 | Clarity (Feat. Foxes) | Zedd | source:amperwave-api
2026-04-13T13:53:18.772366+00:00 | Clarity (Feat. Foxes) | Zedd | source:amperwave-api
2026-04-13T13:53:54.013533+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-13T13:54:29.723379+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-13T13:55:35.678218+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-13T13:56:17.011386+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-13T14:00:17.789799+00:00 | Messy | Lola Young | source:amperwave-api
2026-04-13T14:01:19.837531+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-13T14:01:56.043115+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-13T14:02:32.345195+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-13T14:03:09.211447+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-13T14:03:46.341871+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-13T14:04:45.352432+00:00 | Adore You | Harry Styles | source:amperwave-api
2026-04-13T14:05:25.625763+00:00 | Adore You | Harry Styles | source:amperwave-api
2026-04-13T14:06:01.843028+00:00 | Adore You | Harry Styles | source:amperwave-api
2026-04-13T14:06:37.590054+00:00 | Adore You | Harry Styles | source:amperwave-api
2026-04-13T14:07:13.466769+00:00 | Adore You | Harry Styles | source:amperwave-api
2026-04-13T14:07:50.040289+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-13T14:08:25.833230+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-13T14:09:01.462690+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-13T14:09:37.228625+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-13T14:10:12.646072+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-13T14:10:48.333054+00:00 | Kill Bill | Sza | source:amperwave-api
2026-04-13T14:11:25.362781+00:00 | Kill Bill | Sza | source:amperwave-api
2026-04-13T14:12:01.165893+00:00 | Kill Bill | Sza | source:amperwave-api
2026-04-13T14:13:04.296053+00:00 | Kill Bill | Sza | source:amperwave-api
2026-04-13T14:13:41.365996+00:00 | Beautiful Things | Benson Boone | source:amperwave-api
2026-04-13T14:14:24.572480+00:00 | Beautiful Things | Benson Boone | source:amperwave-api
2026-04-13T14:15:02.327886+00:00 | Beautiful Things | Benson Boone | source:amperwave-api
2026-04-13T14:16:03.802107+00:00 | Beautiful Things | Benson Boone | source:amperwave-api
2026-04-13T14:16:42.320988+00:00 | Just Dance (Feat. Colby Odonnis) | Lady Gaga | source:amperwave-api
2026-04-13T14:17:17.710752+00:00 | Just Dance (Feat. Colby Odonnis) | Lady Gaga | source:amperwave-api
2026-04-13T14:18:04.955250+00:00 | Just Dance (Feat. Colby Odonnis) | Lady Gaga | source:amperwave-api
2026-04-13T14:18:40.814633+00:00 | Just Dance (Feat. Colby Odonnis) | Lady Gaga | source:amperwave-api
2026-04-13T14:19:15.755902+00:00 | Just Dance (Feat. Colby Odonnis) | Lady Gaga | source:amperwave-api
2026-04-13T14:19:59.728210+00:00 | Just Dance (Feat. Colby Odonnis) | Lady Gaga | source:amperwave-api
2026-04-13T14:20:35.735100+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-13T14:21:10.776611+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-13T14:21:51.913191+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-13T14:22:28.107723+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-13T14:23:05.968755+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-13T14:23:40.973554+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-13T14:24:18.244000+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-13T14:24:53.352705+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-13T14:25:29.118926+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-13T14:26:04.545170+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-13T14:26:40.858707+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-13T14:27:16.474702+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-13T14:27:52.365835+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-13T14:28:28.127945+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-13T14:29:32.358535+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-13T14:30:08.180296+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-13T14:30:46.563639+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-13T14:31:24.058667+00:00 | Espresso | Sabrina Carpenter | source:amperwave-api
2026-04-13T14:31:59.377444+00:00 | Espresso | Sabrina Carpenter | source:amperwave-api
2026-04-13T14:32:34.822702+00:00 | Espresso | Sabrina Carpenter | source:amperwave-api
2026-04-13T14:33:33.969310+00:00 | Espresso | Sabrina Carpenter | source:amperwave-api
2026-04-13T14:34:08.943647+00:00 | A Bar Song (Tipsy) | Shaboozey | source:amperwave-api
2026-04-13T14:34:52.579802+00:00 | A Bar Song (Tipsy) | Shaboozey | source:amperwave-api
2026-04-13T14:35:28.377059+00:00 | A Bar Song (Tipsy) | Shaboozey | source:amperwave-api
2026-04-13T14:36:04.146675+00:00 | A Bar Song (Tipsy) | Shaboozey | source:amperwave-api
2026-04-13T14:36:43.022139+00:00 | A Bar Song (Tipsy) | Shaboozey | source:amperwave-api
2026-04-13T14:37:18.967363+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-13T14:37:54.528619+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-13T14:39:00.323150+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-13T14:39:35.302141+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-13T14:40:12.726356+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-13T14:40:48.238093+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-13T14:41:23.871688+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-13T14:42:00.905131+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-13T14:42:37.234246+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-13T14:43:14.124391+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-13T14:43:50.312129+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-13T14:44:26.172563+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-13T14:45:02.150863+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-13T14:45:42.524056+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-13T14:47:29.484290+00:00 | Sorry | Justin Bieber | source:amperwave-api
2026-04-13T14:50:39.863885+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-13T14:51:15.348252+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-13T14:54:20.050091+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-13T14:54:55.679541+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-13T14:55:40.742096+00:00 | Flowers | Miley Cyrus | source:amperwave-api
2026-04-13T14:56:16.672496+00:00 | Flowers | Miley Cyrus | source:amperwave-api
2026-04-13T14:56:52.344259+00:00 | Flowers | Miley Cyrus | source:amperwave-api
2026-04-13T14:57:27.881895+00:00 | Flowers | Miley Cyrus | source:amperwave-api
2026-04-13T14:58:03.637394+00:00 | Flowers | Miley Cyrus | source:amperwave-api
2026-04-13T14:58:38.986455+00:00 | Flowers | Miley Cyrus | source:amperwave-api
2026-04-13T14:59:14.437726+00:00 | My Own Worst Enemy | Lit | source:amperwave-api
2026-04-13T14:59:49.550354+00:00 | My Own Worst Enemy | Lit | source:amperwave-api
2026-04-13T15:00:25.027090+00:00 | My Own Worst Enemy | Lit | source:amperwave-api
2026-04-13T15:01:00.838588+00:00 | My Own Worst Enemy | Lit | source:amperwave-api
2026-04-13T15:01:36.616886+00:00 | My Own Worst Enemy | Lit | source:amperwave-api
2026-04-13T15:02:12.085232+00:00 | When Did You Get Hot | Sabrina Carpenter | source:amperwave-api
2026-04-13T15:02:47.416623+00:00 | When Did You Get Hot | Sabrina Carpenter | source:amperwave-api
2026-04-13T15:03:32.447568+00:00 | When Did You Get Hot | Sabrina Carpenter | source:amperwave-api
2026-04-13T15:04:08.701403+00:00 | When Did You Get Hot | Sabrina Carpenter | source:amperwave-api
2026-04-13T15:04:44.296550+00:00 | Dark Horse (Feat. Juicy J) | Katy Perry | source:amperwave-api
2026-04-13T15:05:22.474876+00:00 | Dark Horse (Feat. Juicy J) | Katy Perry | source:amperwave-api
2026-04-13T15:05:59.451202+00:00 | Dark Horse (Feat. Juicy J) | Katy Perry | source:amperwave-api
2026-04-13T15:06:59.481151+00:00 | Dark Horse (Feat. Juicy J) | Katy Perry | source:amperwave-api
2026-04-13T15:07:38.442134+00:00 | Dark Horse (Feat. Juicy J) | Katy Perry | source:amperwave-api
2026-04-13T15:08:13.953601+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-13T15:08:53.753065+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-13T15:09:29.566384+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-13T15:10:04.499633+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-13T15:10:58.394554+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-13T15:11:33.992677+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-13T15:12:21.541502+00:00 | Lil Boo Thang | Paul Russell | source:amperwave-api
2026-04-13T15:12:57.633228+00:00 | Lil Boo Thang | Paul Russell | source:amperwave-api
2026-04-13T15:13:33.398707+00:00 | Lil Boo Thang | Paul Russell | source:amperwave-api
2026-04-13T15:14:08.510872+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-13T15:14:44.443857+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-13T15:15:20.193054+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-13T15:15:56.462291+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-13T15:16:31.855983+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-13T15:17:06.897147+00:00 | Just A Dream | Nelly | source:amperwave-api
2026-04-13T15:17:42.693593+00:00 | Just A Dream | Nelly | source:amperwave-api
2026-04-13T15:18:18.074785+00:00 | Just A Dream | Nelly | source:amperwave-api
2026-04-13T15:18:55.950458+00:00 | Just A Dream | Nelly | source:amperwave-api
2026-04-13T15:19:31.236482+00:00 | Just A Dream | Nelly | source:amperwave-api
2026-04-13T15:20:31.389808+00:00 | Just A Dream | Nelly | source:amperwave-api
2026-04-13T15:21:06.898896+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-13T15:21:41.946031+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-13T15:22:17.734019+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-13T15:22:55.588932+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-13T15:23:55.238160+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-13T15:24:31.293643+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-13T15:25:07.015234+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-13T15:25:45.008055+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-13T15:26:21.085863+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-13T15:26:56.480746+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-13T15:27:57.940480+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-13T15:28:32.848874+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-13T15:29:09.760197+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-13T15:29:45.275787+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-13T15:30:20.393041+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-13T15:30:54.988565+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-13T15:31:30.336351+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-13T15:32:05.500358+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-13T15:32:40.348907+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-13T15:33:14.703088+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-13T15:33:50.677642+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-13T15:34:25.411313+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-13T15:35:00.674838+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-13T15:35:35.892148+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-13T15:36:30.320416+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-13T15:37:07.279361+00:00 | What It Is (Block Boy) | Doechii | source:amperwave-api
2026-04-13T15:37:41.786300+00:00 | What It Is (Block Boy) | Doechii | source:amperwave-api
2026-04-13T15:38:16.480420+00:00 | What It Is (Block Boy) | Doechii | source:amperwave-api
2026-04-13T15:38:51.666135+00:00 | What It Is (Block Boy) | Doechii | source:amperwave-api
2026-04-13T15:39:26.825570+00:00 | What It Is (Block Boy) | Doechii | source:amperwave-api
2026-04-13T15:40:27.254648+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-13T15:41:02.657942+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-13T15:41:39.614205+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-13T15:42:15.889928+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-13T15:42:51.163879+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-13T15:43:26.431723+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-13T15:44:03.258715+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-13T15:44:38.537564+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-13T15:45:16.723727+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-13T15:45:53.170556+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-13T15:46:29.126464+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-13T15:47:04.825110+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-13T15:47:39.976024+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-13T15:48:15.591735+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-13T15:48:50.544442+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-13T15:49:25.541521+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-13T15:50:00.488134+00:00 | Side To Side (Feat. Nicki Minaj) | Ariana Grande | source:amperwave-api
2026-04-13T15:50:35.154417+00:00 | Side To Side (Feat. Nicki Minaj) | Ariana Grande | source:amperwave-api
2026-04-13T15:51:11.541247+00:00 | Side To Side (Feat. Nicki Minaj) | Ariana Grande | source:amperwave-api
2026-04-13T15:51:46.680108+00:00 | Side To Side (Feat. Nicki Minaj) | Ariana Grande | source:amperwave-api
2026-04-13T15:52:21.540535+00:00 | Side To Side (Feat. Nicki Minaj) | Ariana Grande | source:amperwave-api
2026-04-13T15:52:56.184296+00:00 | Side To Side (Feat. Nicki Minaj) | Ariana Grande | source:amperwave-api
2026-04-13T15:53:32.573422+00:00 | Side To Side (Feat. Nicki Minaj) | Ariana Grande | source:amperwave-api
2026-04-13T15:54:07.873037+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-13T15:54:42.935863+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-13T15:55:18.031866+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-13T15:55:53.697734+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-13T15:56:28.836913+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-13T15:57:23.886536+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-13T15:57:58.831503+00:00 | Stargazing | Myles Smith | source:amperwave-api
2026-04-13T15:58:45.910644+00:00 | Stargazing | Myles Smith | source:amperwave-api
2026-04-13T15:59:21.910957+00:00 | Stargazing | Myles Smith | source:amperwave-api
2026-04-13T15:59:56.914350+00:00 | Stargazing | Myles Smith | source:amperwave-api
2026-04-13T16:00:33.281836+00:00 | Stargazing | Myles Smith | source:amperwave-api
2026-04-13T16:01:08.581993+00:00 | Bittersweet | Madison Beer | source:amperwave-api
2026-04-13T16:01:44.559739+00:00 | Bittersweet | Madison Beer | source:amperwave-api
2026-04-13T16:02:48.954369+00:00 | Bittersweet | Madison Beer | source:amperwave-api
2026-04-13T16:03:24.065046+00:00 | Bittersweet | Madison Beer | source:amperwave-api
2026-04-13T16:03:58.934171+00:00 | Bittersweet | Madison Beer | source:amperwave-api
2026-04-13T16:04:34.433795+00:00 | Better Now | Post Malone | source:amperwave-api
2026-04-13T16:05:10.325086+00:00 | Better Now | Post Malone | source:amperwave-api
2026-04-13T16:05:45.610136+00:00 | Better Now | Post Malone | source:amperwave-api
2026-04-13T16:06:21.150564+00:00 | Better Now | Post Malone | source:amperwave-api
2026-04-13T16:06:55.685954+00:00 | Better Now | Post Malone | source:amperwave-api
2026-04-13T16:07:30.644226+00:00 | Die With A Smile | Lady Gaga And Bruno Mars | source:amperwave-api
2026-04-13T16:08:05.875810+00:00 | Die With A Smile | Lady Gaga And Bruno Mars | source:amperwave-api
2026-04-13T16:08:40.750218+00:00 | Die With A Smile | Lady Gaga And Bruno Mars | source:amperwave-api
2026-04-13T16:09:33.461558+00:00 | Die With A Smile | Lady Gaga And Bruno Mars | source:amperwave-api
2026-04-13T16:10:10.642017+00:00 | Die With A Smile | Lady Gaga And Bruno Mars | source:amperwave-api
2026-04-13T16:10:45.513154+00:00 | Die With A Smile | Lady Gaga And Bruno Mars | source:amperwave-api
2026-04-13T16:11:21.364793+00:00 | Die With A Smile | Lady Gaga And Bruno Mars | source:amperwave-api
2026-04-13T16:11:56.346416+00:00 | Thats So True | Gracie Abrams | source:amperwave-api
2026-04-13T16:12:55.892939+00:00 | Thats So True | Gracie Abrams | source:amperwave-api
2026-04-13T16:13:31.385135+00:00 | Thats So True | Gracie Abrams | source:amperwave-api
2026-04-13T16:14:05.827760+00:00 | Thats So True | Gracie Abrams | source:amperwave-api
2026-04-13T16:14:44.311477+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-13T16:15:19.499296+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-13T16:15:54.735953+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-13T16:16:30.109088+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-13T16:17:05.775949+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-13T16:18:06.842380+00:00 | Buy U A Drank | T-Pain | source:amperwave-api
2026-04-13T16:18:42.934047+00:00 | Buy U A Drank | T-Pain | source:amperwave-api
2026-04-13T16:19:17.901529+00:00 | Buy U A Drank | T-Pain | source:amperwave-api
2026-04-13T16:19:53.786890+00:00 | Buy U A Drank | T-Pain | source:amperwave-api
2026-04-13T16:20:28.944834+00:00 | Buy U A Drank | T-Pain | source:amperwave-api
2026-04-13T16:21:03.630214+00:00 | Buy U A Drank | T-Pain | source:amperwave-api
2026-04-13T16:21:39.478312+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-13T16:22:14.981906+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-13T16:22:49.422174+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-13T16:23:24.304371+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-13T16:23:59.620062+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-13T16:24:34.650482+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-13T16:25:27.872559+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-13T16:26:03.703723+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-13T16:26:39.387945+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-13T16:27:14.695440+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-13T16:27:50.039484+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-13T16:28:25.510161+00:00 | Golden | Huntr/X | source:amperwave-api
