2026-04-13T00:00:32.484547+00:00 | Crazy In Love (Feat. Jay-Z) | Beyonce | source:amperwave-api
2026-04-13T12:03:27.808355+00:00 | Demons | Imagine Dragons | source:amperwave-api
2026-04-13T12:04:09.859889+00:00 | Demons | Imagine Dragons | source:amperwave-api
2026-04-13T12:04:45.246163+00:00 | Demons | Imagine Dragons | source:amperwave-api
2026-04-13T12:05:20.191402+00:00 | Demons | Imagine Dragons | source:amperwave-api
2026-04-13T12:06:03.216396+00:00 | Demons | Imagine Dragons | source:amperwave-api
2026-04-13T12:06:37.585829+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-13T12:07:12.349645+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-13T12:07:54.405677+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-13T12:08:29.678152+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-13T12:09:04.509027+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-13T12:09:40.588688+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-13T12:10:15.605538+00:00 | Only Girl (In The World) | Rihanna | source:amperwave-api
2026-04-13T12:10:50.681038+00:00 | Only Girl (In The World) | Rihanna | source:amperwave-api
2026-04-13T12:11:25.680059+00:00 | Only Girl (In The World) | Rihanna | source:amperwave-api
2026-04-13T12:12:02.123391+00:00 | Only Girl (In The World) | Rihanna | source:amperwave-api
2026-04-13T12:12:37.645634+00:00 | Only Girl (In The World) | Rihanna | source:amperwave-api
2026-04-13T12:13:12.425392+00:00 | Only Girl (In The World) | Rihanna | source:amperwave-api
2026-04-13T12:13:48.725425+00:00 | Only Girl (In The World) | Rihanna | source:amperwave-api
2026-04-13T12:14:24.375155+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-13T12:14:59.257915+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-13T12:15:34.201209+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-13T12:16:08.751610+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-13T12:16:44.154642+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-13T12:17:33.432347+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-13T12:18:08.852319+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-13T12:19:08.423155+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-13T12:19:45.290811+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-13T12:20:20.509135+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-13T12:21:14.590761+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-13T12:21:49.362146+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-13T12:22:30.472334+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-13T12:23:05.182064+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-13T12:24:03.832588+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-13T12:24:40.193056+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-13T12:25:41.311888+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-13T12:26:17.698142+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-13T12:26:52.924213+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-13T12:27:28.365952+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-13T12:28:03.700047+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-13T12:28:39.918559+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-13T12:29:15.877041+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-13T12:29:51.363588+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-13T12:30:25.889572+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-13T12:31:01.980087+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-13T12:31:37.427896+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-13T12:32:13.232066+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-13T12:32:50.129468+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-13T12:33:31.785409+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-13T12:34:07.263622+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-13T12:34:42.395361+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-13T12:35:17.371992+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-13T12:35:51.892248+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-13T12:36:51.152188+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-13T12:37:26.301062+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-13T12:38:00.739356+00:00 | Paint The Town Red | Doja Cat | source:amperwave-api
2026-04-13T12:39:20.599991+00:00 | Paint The Town Red | Doja Cat | source:amperwave-api
2026-04-13T12:40:11.152651+00:00 | Paint The Town Red | Doja Cat | source:amperwave-api
2026-04-13T12:40:45.967600+00:00 | Paint The Town Red | Doja Cat | source:amperwave-api
2026-04-13T12:41:47.547908+00:00 | Bittersweet | Madison Beer | source:amperwave-api
2026-04-13T12:42:22.930654+00:00 | Bittersweet | Madison Beer | source:amperwave-api
2026-04-13T12:42:57.532952+00:00 | Bittersweet | Madison Beer | source:amperwave-api
2026-04-13T12:43:32.913087+00:00 | Bittersweet | Madison Beer | source:amperwave-api
2026-04-13T12:44:08.307965+00:00 | Bittersweet | Madison Beer | source:amperwave-api
2026-04-13T12:44:43.584341+00:00 | Bittersweet | Madison Beer | source:amperwave-api
2026-04-13T12:45:18.803343+00:00 | Bad At Love | Halsey | source:amperwave-api
2026-04-13T12:45:53.533902+00:00 | Bad At Love | Halsey | source:amperwave-api
2026-04-13T12:46:28.338602+00:00 | Bad At Love | Halsey | source:amperwave-api
2026-04-13T12:47:02.913361+00:00 | Bad At Love | Halsey | source:amperwave-api
2026-04-13T12:47:37.283111+00:00 | Bad At Love | Halsey | source:amperwave-api
2026-04-13T12:48:12.580052+00:00 | Daisies | Justin Bieber | source:amperwave-api
2026-04-13T12:48:48.566215+00:00 | Daisies | Justin Bieber | source:amperwave-api
2026-04-13T12:49:31.319440+00:00 | Daisies | Justin Bieber | source:amperwave-api
2026-04-13T12:50:06.846049+00:00 | Daisies | Justin Bieber | source:amperwave-api
2026-04-13T12:51:09.670021+00:00 | Luther | Kendrick Lamar Ft Sza | source:amperwave-api
2026-04-13T12:51:44.891994+00:00 | Luther | Kendrick Lamar Ft Sza | source:amperwave-api
2026-04-13T12:52:19.123809+00:00 | Luther | Kendrick Lamar Ft Sza | source:amperwave-api
2026-04-13T12:52:56.996543+00:00 | Luther | Kendrick Lamar Ft Sza | source:amperwave-api
2026-04-13T12:53:31.913659+00:00 | Luther | Kendrick Lamar Ft Sza | source:amperwave-api
2026-04-13T12:54:06.971952+00:00 | Right Round | Flo Rida | source:amperwave-api
2026-04-13T12:55:02.221697+00:00 | Right Round | Flo Rida | source:amperwave-api
2026-04-13T12:55:37.105502+00:00 | Right Round | Flo Rida | source:amperwave-api
2026-04-13T12:56:18.496786+00:00 | Right Round | Flo Rida | source:amperwave-api
2026-04-13T12:56:53.814872+00:00 | Right Round | Flo Rida | source:amperwave-api
2026-04-13T12:57:28.419631+00:00 | Demons | Imagine Dragons | source:amperwave-api
2026-04-13T12:58:29.082671+00:00 | Demons | Imagine Dragons | source:amperwave-api
2026-04-13T12:59:04.666020+00:00 | Demons | Imagine Dragons | source:amperwave-api
2026-04-13T12:59:39.644153+00:00 | Demons | Imagine Dragons | source:amperwave-api
2026-04-13T13:00:14.826867+00:00 | Demons | Imagine Dragons | source:amperwave-api
2026-04-13T13:00:49.739077+00:00 | Demons | Imagine Dragons | source:amperwave-api
2026-04-13T13:01:24.962280+00:00 | Demons | Imagine Dragons | source:amperwave-api
2026-04-13T13:01:59.805755+00:00 | Demons | Imagine Dragons | source:amperwave-api
2026-04-13T13:02:35.146289+00:00 | Demons | Imagine Dragons | source:amperwave-api
2026-04-13T13:03:10.894202+00:00 | Demons | Imagine Dragons | source:amperwave-api
2026-04-13T13:03:47.797490+00:00 | Demons | Imagine Dragons | source:amperwave-api
2026-04-13T13:04:23.521308+00:00 | Demons | Imagine Dragons | source:amperwave-api
2026-04-13T13:04:58.329517+00:00 | Demons | Imagine Dragons | source:amperwave-api
2026-04-13T13:05:37.985233+00:00 | Die With A Smile | Lady Gaga And Bruno Mars | source:amperwave-api
2026-04-13T13:06:13.665765+00:00 | Die With A Smile | Lady Gaga And Bruno Mars | source:amperwave-api
2026-04-13T13:07:18.921537+00:00 | Die With A Smile | Lady Gaga And Bruno Mars | source:amperwave-api
2026-04-13T13:07:54.744027+00:00 | Die With A Smile | Lady Gaga And Bruno Mars | source:amperwave-api
2026-04-13T13:08:29.896025+00:00 | Die With A Smile | Lady Gaga And Bruno Mars | source:amperwave-api
2026-04-13T13:09:31.619071+00:00 | Die With A Smile | Lady Gaga And Bruno Mars | source:amperwave-api
2026-04-13T13:10:06.693887+00:00 | We Found Love (Feat. Calvin Harris) | Rihanna | source:amperwave-api
2026-04-13T13:10:47.223787+00:00 | We Found Love (Feat. Calvin Harris) | Rihanna | source:amperwave-api
2026-04-13T13:11:23.181031+00:00 | We Found Love (Feat. Calvin Harris) | Rihanna | source:amperwave-api
2026-04-13T13:11:57.900575+00:00 | We Found Love (Feat. Calvin Harris) | Rihanna | source:amperwave-api
2026-04-13T13:12:59.198067+00:00 | We Found Love (Feat. Calvin Harris) | Rihanna | source:amperwave-api
2026-04-13T13:13:33.816128+00:00 | We Found Love (Feat. Calvin Harris) | Rihanna | source:amperwave-api
2026-04-13T13:14:19.323417+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-13T13:14:55.718789+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-13T13:15:31.462096+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-13T13:16:06.749058+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-13T13:16:42.123932+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-13T13:17:17.083874+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-13T13:17:52.763378+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-13T13:18:27.643980+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-13T13:19:02.543622+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-13T13:19:37.826352+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-13T13:20:13.201851+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-13T13:20:49.162906+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-13T13:21:33.396339+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-13T13:22:09.512552+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-13T13:22:44.646049+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-13T13:23:20.838469+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-13T13:23:56.918622+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-13T13:24:31.827634+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-13T13:25:08.523555+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-13T13:25:43.793148+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-13T13:26:45.129065+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-13T13:27:20.399485+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-13T13:27:55.551213+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-13T13:28:36.319568+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-13T13:29:11.849596+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-13T13:30:15.412064+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-13T13:30:50.620329+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-13T13:31:25.514532+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-13T13:32:00.103543+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-13T13:32:35.536797+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-13T13:33:10.088658+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-13T13:33:45.439576+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-13T13:34:20.069923+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-13T13:34:54.949982+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-13T13:35:30.254225+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-13T13:36:06.151688+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-13T13:36:43.027523+00:00 | I Like You (A Happier Song) | Post Malone Ft Doja Cat | source:amperwave-api
2026-04-13T13:37:18.693287+00:00 | I Like You (A Happier Song) | Post Malone Ft Doja Cat | source:amperwave-api
2026-04-13T13:37:54.267680+00:00 | I Like You (A Happier Song) | Post Malone Ft Doja Cat | source:amperwave-api
2026-04-13T13:38:29.918103+00:00 | I Like You (A Happier Song) | Post Malone Ft Doja Cat | source:amperwave-api
2026-04-13T13:39:04.880415+00:00 | I Like You (A Happier Song) | Post Malone Ft Doja Cat | source:amperwave-api
2026-04-13T13:39:39.829367+00:00 | I Like You (A Happier Song) | Post Malone Ft Doja Cat | source:amperwave-api
2026-04-13T13:40:32.702195+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-13T13:41:07.771801+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-13T13:41:53.806702+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-13T13:42:29.213350+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-13T13:43:04.623537+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-13T13:43:46.815608+00:00 | Clarity (Feat. Foxes) | Zedd | source:amperwave-api
2026-04-13T13:44:21.834521+00:00 | Clarity (Feat. Foxes) | Zedd | source:amperwave-api
2026-04-13T13:44:56.326853+00:00 | Clarity (Feat. Foxes) | Zedd | source:amperwave-api
2026-04-13T13:45:33.689704+00:00 | Clarity (Feat. Foxes) | Zedd | source:amperwave-api
2026-04-13T13:46:08.837861+00:00 | Clarity (Feat. Foxes) | Zedd | source:amperwave-api
2026-04-13T13:46:44.087596+00:00 | Clarity (Feat. Foxes) | Zedd | source:amperwave-api
2026-04-13T13:47:21.609956+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-13T13:47:56.751236+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-13T13:48:31.686189+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-13T13:49:06.709577+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-13T13:49:42.829864+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-13T13:50:17.828438+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-13T13:51:12.937759+00:00 | Messy | Lola Young | source:amperwave-api
2026-04-13T13:52:08.482410+00:00 | Messy | Lola Young | source:amperwave-api
2026-04-13T13:52:44.453282+00:00 | Messy | Lola Young | source:amperwave-api
2026-04-13T13:53:19.177712+00:00 | Messy | Lola Young | source:amperwave-api
2026-04-13T13:53:54.413931+00:00 | Messy | Lola Young | source:amperwave-api
2026-04-13T13:54:30.114644+00:00 | The Monster (Feat. Rihanna) | Eminem | source:amperwave-api
2026-04-13T13:55:36.043727+00:00 | The Monster (Feat. Rihanna) | Eminem | source:amperwave-api
2026-04-13T13:56:17.390451+00:00 | The Monster (Feat. Rihanna) | Eminem | source:amperwave-api
2026-04-13T13:57:16.207367+00:00 | The Monster (Feat. Rihanna) | Eminem | source:amperwave-api
2026-04-13T13:58:20.105849+00:00 | The Monster (Feat. Rihanna) | Eminem | source:amperwave-api
2026-04-13T13:59:42.687393+00:00 | Demons | Imagine Dragons | source:amperwave-api
2026-04-13T14:00:18.235691+00:00 | Demons | Imagine Dragons | source:amperwave-api
2026-04-13T14:01:20.137582+00:00 | Demons | Imagine Dragons | source:amperwave-api
2026-04-13T14:01:56.364191+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-13T14:02:32.785899+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-13T14:03:09.596947+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-13T14:03:46.648958+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-13T14:04:47.803213+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-13T14:05:26.074654+00:00 | Adore You | Harry Styles | source:amperwave-api
2026-04-13T14:06:02.145020+00:00 | Adore You | Harry Styles | source:amperwave-api
2026-04-13T14:06:37.990622+00:00 | Adore You | Harry Styles | source:amperwave-api
2026-04-13T14:07:13.874136+00:00 | Adore You | Harry Styles | source:amperwave-api
2026-04-13T14:07:50.373072+00:00 | Adore You | Harry Styles | source:amperwave-api
2026-04-13T14:08:26.175337+00:00 | Adore You | Harry Styles | source:amperwave-api
2026-04-13T14:09:01.837710+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-13T14:09:37.519979+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-13T14:10:13.009359+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-13T14:10:48.851037+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-13T14:11:25.707160+00:00 | Kill Bill | Sza | source:amperwave-api
2026-04-13T14:12:01.520531+00:00 | Kill Bill | Sza | source:amperwave-api
2026-04-13T14:13:04.846705+00:00 | Kill Bill | Sza | source:amperwave-api
2026-04-13T14:13:41.692376+00:00 | Beautiful Things | Benson Boone | source:amperwave-api
2026-04-13T14:14:25.117896+00:00 | Beautiful Things | Benson Boone | source:amperwave-api
2026-04-13T14:15:02.937595+00:00 | Beautiful Things | Benson Boone | source:amperwave-api
2026-04-13T14:16:06.337600+00:00 | Beautiful Things | Benson Boone | source:amperwave-api
2026-04-13T14:16:42.570050+00:00 | Beautiful Things | Benson Boone | source:amperwave-api
2026-04-13T14:17:18.132761+00:00 | Just Dance (Feat. Colby Odonnis) | Lady Gaga | source:amperwave-api
2026-04-13T14:18:05.346109+00:00 | Just Dance (Feat. Colby Odonnis) | Lady Gaga | source:amperwave-api
2026-04-13T14:18:41.157837+00:00 | Just Dance (Feat. Colby Odonnis) | Lady Gaga | source:amperwave-api
2026-04-13T14:19:16.078323+00:00 | Just Dance (Feat. Colby Odonnis) | Lady Gaga | source:amperwave-api
2026-04-13T14:20:00.107505+00:00 | Just Dance (Feat. Colby Odonnis) | Lady Gaga | source:amperwave-api
2026-04-13T14:20:35.990732+00:00 | Just Dance (Feat. Colby Odonnis) | Lady Gaga | source:amperwave-api
2026-04-13T14:21:11.213950+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-13T14:21:52.506515+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-13T14:22:28.391796+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-13T14:23:06.291703+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-13T14:23:41.262609+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-13T14:24:18.525623+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-13T14:24:53.797685+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-13T14:25:29.483102+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-13T14:26:04.958685+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-13T14:26:41.227787+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-13T14:27:16.834707+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-13T14:27:52.680630+00:00 | Espresso | Sabrina Carpenter | source:amperwave-api
2026-04-13T14:28:28.624697+00:00 | Espresso | Sabrina Carpenter | source:amperwave-api
2026-04-13T14:29:32.862820+00:00 | Espresso | Sabrina Carpenter | source:amperwave-api
2026-04-13T14:30:09.522105+00:00 | Espresso | Sabrina Carpenter | source:amperwave-api
2026-04-13T14:30:46.865516+00:00 | A Bar Song (Tipsy) | Shaboozey | source:amperwave-api
2026-04-13T14:31:24.328130+00:00 | A Bar Song (Tipsy) | Shaboozey | source:amperwave-api
2026-04-13T14:31:59.731826+00:00 | A Bar Song (Tipsy) | Shaboozey | source:amperwave-api
2026-04-13T14:32:35.132616+00:00 | A Bar Song (Tipsy) | Shaboozey | source:amperwave-api
2026-04-13T14:33:34.214010+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-13T14:34:09.228744+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-13T14:34:52.867123+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-13T14:35:28.859690+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-13T14:36:04.521874+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-13T14:36:43.761810+00:00 | Sorry | Justin Bieber | source:amperwave-api
2026-04-13T14:37:19.292068+00:00 | Sorry | Justin Bieber | source:amperwave-api
2026-04-13T14:39:00.722128+00:00 | Sorry | Justin Bieber | source:amperwave-api
2026-04-13T14:39:35.569952+00:00 | Sorry | Justin Bieber | source:amperwave-api
2026-04-13T14:40:13.050842+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-13T14:40:48.699593+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-13T14:41:24.245744+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-13T14:42:01.409320+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-13T14:42:37.604971+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-13T14:43:14.823752+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-13T14:43:50.606122+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-13T14:44:26.945655+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-13T14:45:02.443835+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-13T14:45:42.928192+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-13T14:46:54.642892+00:00 | Flowers | Miley Cyrus | source:amperwave-api
2026-04-13T14:47:29.748974+00:00 | Flowers | Miley Cyrus | source:amperwave-api
2026-04-13T14:48:40.680098+00:00 | Flowers | Miley Cyrus | source:amperwave-api
2026-04-13T14:49:55.232258+00:00 | My Own Worst Enemy | Lit | source:amperwave-api
2026-04-13T14:50:40.327260+00:00 | My Own Worst Enemy | Lit | source:amperwave-api
2026-04-13T14:51:15.667266+00:00 | My Own Worst Enemy | Lit | source:amperwave-api
2026-04-13T14:52:27.025100+00:00 | As It Was | Harry Styles | source:amperwave-api
2026-04-13T14:53:22.206870+00:00 | As It Was | Harry Styles | source:amperwave-api
2026-04-13T14:54:20.295454+00:00 | As It Was | Harry Styles | source:amperwave-api
2026-04-13T14:54:56.094347+00:00 | As It Was | Harry Styles | source:amperwave-api
2026-04-13T14:55:41.175207+00:00 | Wild Ones (Feat. Sia) | Flo Rida | source:amperwave-api
2026-04-13T14:56:17.051423+00:00 | Wild Ones (Feat. Sia) | Flo Rida | source:amperwave-api
2026-04-13T14:56:52.670488+00:00 | Wild Ones (Feat. Sia) | Flo Rida | source:amperwave-api
2026-04-13T14:57:28.193804+00:00 | Wild Ones (Feat. Sia) | Flo Rida | source:amperwave-api
2026-04-13T14:58:03.967510+00:00 | Wild Ones (Feat. Sia) | Flo Rida | source:amperwave-api
2026-04-13T14:58:39.262448+00:00 | Wild Ones (Feat. Sia) | Flo Rida | source:amperwave-api
2026-04-13T14:59:14.787959+00:00 | Perfect | Ed Sheeran | source:amperwave-api
2026-04-13T14:59:49.822632+00:00 | Perfect | Ed Sheeran | source:amperwave-api
2026-04-13T15:00:25.401983+00:00 | Perfect | Ed Sheeran | source:amperwave-api
2026-04-13T15:01:01.150911+00:00 | Perfect | Ed Sheeran | source:amperwave-api
2026-04-13T15:01:37.010799+00:00 | Perfect | Ed Sheeran | source:amperwave-api
2026-04-13T15:02:12.448381+00:00 | Perfect | Ed Sheeran | source:amperwave-api
2026-04-13T15:02:47.704688+00:00 | Perfect | Ed Sheeran | source:amperwave-api
2026-04-13T15:03:32.924668+00:00 | When Did You Get Hot | Sabrina Carpenter | source:amperwave-api
2026-04-13T15:04:09.042127+00:00 | When Did You Get Hot | Sabrina Carpenter | source:amperwave-api
2026-04-13T15:04:44.658082+00:00 | When Did You Get Hot | Sabrina Carpenter | source:amperwave-api
2026-04-13T15:05:23.416886+00:00 | When Did You Get Hot | Sabrina Carpenter | source:amperwave-api
2026-04-13T15:05:59.822930+00:00 | Dark Horse (Feat. Juicy J) | Katy Perry | source:amperwave-api
2026-04-13T15:07:01.695754+00:00 | Dark Horse (Feat. Juicy J) | Katy Perry | source:amperwave-api
2026-04-13T15:07:38.712733+00:00 | Dark Horse (Feat. Juicy J) | Katy Perry | source:amperwave-api
2026-04-13T15:08:14.355934+00:00 | Dark Horse (Feat. Juicy J) | Katy Perry | source:amperwave-api
2026-04-13T15:08:54.256704+00:00 | Dark Horse (Feat. Juicy J) | Katy Perry | source:amperwave-api
2026-04-13T15:09:29.889057+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-13T15:10:04.881389+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-13T15:10:58.736777+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-13T15:11:34.431580+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-13T15:12:22.821275+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-13T15:12:57.894904+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-13T15:13:33.663552+00:00 | Lil Boo Thang | Paul Russell | source:amperwave-api
2026-04-13T15:14:08.834529+00:00 | Lil Boo Thang | Paul Russell | source:amperwave-api
2026-04-13T15:14:44.910239+00:00 | Lil Boo Thang | Paul Russell | source:amperwave-api
2026-04-13T15:15:20.478826+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-13T15:15:56.821580+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-13T15:16:32.135227+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-13T15:17:07.171822+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-13T15:17:43.002355+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-13T15:18:18.546890+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-13T15:18:56.214348+00:00 | Just A Dream | Nelly | source:amperwave-api
2026-04-13T15:19:31.564998+00:00 | Just A Dream | Nelly | source:amperwave-api
2026-04-13T15:20:31.813924+00:00 | Just A Dream | Nelly | source:amperwave-api
2026-04-13T15:21:07.196478+00:00 | Just A Dream | Nelly | source:amperwave-api
2026-04-13T15:21:42.351433+00:00 | Just A Dream | Nelly | source:amperwave-api
2026-04-13T15:22:18.209299+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-13T15:22:55.992408+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-13T15:23:55.590933+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-13T15:24:31.833463+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-13T15:25:07.373665+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
