2026-04-17T00:00:39.153153+00:00 | When Did You Get Hot | Sabrina Carpenter | source:amperwave-api
2026-04-17T17:31:46.564376+00:00 | Love Me Not | Ravyn Lenae | source:amperwave-api
2026-04-17T17:32:25.259041+00:00 | Love Me Not | Ravyn Lenae | source:amperwave-api
2026-04-17T17:33:47.994122+00:00 | Dtmf | Bad Bunny | source:amperwave-api
2026-04-17T17:34:31.249156+00:00 | Dtmf | Bad Bunny | source:amperwave-api
2026-04-17T17:35:08.644335+00:00 | Dtmf | Bad Bunny | source:amperwave-api
2026-04-17T17:35:47.393327+00:00 | Wheres My Husband | Raye | source:amperwave-api
2026-04-17T17:36:50.706300+00:00 | Wheres My Husband | Raye | source:amperwave-api
2026-04-17T17:37:31.733008+00:00 | Wheres My Husband | Raye | source:amperwave-api
2026-04-17T17:38:10.082655+00:00 | Wheres My Husband | Raye | source:amperwave-api
2026-04-17T17:38:48.833550+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-17T17:39:49.809684+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-17T17:40:29.119033+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-17T17:41:08.240376+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-17T17:41:46.218579+00:00 | Umbrella | Rihanna Ft Jay-Z | source:amperwave-api
2026-04-17T17:42:25.190253+00:00 | Umbrella | Rihanna Ft Jay-Z | source:amperwave-api
2026-04-17T17:43:03.061279+00:00 | Umbrella | Rihanna Ft Jay-Z | source:amperwave-api
2026-04-17T17:43:40.296434+00:00 | Umbrella | Rihanna Ft Jay-Z | source:amperwave-api
2026-04-17T17:44:17.688093+00:00 | Umbrella | Rihanna Ft Jay-Z | source:amperwave-api
2026-04-17T17:44:56.408116+00:00 | Umbrella | Rihanna Ft Jay-Z | source:amperwave-api
2026-04-17T17:45:36.174126+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-17T17:46:15.505407+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-17T17:46:53.376417+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-17T17:47:31.839530+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-17T17:48:10.308859+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-17T17:48:49.077970+00:00 | The Great Divide | Noah Kahan | source:amperwave-api
2026-04-17T17:49:29.677900+00:00 | The Great Divide | Noah Kahan | source:amperwave-api
2026-04-17T17:50:39.237470+00:00 | The Great Divide | Noah Kahan | source:amperwave-api
2026-04-17T17:51:21.441760+00:00 | The Great Divide | Noah Kahan | source:amperwave-api
2026-04-17T17:52:05.921425+00:00 | The Great Divide | Noah Kahan | source:amperwave-api
2026-04-17T17:52:44.512964+00:00 | The Great Divide | Noah Kahan | source:amperwave-api
2026-04-17T17:53:23.032601+00:00 | The Great Divide | Noah Kahan | source:amperwave-api
2026-04-17T17:54:01.257739+00:00 | The Great Divide | Noah Kahan | source:amperwave-api
2026-04-17T17:55:11.288969+00:00 | The Great Divide | Noah Kahan | source:amperwave-api
2026-04-17T17:55:50.289316+00:00 | The Great Divide | Noah Kahan | source:amperwave-api
2026-04-17T17:56:28.352950+00:00 | The Great Divide | Noah Kahan | source:amperwave-api
2026-04-17T17:57:08.253118+00:00 | The Great Divide | Noah Kahan | source:amperwave-api
2026-04-17T17:58:24.168956+00:00 | The Great Divide | Noah Kahan | source:amperwave-api
2026-04-17T17:59:03.254767+00:00 | The Great Divide | Noah Kahan | source:amperwave-api
2026-04-17T17:59:42.259313+00:00 | The Great Divide | Noah Kahan | source:amperwave-api
2026-04-17T18:00:20.946581+00:00 | The Great Divide | Noah Kahan | source:amperwave-api
2026-04-17T18:01:30.547470+00:00 | The Great Divide | Noah Kahan | source:amperwave-api
2026-04-17T18:02:11.530741+00:00 | The Great Divide | Noah Kahan | source:amperwave-api
2026-04-17T18:02:50.999659+00:00 | The Great Divide | Noah Kahan | source:amperwave-api
2026-04-17T18:03:30.408976+00:00 | The Great Divide | Noah Kahan | source:amperwave-api
2026-04-17T18:04:22.022965+00:00 | The Great Divide | Noah Kahan | source:amperwave-api
2026-04-17T18:05:02.107106+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-17T18:05:40.179509+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-17T18:06:17.999182+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-17T18:07:22.038952+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-17T18:08:04.924670+00:00 | Calm Down | Rema Ft Selena Gomez | source:amperwave-api
2026-04-17T18:08:43.207460+00:00 | Calm Down | Rema Ft Selena Gomez | source:amperwave-api
2026-04-17T18:09:21.200831+00:00 | Calm Down | Rema Ft Selena Gomez | source:amperwave-api
2026-04-17T18:10:00.043263+00:00 | Calm Down | Rema Ft Selena Gomez | source:amperwave-api
2026-04-17T18:10:38.922634+00:00 | Calm Down | Rema Ft Selena Gomez | source:amperwave-api
2026-04-17T18:11:18.383942+00:00 | Calm Down | Rema Ft Selena Gomez | source:amperwave-api
2026-04-17T18:11:59.205931+00:00 | Calm Down | Rema Ft Selena Gomez | source:amperwave-api
2026-04-17T18:12:38.984623+00:00 | So Easy | Olivia Dean | source:amperwave-api
2026-04-17T18:13:18.996353+00:00 | So Easy | Olivia Dean | source:amperwave-api
2026-04-17T18:13:57.887848+00:00 | So Easy | Olivia Dean | source:amperwave-api
2026-04-17T18:14:36.304935+00:00 | So Easy | Olivia Dean | source:amperwave-api
2026-04-17T18:15:16.187531+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-17T18:15:55.438407+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-17T18:16:37.972583+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-17T18:17:17.022934+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-17T18:17:55.326637+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-17T18:18:47.260952+00:00 | Adore You | Harry Styles | source:amperwave-api
2026-04-17T18:19:27.817297+00:00 | Adore You | Harry Styles | source:amperwave-api
2026-04-17T18:20:05.985060+00:00 | Adore You | Harry Styles | source:amperwave-api
2026-04-17T18:20:45.449741+00:00 | Adore You | Harry Styles | source:amperwave-api
2026-04-17T18:21:23.888211+00:00 | Adore You | Harry Styles | source:amperwave-api
2026-04-17T18:22:02.889438+00:00 | Yukon [Remix] | Justin Bieber | source:amperwave-api
2026-04-17T18:22:42.431078+00:00 | Yukon [Remix] | Justin Bieber | source:amperwave-api
2026-04-17T18:23:20.217056+00:00 | Yukon [Remix] | Justin Bieber | source:amperwave-api
2026-04-17T18:24:09.797013+00:00 | Yukon [Remix] | Justin Bieber | source:amperwave-api
2026-04-17T18:24:48.475091+00:00 | Yukon [Remix] | Justin Bieber | source:amperwave-api
2026-04-17T18:25:25.913182+00:00 | Yukon [Remix] | Justin Bieber | source:amperwave-api
2026-04-17T18:26:03.370201+00:00 | Yukon [Remix] | Justin Bieber | source:amperwave-api
2026-04-17T18:27:18.804311+00:00 | Yukon [Remix] | Justin Bieber | source:amperwave-api
2026-04-17T18:27:56.576044+00:00 | Yukon [Remix] | Justin Bieber | source:amperwave-api
2026-04-17T18:28:33.286196+00:00 | Yukon [Remix] | Justin Bieber | source:amperwave-api
2026-04-17T18:29:10.405975+00:00 | Yukon [Remix] | Justin Bieber | source:amperwave-api
2026-04-17T18:29:59.631156+00:00 | Yukon [Remix] | Justin Bieber | source:amperwave-api
2026-04-17T18:30:37.336722+00:00 | Yukon [Remix] | Justin Bieber | source:amperwave-api
2026-04-17T18:31:15.469230+00:00 | Yukon [Remix] | Justin Bieber | source:amperwave-api
2026-04-17T18:31:52.144353+00:00 | Yukon [Remix] | Justin Bieber | source:amperwave-api
2026-04-17T18:32:46.498706+00:00 | Luther | Kendrick Lamar Ft Sza | source:amperwave-api
2026-04-17T18:33:24.904566+00:00 | Luther | Kendrick Lamar Ft Sza | source:amperwave-api
2026-04-17T18:34:02.807402+00:00 | Luther | Kendrick Lamar Ft Sza | source:amperwave-api
2026-04-17T18:34:41.019161+00:00 | Luther | Kendrick Lamar Ft Sza | source:amperwave-api
2026-04-17T18:35:35.592723+00:00 | When Did You Get Hot | Sabrina Carpenter | source:amperwave-api
2026-04-17T18:36:14.207688+00:00 | When Did You Get Hot | Sabrina Carpenter | source:amperwave-api
2026-04-17T18:36:53.391127+00:00 | When Did You Get Hot | Sabrina Carpenter | source:amperwave-api
2026-04-17T18:37:43.970932+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-17T18:38:23.270121+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-17T18:39:02.744691+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-17T18:39:42.440446+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-17T18:40:20.410088+00:00 | Wheres My Husband | Raye | source:amperwave-api
2026-04-17T18:40:59.208877+00:00 | Wheres My Husband | Raye | source:amperwave-api
2026-04-17T18:41:38.600364+00:00 | Wheres My Husband | Raye | source:amperwave-api
2026-04-17T18:42:18.863145+00:00 | Wheres My Husband | Raye | source:amperwave-api
2026-04-17T18:43:01.173785+00:00 | Wheres My Husband | Raye | source:amperwave-api
2026-04-17T18:43:41.698037+00:00 | Starboy | The Weeknd | source:amperwave-api
2026-04-17T18:44:21.406711+00:00 | Starboy | The Weeknd | source:amperwave-api
2026-04-17T18:45:02.272354+00:00 | Starboy | The Weeknd | source:amperwave-api
2026-04-17T18:45:42.911370+00:00 | Starboy | The Weeknd | source:amperwave-api
2026-04-17T18:46:46.542547+00:00 | Starboy | The Weeknd | source:amperwave-api
2026-04-17T18:47:28.608492+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-17T18:48:09.164915+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-17T18:48:49.142528+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-17T18:49:28.438306+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-17T18:50:12.558340+00:00 | Iloveitiloveitiloveit | Bella Kay | source:amperwave-api
2026-04-17T18:50:54.706269+00:00 | Iloveitiloveitiloveit | Bella Kay | source:amperwave-api
2026-04-17T18:51:36.997465+00:00 | Iloveitiloveitiloveit | Bella Kay | source:amperwave-api
2026-04-17T18:52:18.715756+00:00 | Iloveitiloveitiloveit | Bella Kay | source:amperwave-api
2026-04-17T18:52:58.510807+00:00 | Iloveitiloveitiloveit | Bella Kay | source:amperwave-api
2026-04-17T18:53:38.646536+00:00 | Iloveitiloveitiloveit | Bella Kay | source:amperwave-api
2026-04-17T18:54:18.794439+00:00 | Iloveitiloveitiloveit | Bella Kay | source:amperwave-api
2026-04-17T18:55:02.410756+00:00 | Iloveitiloveitiloveit | Bella Kay | source:amperwave-api
2026-04-17T18:55:42.502154+00:00 | Iloveitiloveitiloveit | Bella Kay | source:amperwave-api
2026-04-17T18:56:21.984727+00:00 | Iloveitiloveitiloveit | Bella Kay | source:amperwave-api
2026-04-17T18:57:01.210593+00:00 | Iloveitiloveitiloveit | Bella Kay | source:amperwave-api
2026-04-17T18:58:13.320185+00:00 | Iloveitiloveitiloveit | Bella Kay | source:amperwave-api
2026-04-17T18:58:55.824161+00:00 | Iloveitiloveitiloveit | Bella Kay | source:amperwave-api
2026-04-17T18:59:34.880336+00:00 | Iloveitiloveitiloveit | Bella Kay | source:amperwave-api
2026-04-17T19:00:15.604452+00:00 | Iloveitiloveitiloveit | Bella Kay | source:amperwave-api
2026-04-17T19:01:19.052122+00:00 | Iloveitiloveitiloveit | Bella Kay | source:amperwave-api
2026-04-17T19:02:06.895849+00:00 | Iloveitiloveitiloveit | Bella Kay | source:amperwave-api
2026-04-17T19:02:47.698326+00:00 | Iloveitiloveitiloveit | Bella Kay | source:amperwave-api
2026-04-17T19:03:54.787459+00:00 | Iloveitiloveitiloveit | Bella Kay | source:amperwave-api
2026-04-17T19:04:37.545706+00:00 | Iloveitiloveitiloveit | Bella Kay | source:amperwave-api
2026-04-17T19:05:16.276866+00:00 | Iloveitiloveitiloveit | Bella Kay | source:amperwave-api
2026-04-17T19:05:57.662150+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-17T19:06:48.217870+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-17T19:07:28.935763+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-17T19:08:07.848546+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-17T19:08:49.232235+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-17T19:09:46.145838+00:00 | Paparazzi | Lady Gaga | source:amperwave-api
2026-04-17T19:10:27.168966+00:00 | Paparazzi | Lady Gaga | source:amperwave-api
2026-04-17T19:11:07.690559+00:00 | Paparazzi | Lady Gaga | source:amperwave-api
2026-04-17T19:11:49.368018+00:00 | Paparazzi | Lady Gaga | source:amperwave-api
2026-04-17T19:12:28.937478+00:00 | Paparazzi | Lady Gaga | source:amperwave-api
2026-04-17T19:13:07.097788+00:00 | Espresso | Sabrina Carpenter | source:amperwave-api
2026-04-17T19:13:47.588507+00:00 | Espresso | Sabrina Carpenter | source:amperwave-api
2026-04-17T19:14:29.692425+00:00 | Espresso | Sabrina Carpenter | source:amperwave-api
2026-04-17T19:15:08.615812+00:00 | Espresso | Sabrina Carpenter | source:amperwave-api
2026-04-17T19:15:49.278500+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-17T19:16:28.319920+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-17T19:17:07.283128+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-17T19:17:47.571305+00:00 | So Easy | Olivia Dean | source:amperwave-api
2026-04-17T19:18:28.460444+00:00 | So Easy | Olivia Dean | source:amperwave-api
2026-04-17T19:19:06.817666+00:00 | So Easy | Olivia Dean | source:amperwave-api
2026-04-17T19:19:46.597735+00:00 | So Easy | Olivia Dean | source:amperwave-api
2026-04-17T19:20:49.612546+00:00 | Say My Name | Destinys Child | source:amperwave-api
2026-04-17T19:21:27.992428+00:00 | Say My Name | Destinys Child | source:amperwave-api
2026-04-17T19:22:06.312998+00:00 | Say My Name | Destinys Child | source:amperwave-api
2026-04-17T19:22:44.890628+00:00 | Say My Name | Destinys Child | source:amperwave-api
2026-04-17T19:23:22.120749+00:00 | Say My Name | Destinys Child | source:amperwave-api
2026-04-17T19:24:01.836065+00:00 | Say My Name | Destinys Child | source:amperwave-api
2026-04-17T19:24:40.824967+00:00 | Say My Name | Destinys Child | source:amperwave-api
2026-04-17T19:25:19.433707+00:00 | Say My Name | Destinys Child | source:amperwave-api
2026-04-17T19:25:58.736847+00:00 | Say My Name | Destinys Child | source:amperwave-api
2026-04-17T19:26:38.974377+00:00 | Say My Name | Destinys Child | source:amperwave-api
2026-04-17T19:27:50.182424+00:00 | Say My Name | Destinys Child | source:amperwave-api
2026-04-17T19:28:29.676424+00:00 | Say My Name | Destinys Child | source:amperwave-api
2026-04-17T19:29:08.645949+00:00 | Say My Name | Destinys Child | source:amperwave-api
2026-04-17T19:29:47.526376+00:00 | Say My Name | Destinys Child | source:amperwave-api
2026-04-17T19:31:02.906147+00:00 | Say My Name | Destinys Child | source:amperwave-api
2026-04-17T19:31:46.780074+00:00 | Say My Name | Destinys Child | source:amperwave-api
2026-04-17T19:32:25.517540+00:00 | Beautiful Things | Benson Boone | source:amperwave-api
2026-04-17T19:33:04.471372+00:00 | Beautiful Things | Benson Boone | source:amperwave-api
2026-04-17T19:34:09.135584+00:00 | Beautiful Things | Benson Boone | source:amperwave-api
2026-04-17T19:34:47.125422+00:00 | Beautiful Things | Benson Boone | source:amperwave-api
2026-04-17T19:35:24.570930+00:00 | Stateside [Remix] | Pink Pantheress Ft Zara Larson | source:amperwave-api
2026-04-17T19:36:01.964682+00:00 | Stateside [Remix] | Pink Pantheress Ft Zara Larson | source:amperwave-api
2026-04-17T19:37:01.087395+00:00 | Stateside [Remix] | Pink Pantheress Ft Zara Larson | source:amperwave-api
2026-04-17T19:37:42.125354+00:00 | Stateside [Remix] | Pink Pantheress Ft Zara Larson | source:amperwave-api
2026-04-17T19:38:20.903051+00:00 | Yukon [Remix] | Justin Bieber | source:amperwave-api
2026-04-17T19:38:59.645185+00:00 | Yukon [Remix] | Justin Bieber | source:amperwave-api
2026-04-17T19:39:57.708019+00:00 | Yukon [Remix] | Justin Bieber | source:amperwave-api
2026-04-17T19:40:35.708821+00:00 | Yukon [Remix] | Justin Bieber | source:amperwave-api
2026-04-17T19:41:12.610352+00:00 | End Of Beginning | Djo | source:amperwave-api
2026-04-17T19:41:49.875799+00:00 | End Of Beginning | Djo | source:amperwave-api
2026-04-17T19:42:26.904813+00:00 | End Of Beginning | Djo | source:amperwave-api
2026-04-17T19:43:04.365140+00:00 | End Of Beginning | Djo | source:amperwave-api
2026-04-17T19:43:42.424345+00:00 | One Dance | Drake | source:amperwave-api
2026-04-17T19:44:20.951089+00:00 | One Dance | Drake | source:amperwave-api
2026-04-17T19:44:57.985079+00:00 | One Dance | Drake | source:amperwave-api
2026-04-17T19:45:36.388682+00:00 | One Dance | Drake | source:amperwave-api
2026-04-17T19:46:14.664558+00:00 | One Dance | Drake | source:amperwave-api
2026-04-17T19:46:51.249834+00:00 | When Did You Get Hot | Sabrina Carpenter | source:amperwave-api
2026-04-17T19:47:27.981174+00:00 | When Did You Get Hot | Sabrina Carpenter | source:amperwave-api
2026-04-17T19:48:04.681604+00:00 | When Did You Get Hot | Sabrina Carpenter | source:amperwave-api
2026-04-17T19:48:41.280529+00:00 | When Did You Get Hot | Sabrina Carpenter | source:amperwave-api
2026-04-17T19:49:18.765051+00:00 | American Girls | Harry Styles | source:amperwave-api
2026-04-17T19:49:55.827818+00:00 | American Girls | Harry Styles | source:amperwave-api
2026-04-17T19:50:40.088360+00:00 | American Girls | Harry Styles | source:amperwave-api
2026-04-17T19:51:18.045838+00:00 | American Girls | Harry Styles | source:amperwave-api
2026-04-17T19:51:54.326015+00:00 | American Girls | Harry Styles | source:amperwave-api
2026-04-17T19:52:31.112935+00:00 | American Girls | Harry Styles | source:amperwave-api
2026-04-17T19:53:31.873053+00:00 | American Girls | Harry Styles | source:amperwave-api
2026-04-17T19:54:09.537902+00:00 | American Girls | Harry Styles | source:amperwave-api
2026-04-17T19:54:46.266818+00:00 | American Girls | Harry Styles | source:amperwave-api
2026-04-17T19:55:22.884090+00:00 | American Girls | Harry Styles | source:amperwave-api
2026-04-17T19:56:27.386571+00:00 | American Girls | Harry Styles | source:amperwave-api
2026-04-17T19:57:06.209335+00:00 | American Girls | Harry Styles | source:amperwave-api
2026-04-17T19:57:43.387213+00:00 | American Girls | Harry Styles | source:amperwave-api
2026-04-17T19:58:20.396195+00:00 | American Girls | Harry Styles | source:amperwave-api
2026-04-17T19:59:18.519717+00:00 | American Girls | Harry Styles | source:amperwave-api
2026-04-17T19:59:56.447911+00:00 | American Girls | Harry Styles | source:amperwave-api
2026-04-17T20:00:32.756896+00:00 | American Girls | Harry Styles | source:amperwave-api
2026-04-17T20:01:10.612309+00:00 | American Girls | Harry Styles | source:amperwave-api
2026-04-17T20:01:47.146446+00:00 | American Girls | Harry Styles | source:amperwave-api
2026-04-17T20:02:23.790566+00:00 | American Girls | Harry Styles | source:amperwave-api
2026-04-17T20:03:22.275112+00:00 | American Girls | Harry Styles | source:amperwave-api
2026-04-17T20:04:00.420233+00:00 | Wheres My Husband | Raye | source:amperwave-api
2026-04-17T20:04:38.593420+00:00 | Wheres My Husband | Raye | source:amperwave-api
2026-04-17T20:05:18.498807+00:00 | Wheres My Husband | Raye | source:amperwave-api
2026-04-17T20:06:09.241622+00:00 | Wheres My Husband | Raye | source:amperwave-api
2026-04-17T20:06:49.299979+00:00 | Wheres My Husband | Raye | source:amperwave-api
2026-04-17T20:07:26.883471+00:00 | Positions | Ariana Grande | source:amperwave-api
2026-04-17T20:08:03.018357+00:00 | Positions | Ariana Grande | source:amperwave-api
2026-04-17T20:08:39.953199+00:00 | Positions | Ariana Grande | source:amperwave-api
2026-04-17T20:09:16.478078+00:00 | Positions | Ariana Grande | source:amperwave-api
2026-04-17T20:09:53.366752+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-17T20:10:29.752288+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-17T20:11:06.162497+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-17T20:11:42.519595+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-17T20:12:19.416930+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-17T20:12:56.478551+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-17T20:13:33.214282+00:00 | Choosin Texas | Ella Langley | source:amperwave-api
2026-04-17T20:14:11.919123+00:00 | Choosin Texas | Ella Langley | source:amperwave-api
2026-04-17T20:14:49.115231+00:00 | Choosin Texas | Ella Langley | source:amperwave-api
2026-04-17T20:15:26.187553+00:00 | Choosin Texas | Ella Langley | source:amperwave-api
2026-04-17T20:16:42.708124+00:00 | Choosin Texas | Ella Langley | source:amperwave-api
2026-04-17T20:17:23.533952+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-17T20:18:00.322527+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-17T20:18:36.930295+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-17T20:19:44.631352+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-17T20:20:24.449249+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-17T20:21:00.845532+00:00 | Blank Space (Taylors Version) | Taylor Swift | source:amperwave-api
2026-04-17T20:21:37.458812+00:00 | Blank Space (Taylors Version) | Taylor Swift | source:amperwave-api
2026-04-17T20:22:13.313338+00:00 | Blank Space (Taylors Version) | Taylor Swift | source:amperwave-api
2026-04-17T20:23:23.423546+00:00 | Blank Space (Taylors Version) | Taylor Swift | source:amperwave-api
2026-04-17T20:24:00.830072+00:00 | Blank Space (Taylors Version) | Taylor Swift | source:amperwave-api
2026-04-17T20:24:36.900449+00:00 | Blank Space (Taylors Version) | Taylor Swift | source:amperwave-api
2026-04-17T20:25:12.750405+00:00 | Blank Space (Taylors Version) | Taylor Swift | source:amperwave-api
2026-04-17T20:26:11.062492+00:00 | Blank Space (Taylors Version) | Taylor Swift | source:amperwave-api
2026-04-17T20:26:49.442762+00:00 | Blank Space (Taylors Version) | Taylor Swift | source:amperwave-api
2026-04-17T20:27:25.688430+00:00 | Blank Space (Taylors Version) | Taylor Swift | source:amperwave-api
2026-04-17T20:28:37.541776+00:00 | Blank Space (Taylors Version) | Taylor Swift | source:amperwave-api
2026-04-17T20:29:16.826896+00:00 | Blank Space (Taylors Version) | Taylor Swift | source:amperwave-api
2026-04-17T20:29:55.230680+00:00 | Blank Space (Taylors Version) | Taylor Swift | source:amperwave-api
2026-04-17T20:30:31.788062+00:00 | Blank Space (Taylors Version) | Taylor Swift | source:amperwave-api
2026-04-17T20:31:08.428298+00:00 | So Easy | Olivia Dean | source:amperwave-api
2026-04-17T20:32:12.316840+00:00 | So Easy | Olivia Dean | source:amperwave-api
2026-04-17T20:32:50.479882+00:00 | So Easy | Olivia Dean | source:amperwave-api
2026-04-17T20:33:28.002927+00:00 | So Easy | Olivia Dean | source:amperwave-api
2026-04-17T20:34:04.663292+00:00 | Timeless | The Weeknd Ft Playboi Carti | source:amperwave-api
2026-04-17T20:34:41.368657+00:00 | Timeless | The Weeknd Ft Playboi Carti | source:amperwave-api
2026-04-17T20:35:17.017851+00:00 | Timeless | The Weeknd Ft Playboi Carti | source:amperwave-api
2026-04-17T20:35:53.681877+00:00 | Timeless | The Weeknd Ft Playboi Carti | source:amperwave-api
2026-04-17T20:36:29.949383+00:00 | Timeless | The Weeknd Ft Playboi Carti | source:amperwave-api
2026-04-17T20:37:06.240847+00:00 | Timeless | The Weeknd Ft Playboi Carti | source:amperwave-api
2026-04-17T20:37:42.590031+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-17T20:38:18.107117+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-17T20:38:53.808136+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-17T20:39:31.736579+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-17T20:40:08.755689+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-17T20:40:45.046078+00:00 | Daisies | Justin Bieber | source:amperwave-api
2026-04-17T20:41:21.446249+00:00 | Daisies | Justin Bieber | source:amperwave-api
2026-04-17T20:41:58.041251+00:00 | Daisies | Justin Bieber | source:amperwave-api
2026-04-17T20:42:40.578561+00:00 | Daisies | Justin Bieber | source:amperwave-api
2026-04-17T20:43:17.674594+00:00 | Daisies | Justin Bieber | source:amperwave-api
2026-04-17T20:43:54.801676+00:00 | Diamonds | Rihanna | source:amperwave-api
2026-04-17T20:44:32.256683+00:00 | Diamonds | Rihanna | source:amperwave-api
2026-04-17T20:45:54.043216+00:00 | Diamonds | Rihanna | source:amperwave-api
2026-04-17T20:46:30.426073+00:00 | Diamonds | Rihanna | source:amperwave-api
2026-04-17T20:47:06.835699+00:00 | Pink Pony Club | Chappell Roan | source:amperwave-api
2026-04-17T20:48:04.427275+00:00 | Pink Pony Club | Chappell Roan | source:amperwave-api
2026-04-17T20:48:44.026216+00:00 | Pink Pony Club | Chappell Roan | source:amperwave-api
2026-04-17T20:49:20.728404+00:00 | Pink Pony Club | Chappell Roan | source:amperwave-api
2026-04-17T20:49:56.277900+00:00 | Pink Pony Club | Chappell Roan | source:amperwave-api
2026-04-17T20:50:54.420356+00:00 | Pink Pony Club | Chappell Roan | source:amperwave-api
2026-04-17T20:51:32.283313+00:00 | Damn I Love Miami | Pitbull Ft Lil Jon | source:amperwave-api
2026-04-17T20:52:08.389193+00:00 | Damn I Love Miami | Pitbull Ft Lil Jon | source:amperwave-api
2026-04-17T20:52:44.170328+00:00 | Damn I Love Miami | Pitbull Ft Lil Jon | source:amperwave-api
2026-04-17T20:53:31.319949+00:00 | Damn I Love Miami | Pitbull Ft Lil Jon | source:amperwave-api
2026-04-17T20:54:15.186296+00:00 | Damn I Love Miami | Pitbull Ft Lil Jon | source:amperwave-api
2026-04-17T20:54:51.092171+00:00 | Damn I Love Miami | Pitbull Ft Lil Jon | source:amperwave-api
2026-04-17T20:55:26.669482+00:00 | Damn I Love Miami | Pitbull Ft Lil Jon | source:amperwave-api
2026-04-17T20:56:18.257624+00:00 | Damn I Love Miami | Pitbull Ft Lil Jon | source:amperwave-api
2026-04-17T20:56:58.438826+00:00 | Damn I Love Miami | Pitbull Ft Lil Jon | source:amperwave-api
2026-04-17T20:57:35.752158+00:00 | Damn I Love Miami | Pitbull Ft Lil Jon | source:amperwave-api
2026-04-17T20:58:14.099075+00:00 | Damn I Love Miami | Pitbull Ft Lil Jon | source:amperwave-api
2026-04-17T20:58:51.096194+00:00 | Damn I Love Miami | Pitbull Ft Lil Jon | source:amperwave-api
2026-04-17T20:59:26.683923+00:00 | Damn I Love Miami | Pitbull Ft Lil Jon | source:amperwave-api
2026-04-17T21:00:02.961718+00:00 | Damn I Love Miami | Pitbull Ft Lil Jon | source:amperwave-api
2026-04-17T21:00:39.794263+00:00 | Damn I Love Miami | Pitbull Ft Lil Jon | source:amperwave-api
2026-04-17T21:01:17.563528+00:00 | Damn I Love Miami | Pitbull Ft Lil Jon | source:amperwave-api
2026-04-17T21:01:55.134200+00:00 | Damn I Love Miami | Pitbull Ft Lil Jon | source:amperwave-api
2026-04-17T21:02:30.935814+00:00 | Damn I Love Miami | Pitbull Ft Lil Jon | source:amperwave-api
