2026-04-17T00:00:02.424391+00:00 | Younger You | Miley Cyrus | source:amperwave-api
2026-04-17T17:48:52.026766+00:00 | Drop Dead | Olivia Rodrigo | source:amperwave-api
2026-04-17T17:49:32.128723+00:00 | Drop Dead | Olivia Rodrigo | source:amperwave-api
2026-04-17T17:50:44.519481+00:00 | A Bar Song | Shaboozy | source:amperwave-api
2026-04-17T17:51:24.741506+00:00 | A Bar Song | Shaboozy | source:amperwave-api
2026-04-17T17:52:08.567134+00:00 | A Bar Song | Shaboozy | source:amperwave-api
2026-04-17T17:52:46.921706+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-17T17:53:25.857685+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-17T17:54:04.412751+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-17T17:55:13.995335+00:00 | I Dont Care | Ed Sheeran | source:amperwave-api
2026-04-17T17:55:52.881987+00:00 | I Dont Care | Ed Sheeran | source:amperwave-api
2026-04-17T17:56:31.519143+00:00 | I Dont Care | Ed Sheeran | source:amperwave-api
2026-04-17T17:57:11.982904+00:00 | I Dont Care | Ed Sheeran | source:amperwave-api
2026-04-17T17:58:26.694855+00:00 | Stateside | Pink Pantheress | source:amperwave-api
2026-04-17T17:59:05.665409+00:00 | Stateside | Pink Pantheress | source:amperwave-api
2026-04-17T17:59:45.316160+00:00 | Stateside | Pink Pantheress | source:amperwave-api
2026-04-17T18:00:23.036591+00:00 | Stateside | Pink Pantheress | source:amperwave-api
2026-04-17T18:01:34.857089+00:00 | Lets Go | Calvin Harris | source:amperwave-api
2026-04-17T18:02:13.693705+00:00 | Lets Go | Calvin Harris | source:amperwave-api
2026-04-17T18:02:54.305839+00:00 | Lets Go | Calvin Harris | source:amperwave-api
2026-04-17T18:03:33.220136+00:00 | Lets Go | Calvin Harris | source:amperwave-api
2026-04-17T18:04:26.652787+00:00 | Lets Go | Calvin Harris | source:amperwave-api
2026-04-17T18:05:04.562483+00:00 | Lets Go | Calvin Harris | source:amperwave-api
2026-04-17T18:05:42.919402+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-17T18:06:20.196065+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-17T18:07:27.026445+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-17T18:08:08.388882+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-17T18:08:45.452032+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-17T18:09:24.109549+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-17T18:10:02.213850+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-17T18:10:41.692393+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-17T18:11:21.002726+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-17T18:12:02.137470+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-17T18:12:41.661676+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-17T18:13:21.624969+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-17T18:14:00.723606+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-17T18:14:39.376081+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-17T18:15:19.794887+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-17T18:15:58.226779+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-17T18:16:41.186336+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-17T18:17:19.708328+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-17T18:17:57.732180+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-17T18:18:49.741739+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-17T18:19:30.337718+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-17T18:20:08.489926+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-17T18:20:48.199856+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-17T18:21:26.341360+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-17T18:22:04.953175+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-17T18:22:45.099795+00:00 | Sorry Im Here For Someone Else | Benson Boone | source:amperwave-api
2026-04-17T18:23:22.523940+00:00 | Sorry Im Here For Someone Else | Benson Boone | source:amperwave-api
2026-04-17T18:24:12.531482+00:00 | Sorry Im Here For Someone Else | Benson Boone | source:amperwave-api
2026-04-17T18:24:50.627597+00:00 | Sorry Im Here For Someone Else | Benson Boone | source:amperwave-api
2026-04-17T18:25:27.909735+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-17T18:26:05.666602+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-17T18:27:21.492317+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-17T18:27:58.412419+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-17T18:28:35.148558+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-17T18:29:12.800416+00:00 | Pink Pony Club | Chappell Roan | source:amperwave-api
2026-04-17T18:30:01.757415+00:00 | Pink Pony Club | Chappell Roan | source:amperwave-api
2026-04-17T18:30:39.516689+00:00 | Pink Pony Club | Chappell Roan | source:amperwave-api
2026-04-17T18:31:17.532946+00:00 | Pink Pony Club | Chappell Roan | source:amperwave-api
2026-04-17T18:31:54.787178+00:00 | Pink Pony Club | Chappell Roan | source:amperwave-api
2026-04-17T18:32:48.834420+00:00 | Pink Pony Club | Chappell Roan | source:amperwave-api
2026-04-17T18:33:27.194954+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-17T18:34:05.335441+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-17T18:34:42.927929+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-17T18:35:39.055040+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-17T18:36:17.034288+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-17T18:36:57.450360+00:00 | Blinding Lights | The Weeknd | source:amperwave-api
2026-04-17T18:37:47.023094+00:00 | Blinding Lights | The Weeknd | source:amperwave-api
2026-04-17T18:38:25.981699+00:00 | Blinding Lights | The Weeknd | source:amperwave-api
2026-04-17T18:39:04.989248+00:00 | Blinding Lights | The Weeknd | source:amperwave-api
2026-04-17T18:39:44.805722+00:00 | Risk It All | Bruno Mars | source:amperwave-api
2026-04-17T18:40:22.887973+00:00 | Risk It All | Bruno Mars | source:amperwave-api
2026-04-17T18:41:02.069303+00:00 | Risk It All | Bruno Mars | source:amperwave-api
2026-04-17T18:41:42.918256+00:00 | Risk It All | Bruno Mars | source:amperwave-api
2026-04-17T18:42:21.792021+00:00 | Risk It All | Bruno Mars | source:amperwave-api
2026-04-17T18:43:03.519873+00:00 | Risk It All | Bruno Mars | source:amperwave-api
2026-04-17T18:43:45.556981+00:00 | Risk It All | Bruno Mars | source:amperwave-api
2026-04-17T18:44:24.893127+00:00 | Risk It All | Bruno Mars | source:amperwave-api
2026-04-17T18:45:05.559719+00:00 | Risk It All | Bruno Mars | source:amperwave-api
2026-04-17T18:45:45.578933+00:00 | Risk It All | Bruno Mars | source:amperwave-api
2026-04-17T18:46:51.999410+00:00 | Risk It All | Bruno Mars | source:amperwave-api
2026-04-17T18:47:32.010163+00:00 | Risk It All | Bruno Mars | source:amperwave-api
2026-04-17T18:48:12.164333+00:00 | Risk It All | Bruno Mars | source:amperwave-api
2026-04-17T18:48:52.090929+00:00 | Risk It All | Bruno Mars | source:amperwave-api
2026-04-17T18:49:31.034024+00:00 | Risk It All | Bruno Mars | source:amperwave-api
2026-04-17T18:50:16.850010+00:00 | Risk It All | Bruno Mars | source:amperwave-api
2026-04-17T18:50:59.007464+00:00 | We Cant Be Friends (Wait For Your Love) | Ariana Grande | source:amperwave-api
2026-04-17T18:51:41.095097+00:00 | We Cant Be Friends (Wait For Your Love) | Ariana Grande | source:amperwave-api
2026-04-17T18:52:21.755911+00:00 | We Cant Be Friends (Wait For Your Love) | Ariana Grande | source:amperwave-api
2026-04-17T18:53:02.411823+00:00 | We Cant Be Friends (Wait For Your Love) | Ariana Grande | source:amperwave-api
2026-04-17T18:53:41.507666+00:00 | We Cant Be Friends (Wait For Your Love) | Ariana Grande | source:amperwave-api
2026-04-17T18:54:22.264589+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-17T18:55:05.424010+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-17T18:55:45.529760+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-17T18:56:25.603073+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-17T18:57:04.705962+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-17T18:58:18.654634+00:00 | Million Dollar Baby | Tommy Richman | source:amperwave-api
2026-04-17T18:58:59.012455+00:00 | Million Dollar Baby | Tommy Richman | source:amperwave-api
2026-04-17T18:59:38.225781+00:00 | When Did You Get Hot? | Sabrina Carpenter | source:amperwave-api
2026-04-17T19:00:19.006099+00:00 | When Did You Get Hot? | Sabrina Carpenter | source:amperwave-api
2026-04-17T19:01:29.083337+00:00 | When Did You Get Hot? | Sabrina Carpenter | source:amperwave-api
2026-04-17T19:02:10.764029+00:00 | Circles | Post Malone | source:amperwave-api
2026-04-17T19:02:51.444962+00:00 | Circles | Post Malone | source:amperwave-api
2026-04-17T19:03:59.492483+00:00 | Circles | Post Malone | source:amperwave-api
2026-04-17T19:04:40.623367+00:00 | Circles | Post Malone | source:amperwave-api
2026-04-17T19:05:21.013342+00:00 | Circles | Post Malone | source:amperwave-api
2026-04-17T19:06:00.393791+00:00 | Midnight Sun | Zara Larsson | source:amperwave-api
2026-04-17T19:06:52.002204+00:00 | Midnight Sun | Zara Larsson | source:amperwave-api
2026-04-17T19:07:31.853770+00:00 | Midnight Sun | Zara Larsson | source:amperwave-api
2026-04-17T19:08:12.037923+00:00 | Midnight Sun | Zara Larsson | source:amperwave-api
2026-04-17T19:08:51.638729+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-17T19:09:50.003186+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-17T19:10:30.074424+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-17T19:11:11.722294+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-17T19:11:52.199812+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-17T19:12:31.817193+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-17T19:13:11.283248+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-17T19:13:50.547231+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-17T19:14:32.432597+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-17T19:15:12.510846+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-17T19:15:52.471045+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-17T19:16:30.994425+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-17T19:17:10.114083+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-17T19:17:50.481262+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-17T19:18:31.342789+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-17T19:19:09.560257+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-17T19:19:49.062871+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-17T19:20:52.138663+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-17T19:21:30.433137+00:00 | Cant Hold Us | Macklemore [ ] Ryan Lewis | source:amperwave-api
2026-04-17T19:22:09.120119+00:00 | Cant Hold Us | Macklemore [ ] Ryan Lewis | source:amperwave-api
2026-04-17T19:22:46.905033+00:00 | Cant Hold Us | Macklemore [ ] Ryan Lewis | source:amperwave-api
2026-04-17T19:23:25.240841+00:00 | Cant Hold Us | Macklemore [ ] Ryan Lewis | source:amperwave-api
2026-04-17T19:24:04.127375+00:00 | Cant Hold Us | Macklemore [ ] Ryan Lewis | source:amperwave-api
2026-04-17T19:24:43.346714+00:00 | Cant Hold Us | Macklemore [ ] Ryan Lewis | source:amperwave-api
2026-04-17T19:25:22.381677+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-17T19:26:02.066644+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-17T19:26:41.891623+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-17T19:27:54.007136+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-17T19:28:31.957094+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-17T19:29:12.096179+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-17T19:29:49.841940+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-17T19:31:08.238434+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-17T19:31:49.762759+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-17T19:32:27.979412+00:00 | Too Sweet | Hozier | source:amperwave-api
2026-04-17T19:33:06.341190+00:00 | Too Sweet | Hozier | source:amperwave-api
2026-04-17T19:34:11.728741+00:00 | Too Sweet | Hozier | source:amperwave-api
2026-04-17T19:34:49.049426+00:00 | Too Sweet | Hozier | source:amperwave-api
2026-04-17T19:35:26.565792+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-17T19:36:04.540963+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-17T19:37:05.893116+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-17T19:37:44.849636+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-17T19:38:23.981277+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-17T19:39:02.496338+00:00 | Espresso | Sabrina Carpenter | source:amperwave-api
2026-04-17T19:39:59.908099+00:00 | Espresso | Sabrina Carpenter | source:amperwave-api
2026-04-17T19:40:37.564859+00:00 | Espresso | Sabrina Carpenter | source:amperwave-api
2026-04-17T19:41:14.683855+00:00 | Espresso | Sabrina Carpenter | source:amperwave-api
2026-04-17T19:41:51.867767+00:00 | Swim | Bts | source:amperwave-api
2026-04-17T19:42:29.083959+00:00 | Swim | Bts | source:amperwave-api
2026-04-17T19:43:07.263872+00:00 | Swim | Bts | source:amperwave-api
2026-04-17T19:43:44.818653+00:00 | Swim | Bts | source:amperwave-api
2026-04-17T19:44:23.000194+00:00 | Swim | Bts | source:amperwave-api
2026-04-17T19:45:01.409317+00:00 | Swim | Bts | source:amperwave-api
2026-04-17T19:45:39.033302+00:00 | Swim | Bts | source:amperwave-api
2026-04-17T19:46:16.651869+00:00 | Swim | Bts | source:amperwave-api
2026-04-17T19:46:53.294875+00:00 | Swim | Bts | source:amperwave-api
2026-04-17T19:47:30.385751+00:00 | Swim | Bts | source:amperwave-api
2026-04-17T19:48:06.616846+00:00 | Swim | Bts | source:amperwave-api
2026-04-17T19:48:43.583519+00:00 | Swim | Bts | source:amperwave-api
2026-04-17T19:49:20.898119+00:00 | Swim | Bts | source:amperwave-api
2026-04-17T19:49:57.615330+00:00 | Swim | Bts | source:amperwave-api
2026-04-17T19:50:43.374150+00:00 | Swim | Bts | source:amperwave-api
2026-04-17T19:51:19.918713+00:00 | Swim | Bts | source:amperwave-api
2026-04-17T19:51:56.324455+00:00 | Swim | Bts | source:amperwave-api
2026-04-17T19:52:33.229451+00:00 | Nice To Meet You | Myles Smith | source:amperwave-api
2026-04-17T19:53:34.734767+00:00 | Nice To Meet You | Myles Smith | source:amperwave-api
2026-04-17T19:54:11.590434+00:00 | Nice To Meet You | Myles Smith | source:amperwave-api
2026-04-17T19:54:48.165064+00:00 | Die With A Smile | Bruno Mars | source:amperwave-api
2026-04-17T19:55:24.657308+00:00 | Die With A Smile | Bruno Mars | source:amperwave-api
2026-04-17T19:56:31.694238+00:00 | Die With A Smile | Bruno Mars | source:amperwave-api
2026-04-17T19:57:08.097191+00:00 | Die With A Smile | Bruno Mars | source:amperwave-api
2026-04-17T19:57:45.581451+00:00 | Die With A Smile | Bruno Mars | source:amperwave-api
2026-04-17T19:58:22.296324+00:00 | Die With A Smile | Bruno Mars | source:amperwave-api
2026-04-17T19:59:21.106168+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-17T19:59:58.469598+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-17T20:00:34.560830+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-17T20:01:12.586224+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-17T20:01:49.090446+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-17T20:02:26.110828+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-17T20:03:24.492868+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-17T20:04:03.189825+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-17T20:04:40.906364+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-17T20:05:20.495755+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-17T20:06:12.874867+00:00 | American Girls | Harry Styles | source:amperwave-api
2026-04-17T20:06:51.806749+00:00 | American Girls | Harry Styles | source:amperwave-api
2026-04-17T20:07:28.784940+00:00 | American Girls | Harry Styles | source:amperwave-api
2026-04-17T20:08:04.713101+00:00 | American Girls | Harry Styles | source:amperwave-api
2026-04-17T20:08:41.944048+00:00 | American Girls | Harry Styles | source:amperwave-api
2026-04-17T20:09:18.219191+00:00 | Golden | Huntr/X, Ejae, Audrey Nuna... | source:amperwave-api
2026-04-17T20:09:55.099605+00:00 | Golden | Huntr/X, Ejae, Audrey Nuna... | source:amperwave-api
2026-04-17T20:10:31.468565+00:00 | Golden | Huntr/X, Ejae, Audrey Nuna... | source:amperwave-api
2026-04-17T20:11:07.958029+00:00 | Golden | Huntr/X, Ejae, Audrey Nuna... | source:amperwave-api
2026-04-17T20:11:44.250882+00:00 | Golden | Huntr/X, Ejae, Audrey Nuna... | source:amperwave-api
2026-04-17T20:12:21.621204+00:00 | Golden | Huntr/X, Ejae, Audrey Nuna... | source:amperwave-api
2026-04-17T20:12:58.323452+00:00 | Golden | Huntr/X, Ejae, Audrey Nuna... | source:amperwave-api
2026-04-17T20:13:35.316188+00:00 | Golden | Huntr/X, Ejae, Audrey Nuna... | source:amperwave-api
2026-04-17T20:14:14.360875+00:00 | Golden | Huntr/X, Ejae, Audrey Nuna... | source:amperwave-api
2026-04-17T20:14:50.882912+00:00 | Golden | Huntr/X, Ejae, Audrey Nuna... | source:amperwave-api
2026-04-17T20:15:28.053750+00:00 | Golden | Huntr/X, Ejae, Audrey Nuna... | source:amperwave-api
2026-04-17T20:16:48.658274+00:00 | Golden | Huntr/X, Ejae, Audrey Nuna... | source:amperwave-api
2026-04-17T20:17:25.408254+00:00 | Golden | Huntr/X, Ejae, Audrey Nuna... | source:amperwave-api
2026-04-17T20:18:02.127513+00:00 | Golden | Huntr/X, Ejae, Audrey Nuna... | source:amperwave-api
2026-04-17T20:18:39.033295+00:00 | Golden | Huntr/X, Ejae, Audrey Nuna... | source:amperwave-api
2026-04-17T20:19:47.249081+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-17T20:20:26.494017+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-17T20:21:02.631789+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-17T20:21:39.231325+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-17T20:22:15.242542+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-17T20:23:26.396369+00:00 | Without You | David Guetta | source:amperwave-api
2026-04-17T20:24:02.543771+00:00 | Without You | David Guetta | source:amperwave-api
2026-04-17T20:24:38.373337+00:00 | Without You | David Guetta | source:amperwave-api
2026-04-17T20:25:14.512143+00:00 | Without You | David Guetta | source:amperwave-api
2026-04-17T20:26:14.631267+00:00 | Without You | David Guetta | source:amperwave-api
2026-04-17T20:26:51.155331+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-17T20:27:27.456947+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-17T20:28:42.367517+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-17T20:29:19.030906+00:00 | Beautiful Things | Benson Boone | source:amperwave-api
2026-04-17T20:29:56.861461+00:00 | Beautiful Things | Benson Boone | source:amperwave-api
2026-04-17T20:30:33.597966+00:00 | Beautiful Things | Benson Boone | source:amperwave-api
2026-04-17T20:31:10.008662+00:00 | Beautiful Things | Benson Boone | source:amperwave-api
2026-04-17T20:32:14.776615+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-17T20:32:52.781137+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-17T20:33:29.981840+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-17T20:34:06.760656+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-17T20:34:42.994797+00:00 | Kill Bill | Sza | source:amperwave-api
2026-04-17T20:35:18.990018+00:00 | Kill Bill | Sza | source:amperwave-api
2026-04-17T20:35:55.550404+00:00 | Kill Bill | Sza | source:amperwave-api
2026-04-17T20:36:31.524072+00:00 | Kill Bill | Sza | source:amperwave-api
2026-04-17T20:37:08.338889+00:00 | Lose Control | Teddy Swims | source:amperwave-api
2026-04-17T20:37:43.937113+00:00 | Lose Control | Teddy Swims | source:amperwave-api
2026-04-17T20:38:19.785995+00:00 | Lose Control | Teddy Swims | source:amperwave-api
2026-04-17T20:38:55.602573+00:00 | Lose Control | Teddy Swims | source:amperwave-api
2026-04-17T20:39:33.964447+00:00 | New Religion | Bebe Rexha | source:amperwave-api
2026-04-17T20:40:10.664402+00:00 | New Religion | Bebe Rexha | source:amperwave-api
2026-04-17T20:40:47.086207+00:00 | New Religion | Bebe Rexha | source:amperwave-api
2026-04-17T20:41:23.089068+00:00 | New Religion | Bebe Rexha | source:amperwave-api
2026-04-17T20:41:59.476484+00:00 | New Religion | Bebe Rexha | source:amperwave-api
2026-04-17T20:42:42.734821+00:00 | New Religion | Bebe Rexha | source:amperwave-api
2026-04-17T20:43:19.649859+00:00 | New Religion | Bebe Rexha | source:amperwave-api
2026-04-17T20:43:57.679294+00:00 | New Religion | Bebe Rexha | source:amperwave-api
2026-04-17T20:44:36.717430+00:00 | New Religion | Bebe Rexha | source:amperwave-api
2026-04-17T20:45:55.696944+00:00 | New Religion | Bebe Rexha | source:amperwave-api
2026-04-17T20:46:32.563297+00:00 | New Religion | Bebe Rexha | source:amperwave-api
2026-04-17T20:47:09.126852+00:00 | New Religion | Bebe Rexha | source:amperwave-api
2026-04-17T20:48:09.081336+00:00 | New Religion | Bebe Rexha | source:amperwave-api
2026-04-17T20:48:46.223070+00:00 | Manchild | Sabrina Carpenter | source:amperwave-api
2026-04-17T20:49:22.298038+00:00 | Manchild | Sabrina Carpenter | source:amperwave-api
2026-04-17T20:49:58.010881+00:00 | Manchild | Sabrina Carpenter | source:amperwave-api
2026-04-17T20:50:57.219080+00:00 | Manchild | Sabrina Carpenter | source:amperwave-api
2026-04-17T20:51:34.000860+00:00 | Manchild | Sabrina Carpenter | source:amperwave-api
2026-04-17T20:52:10.056977+00:00 | Stateside | Pink Pantheress | source:amperwave-api
2026-04-17T20:52:45.832037+00:00 | Stateside | Pink Pantheress | source:amperwave-api
2026-04-17T20:53:36.040504+00:00 | Stateside | Pink Pantheress | source:amperwave-api
2026-04-17T20:54:17.212023+00:00 | Stateside | Pink Pantheress | source:amperwave-api
2026-04-17T20:54:52.676579+00:00 | Stateside | Pink Pantheress | source:amperwave-api
2026-04-17T20:55:28.374091+00:00 | Daisies | Justin Bieber | source:amperwave-api
2026-04-17T20:56:23.415232+00:00 | Daisies | Justin Bieber | source:amperwave-api
2026-04-17T20:57:00.616019+00:00 | Daisies | Justin Bieber | source:amperwave-api
2026-04-17T20:57:37.969668+00:00 | Daisies | Justin Bieber | source:amperwave-api
2026-04-17T20:58:16.107253+00:00 | Heartless | The Weeknd | source:amperwave-api
2026-04-17T20:58:52.803645+00:00 | Heartless | The Weeknd | source:amperwave-api
2026-04-17T20:59:28.575472+00:00 | Heartless | The Weeknd | source:amperwave-api
2026-04-17T21:00:04.745762+00:00 | Heartless | The Weeknd | source:amperwave-api
2026-04-17T21:00:41.788637+00:00 | Heartless | The Weeknd | source:amperwave-api
2026-04-17T21:01:19.779056+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-17T21:01:56.888952+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-17T21:02:32.902211+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-17T21:03:09.523056+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-17T21:03:46.417054+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-17T21:04:23.329750+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-17T21:05:01.115953+00:00 | Want To Want Me | Jason Derulo | source:amperwave-api
2026-04-17T21:05:37.895443+00:00 | Want To Want Me | Jason Derulo | source:amperwave-api
2026-04-17T21:06:46.798123+00:00 | Want To Want Me | Jason Derulo | source:amperwave-api
2026-04-17T21:07:23.352359+00:00 | Want To Want Me | Jason Derulo | source:amperwave-api
2026-04-17T21:08:00.077137+00:00 | Want To Want Me | Jason Derulo | source:amperwave-api
2026-04-17T21:09:15.500666+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-17T21:09:52.137035+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-17T21:10:29.012214+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-17T21:11:43.273623+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-17T21:12:20.460589+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-17T21:12:57.818931+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-17T21:13:34.553006+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-17T21:14:42.133914+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-17T21:15:19.500774+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-17T21:15:56.429789+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-17T21:16:45.889659+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-17T21:17:22.433803+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-17T21:17:58.256808+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-17T21:18:34.346208+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-17T21:19:32.328870+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-17T21:20:08.293842+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-17T21:20:45.831124+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-17T21:21:21.580444+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-17T21:21:57.771433+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-17T21:22:33.631983+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-17T21:23:09.564154+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-17T21:23:50.946655+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-17T21:24:27.324916+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-17T21:25:02.836751+00:00 | Stargazing | Myles Smith | source:amperwave-api
2026-04-17T21:25:39.021885+00:00 | Stargazing | Myles Smith | source:amperwave-api
