2026-04-13T00:00:31.636071+00:00 | Stateside | Pink Pantheress | source:amperwave-api
2026-04-13T13:27:19.438501+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-13T13:27:54.317421+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-13T13:28:35.042772+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-13T13:29:10.876530+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-13T13:30:14.274912+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-13T13:30:49.664408+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-13T13:31:24.492434+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-13T13:31:59.248936+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-13T13:32:34.557046+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-13T13:33:09.293695+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-13T13:33:44.507343+00:00 | Manchild | Sabrina Carpenter | source:amperwave-api
2026-04-13T13:34:19.061072+00:00 | Manchild | Sabrina Carpenter | source:amperwave-api
2026-04-13T13:34:54.061963+00:00 | Manchild | Sabrina Carpenter | source:amperwave-api
2026-04-13T13:35:29.277404+00:00 | Manchild | Sabrina Carpenter | source:amperwave-api
2026-04-13T13:36:05.011247+00:00 | Manchild | Sabrina Carpenter | source:amperwave-api
2026-04-13T13:36:40.936124+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-13T13:37:17.292087+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-13T13:37:53.339552+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-13T13:38:28.896942+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-13T13:39:03.864004+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-13T13:39:38.832978+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-13T13:40:31.845247+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-13T13:41:06.908169+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-13T13:41:52.806917+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-13T13:42:28.045197+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-13T13:43:03.412562+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-13T13:43:44.494810+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-13T13:44:20.694732+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-13T13:44:55.521028+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-13T13:45:32.556082+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-13T13:46:07.630960+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-13T13:46:43.194324+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-13T13:47:20.432677+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-13T13:47:55.785082+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-13T13:48:30.649958+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-13T13:49:05.561698+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-13T13:49:41.878342+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-13T13:50:16.804419+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-13T13:50:51.633224+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-13T13:51:47.308240+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-13T13:52:43.189800+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-13T13:53:18.083052+00:00 | Beautiful Things | Benson Boone | source:amperwave-api
2026-04-13T13:53:53.256208+00:00 | Beautiful Things | Benson Boone | source:amperwave-api
2026-04-13T13:54:28.511038+00:00 | Beautiful Things | Benson Boone | source:amperwave-api
2026-04-13T13:55:34.545479+00:00 | Beautiful Things | Benson Boone | source:amperwave-api
2026-04-13T13:56:11.900594+00:00 | Pink Pony Club | Chappell Roan | source:amperwave-api
2026-04-13T13:56:51.875847+00:00 | Pink Pony Club | Chappell Roan | source:amperwave-api
2026-04-13T13:57:59.226142+00:00 | Pink Pony Club | Chappell Roan | source:amperwave-api
2026-04-13T13:59:21.386154+00:00 | Pink Pony Club | Chappell Roan | source:amperwave-api
2026-04-13T14:00:16.934091+00:00 | Pink Pony Club | Chappell Roan | source:amperwave-api
2026-04-13T14:01:18.802952+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-13T14:01:55.295282+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-13T14:02:31.457819+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-13T14:03:08.364934+00:00 | Stay | Zedd | source:amperwave-api
2026-04-13T14:03:45.555652+00:00 | Stay | Zedd | source:amperwave-api
2026-04-13T14:04:20.989059+00:00 | Stay | Zedd | source:amperwave-api
2026-04-13T14:05:24.971436+00:00 | Stay | Zedd | source:amperwave-api
2026-04-13T14:06:00.733120+00:00 | Stay | Zedd | source:amperwave-api
2026-04-13T14:06:36.923693+00:00 | Stay | Zedd | source:amperwave-api
2026-04-13T14:07:12.742003+00:00 | Swim | Bts | source:amperwave-api
2026-04-13T14:07:48.847584+00:00 | Swim | Bts | source:amperwave-api
2026-04-13T14:08:25.193854+00:00 | Swim | Bts | source:amperwave-api
2026-04-13T14:09:00.815143+00:00 | Swim | Bts | source:amperwave-api
2026-04-13T14:09:36.619033+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-13T14:10:11.787879+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-13T14:10:47.751691+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-13T14:11:24.674305+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-13T14:12:00.533573+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-13T14:13:03.593851+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-13T14:13:40.592493+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-13T14:14:23.641052+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-13T14:15:01.152799+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-13T14:15:37.880180+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-13T14:16:41.659889+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-13T14:17:16.863327+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-13T14:18:03.828249+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-13T14:18:40.003024+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-13T14:19:15.133860+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-13T14:19:58.598585+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-13T14:20:35.024148+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-13T14:21:10.005596+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-13T14:21:50.845649+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-13T14:22:27.504553+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-13T14:23:05.294482+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-13T14:23:40.296208+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-13T14:24:17.614171+00:00 | Stargazing | Myles Smith | source:amperwave-api
2026-04-13T14:24:52.603241+00:00 | Stargazing | Myles Smith | source:amperwave-api
2026-04-13T14:25:28.596769+00:00 | Stargazing | Myles Smith | source:amperwave-api
2026-04-13T14:26:03.737065+00:00 | Stargazing | Myles Smith | source:amperwave-api
2026-04-13T14:26:40.107690+00:00 | Stateside | Pink Pantheress | source:amperwave-api
2026-04-13T14:27:15.685736+00:00 | Stateside | Pink Pantheress | source:amperwave-api
2026-04-13T14:27:51.676217+00:00 | Stateside | Pink Pantheress | source:amperwave-api
2026-04-13T14:28:27.317484+00:00 | Stateside | Pink Pantheress | source:amperwave-api
2026-04-13T14:29:31.598213+00:00 | Feather | Sabrina Carpenter | source:amperwave-api
2026-04-13T14:30:07.596691+00:00 | Feather | Sabrina Carpenter | source:amperwave-api
2026-04-13T14:30:45.756080+00:00 | Feather | Sabrina Carpenter | source:amperwave-api
2026-04-13T14:31:23.251214+00:00 | Feather | Sabrina Carpenter | source:amperwave-api
2026-04-13T14:31:58.607954+00:00 | Feather | Sabrina Carpenter | source:amperwave-api
2026-04-13T14:32:34.128944+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-13T14:33:33.241616+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-13T14:34:08.336462+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-13T14:34:51.637951+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-13T14:35:27.855981+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-13T14:36:03.535713+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-13T14:36:42.364158+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-13T14:37:18.152264+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-13T14:37:53.418054+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-13T14:38:59.655240+00:00 | Save Your Tears | The Weeknd | source:amperwave-api
2026-04-13T14:39:34.705164+00:00 | Save Your Tears | The Weeknd | source:amperwave-api
2026-04-13T14:40:11.716400+00:00 | Save Your Tears | The Weeknd | source:amperwave-api
2026-04-13T14:40:47.601118+00:00 | Save Your Tears | The Weeknd | source:amperwave-api
2026-04-13T14:41:23.284449+00:00 | Save Your Tears | The Weeknd | source:amperwave-api
2026-04-13T14:42:00.116801+00:00 | Risk It All | Bruno Mars | source:amperwave-api
2026-04-13T14:42:36.406898+00:00 | Risk It All | Bruno Mars | source:amperwave-api
2026-04-13T14:43:11.971804+00:00 | Risk It All | Bruno Mars | source:amperwave-api
2026-04-13T14:43:49.759377+00:00 | Risk It All | Bruno Mars | source:amperwave-api
2026-04-13T14:44:25.242735+00:00 | Risk It All | Bruno Mars | source:amperwave-api
2026-04-13T14:45:01.259537+00:00 | Risk It All | Bruno Mars | source:amperwave-api
2026-04-13T14:45:37.265596+00:00 | Risk It All | Bruno Mars | source:amperwave-api
2026-04-13T14:46:32.999522+00:00 | Risk It All | Bruno Mars | source:amperwave-api
2026-04-13T14:47:28.915595+00:00 | Risk It All | Bruno Mars | source:amperwave-api
2026-04-13T14:48:19.197110+00:00 | Risk It All | Bruno Mars | source:amperwave-api
2026-04-13T14:49:16.081639+00:00 | Risk It All | Bruno Mars | source:amperwave-api
2026-04-13T14:50:38.853403+00:00 | Risk It All | Bruno Mars | source:amperwave-api
2026-04-13T14:51:14.832379+00:00 | Risk It All | Bruno Mars | source:amperwave-api
2026-04-13T14:52:06.038773+00:00 | A Bar Song | Shaboozy | source:amperwave-api
2026-04-13T14:53:01.000304+00:00 | A Bar Song | Shaboozy | source:amperwave-api
2026-04-13T14:54:19.410704+00:00 | A Bar Song | Shaboozy | source:amperwave-api
2026-04-13T14:54:54.423249+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-13T14:55:39.967112+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-13T14:56:16.095290+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-13T14:56:51.716491+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-13T14:57:27.002450+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-13T14:58:02.885718+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-13T14:58:38.337357+00:00 | We Cant Be Friends (Wait For Your Love) | Ariana Grande | source:amperwave-api
2026-04-13T14:59:13.669024+00:00 | We Cant Be Friends (Wait For Your Love) | Ariana Grande | source:amperwave-api
2026-04-13T14:59:48.891664+00:00 | We Cant Be Friends (Wait For Your Love) | Ariana Grande | source:amperwave-api
2026-04-13T15:00:24.028346+00:00 | We Cant Be Friends (Wait For Your Love) | Ariana Grande | source:amperwave-api
2026-04-13T15:00:59.789266+00:00 | We Cant Be Friends (Wait For Your Love) | Ariana Grande | source:amperwave-api
2026-04-13T15:01:35.828022+00:00 | We Cant Be Friends (Wait For Your Love) | Ariana Grande | source:amperwave-api
2026-04-13T15:02:11.533776+00:00 | We Cant Be Friends (Wait For Your Love) | Ariana Grande | source:amperwave-api
2026-04-13T15:02:46.523766+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-13T15:03:31.583812+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-13T15:04:07.977718+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-13T15:04:43.443373+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-13T15:05:21.535078+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-13T15:05:58.567544+00:00 | Circles | Post Malone | source:amperwave-api
2026-04-13T15:07:37.843119+00:00 | Circles | Post Malone | source:amperwave-api
2026-04-13T15:08:13.177440+00:00 | Circles | Post Malone | source:amperwave-api
2026-04-13T15:08:53.013041+00:00 | Circles | Post Malone | source:amperwave-api
2026-04-13T15:09:28.867654+00:00 | American Girls | Harry Styles | source:amperwave-api
2026-04-13T15:10:03.865088+00:00 | American Girls | Harry Styles | source:amperwave-api
2026-04-13T15:10:57.779268+00:00 | American Girls | Harry Styles | source:amperwave-api
2026-04-13T15:11:33.085293+00:00 | American Girls | Harry Styles | source:amperwave-api
2026-04-13T15:12:20.544355+00:00 | American Girls | Harry Styles | source:amperwave-api
2026-04-13T15:12:56.768444+00:00 | Die With A Smile | Bruno Mars | source:amperwave-api
2026-04-13T15:13:32.652684+00:00 | Die With A Smile | Bruno Mars | source:amperwave-api
2026-04-13T15:14:07.811793+00:00 | Die With A Smile | Bruno Mars | source:amperwave-api
2026-04-13T15:14:43.559831+00:00 | Die With A Smile | Bruno Mars | source:amperwave-api
2026-04-13T15:15:19.553408+00:00 | Die With A Smile | Bruno Mars | source:amperwave-api
2026-04-13T15:15:55.721010+00:00 | Die With A Smile | Bruno Mars | source:amperwave-api
2026-04-13T15:16:31.210384+00:00 | Die With A Smile | Bruno Mars | source:amperwave-api
2026-04-13T15:17:06.270241+00:00 | Die With A Smile | Bruno Mars | source:amperwave-api
2026-04-13T15:17:41.851817+00:00 | Die With A Smile | Bruno Mars | source:amperwave-api
2026-04-13T15:18:17.199908+00:00 | Die With A Smile | Bruno Mars | source:amperwave-api
2026-04-13T15:18:52.732346+00:00 | Die With A Smile | Bruno Mars | source:amperwave-api
2026-04-13T15:19:30.364945+00:00 | Die With A Smile | Bruno Mars | source:amperwave-api
2026-04-13T15:20:30.494181+00:00 | Die With A Smile | Bruno Mars | source:amperwave-api
2026-04-13T15:21:06.196895+00:00 | Die With A Smile | Bruno Mars | source:amperwave-api
2026-04-13T15:21:41.309302+00:00 | Die With A Smile | Bruno Mars | source:amperwave-api
2026-04-13T15:22:16.961260+00:00 | Die With A Smile | Bruno Mars | source:amperwave-api
2026-04-13T15:22:54.742163+00:00 | Die With A Smile | Bruno Mars | source:amperwave-api
2026-04-13T15:23:53.300168+00:00 | Die With A Smile | Bruno Mars | source:amperwave-api
2026-04-13T15:24:30.473731+00:00 | Die With A Smile | Bruno Mars | source:amperwave-api
2026-04-13T15:25:06.321784+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-13T15:25:44.312736+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-13T15:26:20.088986+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-13T15:26:55.625911+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-13T15:27:57.329855+00:00 | Sorry Im Here For Someone Else | Benson Boone | source:amperwave-api
2026-04-13T15:28:32.072738+00:00 | Sorry Im Here For Someone Else | Benson Boone | source:amperwave-api
2026-04-13T15:29:09.183228+00:00 | Sorry Im Here For Someone Else | Benson Boone | source:amperwave-api
2026-04-13T15:29:44.597942+00:00 | Sorry Im Here For Someone Else | Benson Boone | source:amperwave-api
2026-04-13T15:30:19.778591+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-13T15:30:54.243745+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-13T15:31:29.661541+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-13T15:32:04.699313+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-13T15:32:39.741953+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-13T15:33:14.147882+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-13T15:33:50.145668+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-13T15:34:24.804049+00:00 | Bailando | Enrique Iglesias | source:amperwave-api
2026-04-13T15:35:00.038804+00:00 | Bailando | Enrique Iglesias | source:amperwave-api
2026-04-13T15:35:35.148324+00:00 | Bailando | Enrique Iglesias | source:amperwave-api
2026-04-13T15:36:29.118799+00:00 | Bailando | Enrique Iglesias | source:amperwave-api
2026-04-13T15:37:06.498122+00:00 | Bailando | Enrique Iglesias | source:amperwave-api
2026-04-13T15:37:41.023203+00:00 | Bailando | Enrique Iglesias | source:amperwave-api
2026-04-13T15:38:15.847816+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-13T15:38:50.922038+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-13T15:39:26.051507+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-13T15:40:26.583111+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-13T15:41:01.862426+00:00 | Golden | Huntr/X, Ejae, Audrey Nuna... | source:amperwave-api
2026-04-13T15:41:38.968416+00:00 | Golden | Huntr/X, Ejae, Audrey Nuna... | source:amperwave-api
2026-04-13T15:42:14.849315+00:00 | Golden | Huntr/X, Ejae, Audrey Nuna... | source:amperwave-api
2026-04-13T15:42:50.544011+00:00 | Golden | Huntr/X, Ejae, Audrey Nuna... | source:amperwave-api
2026-04-13T15:43:25.684784+00:00 | Golden | Huntr/X, Ejae, Audrey Nuna... | source:amperwave-api
2026-04-13T15:44:02.488623+00:00 | Die On This Hill | Sienna Spiro | source:amperwave-api
2026-04-13T15:44:37.810569+00:00 | Die On This Hill | Sienna Spiro | source:amperwave-api
2026-04-13T15:45:15.722133+00:00 | Die On This Hill | Sienna Spiro | source:amperwave-api
2026-04-13T15:45:52.348853+00:00 | Die On This Hill | Sienna Spiro | source:amperwave-api
2026-04-13T15:46:28.503484+00:00 | Die On This Hill | Sienna Spiro | source:amperwave-api
2026-04-13T15:47:04.243235+00:00 | Die On This Hill | Sienna Spiro | source:amperwave-api
2026-04-13T15:47:39.224681+00:00 | Die On This Hill | Sienna Spiro | source:amperwave-api
2026-04-13T15:48:14.642867+00:00 | Die On This Hill | Sienna Spiro | source:amperwave-api
2026-04-13T15:48:49.850842+00:00 | Die On This Hill | Sienna Spiro | source:amperwave-api
2026-04-13T15:49:24.701433+00:00 | Die On This Hill | Sienna Spiro | source:amperwave-api
2026-04-13T15:49:59.812135+00:00 | Die On This Hill | Sienna Spiro | source:amperwave-api
2026-04-13T15:50:34.545624+00:00 | Die On This Hill | Sienna Spiro | source:amperwave-api
2026-04-13T15:51:10.703541+00:00 | Die On This Hill | Sienna Spiro | source:amperwave-api
2026-04-13T15:51:45.870629+00:00 | Die On This Hill | Sienna Spiro | source:amperwave-api
2026-04-13T15:52:20.654347+00:00 | Die On This Hill | Sienna Spiro | source:amperwave-api
2026-04-13T15:52:55.631873+00:00 | Die On This Hill | Sienna Spiro | source:amperwave-api
2026-04-13T15:53:31.826374+00:00 | Die On This Hill | Sienna Spiro | source:amperwave-api
2026-04-13T15:54:07.299491+00:00 | Die On This Hill | Sienna Spiro | source:amperwave-api
2026-04-13T15:54:42.173789+00:00 | Apt | Ros??? And Bruno Mars | source:amperwave-api
2026-04-13T15:55:17.346663+00:00 | Apt | Ros??? And Bruno Mars | source:amperwave-api
2026-04-13T15:55:52.621161+00:00 | Apt | Ros??? And Bruno Mars | source:amperwave-api
2026-04-13T15:56:28.165538+00:00 | Apt | Ros??? And Bruno Mars | source:amperwave-api
2026-04-13T15:57:23.113651+00:00 | Apt | Ros??? And Bruno Mars | source:amperwave-api
2026-04-13T15:57:58.125732+00:00 | When Did You Get Hot? | Sabrina Carpenter | source:amperwave-api
2026-04-13T15:58:45.046211+00:00 | When Did You Get Hot? | Sabrina Carpenter | source:amperwave-api
2026-04-13T15:59:21.127579+00:00 | When Did You Get Hot? | Sabrina Carpenter | source:amperwave-api
2026-04-13T15:59:56.257591+00:00 | When Did You Get Hot? | Sabrina Carpenter | source:amperwave-api
2026-04-13T16:00:32.584064+00:00 | Let Me Blow Ya Mind | Eve [ ] No Doubt | source:amperwave-api
2026-04-13T16:01:08.074345+00:00 | Let Me Blow Ya Mind | Eve [ ] No Doubt | source:amperwave-api
2026-04-13T16:01:43.610000+00:00 | Let Me Blow Ya Mind | Eve [ ] No Doubt | source:amperwave-api
2026-04-13T16:02:48.273013+00:00 | Let Me Blow Ya Mind | Eve [ ] No Doubt | source:amperwave-api
2026-04-13T16:03:23.417287+00:00 | Let Me Blow Ya Mind | Eve [ ] No Doubt | source:amperwave-api
2026-04-13T16:03:58.233999+00:00 | Nuttin But A G Thang | Dr. Dre [ ] Snoop Dogg | source:amperwave-api
2026-04-13T16:04:33.659171+00:00 | Nuttin But A G Thang | Dr. Dre [ ] Snoop Dogg | source:amperwave-api
2026-04-13T16:05:09.611727+00:00 | Nuttin But A G Thang | Dr. Dre [ ] Snoop Dogg | source:amperwave-api
2026-04-13T16:05:44.912382+00:00 | Nuttin But A G Thang | Dr. Dre [ ] Snoop Dogg | source:amperwave-api
2026-04-13T16:06:20.540173+00:00 | Nuttin But A G Thang | Dr. Dre [ ] Snoop Dogg | source:amperwave-api
2026-04-13T16:06:55.073755+00:00 | Nuttin But A G Thang | Dr. Dre [ ] Snoop Dogg | source:amperwave-api
2026-04-13T16:07:29.850708+00:00 | Nuttin But A G Thang | Dr. Dre [ ] Snoop Dogg | source:amperwave-api
2026-04-13T16:08:05.084073+00:00 | Truth Hurts | Lizzo | source:amperwave-api
2026-04-13T16:08:40.152246+00:00 | Truth Hurts | Lizzo | source:amperwave-api
2026-04-13T16:09:32.825730+00:00 | Truth Hurts | Lizzo | source:amperwave-api
2026-04-13T16:10:09.986360+00:00 | Truth Hurts | Lizzo | source:amperwave-api
2026-04-13T16:10:44.926267+00:00 | Truth Hurts | Lizzo | source:amperwave-api
2026-04-13T16:11:20.630918+00:00 | One More Time | Daft Punk | source:amperwave-api
2026-04-13T16:11:55.611090+00:00 | One More Time | Daft Punk | source:amperwave-api
2026-04-13T16:13:30.765550+00:00 | One More Time | Daft Punk | source:amperwave-api
2026-04-13T16:14:05.242311+00:00 | One More Time | Daft Punk | source:amperwave-api
2026-04-13T16:14:43.498626+00:00 | One More Time | Daft Punk | source:amperwave-api
2026-04-13T16:15:18.868413+00:00 | One More Time | Daft Punk | source:amperwave-api
2026-04-13T16:15:54.007664+00:00 | One More Time | Daft Punk | source:amperwave-api
2026-04-13T16:16:29.281098+00:00 | One More Time | Daft Punk | source:amperwave-api
2026-04-13T16:17:05.040149+00:00 | One More Time | Daft Punk | source:amperwave-api
2026-04-13T16:18:05.966568+00:00 | One More Time | Daft Punk | source:amperwave-api
2026-04-13T16:18:42.300012+00:00 | One More Time | Daft Punk | source:amperwave-api
2026-04-13T16:19:17.173525+00:00 | One More Time | Daft Punk | source:amperwave-api
2026-04-13T16:19:52.846104+00:00 | One More Time | Daft Punk | source:amperwave-api
2026-04-13T16:20:28.358861+00:00 | One More Time | Daft Punk | source:amperwave-api
2026-04-13T16:21:03.005407+00:00 | One More Time | Daft Punk | source:amperwave-api
2026-04-13T16:21:38.165276+00:00 | One More Time | Daft Punk | source:amperwave-api
2026-04-13T16:22:14.343055+00:00 | One More Time | Daft Punk | source:amperwave-api
2026-04-13T16:22:48.800733+00:00 | Habits (Stay High) | Tove Lo | source:amperwave-api
2026-04-13T16:23:23.715199+00:00 | Habits (Stay High) | Tove Lo | source:amperwave-api
2026-04-13T16:23:59.016451+00:00 | Habits (Stay High) | Tove Lo | source:amperwave-api
2026-04-13T16:24:34.002232+00:00 | Habits (Stay High) | Tove Lo | source:amperwave-api
2026-04-13T16:25:26.568902+00:00 | Habits (Stay High) | Tove Lo | source:amperwave-api
2026-04-13T16:26:02.873991+00:00 | U Dont Have To Call | Usher | source:amperwave-api
2026-04-13T16:26:38.571527+00:00 | U Dont Have To Call | Usher | source:amperwave-api
2026-04-13T16:27:14.005657+00:00 | U Dont Have To Call | Usher | source:amperwave-api
2026-04-13T16:27:49.388130+00:00 | U Dont Have To Call | Usher | source:amperwave-api
2026-04-13T16:28:24.894214+00:00 | U Dont Have To Call | Usher | source:amperwave-api
2026-04-13T16:29:03.400544+00:00 | U Dont Have To Call | Usher | source:amperwave-api
2026-04-13T16:29:39.929320+00:00 | What About Us | Brandy | source:amperwave-api
2026-04-13T16:30:15.000736+00:00 | What About Us | Brandy | source:amperwave-api
2026-04-13T16:30:54.578219+00:00 | What About Us | Brandy | source:amperwave-api
2026-04-13T16:31:31.791339+00:00 | What About Us | Brandy | source:amperwave-api
2026-04-13T16:32:07.471601+00:00 | What About Us | Brandy | source:amperwave-api
2026-04-13T16:33:11.052001+00:00 | What About Us | Brandy | source:amperwave-api
2026-04-13T16:33:45.708597+00:00 | Ghetto Supastar | Pras | source:amperwave-api
2026-04-13T16:34:46.205896+00:00 | Ghetto Supastar | Pras | source:amperwave-api
2026-04-13T16:35:21.721676+00:00 | Ghetto Supastar | Pras | source:amperwave-api
2026-04-13T16:35:57.386619+00:00 | Ghetto Supastar | Pras | source:amperwave-api
2026-04-13T16:36:31.972246+00:00 | Ghetto Supastar | Pras | source:amperwave-api
2026-04-13T16:37:07.595149+00:00 | Ghetto Supastar | Pras | source:amperwave-api
2026-04-13T16:37:43.570206+00:00 | Aint It Fun | Paramore | source:amperwave-api
2026-04-13T16:38:19.034951+00:00 | Aint It Fun | Paramore | source:amperwave-api
2026-04-13T16:38:54.580669+00:00 | Aint It Fun | Paramore | source:amperwave-api
2026-04-13T16:39:29.366320+00:00 | Aint It Fun | Paramore | source:amperwave-api
2026-04-13T16:40:05.778602+00:00 | Aint It Fun | Paramore | source:amperwave-api
2026-04-13T16:40:42.928425+00:00 | Aint It Fun | Paramore | source:amperwave-api
2026-04-13T16:41:19.363476+00:00 | Heaven | Dj Sammy | source:amperwave-api
2026-04-13T16:41:54.976165+00:00 | Heaven | Dj Sammy | source:amperwave-api
2026-04-13T16:42:31.521978+00:00 | Heaven | Dj Sammy | source:amperwave-api
2026-04-13T16:43:07.066673+00:00 | Heaven | Dj Sammy | source:amperwave-api
2026-04-13T16:44:05.457870+00:00 | Heaven | Dj Sammy | source:amperwave-api
2026-04-13T16:44:41.580206+00:00 | Heaven | Dj Sammy | source:amperwave-api
2026-04-13T16:45:17.140816+00:00 | Replay | I-Yaz | source:amperwave-api
2026-04-13T16:45:56.636655+00:00 | Replay | I-Yaz | source:amperwave-api
2026-04-13T16:46:31.996947+00:00 | Replay | I-Yaz | source:amperwave-api
2026-04-13T16:47:06.982961+00:00 | Replay | I-Yaz | source:amperwave-api
2026-04-13T16:47:42.733741+00:00 | Replay | I-Yaz | source:amperwave-api
2026-04-13T16:48:17.854910+00:00 | Replay | I-Yaz | source:amperwave-api
