2026-04-17T00:00:04.971836+00:00 | Dont Stand So Close To Me | Police | source:amperwave-api
2026-04-17T17:17:31.187763+00:00 | Freewill | Rush | source:amperwave-api
2026-04-17T17:18:09.290241+00:00 | Epic | Faith No More | source:amperwave-api
2026-04-17T17:18:48.093436+00:00 | Epic | Faith No More | source:amperwave-api
2026-04-17T17:19:25.620743+00:00 | Epic | Faith No More | source:amperwave-api
2026-04-17T17:20:03.833777+00:00 | Epic | Faith No More | source:amperwave-api
2026-04-17T17:20:41.540750+00:00 | Epic | Faith No More | source:amperwave-api
2026-04-17T17:21:21.886962+00:00 | Epic | Faith No More | source:amperwave-api
2026-04-17T17:22:01.160190+00:00 | The Long Run | Eagles | source:amperwave-api
2026-04-17T17:23:03.950513+00:00 | The Long Run | Eagles | source:amperwave-api
2026-04-17T17:23:43.138690+00:00 | The Long Run | Eagles | source:amperwave-api
2026-04-17T17:24:22.791232+00:00 | The Long Run | Eagles | source:amperwave-api
2026-04-17T17:25:02.100861+00:00 | The Long Run | Eagles | source:amperwave-api
2026-04-17T17:25:40.227149+00:00 | In The Air Tonight | Phil Collins | source:amperwave-api
2026-04-17T17:26:20.641253+00:00 | In The Air Tonight | Phil Collins | source:amperwave-api
2026-04-17T17:27:31.428166+00:00 | In The Air Tonight | Phil Collins | source:amperwave-api
2026-04-17T17:28:09.312315+00:00 | In The Air Tonight | Phil Collins | source:amperwave-api
2026-04-17T17:28:47.918819+00:00 | In The Air Tonight | Phil Collins | source:amperwave-api
2026-04-17T17:29:26.581962+00:00 | In The Air Tonight | Phil Collins | source:amperwave-api
2026-04-17T17:30:34.932414+00:00 | In The Air Tonight | Phil Collins | source:amperwave-api
2026-04-17T17:31:12.907690+00:00 | In The Air Tonight | Phil Collins | source:amperwave-api
2026-04-17T17:31:51.629555+00:00 | In The Air Tonight | Phil Collins | source:amperwave-api
2026-04-17T17:32:30.409831+00:00 | In The Air Tonight | Phil Collins | source:amperwave-api
2026-04-17T17:33:57.954387+00:00 | In The Air Tonight | Phil Collins | source:amperwave-api
2026-04-17T17:34:36.033722+00:00 | In The Air Tonight | Phil Collins | source:amperwave-api
2026-04-17T17:35:13.975037+00:00 | In The Air Tonight | Phil Collins | source:amperwave-api
2026-04-17T17:35:52.139244+00:00 | In The Air Tonight | Phil Collins | source:amperwave-api
2026-04-17T17:36:59.019240+00:00 | In The Air Tonight | Phil Collins | source:amperwave-api
2026-04-17T17:37:36.101481+00:00 | In The Air Tonight | Phil Collins | source:amperwave-api
2026-04-17T17:38:15.061856+00:00 | Layla | Derek The Dominos | source:amperwave-api
2026-04-17T17:38:53.818257+00:00 | Layla | Derek The Dominos | source:amperwave-api
2026-04-17T17:39:55.972978+00:00 | Layla | Derek The Dominos | source:amperwave-api
2026-04-17T17:40:34.754021+00:00 | Layla | Derek The Dominos | source:amperwave-api
2026-04-17T17:41:13.038478+00:00 | Layla | Derek The Dominos | source:amperwave-api
2026-04-17T17:41:51.931261+00:00 | Layla | Derek The Dominos | source:amperwave-api
2026-04-17T17:42:30.061659+00:00 | Layla | Derek The Dominos | source:amperwave-api
2026-04-17T17:43:07.682200+00:00 | Layla | Derek The Dominos | source:amperwave-api
2026-04-17T17:43:45.078538+00:00 | Layla | Derek The Dominos | source:amperwave-api
2026-04-17T17:44:22.800023+00:00 | Layla | Derek The Dominos | source:amperwave-api
2026-04-17T17:45:01.071667+00:00 | Layla | Derek The Dominos | source:amperwave-api
2026-04-17T17:45:42.516050+00:00 | Hit Me With Your Best Shot | Pat Benatar | source:amperwave-api
2026-04-17T17:46:20.249842+00:00 | Hit Me With Your Best Shot | Pat Benatar | source:amperwave-api
2026-04-17T17:46:58.723571+00:00 | Hit Me With Your Best Shot | Pat Benatar | source:amperwave-api
2026-04-17T17:47:36.623685+00:00 | Hit Me With Your Best Shot | Pat Benatar | source:amperwave-api
2026-04-17T17:48:15.892540+00:00 | Hit Me With Your Best Shot | Pat Benatar | source:amperwave-api
2026-04-17T17:48:55.099214+00:00 | Hit Me With Your Best Shot | Pat Benatar | source:amperwave-api
2026-04-17T17:49:34.517373+00:00 | Hit Me With Your Best Shot | Pat Benatar | source:amperwave-api
2026-04-17T17:50:48.036626+00:00 | Hit Me With Your Best Shot | Pat Benatar | source:amperwave-api
2026-04-17T17:51:27.260000+00:00 | Hit Me With Your Best Shot | Pat Benatar | source:amperwave-api
2026-04-17T17:52:11.028887+00:00 | Hit Me With Your Best Shot | Pat Benatar | source:amperwave-api
2026-04-17T17:52:49.040536+00:00 | Hit Me With Your Best Shot | Pat Benatar | source:amperwave-api
2026-04-17T17:53:28.147928+00:00 | Hit Me With Your Best Shot | Pat Benatar | source:amperwave-api
2026-04-17T17:54:06.677437+00:00 | Hit Me With Your Best Shot | Pat Benatar | source:amperwave-api
2026-04-17T17:55:16.353426+00:00 | Hit Me With Your Best Shot | Pat Benatar | source:amperwave-api
2026-04-17T17:55:55.565680+00:00 | And The Cradle Will Rock | Van Halen | source:amperwave-api
2026-04-17T17:56:33.922092+00:00 | And The Cradle Will Rock | Van Halen | source:amperwave-api
2026-04-17T17:57:14.207309+00:00 | And The Cradle Will Rock | Van Halen | source:amperwave-api
2026-04-17T17:58:29.327207+00:00 | And The Cradle Will Rock | Van Halen | source:amperwave-api
2026-04-17T17:59:09.051178+00:00 | Love Bites | Def Leppard | source:amperwave-api
2026-04-17T17:59:47.894143+00:00 | Love Bites | Def Leppard | source:amperwave-api
2026-04-17T18:00:25.459023+00:00 | Love Bites | Def Leppard | source:amperwave-api
2026-04-17T18:01:37.552849+00:00 | Love Bites | Def Leppard | source:amperwave-api
2026-04-17T18:02:16.839463+00:00 | Love Bites | Def Leppard | source:amperwave-api
2026-04-17T18:02:56.736677+00:00 | Love Bites | Def Leppard | source:amperwave-api
2026-04-17T18:03:36.990248+00:00 | Love Bites | Def Leppard | source:amperwave-api
2026-04-17T18:04:28.938548+00:00 | Love Bites | Def Leppard | source:amperwave-api
2026-04-17T18:05:07.137167+00:00 | Magic Man | Heart | source:amperwave-api
2026-04-17T18:05:45.066339+00:00 | Magic Man | Heart | source:amperwave-api
2026-04-17T18:06:22.706197+00:00 | Magic Man | Heart | source:amperwave-api
2026-04-17T18:07:31.787164+00:00 | Magic Man | Heart | source:amperwave-api
2026-04-17T18:08:10.593857+00:00 | Magic Man | Heart | source:amperwave-api
2026-04-17T18:08:47.430522+00:00 | Magic Man | Heart | source:amperwave-api
2026-04-17T18:09:26.729862+00:00 | Magic Man | Heart | source:amperwave-api
2026-04-17T18:10:04.864381+00:00 | Magic Man | Heart | source:amperwave-api
2026-04-17T18:10:44.200080+00:00 | Faithfully | Journey | source:amperwave-api
2026-04-17T18:11:24.296524+00:00 | Faithfully | Journey | source:amperwave-api
2026-04-17T18:12:04.908873+00:00 | Faithfully | Journey | source:amperwave-api
2026-04-17T18:12:45.338653+00:00 | Faithfully | Journey | source:amperwave-api
2026-04-17T18:13:24.725179+00:00 | Faithfully | Journey | source:amperwave-api
2026-04-17T18:14:03.297513+00:00 | Faithfully | Journey | source:amperwave-api
2026-04-17T18:14:42.304934+00:00 | Faithfully | Journey | source:amperwave-api
2026-04-17T18:15:22.079729+00:00 | Gimme Shelter | Rolling Stones | source:amperwave-api
2026-04-17T18:16:02.683822+00:00 | Gimme Shelter | Rolling Stones | source:amperwave-api
2026-04-17T18:16:44.175925+00:00 | Gimme Shelter | Rolling Stones | source:amperwave-api
2026-04-17T18:17:22.199198+00:00 | Gimme Shelter | Rolling Stones | source:amperwave-api
2026-04-17T18:18:00.312358+00:00 | Gimme Shelter | Rolling Stones | source:amperwave-api
2026-04-17T18:18:53.637504+00:00 | Gimme Shelter | Rolling Stones | source:amperwave-api
2026-04-17T18:19:33.041392+00:00 | Gimme Shelter | Rolling Stones | source:amperwave-api
2026-04-17T18:20:12.359816+00:00 | Born To Run | Bruce Springsteen | source:amperwave-api
2026-04-17T18:20:50.875994+00:00 | Born To Run | Bruce Springsteen | source:amperwave-api
2026-04-17T18:21:29.965537+00:00 | Born To Run | Bruce Springsteen | source:amperwave-api
2026-04-17T18:22:07.798520+00:00 | Born To Run | Bruce Springsteen | source:amperwave-api
2026-04-17T18:22:47.411412+00:00 | Born To Run | Bruce Springsteen | source:amperwave-api
2026-04-17T18:23:24.594135+00:00 | Born To Run | Bruce Springsteen | source:amperwave-api
2026-04-17T18:24:15.069511+00:00 | Born To Run | Bruce Springsteen | source:amperwave-api
2026-04-17T18:24:52.994642+00:00 | Hard To Handle | Black Crowes | source:amperwave-api
2026-04-17T18:25:30.012011+00:00 | Hard To Handle | Black Crowes | source:amperwave-api
2026-04-17T18:26:09.794404+00:00 | Hard To Handle | Black Crowes | source:amperwave-api
2026-04-17T18:27:23.673953+00:00 | Hard To Handle | Black Crowes | source:amperwave-api
2026-04-17T18:28:00.799638+00:00 | All Apologies | Nirvana | source:amperwave-api
2026-04-17T18:28:37.317479+00:00 | All Apologies | Nirvana | source:amperwave-api
2026-04-17T18:29:14.909970+00:00 | All Apologies | Nirvana | source:amperwave-api
2026-04-17T18:30:04.050256+00:00 | All Apologies | Nirvana | source:amperwave-api
2026-04-17T18:30:42.204588+00:00 | All Apologies | Nirvana | source:amperwave-api
2026-04-17T18:31:19.626500+00:00 | All Apologies | Nirvana | source:amperwave-api
2026-04-17T18:31:56.904616+00:00 | All Apologies | Nirvana | source:amperwave-api
2026-04-17T18:32:52.456696+00:00 | All Apologies | Nirvana | source:amperwave-api
2026-04-17T18:33:29.376584+00:00 | All Apologies | Nirvana | source:amperwave-api
2026-04-17T18:34:08.260425+00:00 | All Apologies | Nirvana | source:amperwave-api
2026-04-17T18:34:45.453973+00:00 | All Apologies | Nirvana | source:amperwave-api
2026-04-17T18:35:41.220938+00:00 | All Apologies | Nirvana | source:amperwave-api
2026-04-17T18:36:20.049896+00:00 | All Apologies | Nirvana | source:amperwave-api
2026-04-17T18:37:00.167516+00:00 | All Apologies | Nirvana | source:amperwave-api
2026-04-17T18:37:49.801270+00:00 | All Apologies | Nirvana | source:amperwave-api
2026-04-17T18:38:29.181156+00:00 | All Apologies | Nirvana | source:amperwave-api
2026-04-17T18:39:07.522874+00:00 | All Apologies | Nirvana | source:amperwave-api
2026-04-17T18:39:47.171254+00:00 | Crazy Train | Ozzy Osbourne | source:amperwave-api
2026-04-17T18:40:25.891642+00:00 | Crazy Train | Ozzy Osbourne | source:amperwave-api
2026-04-17T18:41:04.958168+00:00 | Crazy Train | Ozzy Osbourne | source:amperwave-api
2026-04-17T18:41:45.628762+00:00 | Crazy Train | Ozzy Osbourne | source:amperwave-api
2026-04-17T18:42:26.644539+00:00 | Crazy Train | Ozzy Osbourne | source:amperwave-api
2026-04-17T18:43:07.616318+00:00 | Crazy Train | Ozzy Osbourne | source:amperwave-api
2026-04-17T18:43:47.786060+00:00 | Crazy Train | Ozzy Osbourne | source:amperwave-api
2026-04-17T18:44:28.401459+00:00 | Black Betty | Ram Jam | source:amperwave-api
2026-04-17T18:45:08.538797+00:00 | Black Betty | Ram Jam | source:amperwave-api
2026-04-17T18:45:48.961813+00:00 | Black Betty | Ram Jam | source:amperwave-api
2026-04-17T18:46:55.358331+00:00 | Black Betty | Ram Jam | source:amperwave-api
2026-04-17T18:47:35.121156+00:00 | Black Betty | Ram Jam | source:amperwave-api
2026-04-17T18:48:14.943172+00:00 | Black Betty | Ram Jam | source:amperwave-api
2026-04-17T18:48:55.297601+00:00 | Black Betty | Ram Jam | source:amperwave-api
2026-04-17T18:49:39.290187+00:00 | Black Betty | Ram Jam | source:amperwave-api
2026-04-17T18:50:21.418820+00:00 | Black Betty | Ram Jam | source:amperwave-api
2026-04-17T18:51:03.342076+00:00 | Black Betty | Ram Jam | source:amperwave-api
2026-04-17T18:51:44.560787+00:00 | Black Betty | Ram Jam | source:amperwave-api
2026-04-17T18:52:24.145608+00:00 | Black Betty | Ram Jam | source:amperwave-api
2026-04-17T18:53:05.023650+00:00 | Black Betty | Ram Jam | source:amperwave-api
2026-04-17T18:53:44.800345+00:00 | Black Betty | Ram Jam | source:amperwave-api
2026-04-17T18:54:27.387419+00:00 | Black Betty | Ram Jam | source:amperwave-api
2026-04-17T18:55:07.867458+00:00 | Black Betty | Ram Jam | source:amperwave-api
2026-04-17T18:55:48.492802+00:00 | Its The End Of The World As We Know It | R.E.M. | source:amperwave-api
2026-04-17T18:56:28.120465+00:00 | Its The End Of The World As We Know It | R.E.M. | source:amperwave-api
2026-04-17T18:57:08.511961+00:00 | Its The End Of The World As We Know It | R.E.M. | source:amperwave-api
2026-04-17T18:58:22.777280+00:00 | Its The End Of The World As We Know It | R.E.M. | source:amperwave-api
2026-04-17T18:59:01.586212+00:00 | Its The End Of The World As We Know It | R.E.M. | source:amperwave-api
2026-04-17T18:59:41.461184+00:00 | Its The End Of The World As We Know It | R.E.M. | source:amperwave-api
2026-04-17T19:01:32.669132+00:00 | Peace Of Mind | Boston | source:amperwave-api
2026-04-17T19:02:13.859287+00:00 | Peace Of Mind | Boston | source:amperwave-api
2026-04-17T19:02:54.681149+00:00 | Peace Of Mind | Boston | source:amperwave-api
2026-04-17T19:04:04.041142+00:00 | Peace Of Mind | Boston | source:amperwave-api
2026-04-17T19:04:43.061658+00:00 | Peace Of Mind | Boston | source:amperwave-api
2026-04-17T19:05:23.836798+00:00 | Your Love | Outfield | source:amperwave-api
2026-04-17T19:06:03.340595+00:00 | Your Love | Outfield | source:amperwave-api
2026-04-17T19:06:54.664943+00:00 | Your Love | Outfield | source:amperwave-api
2026-04-17T19:07:34.807774+00:00 | Your Love | Outfield | source:amperwave-api
2026-04-17T19:08:14.601347+00:00 | Your Love | Outfield | source:amperwave-api
2026-04-17T19:08:54.654085+00:00 | Free Ride | Edgar Winter Group | source:amperwave-api
2026-04-17T19:09:53.582188+00:00 | Free Ride | Edgar Winter Group | source:amperwave-api
2026-04-17T19:10:33.562602+00:00 | Free Ride | Edgar Winter Group | source:amperwave-api
2026-04-17T19:11:15.293295+00:00 | Free Ride | Edgar Winter Group | source:amperwave-api
2026-04-17T19:11:55.181782+00:00 | Free Ride | Edgar Winter Group | source:amperwave-api
2026-04-17T19:12:33.944910+00:00 | Free Fallin | Tom Petty | source:amperwave-api
2026-04-17T19:13:13.836888+00:00 | Free Fallin | Tom Petty | source:amperwave-api
2026-04-17T19:13:53.362567+00:00 | Free Fallin | Tom Petty | source:amperwave-api
2026-04-17T19:14:35.265777+00:00 | Free Fallin | Tom Petty | source:amperwave-api
2026-04-17T19:15:14.726836+00:00 | Free Fallin | Tom Petty | source:amperwave-api
2026-04-17T19:15:54.617374+00:00 | Free Fallin | Tom Petty | source:amperwave-api
2026-04-17T19:16:33.847205+00:00 | Would? | Alice In Chains | source:amperwave-api
2026-04-17T19:17:12.953647+00:00 | Would? | Alice In Chains | source:amperwave-api
2026-04-17T19:17:53.105248+00:00 | Would? | Alice In Chains | source:amperwave-api
2026-04-17T19:18:33.764302+00:00 | Would? | Alice In Chains | source:amperwave-api
2026-04-17T19:19:12.536543+00:00 | Would? | Alice In Chains | source:amperwave-api
2026-04-17T19:19:51.328926+00:00 | Would? | Alice In Chains | source:amperwave-api
2026-04-17T19:20:54.567543+00:00 | All My Love | Led Zeppelin | source:amperwave-api
2026-04-17T19:21:32.723829+00:00 | All My Love | Led Zeppelin | source:amperwave-api
2026-04-17T19:22:11.623262+00:00 | All My Love | Led Zeppelin | source:amperwave-api
2026-04-17T19:22:49.379343+00:00 | All My Love | Led Zeppelin | source:amperwave-api
2026-04-17T19:23:27.747397+00:00 | All My Love | Led Zeppelin | source:amperwave-api
2026-04-17T19:24:07.169779+00:00 | All My Love | Led Zeppelin | source:amperwave-api
2026-04-17T19:24:45.935026+00:00 | All My Love | Led Zeppelin | source:amperwave-api
2026-04-17T19:25:25.376947+00:00 | All My Love | Led Zeppelin | source:amperwave-api
2026-04-17T19:26:04.985615+00:00 | Legs | Zz Top | source:amperwave-api
2026-04-17T19:26:44.569254+00:00 | Legs | Zz Top | source:amperwave-api
2026-04-17T19:27:57.201088+00:00 | Legs | Zz Top | source:amperwave-api
2026-04-17T19:28:35.480399+00:00 | Legs | Zz Top | source:amperwave-api
2026-04-17T19:29:14.325417+00:00 | Legs | Zz Top | source:amperwave-api
2026-04-17T19:29:52.477837+00:00 | Legs | Zz Top | source:amperwave-api
2026-04-17T19:31:11.293729+00:00 | Legs | Zz Top | source:amperwave-api
2026-04-17T19:31:51.841250+00:00 | Legs | Zz Top | source:amperwave-api
2026-04-17T19:32:30.877365+00:00 | Legs | Zz Top | source:amperwave-api
2026-04-17T19:33:08.991257+00:00 | Legs | Zz Top | source:amperwave-api
2026-04-17T19:34:14.402491+00:00 | Legs | Zz Top | source:amperwave-api
2026-04-17T19:34:51.433770+00:00 | Legs | Zz Top | source:amperwave-api
2026-04-17T19:35:28.761837+00:00 | Legs | Zz Top | source:amperwave-api
2026-04-17T19:36:06.899118+00:00 | Legs | Zz Top | source:amperwave-api
2026-04-17T19:37:08.493250+00:00 | Legs | Zz Top | source:amperwave-api
2026-04-17T19:37:47.889527+00:00 | Legs | Zz Top | source:amperwave-api
2026-04-17T19:38:26.687728+00:00 | Money | Pink Floyd | source:amperwave-api
2026-04-17T19:39:04.783434+00:00 | Money | Pink Floyd | source:amperwave-api
2026-04-17T19:40:02.671819+00:00 | Money | Pink Floyd | source:amperwave-api
2026-04-17T19:40:39.736759+00:00 | Money | Pink Floyd | source:amperwave-api
2026-04-17T19:41:16.904951+00:00 | Money | Pink Floyd | source:amperwave-api
2026-04-17T19:41:54.076759+00:00 | Money | Pink Floyd | source:amperwave-api
2026-04-17T19:42:30.981074+00:00 | Money | Pink Floyd | source:amperwave-api
2026-04-17T19:43:09.441227+00:00 | Money | Pink Floyd | source:amperwave-api
2026-04-17T19:43:48.357397+00:00 | Money | Pink Floyd | source:amperwave-api
2026-04-17T19:44:25.229663+00:00 | Money | Pink Floyd | source:amperwave-api
2026-04-17T19:45:03.522682+00:00 | Everybody Wants You | Billy Squier | source:amperwave-api
2026-04-17T19:45:41.520319+00:00 | Everybody Wants You | Billy Squier | source:amperwave-api
2026-04-17T19:46:18.833841+00:00 | Everybody Wants You | Billy Squier | source:amperwave-api
2026-04-17T19:46:55.320006+00:00 | Everybody Wants You | Billy Squier | source:amperwave-api
2026-04-17T19:47:32.360656+00:00 | Everybody Wants You | Billy Squier | source:amperwave-api
2026-04-17T19:48:08.716953+00:00 | Everybody Wants You | Billy Squier | source:amperwave-api
2026-04-17T19:48:46.362637+00:00 | Everybody Wants You | Billy Squier | source:amperwave-api
2026-04-17T19:49:23.418132+00:00 | Everybody Wants You | Billy Squier | source:amperwave-api
2026-04-17T19:50:00.011873+00:00 | Everybody Wants You | Billy Squier | source:amperwave-api
2026-04-17T19:50:45.547293+00:00 | Everybody Wants You | Billy Squier | source:amperwave-api
2026-04-17T19:51:22.195139+00:00 | Everybody Wants You | Billy Squier | source:amperwave-api
2026-04-17T19:51:58.209313+00:00 | Everybody Wants You | Billy Squier | source:amperwave-api
2026-04-17T19:52:35.421698+00:00 | Everybody Wants You | Billy Squier | source:amperwave-api
2026-04-17T19:53:37.143338+00:00 | Everybody Wants You | Billy Squier | source:amperwave-api
2026-04-17T19:54:13.751264+00:00 | Everybody Wants You | Billy Squier | source:amperwave-api
2026-04-17T19:54:50.111668+00:00 | Everybody Wants You | Billy Squier | source:amperwave-api
2026-04-17T19:55:26.716950+00:00 | Everybody Wants You | Billy Squier | source:amperwave-api
2026-04-17T19:56:33.777959+00:00 | I Want You To Want Me (Live) | Cheap Trick | source:amperwave-api
2026-04-17T19:57:10.353637+00:00 | I Want You To Want Me (Live) | Cheap Trick | source:amperwave-api
2026-04-17T19:57:47.799319+00:00 | I Want You To Want Me (Live) | Cheap Trick | source:amperwave-api
2026-04-17T19:58:24.536425+00:00 | I Want You To Want Me (Live) | Cheap Trick | source:amperwave-api
2026-04-17T19:59:23.347758+00:00 | I Want You To Want Me (Live) | Cheap Trick | source:amperwave-api
2026-04-17T20:00:00.417084+00:00 | While My Guitar Gently Weeps | Beatles | source:amperwave-api
2026-04-17T20:00:37.027364+00:00 | While My Guitar Gently Weeps | Beatles | source:amperwave-api
2026-04-17T20:01:14.631454+00:00 | While My Guitar Gently Weeps | Beatles | source:amperwave-api
2026-04-17T20:01:51.272048+00:00 | While My Guitar Gently Weeps | Beatles | source:amperwave-api
2026-04-17T20:02:28.439994+00:00 | While My Guitar Gently Weeps | Beatles | source:amperwave-api
2026-04-17T20:03:27.579460+00:00 | While My Guitar Gently Weeps | Beatles | source:amperwave-api
2026-04-17T20:04:05.804563+00:00 | While My Guitar Gently Weeps | Beatles | source:amperwave-api
2026-04-17T20:04:43.327206+00:00 | While My Guitar Gently Weeps | Beatles | source:amperwave-api
2026-04-17T20:05:22.739750+00:00 | Revolution | Beatles | source:amperwave-api
2026-04-17T20:06:16.596291+00:00 | Revolution | Beatles | source:amperwave-api
2026-04-17T20:06:53.969104+00:00 | Revolution | Beatles | source:amperwave-api
2026-04-17T20:07:30.769037+00:00 | Revolution | Beatles | source:amperwave-api
2026-04-17T20:08:06.715171+00:00 | Revolution | Beatles | source:amperwave-api
2026-04-17T20:08:44.278836+00:00 | A Day In The Life | Beatles | source:amperwave-api
2026-04-17T20:09:20.228302+00:00 | A Day In The Life | Beatles | source:amperwave-api
2026-04-17T20:09:57.013428+00:00 | A Day In The Life | Beatles | source:amperwave-api
2026-04-17T20:10:33.229822+00:00 | A Day In The Life | Beatles | source:amperwave-api
2026-04-17T20:11:10.196448+00:00 | A Day In The Life | Beatles | source:amperwave-api
2026-04-17T20:11:46.284069+00:00 | A Day In The Life | Beatles | source:amperwave-api
2026-04-17T20:12:24.231127+00:00 | A Day In The Life | Beatles | source:amperwave-api
2026-04-17T20:13:00.694635+00:00 | A Day In The Life | Beatles | source:amperwave-api
2026-04-17T20:13:37.509193+00:00 | Somebody To Love | Queen | source:amperwave-api
2026-04-17T20:14:16.840018+00:00 | Somebody To Love | Queen | source:amperwave-api
2026-04-17T20:14:53.320880+00:00 | Somebody To Love | Queen | source:amperwave-api
2026-04-17T20:15:30.347137+00:00 | Somebody To Love | Queen | source:amperwave-api
2026-04-17T20:16:50.829062+00:00 | Somebody To Love | Queen | source:amperwave-api
2026-04-17T20:17:27.757333+00:00 | Somebody To Love | Queen | source:amperwave-api
2026-04-17T20:18:04.249839+00:00 | Somebody To Love | Queen | source:amperwave-api
2026-04-17T20:18:40.891686+00:00 | Call Me The Breeze | Lynyrd Skynyrd | source:amperwave-api
2026-04-17T20:19:50.362106+00:00 | Call Me The Breeze | Lynyrd Skynyrd | source:amperwave-api
2026-04-17T20:20:28.527166+00:00 | Call Me The Breeze | Lynyrd Skynyrd | source:amperwave-api
2026-04-17T20:21:04.914932+00:00 | Call Me The Breeze | Lynyrd Skynyrd | source:amperwave-api
2026-04-17T20:21:41.046320+00:00 | Call Me The Breeze | Lynyrd Skynyrd | source:amperwave-api
2026-04-17T20:22:17.314386+00:00 | Call Me The Breeze | Lynyrd Skynyrd | source:amperwave-api
2026-04-17T20:23:28.664670+00:00 | Call Me The Breeze | Lynyrd Skynyrd | source:amperwave-api
2026-04-17T20:24:04.385901+00:00 | Smokin In The Boys Room | Motley Crue | source:amperwave-api
2026-04-17T20:24:40.803362+00:00 | Smokin In The Boys Room | Motley Crue | source:amperwave-api
2026-04-17T20:25:16.298173+00:00 | Smokin In The Boys Room | Motley Crue | source:amperwave-api
2026-04-17T20:26:17.065726+00:00 | Smokin In The Boys Room | Motley Crue | source:amperwave-api
2026-04-17T20:26:53.133755+00:00 | Smokin In The Boys Room | Motley Crue | source:amperwave-api
2026-04-17T20:27:29.491651+00:00 | Walk This Way | Aerosmith | source:amperwave-api
2026-04-17T20:28:44.201529+00:00 | Walk This Way | Aerosmith | source:amperwave-api
2026-04-17T20:29:22.477549+00:00 | Walk This Way | Aerosmith | source:amperwave-api
2026-04-17T20:29:58.640403+00:00 | Walk This Way | Aerosmith | source:amperwave-api
2026-04-17T20:30:35.833114+00:00 | Walk This Way | Aerosmith | source:amperwave-api
2026-04-17T20:31:11.904416+00:00 | Walk This Way | Aerosmith | source:amperwave-api
2026-04-17T20:32:17.784955+00:00 | Fly Away | Lenny Kravitz | source:amperwave-api
2026-04-17T20:32:54.868791+00:00 | Fly Away | Lenny Kravitz | source:amperwave-api
2026-04-17T20:33:32.294688+00:00 | Fly Away | Lenny Kravitz | source:amperwave-api
2026-04-17T20:34:08.867585+00:00 | Fly Away | Lenny Kravitz | source:amperwave-api
2026-04-17T20:34:45.011130+00:00 | Fly Away | Lenny Kravitz | source:amperwave-api
2026-04-17T20:35:21.236971+00:00 | Fly Away | Lenny Kravitz | source:amperwave-api
2026-04-17T20:35:57.384017+00:00 | Fly Away | Lenny Kravitz | source:amperwave-api
2026-04-17T20:36:33.658947+00:00 | Fly Away | Lenny Kravitz | source:amperwave-api
2026-04-17T20:37:10.546528+00:00 | Fly Away | Lenny Kravitz | source:amperwave-api
2026-04-17T20:37:45.636534+00:00 | Fly Away | Lenny Kravitz | source:amperwave-api
2026-04-17T20:38:21.715233+00:00 | Fly Away | Lenny Kravitz | source:amperwave-api
2026-04-17T20:38:57.683449+00:00 | Fly Away | Lenny Kravitz | source:amperwave-api
2026-04-17T20:39:36.009075+00:00 | Fly Away | Lenny Kravitz | source:amperwave-api
2026-04-17T20:40:12.606259+00:00 | Fly Away | Lenny Kravitz | source:amperwave-api
2026-04-17T20:40:49.089738+00:00 | Fly Away | Lenny Kravitz | source:amperwave-api
2026-04-17T20:41:25.134399+00:00 | Fly Away | Lenny Kravitz | source:amperwave-api
2026-04-17T20:42:01.570229+00:00 | Signs | Tesla | source:amperwave-api
2026-04-17T20:42:45.396082+00:00 | Signs | Tesla | source:amperwave-api
2026-04-17T20:43:21.943873+00:00 | Signs | Tesla | source:amperwave-api
2026-04-17T20:44:00.088867+00:00 | Signs | Tesla | source:amperwave-api
2026-04-17T20:45:20.930842+00:00 | Lovin, Touchin, Squeezin | Journey | source:amperwave-api
2026-04-17T20:45:57.893965+00:00 | Lovin, Touchin, Squeezin | Journey | source:amperwave-api
2026-04-17T20:46:34.530005+00:00 | Lovin, Touchin, Squeezin | Journey | source:amperwave-api
2026-04-17T20:47:11.067685+00:00 | Lovin, Touchin, Squeezin | Journey | source:amperwave-api
2026-04-17T20:48:11.355660+00:00 | Lovin, Touchin, Squeezin | Journey | source:amperwave-api
2026-04-17T20:48:48.236115+00:00 | Lovin, Touchin, Squeezin | Journey | source:amperwave-api
2026-04-17T20:49:24.165376+00:00 | Lovin, Touchin, Squeezin | Journey | source:amperwave-api
2026-04-17T20:49:59.902370+00:00 | Lovin, Touchin, Squeezin | Journey | source:amperwave-api
2026-04-17T20:50:59.643643+00:00 | Lovin, Touchin, Squeezin | Journey | source:amperwave-api
2026-04-17T20:51:35.860405+00:00 | Lovin, Touchin, Squeezin | Journey | source:amperwave-api
2026-04-17T20:52:12.181669+00:00 | Lovin, Touchin, Squeezin | Journey | source:amperwave-api
2026-04-17T20:52:47.700975+00:00 | Lovin, Touchin, Squeezin | Journey | source:amperwave-api
2026-04-17T20:53:42.609721+00:00 | Lovin, Touchin, Squeezin | Journey | source:amperwave-api
2026-04-17T20:54:19.091565+00:00 | Lovin, Touchin, Squeezin | Journey | source:amperwave-api
2026-04-17T20:54:54.456081+00:00 | Lovin, Touchin, Squeezin | Journey | source:amperwave-api
2026-04-17T20:55:30.437040+00:00 | Lovin, Touchin, Squeezin | Journey | source:amperwave-api
2026-04-17T20:56:26.139166+00:00 | In Your Eyes | Peter Gabriel | source:amperwave-api
2026-04-17T20:57:02.737128+00:00 | In Your Eyes | Peter Gabriel | source:amperwave-api
