2026-04-15T00:00:18.965249+00:00 | Lady | Styx | source:amperwave-api
2026-04-15T04:05:03.842441+00:00 | Lady | Styx | source:amperwave-api
2026-04-15T04:05:38.319087+00:00 | Lady | Styx | source:amperwave-api
2026-04-15T04:06:12.686878+00:00 | Lady | Styx | source:amperwave-api
2026-04-15T04:06:48.346684+00:00 | Lady | Styx | source:amperwave-api
2026-04-15T04:07:22.689446+00:00 | Lady | Styx | source:amperwave-api
2026-04-15T04:08:13.325569+00:00 | Lady | Styx | source:amperwave-api
2026-04-15T04:08:48.277096+00:00 | Lady | Styx | source:amperwave-api
2026-04-15T04:09:43.479333+00:00 | Lady | Styx | source:amperwave-api
2026-04-15T04:10:19.066460+00:00 | Lady | Styx | source:amperwave-api
2026-04-15T04:11:17.685255+00:00 | Lady | Styx | source:amperwave-api
2026-04-15T04:11:53.445469+00:00 | Lady | Styx | source:amperwave-api
2026-04-15T04:12:28.486582+00:00 | Lady | Styx | source:amperwave-api
2026-04-15T04:13:03.877551+00:00 | Lady | Styx | source:amperwave-api
2026-04-15T04:13:39.996183+00:00 | Lady | Styx | source:amperwave-api
2026-04-15T04:14:15.455149+00:00 | Lady | Styx | source:amperwave-api
2026-04-15T04:14:51.175853+00:00 | Lady | Styx | source:amperwave-api
2026-04-15T04:15:26.157320+00:00 | Lady | Styx | source:amperwave-api
2026-04-15T04:16:01.692372+00:00 | Lady | Styx | source:amperwave-api
2026-04-15T04:16:36.252220+00:00 | Lady | Styx | source:amperwave-api
2026-04-15T04:17:11.956521+00:00 | Lady | Styx | source:amperwave-api
2026-04-15T04:17:46.830850+00:00 | Lady | Styx | source:amperwave-api
2026-04-15T04:18:28.484505+00:00 | Lady | Styx | source:amperwave-api
2026-04-15T04:19:03.634957+00:00 | Lady | Styx | source:amperwave-api
2026-04-15T04:20:03.661374+00:00 | Lady | Styx | source:amperwave-api
2026-04-15T04:20:39.380470+00:00 | Lady | Styx | source:amperwave-api
2026-04-15T04:21:37.377524+00:00 | Lady | Styx | source:amperwave-api
2026-04-15T04:22:12.149423+00:00 | Lady | Styx | source:amperwave-api
2026-04-15T04:23:09.980166+00:00 | Lady | Styx | source:amperwave-api
2026-04-15T04:23:44.974202+00:00 | Lady | Styx | source:amperwave-api
2026-04-15T04:24:41.984418+00:00 | Lady | Styx | source:amperwave-api
2026-04-15T04:25:22.492140+00:00 | Lady | Styx | source:amperwave-api
2026-04-15T04:26:16.717829+00:00 | Lady | Styx | source:amperwave-api
2026-04-15T04:26:51.594367+00:00 | Lady | Styx | source:amperwave-api
2026-04-15T04:27:28.390084+00:00 | Lady | Styx | source:amperwave-api
2026-04-15T04:28:03.229920+00:00 | Lady | Styx | source:amperwave-api
2026-04-15T04:28:38.493745+00:00 | Lady | Styx | source:amperwave-api
2026-04-15T04:29:13.310044+00:00 | Lady | Styx | source:amperwave-api
2026-04-15T04:29:48.329631+00:00 | Lady | Styx | source:amperwave-api
2026-04-15T04:30:24.759419+00:00 | Lady | Styx | source:amperwave-api
2026-04-15T04:30:59.872148+00:00 | Lady | Styx | source:amperwave-api
2026-04-15T04:31:34.936176+00:00 | Lady | Styx | source:amperwave-api
2026-04-15T04:32:10.869220+00:00 | Lady | Styx | source:amperwave-api
2026-04-15T04:32:46.029671+00:00 | Lady | Styx | source:amperwave-api
2026-04-15T04:33:28.862681+00:00 | Lady | Styx | source:amperwave-api
2026-04-15T04:34:04.160739+00:00 | Lady | Styx | source:amperwave-api
2026-04-15T04:35:00.529154+00:00 | Lady | Styx | source:amperwave-api
2026-04-15T04:35:36.988129+00:00 | Lady | Styx | source:amperwave-api
2026-04-15T04:36:13.338850+00:00 | Lady | Styx | source:amperwave-api
2026-04-15T04:36:48.433890+00:00 | Lady | Styx | source:amperwave-api
2026-04-15T04:37:23.020876+00:00 | Lady | Styx | source:amperwave-api
2026-04-15T04:38:15.872067+00:00 | Lady | Styx | source:amperwave-api
2026-04-15T04:38:51.236774+00:00 | Lady | Styx | source:amperwave-api
2026-04-15T04:39:27.039016+00:00 | Lady | Styx | source:amperwave-api
2026-04-15T04:40:06.559365+00:00 | Lady | Styx | source:amperwave-api
2026-04-15T04:40:41.461577+00:00 | Lady | Styx | source:amperwave-api
2026-04-15T04:41:17.229851+00:00 | Lady | Styx | source:amperwave-api
2026-04-15T04:41:52.357847+00:00 | Lady | Styx | source:amperwave-api
2026-04-15T04:42:27.037652+00:00 | Lady | Styx | source:amperwave-api
2026-04-15T04:43:02.127104+00:00 | Lady | Styx | source:amperwave-api
2026-04-15T04:43:36.837856+00:00 | Lady | Styx | source:amperwave-api
2026-04-15T04:44:12.233385+00:00 | Lady | Styx | source:amperwave-api
2026-04-15T04:44:47.331173+00:00 | Lady | Styx | source:amperwave-api
2026-04-15T04:45:24.761352+00:00 | Lady | Styx | source:amperwave-api
2026-04-15T04:45:59.810548+00:00 | Lady | Styx | source:amperwave-api
2026-04-15T04:46:34.761953+00:00 | Lady | Styx | source:amperwave-api
2026-04-15T04:47:09.922354+00:00 | Lady | Styx | source:amperwave-api
2026-04-15T04:47:46.284144+00:00 | Lady | Styx | source:amperwave-api
2026-04-15T04:48:21.324635+00:00 | Lady | Styx | source:amperwave-api
2026-04-15T04:48:56.589644+00:00 | Lady | Styx | source:amperwave-api
2026-04-15T04:49:31.677538+00:00 | Lady | Styx | source:amperwave-api
2026-04-15T04:50:07.837496+00:00 | Lady | Styx | source:amperwave-api
2026-04-15T04:51:05.447169+00:00 | Lady | Styx | source:amperwave-api
2026-04-15T04:51:40.390907+00:00 | Lady | Styx | source:amperwave-api
2026-04-15T04:52:15.904141+00:00 | Lady | Styx | source:amperwave-api
2026-04-15T04:52:50.946207+00:00 | Lady | Styx | source:amperwave-api
2026-04-15T04:53:26.834875+00:00 | Lady | Styx | source:amperwave-api
2026-04-15T04:54:26.590534+00:00 | Lady | Styx | source:amperwave-api
2026-04-15T04:55:01.476756+00:00 | Lady | Styx | source:amperwave-api
2026-04-15T04:55:55.890073+00:00 | Lady | Styx | source:amperwave-api
2026-04-15T04:56:31.060180+00:00 | Lady | Styx | source:amperwave-api
2026-04-15T04:57:05.428942+00:00 | Lady | Styx | source:amperwave-api
2026-04-15T04:57:43.554142+00:00 | Lady | Styx | source:amperwave-api
2026-04-15T04:58:18.486936+00:00 | Lady | Styx | source:amperwave-api
2026-04-15T04:58:53.258488+00:00 | Lady | Styx | source:amperwave-api
2026-04-15T04:59:28.878358+00:00 | Lady | Styx | source:amperwave-api
2026-04-15T05:00:04.585987+00:00 | Lady | Styx | source:amperwave-api
2026-04-15T05:00:40.381707+00:00 | Lady | Styx | source:amperwave-api
2026-04-15T05:01:15.229107+00:00 | Lady | Styx | source:amperwave-api
2026-04-15T05:01:50.170559+00:00 | Armageddon It | Def Leppard | source:amperwave-api
2026-04-15T05:02:24.838955+00:00 | Armageddon It | Def Leppard | source:amperwave-api
2026-04-15T05:03:00.213774+00:00 | Armageddon It | Def Leppard | source:amperwave-api
2026-04-15T05:03:35.685909+00:00 | Armageddon It | Def Leppard | source:amperwave-api
2026-04-15T05:04:10.713401+00:00 | Armageddon It | Def Leppard | source:amperwave-api
2026-04-15T05:04:45.706898+00:00 | Armageddon It | Def Leppard | source:amperwave-api
2026-04-15T05:05:30.547054+00:00 | Armageddon It | Def Leppard | source:amperwave-api
2026-04-15T05:06:06.038640+00:00 | Armageddon It | Def Leppard | source:amperwave-api
2026-04-15T05:06:41.160286+00:00 | Baby I Love Your Way (Live) | Peter Frampton | source:amperwave-api
2026-04-15T05:07:16.780902+00:00 | Baby I Love Your Way (Live) | Peter Frampton | source:amperwave-api
2026-04-15T05:07:53.517122+00:00 | Baby I Love Your Way (Live) | Peter Frampton | source:amperwave-api
2026-04-15T05:08:53.460931+00:00 | Baby I Love Your Way (Live) | Peter Frampton | source:amperwave-api
2026-04-15T05:09:28.642381+00:00 | Baby I Love Your Way (Live) | Peter Frampton | source:amperwave-api
2026-04-15T05:10:04.023804+00:00 | Baby I Love Your Way (Live) | Peter Frampton | source:amperwave-api
2026-04-15T05:10:39.732233+00:00 | Baby I Love Your Way (Live) | Peter Frampton | source:amperwave-api
2026-04-15T05:11:15.219141+00:00 | Baby I Love Your Way (Live) | Peter Frampton | source:amperwave-api
2026-04-15T05:12:13.582189+00:00 | The Load Out Stay | Jackson Browne | source:amperwave-api
2026-04-15T05:12:48.515099+00:00 | The Load Out Stay | Jackson Browne | source:amperwave-api
2026-04-15T05:13:46.999963+00:00 | The Load Out Stay | Jackson Browne | source:amperwave-api
2026-04-15T05:14:22.681830+00:00 | The Load Out Stay | Jackson Browne | source:amperwave-api
2026-04-15T05:14:58.382324+00:00 | The Load Out Stay | Jackson Browne | source:amperwave-api
2026-04-15T05:15:33.763377+00:00 | The Load Out Stay | Jackson Browne | source:amperwave-api
2026-04-15T05:16:08.798940+00:00 | The Load Out Stay | Jackson Browne | source:amperwave-api
2026-04-15T05:16:44.848527+00:00 | The Load Out Stay | Jackson Browne | source:amperwave-api
2026-04-15T05:17:20.388867+00:00 | The Load Out Stay | Jackson Browne | source:amperwave-api
2026-04-15T05:17:56.016495+00:00 | The Load Out Stay | Jackson Browne | source:amperwave-api
2026-04-15T05:18:31.236366+00:00 | The Load Out Stay | Jackson Browne | source:amperwave-api
2026-04-15T05:19:09.285876+00:00 | The Load Out Stay | Jackson Browne | source:amperwave-api
2026-04-15T05:19:44.171030+00:00 | The Load Out Stay | Jackson Browne | source:amperwave-api
2026-04-15T05:20:20.180662+00:00 | The Load Out Stay | Jackson Browne | source:amperwave-api
2026-04-15T05:20:56.244253+00:00 | Purple Haze | Jimi Hendrix | source:amperwave-api
2026-04-15T05:21:32.220992+00:00 | Purple Haze | Jimi Hendrix | source:amperwave-api
2026-04-15T05:22:06.903278+00:00 | Purple Haze | Jimi Hendrix | source:amperwave-api
2026-04-15T05:23:04.983688+00:00 | Purple Haze | Jimi Hendrix | source:amperwave-api
2026-04-15T05:23:40.150209+00:00 | Purple Haze | Jimi Hendrix | source:amperwave-api
2026-04-15T05:24:38.327712+00:00 | Purple Haze | Jimi Hendrix | source:amperwave-api
2026-04-15T05:25:13.221231+00:00 | (Oh) Pretty Woman | Van Halen | source:amperwave-api
2026-04-15T05:26:13.994867+00:00 | (Oh) Pretty Woman | Van Halen | source:amperwave-api
2026-04-15T05:26:50.115290+00:00 | (Oh) Pretty Woman | Van Halen | source:amperwave-api
2026-04-15T05:27:47.889275+00:00 | (Oh) Pretty Woman | Van Halen | source:amperwave-api
2026-04-15T05:28:22.818228+00:00 | Her Strut | Bob Seger The Silver Bullet Band | source:amperwave-api
2026-04-15T05:29:20.582131+00:00 | Her Strut | Bob Seger The Silver Bullet Band | source:amperwave-api
2026-04-15T05:29:55.443579+00:00 | Her Strut | Bob Seger The Silver Bullet Band | source:amperwave-api
2026-04-15T05:30:30.190639+00:00 | Her Strut | Bob Seger The Silver Bullet Band | source:amperwave-api
2026-04-15T05:31:06.465617+00:00 | Her Strut | Bob Seger The Silver Bullet Band | source:amperwave-api
2026-04-15T05:31:41.257246+00:00 | Her Strut | Bob Seger The Silver Bullet Band | source:amperwave-api
2026-04-15T05:32:16.634083+00:00 | Separate Ways (Worlds Apart | Journey | source:amperwave-api
2026-04-15T05:32:51.501804+00:00 | Separate Ways (Worlds Apart | Journey | source:amperwave-api
2026-04-15T05:33:26.022104+00:00 | Separate Ways (Worlds Apart | Journey | source:amperwave-api
2026-04-15T05:34:00.960242+00:00 | Separate Ways (Worlds Apart | Journey | source:amperwave-api
2026-04-15T05:34:35.798545+00:00 | Separate Ways (Worlds Apart | Journey | source:amperwave-api
2026-04-15T05:35:13.048440+00:00 | Separate Ways (Worlds Apart | Journey | source:amperwave-api
2026-04-15T05:35:47.818578+00:00 | Separate Ways (Worlds Apart | Journey | source:amperwave-api
2026-04-15T05:36:29.631222+00:00 | Separate Ways (Worlds Apart | Journey | source:amperwave-api
2026-04-15T05:37:04.458036+00:00 | Jack And Diane | John Cougar Mellencamp | source:amperwave-api
2026-04-15T05:37:39.876908+00:00 | Jack And Diane | John Cougar Mellencamp | source:amperwave-api
2026-04-15T05:38:16.485529+00:00 | Jack And Diane | John Cougar Mellencamp | source:amperwave-api
2026-04-15T05:38:51.358805+00:00 | Jack And Diane | John Cougar Mellencamp | source:amperwave-api
2026-04-15T05:39:48.560813+00:00 | Jack And Diane | John Cougar Mellencamp | source:amperwave-api
2026-04-15T05:40:23.296922+00:00 | Jack And Diane | John Cougar Mellencamp | source:amperwave-api
2026-04-15T05:41:21.724120+00:00 | Dreams | Fleetwood Mac | source:amperwave-api
2026-04-15T05:41:56.385264+00:00 | Dreams | Fleetwood Mac | source:amperwave-api
2026-04-15T05:42:51.521065+00:00 | Dreams | Fleetwood Mac | source:amperwave-api
2026-04-15T05:43:27.144622+00:00 | Dreams | Fleetwood Mac | source:amperwave-api
2026-04-15T05:44:01.725316+00:00 | Dreams | Fleetwood Mac | source:amperwave-api
2026-04-15T05:44:36.837073+00:00 | Dreams | Fleetwood Mac | source:amperwave-api
2026-04-15T05:45:12.060409+00:00 | Dreams | Fleetwood Mac | source:amperwave-api
2026-04-15T05:45:47.167079+00:00 | You Got Lucky | Tom Petty The Heartbreakers | source:amperwave-api
2026-04-15T05:46:22.620067+00:00 | You Got Lucky | Tom Petty The Heartbreakers | source:amperwave-api
2026-04-15T05:46:57.630345+00:00 | You Got Lucky | Tom Petty The Heartbreakers | source:amperwave-api
2026-04-15T05:47:32.502084+00:00 | You Got Lucky | Tom Petty The Heartbreakers | source:amperwave-api
2026-04-15T05:48:07.635236+00:00 | You Got Lucky | Tom Petty The Heartbreakers | source:amperwave-api
2026-04-15T05:48:42.814462+00:00 | You Got Lucky | Tom Petty The Heartbreakers | source:amperwave-api
2026-04-15T05:49:18.049372+00:00 | Fortunate Son | Creedence Clearwater Revival | source:amperwave-api
2026-04-15T05:49:52.668386+00:00 | Fortunate Son | Creedence Clearwater Revival | source:amperwave-api
2026-04-15T05:50:27.701631+00:00 | Fortunate Son | Creedence Clearwater Revival | source:amperwave-api
2026-04-15T05:51:02.663755+00:00 | Fortunate Son | Creedence Clearwater Revival | source:amperwave-api
2026-04-15T05:51:37.866714+00:00 | Fortunate Son | Creedence Clearwater Revival | source:amperwave-api
2026-04-15T05:52:31.579992+00:00 | Fortunate Son | Creedence Clearwater Revival | source:amperwave-api
2026-04-15T05:53:06.765032+00:00 | No One Like You | Scorpions | source:amperwave-api
2026-04-15T05:53:41.840721+00:00 | No One Like You | Scorpions | source:amperwave-api
2026-04-15T05:54:20.329197+00:00 | No One Like You | Scorpions | source:amperwave-api
2026-04-15T05:54:55.323079+00:00 | No One Like You | Scorpions | source:amperwave-api
2026-04-15T05:55:53.277345+00:00 | No One Like You | Scorpions | source:amperwave-api
2026-04-15T05:56:28.170021+00:00 | No One Like You | Scorpions | source:amperwave-api
2026-04-15T05:57:03.213441+00:00 | Magic Man | Heart | source:amperwave-api
2026-04-15T05:57:40.441523+00:00 | Magic Man | Heart | source:amperwave-api
2026-04-15T05:58:15.467198+00:00 | Magic Man | Heart | source:amperwave-api
2026-04-15T05:58:50.273946+00:00 | Magic Man | Heart | source:amperwave-api
2026-04-15T05:59:25.933482+00:00 | Magic Man | Heart | source:amperwave-api
2026-04-15T06:00:00.585761+00:00 | Magic Man | Heart | source:amperwave-api
2026-04-15T06:01:00.538551+00:00 | Magic Man | Heart | source:amperwave-api
2026-04-15T06:01:36.145472+00:00 | Magic Man | Heart | source:amperwave-api
2026-04-15T06:02:11.575841+00:00 | Magic Man | Heart | source:amperwave-api
2026-04-15T06:02:46.379685+00:00 | Under Pressure | Queen [] David Bowie | source:amperwave-api
2026-04-15T06:03:21.712878+00:00 | Under Pressure | Queen [] David Bowie | source:amperwave-api
2026-04-15T06:03:57.132889+00:00 | Under Pressure | Queen [] David Bowie | source:amperwave-api
2026-04-15T06:04:31.827470+00:00 | Under Pressure | Queen [] David Bowie | source:amperwave-api
2026-04-15T06:05:07.450206+00:00 | Under Pressure | Queen [] David Bowie | source:amperwave-api
2026-04-15T06:05:42.993942+00:00 | Under Pressure | Queen [] David Bowie | source:amperwave-api
2026-04-15T06:06:18.193114+00:00 | Under Pressure | Queen [] David Bowie | source:amperwave-api
2026-04-15T06:06:53.050933+00:00 | Its A Long Way To The Top (If You Wanna Rock N Roll) | Ac/Dc | source:amperwave-api
2026-04-15T06:07:28.262285+00:00 | Its A Long Way To The Top (If You Wanna Rock N Roll) | Ac/Dc | source:amperwave-api
2026-04-15T06:08:27.338847+00:00 | Its A Long Way To The Top (If You Wanna Rock N Roll) | Ac/Dc | source:amperwave-api
2026-04-15T06:09:02.142825+00:00 | Its A Long Way To The Top (If You Wanna Rock N Roll) | Ac/Dc | source:amperwave-api
2026-04-15T06:10:05.336196+00:00 | Its A Long Way To The Top (If You Wanna Rock N Roll) | Ac/Dc | source:amperwave-api
2026-04-15T06:10:40.435773+00:00 | Its A Long Way To The Top (If You Wanna Rock N Roll) | Ac/Dc | source:amperwave-api
2026-04-15T06:11:15.316069+00:00 | Its A Long Way To The Top (If You Wanna Rock N Roll) | Ac/Dc | source:amperwave-api
2026-04-15T06:11:53.446660+00:00 | Its A Long Way To The Top (If You Wanna Rock N Roll) | Ac/Dc | source:amperwave-api
2026-04-15T06:12:27.943636+00:00 | Breakfast In America | Supertramp | source:amperwave-api
2026-04-15T06:13:26.327285+00:00 | Breakfast In America | Supertramp | source:amperwave-api
2026-04-15T06:14:00.992240+00:00 | Breakfast In America | Supertramp | source:amperwave-api
2026-04-15T06:14:35.429247+00:00 | Breakfast In America | Supertramp | source:amperwave-api
2026-04-15T06:15:10.349141+00:00 | Stairway To Heaven | Led Zeppelin | source:amperwave-api
2026-04-15T06:15:45.328424+00:00 | Stairway To Heaven | Led Zeppelin | source:amperwave-api
2026-04-15T06:16:42.272872+00:00 | Stairway To Heaven | Led Zeppelin | source:amperwave-api
2026-04-15T06:17:17.513276+00:00 | Stairway To Heaven | Led Zeppelin | source:amperwave-api
2026-04-15T06:17:52.199324+00:00 | Stairway To Heaven | Led Zeppelin | source:amperwave-api
2026-04-15T06:18:26.581244+00:00 | Stairway To Heaven | Led Zeppelin | source:amperwave-api
2026-04-15T06:19:02.567342+00:00 | Stairway To Heaven | Led Zeppelin | source:amperwave-api
2026-04-15T06:19:36.926048+00:00 | Stairway To Heaven | Led Zeppelin | source:amperwave-api
2026-04-15T06:20:12.186181+00:00 | Stairway To Heaven | Led Zeppelin | source:amperwave-api
2026-04-15T06:20:47.595448+00:00 | Stairway To Heaven | Led Zeppelin | source:amperwave-api
2026-04-15T06:21:22.714044+00:00 | Stairway To Heaven | Led Zeppelin | source:amperwave-api
2026-04-15T06:21:57.632650+00:00 | Stairway To Heaven | Led Zeppelin | source:amperwave-api
2026-04-15T06:22:33.983531+00:00 | Stairway To Heaven | Led Zeppelin | source:amperwave-api
2026-04-15T06:23:08.357344+00:00 | Stairway To Heaven | Led Zeppelin | source:amperwave-api
2026-04-15T06:23:43.421610+00:00 | Stairway To Heaven | Led Zeppelin | source:amperwave-api
2026-04-15T06:24:29.659116+00:00 | Stairway To Heaven | Led Zeppelin | source:amperwave-api
2026-04-15T06:25:04.826450+00:00 | Stairway To Heaven | Led Zeppelin | source:amperwave-api
2026-04-15T06:25:57.468964+00:00 | I Wanna Rock | Twisted Sister | source:amperwave-api
2026-04-15T06:26:32.004703+00:00 | I Wanna Rock | Twisted Sister | source:amperwave-api
2026-04-15T06:27:07.046011+00:00 | I Wanna Rock | Twisted Sister | source:amperwave-api
2026-04-15T06:27:48.607227+00:00 | I Wanna Rock | Twisted Sister | source:amperwave-api
2026-04-15T06:28:23.989128+00:00 | I Wanna Rock | Twisted Sister | source:amperwave-api
2026-04-15T06:29:21.823471+00:00 | Shattered | Rolling Stones | source:amperwave-api
2026-04-15T06:29:56.666169+00:00 | Shattered | Rolling Stones | source:amperwave-api
2026-04-15T06:30:31.465654+00:00 | Shattered | Rolling Stones | source:amperwave-api
2026-04-15T06:31:07.499277+00:00 | Shattered | Rolling Stones | source:amperwave-api
2026-04-15T06:31:42.708144+00:00 | Shattered | Rolling Stones | source:amperwave-api
2026-04-15T06:32:42.707569+00:00 | Shattered | Rolling Stones | source:amperwave-api
